[Main]
Experiment = "RvsVg"
Header length = 74    
Date = "20191029 08:20:28"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 7.000000E+1
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic Gate Voltage]
Pattern = "Linear Hysteresis"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 5.000000E+0
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 0.100000
Pre-measurement Delay = 1.000000E+0
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
719.743822575E+0	-65.000000000E+0	-245.117459894E-12	100.000001490E-3	-51.606051846E-12	247.046625576E-12	-1.937757257E+9	9.276361483E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	69.999200000E+0
771.631131172E+0	-70.000000000E+0	-256.046658413E-12	100.000001490E-3	38.918426333E-12	243.252283502E-12	2.569477004E+9	16.060031391E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	69.996500000E+0
828.646487236E+0	-75.000000000E+0	-262.776832238E-12	100.000001490E-3	-27.823045733E-12	234.416609210E-12	-3.594142872E+9	30.281615933E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	69.994400000E+0
879.518234253E+0	-70.000000000E+0	-187.228043370E-12	100.000001490E-3	-20.603130187E-12	246.795624367E-12	-4.853631491E+9	58.139467326E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	70.000900000E+0
933.106667042E+0	-65.000000000E+0	-156.177129909E-12	100.000001490E-3	12.332208300E-12	210.591217537E-12	8.108847909E+9	138.470913927E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	69.997000000E+0
995.501495838E+0	-60.000000000E+0	-146.696208421E-12	100.000001490E-3	23.648964083E-12	250.362593773E-12	4.228515090E+9	44.765681999E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	70.001900000E+0
1.051784463E+3	-55.000000000E+0	-132.637495547E-12	100.000001490E-3	32.094166583E-12	250.939234612E-12	3.115831073E+9	24.362192504E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	69.998200000E+0
1.110358017E+3	-50.000000000E+0	-103.229305486E-12	100.000001490E-3	50.986796817E-12	230.268678587E-12	1.961292094E+9	8.857668396E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	70.001300000E+0
1.170070835E+3	-45.000000000E+0	-81.166755550E-12	100.000001490E-3	32.215909610E-12	231.354520501E-12	3.104056434E+9	22.291392560E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	69.998400000E+0
1.224503860E+3	-40.000000000E+0	-75.005019325E-12	100.000001490E-3	49.246588954E-12	247.370669449E-12	2.030597522E+9	10.199899710E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	70.000400000E+0
1.279445939E+3	-35.000000000E+0	-74.681314142E-12	100.000001490E-3	9.189808767E-12	194.047214072E-12	10.881619414E+9	229.770606285E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	70.000500000E+0
1.338554257E+3	-30.000000000E+0	-65.019700619E-12	100.000001490E-3	-32.080818500E-12	221.994486342E-12	-3.117127498E+9	21.570058061E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	70.005500000E+0
1.372021601E+3	-25.000000000E+0	-35.665653532E-12	100.000001490E-3	-40.649416800E-12	172.181156642E-12	-2.460059931E+9	10.420222421E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	70.003700000E+0
1.410619850E+3	-20.000000000E+0	-21.515164794E-12	100.000001490E-3	-48.698917000E-12	186.178662784E-12	-2.053433786E+9	7.850391341E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.998900000E+0
1.456184027E+3	-15.000000000E+0	-12.796906214E-12	100.000001490E-3	-96.046203333E-12	196.221121203E-12	-1.041165585E+9	2.127087499E+9	199.026165757E-3	NaN	383.276174171E-3	NaN	-2.072191912E+9	NaN	3.990539562E+9	NaN	69.999600000E+0
1.502695850E+3	-10.000000000E+0	3.602429235E-12	100.000001490E-3	-133.753415967E-12	337.196765434E-12	-747.644467750E+6	1.884836319E+9	127.820826383E-3	NaN	371.524511687E-3	NaN	-955.645322847E+6	NaN	2.777682417E+9	NaN	70.000400000E+0
1.554205995E+3	-5.000000000E+0	11.984956632E-12	100.000001490E-3	-30.260576700E-12	167.726475024E-12	-3.304629733E+9	18.316699705E+9	115.464128820E-3	NaN	315.222433192E-3	NaN	-3.815661875E+9	NaN	10.416934096E+9	NaN	69.997300000E+0
1.616728331E+3	0.000000000E+0	22.555053658E-12	100.000001490E-3	34.569714167E-12	165.004286534E-12	2.892705476E+9	13.807137687E+9	231.392465670E-3	NaN	304.622092901E-3	NaN	6.693502427E+9	NaN	8.811819833E+9	NaN	70.002800000E+0
1.676137088E+3	5.000000000E+0	28.286114481E-12	100.000001490E-3	-91.272261133E-12	531.500187393E-12	-1.095623142E+9	6.380075369E+9	116.420727031E-3	NaN	333.038950844E-3	NaN	-1.275532408E+9	NaN	3.648851762E+9	NaN	70.002700000E+0
1.732887282E+3	10.000000000E+0	37.803243753E-12	100.000001490E-3	105.170495900E-12	292.853608288E-12	950.837025483E+6	2.647663220E+9	287.209497409E-3	237.842961000E-3	232.079344501E-3	267.613644861E-3	2.730894201E+9	2.261498902E+9	2.206696303E+9	2.544569583E+9	69.999100000E+0
1.795046329E+3	15.000000000E+0	47.119300157E-12	100.000001490E-3	98.288635000E-12	182.711555545E-12	1.017411642E+9	1.891295608E+9	131.247692419E-3	129.876548433E-3	89.436128760E-3	217.101841948E-3	1.335329282E+9	1.321379104E+9	909.933572281E+6	2.208819381E+9	70.000100000E+0
1.844890571E+3	20.000000000E+0	60.178293772E-12	100.000001490E-3	33.965187000E-12	191.917961270E-12	2.944191106E+9	16.635950060E+9	-20.647272349E-3	80.098117467E-3	107.173539971E-3	209.622239513E-3	-607.895147144E+6	2.358241616E+9	3.155393785E+9	6.171679241E+9	70.004400000E+0
1.902140752E+3	25.000000000E+0	72.392411105E-12	100.000001490E-3	158.439360500E-12	140.745799859E-12	631.156305949E+6	560.672542711E+6	363.514310883E-3	201.687527493E-3	144.578220404E-3	180.355965297E-3	2.294343462E+9	1.272963529E+9	912.514541510E+6	1.138328031E+9	70.001500000E+0
1.964073266E+3	30.000000000E+0	75.461428078E-12	100.000001490E-3	327.020669533E-12	197.257316040E-12	305.791073185E+6	184.451724264E+6	226.159807667E-3	142.213602730E-3	54.006472611E-3	134.203666463E-3	691.576492671E+6	434.876495522E+6	165.146969726E+6	410.382825817E+6	69.998700000E+0
2.018787843E+3	35.000000000E+0	93.431568038E-12	100.000001490E-3	2.285787675E-9	565.526988898E-12	43.748595973E+6	10.823845109E+6	159.106757843E-3	154.736893231E-3	13.782393958E-3	61.506639242E-3	69.606971618E+6	67.695217232E+6	6.029603758E+6	26.908290698E+6	70.005000000E+0
2.056136951E+3	40.000000000E+0	110.734377570E-12	100.000001490E-3	23.416336407E-9	1.055981576E-9	4.270522927E+6	192.583222704E+3	95.373084667E-3	81.471722140E-3	734.708033805E-6	12.435485240E-3	4.072929386E+6	3.479268521E+6	31.375874562E+3	531.060240322E+3	69.997900000E+0
2.082680816E+3	45.000000000E+0	134.220603150E-12	100.000001490E-3	161.730588538E-9	2.469767540E-9	618.312233909E+3	9.442168601E+3	77.522579142E-3	61.497624612E-3	137.483343266E-6	846.993256326E-6	479.331583733E+3	380.247330875E+3	850.076318333E+0	5.237062846E+3	69.997900000E+0
2.109202867E+3	50.000000000E+0	149.466861110E-12	100.000001490E-3	493.541314941E-9	4.818616276E-9	202.617285449E+3	1.978223342E+3	68.546231992E-3	53.648887555E-3	76.314415910E-6	274.257896029E-6	138.886512471E+3	108.701918017E+3	154.626195619E+0	555.693895783E+0	70.000100000E+0
2.135865088E+3	55.000000000E+0	161.645772693E-12	100.000001490E-3	972.950379383E-9	8.097689602E-9	102.780165987E+3	855.420686388E+0	67.052376841E-3	49.509954578E-3	64.747946295E-6	131.733507695E-6	68.916543188E+3	50.886412737E+3	66.548045684E+0	135.395915852E+0	69.996500000E+0
2.161715523E+3	60.000000000E+0	177.810522325E-12	100.000001490E-3	1.519891064E-6	9.830271107E-9	65.794190027E+3	425.540185407E+0	67.578096732E-3	47.248616180E-3	48.539673331E-6	61.119196731E-6	44.462460718E+3	31.086843851E+3	31.936284434E+0	40.212879841E+0	69.999400000E+0
2.188429156E+3	65.000000000E+0	186.142722070E-12	100.000001490E-3	2.085697465E-6	9.660907300E-9	47.945592853E+3	222.082989352E+0	68.145163722E-3	45.792081463E-3	42.237862624E-6	59.881181763E-6	32.672602260E+3	21.955284610E+3	20.251193342E+0	28.710387176E+0	70.004400000E+0
2.215179675E+3	70.000000000E+0	196.300078044E-12	100.000001490E-3	2.614985448E-6	13.720718749E-9	38.241131150E+3	200.649607989E+0	68.385200840E-3	45.115286960E-3	37.778120593E-6	30.907977620E-6	26.151273950E+3	17.252595798E+3	14.446780427E+0	11.819560081E+0	70.000900000E+0
2.241969686E+3	75.000000000E+0	205.031221168E-12	100.000001490E-3	3.119646718E-6	14.104607310E-9	32.054912151E+3	144.927291165E+0	68.661253480E-3	44.636015198E-3	23.558204412E-6	38.565956652E-6	22.009304157E+3	14.308035246E+3	7.551561616E+0	12.362283341E+0	69.999500000E+0
2.268461577E+3	70.000000000E+0	116.010967037E-12	100.000001490E-3	1.698346412E-6	678.275735482E-12	58.880803580E+3	23.515473683E+0	71.379049110E-3	43.837826458E-3	17.184241556E-6	103.230052553E-6	42.028557077E+3	25.812064106E+3	10.118219367E+0	60.782683574E+0	70.000300000E+0
2.295284238E+3	65.000000000E+0	68.745269431E-12	100.000001490E-3	836.422831319E-9	633.420981747E-12	119.556757355E+3	90.540042408E+0	71.327964619E-3	43.793387881E-3	31.551147104E-6	202.210772569E-6	85.277400316E+3	52.357953707E+3	37.721527823E+0	241.756639104E+0	69.996000000E+0
2.321761215E+3	60.000000000E+0	35.688259177E-12	100.000001490E-3	268.091573460E-9	460.441008427E-12	373.006880446E+3	640.630594862E+0	64.775321987E-3	38.231956318E-3	91.612404223E-6	533.803245950E-6	241.616404244E+3	142.607825470E+3	341.720566000E+0	1.991122806E+3	70.006100000E+0
2.348447647E+3	55.000000000E+0	-310.816997140E-15	100.000001490E-3	22.534639154E-9	1.861861842E-9	4.437612726E+6	366.645400893E+3	47.077574266E-3	19.095511483E-3	424.362382364E-6	11.937100667E-3	2.089120396E+6	847.384835105E+3	18.831558805E+3	529.722290447E+3	70.002400000E+0
2.386366824E+3	50.000000000E+0	-16.072542660E-12	100.000001490E-3	-415.627372400E-12	4.479987984E-9	-240.600133992E+6	2.593394422E+9	-67.657736633E-3	-108.575212067E-3	232.801560185E-3	116.713016573E-3	162.784602570E+6	261.232101822E+6	560.120857395E+6	280.811670076E+6	69.998400000E+0
2.430441062E+3	45.000000000E+0	-33.127788157E-12	100.000001490E-3	-129.924630427E-12	3.283477604E-9	-769.677013217E+6	19.451409841E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.996400000E+0
2.474508858E+3	40.000000000E+0	-63.348096271E-12	100.000001490E-3	-16.446317993E-12	103.503180791E-12	-6.080388421E+9	38.266288068E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	70.005700000E+0
2.528040986E+3	35.000000000E+0	-69.769971513E-12	100.000001490E-3	56.090309400E-12	227.981520946E-12	1.782839185E+9	7.246428007E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	70.000300000E+0
2.579900610E+3	30.000000000E+0	-82.469113425E-12	100.000001490E-3	-44.651415880E-12	248.329639381E-12	-2.239570672E+9	12.455411917E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	69.997400000E+0
2.635912725E+3	25.000000000E+0	-102.122999351E-12	100.000001490E-3	18.823398099E-12	238.132511094E-12	5.312537139E+9	67.208258715E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	69.997800000E+0
2.692482923E+3	20.000000000E+0	-103.106780174E-12	100.000001490E-3	-2.099297647E-12	239.657722470E-12	-47.634980037E+9	5.438052505E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	70.000400000E+0
2.745315275E+3	15.000000000E+0	-122.536249550E-12	100.000001490E-3	92.864164663E-12	229.660332282E-12	1.076841663E+9	2.663113538E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	70.004000000E+0
2.799675844E+3	10.000000000E+0	-135.321050314E-12	100.000001490E-3	-10.520719217E-12	236.670165009E-12	-9.505053735E+9	213.822134178E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	70.002200000E+0
2.861406164E+3	5.000000000E+0	-135.309375741E-12	100.000001490E-3	98.390483733E-12	195.012676970E-12	1.016358470E+9	2.014450772E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	70.000000000E+0
2.919298322E+3	0.000000000E+0	-142.881081272E-12	100.000001490E-3	113.770045607E-12	213.041280580E-12	878.965996336E+6	1.645916906E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	69.997400000E+0
2.972440372E+3	-5.000000000E+0	-134.397488624E-12	100.000001490E-3	-7.343426980E-12	226.019955930E-12	-13.617620460E+9	419.130466559E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	69.999100000E+0
3.023992881E+3	-10.000000000E+0	-149.711700560E-12	100.000001490E-3	-134.444068843E-12	212.311425313E-12	-743.803741961E+6	1.174600218E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	70.004800000E+0
3.083577470E+3	-15.000000000E+0	-174.649328564E-12	100.000001490E-3	-86.032038333E-12	205.771664967E-12	-1.162357692E+9	2.780130311E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	70.001500000E+0
3.141063503E+3	-20.000000000E+0	-189.063505361E-12	100.000001490E-3	-16.621828533E-12	221.119885723E-12	-6.016185361E+9	80.033205539E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	70.004700000E+0
3.198682254E+3	-25.000000000E+0	-167.089470732E-12	100.000001490E-3	-16.554561203E-12	228.515081125E-12	-6.040631356E+9	83.383385849E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	70.004000000E+0
3.252018899E+3	-30.000000000E+0	-195.652786333E-12	100.000001490E-3	-51.144528053E-12	228.827503866E-12	-1.955243411E+9	8.748022247E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	69.995600000E+0
3.311168146E+3	-35.000000000E+0	-218.344182665E-12	100.000001490E-3	6.606233130E-12	230.675678953E-12	15.137219581E+9	528.559670167E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	70.004100000E+0
3.364989549E+3	-40.000000000E+0	-210.501000427E-12	100.000001490E-3	3.730714296E-12	219.202881480E-12	26.804518804E+9	1.574933724E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	70.000700000E+0
3.421393941E+3	-45.000000000E+0	-211.947619409E-12	100.000001490E-3	-24.687445287E-12	216.654935697E-12	-4.050641949E+9	35.548091785E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	70.000100000E+0
3.475561854E+3	-50.000000000E+0	-245.415610750E-12	100.000001490E-3	136.019223027E-12	212.577145140E-12	735.190212563E+6	1.148989334E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	69.997000000E+0
3.531892722E+3	-55.000000000E+0	-245.737525930E-12	100.000001490E-3	-46.659285461E-12	210.058447371E-12	-2.143196161E+9	9.648593064E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	69.997700000E+0
3.587785153E+3	-60.000000000E+0	-246.451691925E-12	100.000001490E-3	-13.566187700E-12	229.528519605E-12	-7.371267721E+9	124.715668471E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	69.998500000E+0
3.650985408E+3	-65.000000000E+0	-258.988403408E-12	100.000001490E-3	-65.464384400E-12	216.744428183E-12	-1.527548184E+9	5.057521897E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	69.999000000E+0
3.712412536E+3	-70.000000000E+0	-253.738202903E-12	100.000001490E-3	-49.469535333E-12	234.206152413E-12	-2.021446145E+9	9.570235918E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	69.997300000E+0
3.768251590E+3	-75.000000000E+0	-266.006768927E-12	100.000001490E-3	-12.564415367E-12	245.614907900E-12	-7.958985641E+9	155.585872333E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	70.000200000E+0
3.827593015E+3	-70.000000000E+0	-173.164206469E-12	100.000001490E-3	3.744586370E-12	194.553155853E-12	26.705219645E+9	1.387492301E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	69.997600000E+0
3.887084497E+3	-65.000000000E+0	-153.754891053E-12	100.000001490E-3	117.929030900E-12	213.603298657E-12	847.967635509E+6	1.535912597E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	70.000200000E+0
