[Main]
Experiment = "IvsV"
Header length = 54    
Date = "20190903 14:34:06"
Comments = "SD: 1Vb to 2V-, BG: 2Va to 2V-, volt1: 1I- to 2I+, volt2: 1V- to 2Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Gate Voltage]
Pattern = "Linear+Reveresed"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 2.500000E+1
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 1.000000
Pre-measurement Delay = 3.000000E+2
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = TRUE
Finish gate voltage (V) = 0.000000E+0
Finish gate ramp step (V) = 1.000000E-1
Finish gate ramp delay (s) = 1.000000E+0

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 0.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 200.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = TRUE
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = TRUE
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	di/dv (A/V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)
7.005056118E+3	75.000000000E+0	323.488488774E-12	2.000000000E+0	191.741770000E-9	826.633999046E-12	10.430695409E+6	44.968644331E+3	49.939538093E-9	780.812578100E-3	846.559164067E-3	2.877537586E-3	3.927480441E-3	4.072209087E+6	4.415100393E+6	15.007359043E+3	20.483176102E+3
7.011903607E+3	75.000000000E+0	326.981690798E-12	2.200000048E+0	202.016156667E-9	635.739092918E-12	10.890218307E+6	34.271206930E+3	51.371921085E-9	847.449683233E-3	925.947600900E-3	4.042260597E-3	2.640139730E-3	4.194959934E+6	4.583532407E+6	20.009590639E+3	13.068953363E+3
7.018754873E+3	75.000000000E+0	326.932987164E-12	2.400000095E+0	213.601376667E-9	833.236465871E-12	11.235883087E+6	43.829996136E+3	57.926086189E-9	923.209310233E-3	1.003932513E+0	5.250711273E-3	2.843005005E-3	4.322113109E+6	4.700028288E+6	24.581823183E+3	13.309862743E+3
7.025575716E+3	75.000000000E+0	318.803331882E-12	2.599999905E+0	222.465153333E-9	665.970308302E-12	11.687223215E+6	34.986799196E+3	44.318925599E-9	1.002371384E+0	1.097216260E+0	3.788095320E-3	3.295925406E-3	4.505745592E+6	4.932081468E+6	17.027814303E+3	14.815468204E+3
7.032377310E+3	75.000000000E+0	326.688206117E-12	2.799999952E+0	229.716160000E-9	976.681436999E-12	12.188955067E+6	51.823633783E+3	36.255024689E-9	1.079431524E+0	1.178974108E+0	4.408788627E-3	3.558983736E-3	4.698979490E+6	5.132308097E+6	19.192331212E+3	15.492961993E+3
7.039249793E+3	75.000000000E+0	330.290370054E-12	3.000000000E+0	235.272320000E-9	995.037619251E-12	12.751181269E+6	53.928592420E+3	27.780793377E-9	1.145654758E+0	1.270631347E+0	4.921130301E-3	4.563747120E-3	4.869483829E+6	5.400683545E+6	20.916741506E+3	19.397722267E+3
7.046078285E+3	75.000000000E+0	312.789115905E-12	3.200000048E+0	239.905323333E-9	1.019321075E-9	13.338595423E+6	56.673654602E+3	23.165011144E-9	1.221407424E+0	1.350497011E+0	3.337126942E-3	3.248550685E-3	5.091206011E+6	5.629291558E+6	13.910182967E+3	13.540969577E+3
7.052903364E+3	75.000000000E+0	321.243951810E-12	3.400000095E+0	243.963836667E-9	944.165775364E-12	13.936492153E+6	53.935694320E+3	20.292561829E-9	1.302479667E+0	1.448656784E+0	5.808800794E-3	3.710516912E-3	5.338822692E+6	5.937998039E+6	23.810089533E+3	15.209290699E+3
7.059721076E+3	75.000000000E+0	317.152265561E-12	3.599999905E+0	250.621786667E-9	1.096384064E-9	14.364273563E+6	62.838753305E+3	33.289781748E-9	1.375363632E+0	1.550331187E+0	5.737055025E-3	3.659741720E-3	5.487805552E+6	6.185939408E+6	22.891286113E+3	14.602647952E+3
7.066543418E+3	75.000000000E+0	319.262610793E-12	3.799999952E+0	253.795866667E-9	931.843113306E-12	14.972662881E+6	54.973995350E+3	15.870396216E-9	1.439641624E+0	1.644334548E+0	5.419969574E-3	4.821617881E-3	5.672439206E+6	6.478965042E+6	21.355625863E+3	18.998015784E+3
7.073368328E+3	75.000000000E+0	314.260822920E-12	4.000000000E+0	258.078706667E-9	1.139045837E-9	15.499147728E+6	68.406417263E+3	21.414194894E-9	1.508307851E+0	1.739653797E+0	6.035344043E-3	5.172607824E-3	5.844371552E+6	6.740787799E+6	23.385672227E+3	20.042753202E+3
7.080197907E+3	75.000000000E+0	319.763758065E-12	4.199999809E+0	262.178296667E-9	1.300031930E-9	16.019631917E+6	79.434618575E+3	20.497969548E-9	1.563848097E+0	1.826603180E+0	5.385040330E-3	3.513131518E-3	5.964826674E+6	6.967026650E+6	20.539611398E+3	13.399780085E+3
7.087019654E+3	75.000000000E+0	314.753548225E-12	4.400000095E+0	262.783140000E-9	1.311510730E-9	16.743844736E+6	83.565985352E+3	3.024212340E-9	1.633341168E+0	1.909110398E+0	2.512294799E-3	2.691078347E-3	6.215547801E+6	7.264965317E+6	9.560334804E+3	10.240681144E+3
7.093838336E+3	75.000000000E+0	324.545896639E-12	4.599999905E+0	265.045106667E-9	1.497593499E-9	17.355536054E+6	98.064583393E+3	11.309844119E-9	1.704693979E+0	1.985715967E+0	4.714036413E-3	5.021199574E-3	6.431712703E+6	7.491992558E+6	17.785789265E+3	18.944698272E+3
7.100678353E+3	75.000000000E+0	317.589613867E-12	4.800000191E+0	268.748213333E-9	1.249787645E-9	17.860584564E+6	83.058925862E+3	18.515506847E-9	1.778208968E+0	2.075107927E+0	4.282777806E-3	3.498700370E-3	6.616635498E+6	7.721383155E+6	15.936023361E+3	13.018506528E+3
7.107535723E+3	75.000000000E+0	314.901021925E-12	5.000000000E+0	271.121443333E-9	1.321682287E-9	18.441920117E+6	89.901996868E+3	11.866161316E-9	1.855508542E+0	2.173531837E+0	5.954567964E-3	6.206243457E-3	6.843828060E+6	8.016820103E+6	21.962733344E+3	22.891009213E+3
7.114364661E+3	75.000000000E+0	325.246505654E-12	5.199999809E+0	273.888710000E-9	1.120273454E-9	18.985812921E+6	77.656732276E+3	13.836346529E-9	1.937221995E+0	2.244910000E+0	4.965709675E-3	5.001665188E-3	7.073026101E+6	8.196431316E+6	18.130391996E+3	18.261669815E+3
7.121200414E+3	75.000000000E+0	325.566672695E-12	5.400000095E+0	276.698640000E-9	1.028742413E-9	19.515817264E+6	72.558177163E+3	14.049629902E-9	2.014526423E+0	2.346381497E+0	6.570869367E-3	5.179708073E-3	7.280579417E+6	8.479916986E+6	23.747385844E+3	18.719673045E+3
7.128061368E+3	75.000000000E+0	324.150312148E-12	5.599999905E+0	278.689000000E-9	1.117086063E-9	20.094083027E+6	80.544334681E+3	9.951809491E-9	2.081325096E+0	2.420871158E+0	6.082378713E-3	5.254628032E-3	7.468271429E+6	8.686640514E+6	21.824968740E+3	18.854809599E+3
7.134882764E+3	75.000000000E+0	318.491451730E-12	5.800000191E+0	281.897163333E-9	1.541245714E-9	20.574879584E+6	112.491181515E+3	16.040793720E-9	2.157764581E+0	2.522925856E+0	12.253768130E-3	4.350030554E-3	7.654438786E+6	8.949809307E+6	43.468930248E+3	15.431267569E+3
7.141700706E+3	75.000000000E+0	325.435971689E-12	6.000000000E+0	282.680496667E-9	1.455772411E-9	21.225376603E+6	109.308275745E+3	3.916670402E-9	2.229360113E+0	2.600654167E+0	7.428123438E-3	4.451776894E-3	7.886501330E+6	9.199977350E+6	26.277452905E+3	15.748440187E+3
7.148522944E+3	75.000000000E+0	331.735037588E-12	6.199999809E+0	285.931013333E-9	1.396037161E-9	21.683551347E+6	105.868346022E+3	16.252598833E-9	2.292398046E+0	2.662441756E+0	6.274904293E-3	4.755909248E-3	8.017311655E+6	9.311482953E+6	21.945518326E+3	16.633065411E+3
7.155356243E+3	75.000000000E+0	312.346389031E-12	6.400000095E+0	289.322100000E-9	1.571604532E-9	22.120674830E+6	120.160032049E+3	16.955409078E-9	2.386971794E+0	2.738672617E+0	5.569317326E-3	4.603356274E-3	8.250222829E+6	9.465825863E+6	19.249539964E+3	15.910835272E+3
7.162181008E+3	75.000000000E+0	320.095465874E-12	6.599999905E+0	290.663196667E-9	1.279936577E-9	22.706692764E+6	99.989014564E+3	6.705489728E-9	2.453616978E+0	2.806937481E+0	4.694490847E-3	7.607452534E-3	8.441443590E+6	9.657010291E+6	16.150964074E+3	26.172740893E+3
7.169031549E+3	75.000000000E+0	323.203093918E-12	6.800000191E+0	291.850796667E-9	1.556959575E-9	23.299577279E+6	124.298101451E+3	5.937991506E-9	2.526971902E+0	2.885389565E+0	6.888965204E-3	7.652618987E-3	8.658437569E+6	9.886522832E+6	23.604407742E+3	26.220997422E+3
7.175852489E+3	75.000000000E+0	325.100580715E-12	7.000000000E+0	291.806823333E-9	1.252430240E-9	23.988472648E+6	102.958142691E+3	-219.866876348E-12	2.603898260E+0	2.970977853E+0	8.118457642E-3	5.108644345E-3	8.923363170E+6	10.181317282E+6	27.821342726E+3	17.506939306E+3
7.182693821E+3	75.000000000E+0	305.953246071E-12	7.199999809E+0	293.360666667E-9	1.686117934E-9	24.543166918E+6	141.064152743E+3	7.769224076E-9	2.703611296E+0	3.055725336E+0	6.596526017E-3	6.474963484E-3	9.215997926E+6	10.416274855E+6	22.486061586E+3	22.071682469E+3
7.189572062E+3	75.000000000E+0	333.451326736E-12	7.400000095E+0	296.871220000E-9	1.471604227E-9	24.926633492E+6	123.562463235E+3	17.552741557E-9	2.767763754E+0	3.124727016E+0	7.192234573E-3	8.657054253E-3	9.323112405E+6	10.525530282E+6	24.226782821E+3	29.160975095E+3
7.196477793E+3	75.000000000E+0	324.259060343E-12	7.599999905E+0	299.551556667E-9	1.979162521E-9	25.371258254E+6	167.630053426E+3	13.401696114E-9	2.840146762E+0	3.176635158E+0	8.580668398E-3	7.327549922E-3	9.481328669E+6	10.604635789E+6	28.645046927E+3	24.461732076E+3
7.203318124E+3	75.000000000E+0	333.605557068E-12	7.800000191E+0	299.511816667E-9	1.425409644E-9	26.042378820E+6	123.938542198E+3	-198.699715758E-12	2.939786938E+0	3.243198076E+0	6.731036839E-3	6.394683628E-3	9.815261950E+6	10.828280875E+6	22.473359862E+3	21.350355052E+3
7.210146386E+3	75.000000000E+0	326.593980563E-12	8.000000000E+0	302.701283333E-9	1.949468677E-9	26.428695352E+6	170.207120374E+3	15.947348542E-9	3.028501486E+0	3.312407094E+0	5.967737906E-3	6.550281764E-3	10.004917892E+6	10.942824745E+6	19.714940884E+3	21.639425152E+3
7.216969152E+3	75.000000000E+0	308.873076652E-12	8.199999809E+0	306.539830000E-9	1.230558220E-9	26.750193635E+6	107.384644446E+3	19.192751637E-9	3.092678810E+0	3.360832521E+0	5.948518566E-3	6.832504324E-3	10.088994994E+6	10.963771074E+6	19.405369169E+3	22.289124137E+3
7.223812662E+3	75.000000000E+0	307.335995079E-12	8.399999619E+0	307.804553333E-9	1.279586141E-9	27.290043398E+6	113.448488491E+3	6.323622697E-9	3.169504997E+0	3.431863012E+0	7.379895644E-3	9.491895052E-3	10.297134864E+6	11.149487473E+6	23.975914469E+3	30.837409483E+3
7.230694177E+3	75.000000000E+0	312.619418315E-12	8.600000381E+0	304.762606667E-9	1.756899839E-9	28.218686261E+6	162.675486631E+3	-15.209675313E-9	3.265643922E+0	3.485323092E+0	6.440330981E-3	12.049907757E-3	10.715369439E+6	11.436190056E+6	21.132287362E+3	39.538668766E+3
7.237520216E+3	75.000000000E+0	322.281171194E-12	8.800000191E+0	305.704750000E-9	1.815547810E-9	28.785945232E+6	170.956649607E+3	4.710721159E-9	3.319855732E+0	3.554220775E+0	6.337701118E-3	5.258298890E-3	10.859679911E+6	11.626318448E+6	20.731444696E+3	17.200579613E+3
7.244342815E+3	75.000000000E+0	322.663345117E-12	9.000000000E+0	308.510373333E-9	2.032543202E-9	29.172438848E+6	192.195295160E+3	14.028130045E-9	3.416228436E+0	3.610585473E+0	7.595095440E-3	7.370602095E-3	11.073301683E+6	11.703287101E+6	24.618606362E+3	23.890937656E+3
7.251214811E+3	75.000000000E+0	314.332610403E-12	9.199999809E+0	309.519986667E-9	1.817527837E-9	29.723443414E+6	174.538602158E+3	5.048071481E-9	3.484064846E+0	3.648626613E+0	8.299980300E-3	5.878808501E-3	11.256348527E+6	11.788016187E+6	26.815652165E+3	18.993308200E+3
7.258037999E+3	75.000000000E+0	302.193478111E-12	9.399999619E+0	311.027776667E-9	2.161583382E-9	30.222379876E+6	210.039742441E+3	7.538957190E-9	3.577497883E+0	3.739266985E+0	7.864050222E-3	9.761718287E-3	11.502181322E+6	12.022292753E+6	25.284076895E+3	31.385358542E+3
7.264859364E+3	75.000000000E+0	333.751370984E-12	9.600000381E+0	313.829920000E-9	1.391824697E-9	30.589818783E+6	135.664774327E+3	14.010663220E-9	3.649436721E+0	3.797110369E+0	10.295087958E-3	6.786143918E-3	11.628708699E+6	12.099261820E+6	32.804673173E+3	21.623635879E+3
7.271748981E+3	75.000000000E+0	333.670901094E-12	9.800000191E+0	315.718506667E-9	1.295739848E-9	31.040309592E+6	127.392487850E+3	9.442942339E-9	3.675258980E+0	3.813030224E+0	11.415137010E-3	7.607185531E-3	11.640936157E+6	12.077309830E+6	36.156059175E+3	24.094835655E+3
7.278580278E+3	75.000000000E+0	315.318058700E-12	10.000000000E+0	315.770223333E-9	1.886417524E-9	31.668597167E+6	189.188822258E+3	258.583579938E-12	3.772672583E+0	3.856094834E+0	5.542058934E-3	7.092510758E-3	11.947524827E+6	12.211711395E+6	17.550923185E+3	22.460986609E+3
