[Main]
Experiment = "RvsVg"
Header length = 74    
Date = "20191028 10:49:58"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 2.700000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic Gate Voltage]
Pattern = "Linear Hysteresis"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 5.000000E+0
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 0.100000
Pre-measurement Delay = 1.000000E+0
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
343.837256432E+0	-50.000000000E+0	-1.941166505E-9	100.000001490E-3	-77.374698000E-12	363.156282273E-12	-1.292412172E+9	6.065905414E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	NaN	270.007400000E+0
378.561583996E+0	-55.000000000E+0	-2.154453978E-9	100.000001490E-3	-42.070430000E-12	246.829771156E-12	-2.376966470E+9	13.945806825E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	NaN	270.005400000E+0
413.196636677E+0	-60.000000000E+0	-2.349714823E-9	100.000001490E-3	7.313020000E-12	327.654105451E-12	13.674241488E+9	612.663627698E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	NaN	270.003800000E+0
447.620564461E+0	-65.000000000E+0	-2.572992589E-9	100.000001490E-3	168.080406667E-12	407.255823716E-12	594.953352823E+6	1.441561349E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	270.007000000E+0
485.150056362E+0	-70.000000000E+0	-2.778949907E-9	100.000001490E-3	694.340000000E-15	216.471622966E-12	144.021663004E+9	44.901061631E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	270.001800000E+0
513.195994854E+0	-75.000000000E+0	-2.975972624E-9	100.000001490E-3	49.217333333E-12	222.995724505E-12	2.031804544E+9	9.205775599E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	270.001700000E+0
554.505633354E+0	-70.000000000E+0	-2.594003360E-9	100.000001490E-3	-17.199280000E-12	399.993942758E-12	-5.814196960E+9	135.217495500E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	NaN	270.003300000E+0
593.335137367E+0	-65.000000000E+0	-2.276020565E-9	100.000001490E-3	26.993176667E-12	212.618904933E-12	3.704639981E+9	29.180577952E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	NaN	269.998800000E+0
630.809757233E+0	-60.000000000E+0	-1.970192839E-9	100.000001490E-3	55.793863333E-12	202.941868358E-12	1.792311834E+9	6.519267361E+9	0.000000000E+0	7.731440000E-3	27.170417096E+21	244.624238846E-3	0.000000000E+0	138.571511957E+6	NaN	4.384429115E+9	270.006500000E+0
667.565710068E+0	-55.000000000E+0	-1.649657599E-9	100.000001490E-3	5.185086667E-12	225.996407982E-12	19.286081009E+9	840.600227577E+9	0.000000000E+0	3.291383533E-3	27.170417096E+21	243.434339853E-3	0.000000000E+0	634.778885085E+6	NaN	46.948943287E+9	270.012600000E+0
703.719474316E+0	-50.000000000E+0	-1.369527776E-9	100.000001490E-3	-3.671753333E-12	223.889009188E-12	-27.234945382E+9	1.660679349E+12	NaN	34.161725093E-3	NaN	235.689891409E-3	NaN	-9.303927032E+9	NaN	64.190012240E+9	269.999500000E+0
739.878967762E+0	-45.000000000E+0	-1.152507430E-9	100.000001490E-3	65.262003667E-12	250.372436263E-12	1.532285187E+9	5.878489071E+9	NaN	-16.043222869E-3	NaN	222.026545186E-3	NaN	-245.827923875E+6	NaN	3.402079812E+9	270.000700000E+0
775.059746265E+0	-40.000000000E+0	-920.353554479E-12	100.000001490E-3	-5.420001000E-12	202.137503436E-12	-18.450181373E+9	688.094633305E+9	NaN	3.417716364E-3	NaN	222.904820251E-3	NaN	-630.574858627E+6	NaN	41.126343012E+9	269.999400000E+0
811.404552460E+0	-35.000000000E+0	-729.725742795E-12	100.000001490E-3	15.020923100E-12	192.156791110E-12	6.657380563E+9	85.165264328E+9	NaN	17.347111645E-3	NaN	213.245954291E-3	NaN	1.154863222E+9	NaN	14.196594502E+9	269.993200000E+0
848.131697178E+0	-30.000000000E+0	-580.555239068E-12	100.000001490E-3	111.615952667E-12	195.853593360E-12	895.929292372E+6	1.572095808E+9	NaN	27.773920246E-3	NaN	197.574220481E-3	NaN	248.834683419E+6	NaN	1.770125289E+9	270.002900000E+0
884.119225979E+0	-25.000000000E+0	-442.396116037E-12	100.000001490E-3	27.546461900E-12	187.376516670E-12	3.630230331E+9	24.693549267E+9	171.743028050E-3	35.155532310E-3	348.044798103E-3	190.999397208E-3	6.234667402E+9	1.276226778E+9	12.634827637E+9	6.933717945E+9	270.004300000E+0
919.591166973E+0	-20.000000000E+0	-315.984130065E-12	100.000001490E-3	67.870771000E-12	167.789337640E-12	1.473388323E+9	3.642493628E+9	87.787828017E-3	41.300659395E-3	329.299908869E-3	176.396698173E-3	1.293455588E+9	608.519083940E+6	4.851866334E+9	2.599008315E+9	270.003000000E+0
955.546682835E+0	-15.000000000E+0	-216.853424685E-12	100.000001490E-3	98.218955833E-12	160.327684756E-12	1.018133421E+9	1.661949801E+9	63.265549163E-3	47.369499920E-3	302.846163919E-3	175.265701230E-3	644.127690287E+6	482.284702765E+6	3.083377963E+9	1.784438653E+9	269.997700000E+0
996.671275616E+0	-10.000000000E+0	-125.178757088E-12	100.000001490E-3	94.543224083E-12	153.286404905E-12	1.057717277E+9	1.714915905E+9	64.078737987E-3	56.180160911E-3	273.012128538E-3	164.503956063E-3	677.771872156E+6	594.227259070E+6	2.887696407E+9	1.739986738E+9	270.000500000E+0
1.042596745E+3	-5.000000000E+0	-50.273821738E-12	100.000001490E-3	141.948634353E-12	131.977323402E-12	704.480194161E+6	654.993342056E+6	70.489223537E-3	42.529576677E-3	234.548490552E-3	155.806010893E-3	496.582611434E+6	299.612439883E+6	1.652347637E+9	1.097622472E+9	269.993800000E+0
1.091347163E+3	0.000000000E+0	35.021143508E-12	100.000001490E-3	171.684935000E-12	125.077568379E-12	582.462296358E+6	424.341062311E+6	70.053297803E-3	68.966763867E-3	165.578777145E-3	138.403996442E-3	408.034040979E+6	401.705390555E+6	964.433933271E+6	806.151083913E+6	269.995900000E+0
1.133263619E+3	5.000000000E+0	90.231108002E-12	100.000001490E-3	187.263919067E-12	129.056701693E-12	534.005706964E+6	368.020788893E+6	87.341020770E-3	58.077368913E-3	137.438993905E-3	123.236751396E-3	466.406028483E+6	310.136459831E+6	733.932060110E+6	658.091275726E+6	269.999300000E+0
1.180198552E+3	10.000000000E+0	141.282188408E-12	100.000001490E-3	215.962804833E-12	139.236267230E-12	463.042705744E+6	298.534453494E+6	71.886870139E-3	69.033149330E-3	90.309910422E-3	106.424816717E-3	332.866903608E+6	319.652957755E+6	418.173446544E+6	492.792343568E+6	270.000100000E+0
1.230814771E+3	15.000000000E+0	206.840443153E-12	100.000001490E-3	310.948851333E-12	197.633434690E-12	321.596304541E+6	204.400762304E+6	69.303713461E-3	59.561031637E-3	62.942368580E-3	91.730259291E-3	222.878178079E+6	191.546073836E+6	202.420328328E+6	295.001119630E+6	270.001500000E+0
1.282169792E+3	20.000000000E+0	248.818311556E-12	100.000001490E-3	499.473075333E-12	256.791187067E-12	200.210995204E+6	102.933314450E+6	63.755170788E-3	53.169867163E-3	38.185123147E-3	73.054422267E-3	127.644860027E+6	106.451918609E+6	76.450813932E+6	146.262983682E+6	269.998200000E+0
1.333841769E+3	25.000000000E+0	308.935739028E-12	100.000001490E-3	906.727696000E-12	431.626238066E-12	110.286695698E+6	52.499368645E+6	52.572278952E-3	52.574034392E-3	19.975679805E-3	43.627412857E-3	57.980228446E+6	57.982164462E+6	22.030516872E+6	48.115231342E+6	270.001400000E+0
1.377008534E+3	30.000000000E+0	389.131910953E-12	100.000001490E-3	1.596773328E-9	981.364293423E-12	62.626297494E+6	38.489628490E+6	42.999262126E-3	50.169109755E-3	14.724902329E-3	25.380084733E-3	26.928845418E+6	31.419055457E+6	9.221661001E+6	15.894607132E+6	270.001400000E+0
1.415797215E+3	35.000000000E+0	442.199438178E-12	100.000001490E-3	2.806823652E-9	2.298659825E-9	35.627461461E+6	29.177256744E+6	53.323706211E-3	52.904883327E-3	9.581235057E-3	15.299627201E-3	18.997882597E+6	18.848666638E+6	3.413550777E+6	5.450868704E+6	270.004600000E+0
1.452471623E+3	40.000000000E+0	508.518748406E-12	100.000001490E-3	3.676436569E-9	2.401853024E-9	27.200252093E+6	17.770198538E+6	39.478411842E-3	39.547005415E-3	4.622438943E-3	9.686926338E-3	10.738227383E+6	10.756885008E+6	1.257315026E+6	2.634868345E+6	270.008100000E+0
1.492266959E+3	45.000000000E+0	559.341877445E-12	100.000001490E-3	4.103171778E-9	2.187393884E-9	24.371390451E+6	12.992346728E+6	33.252507810E-3	32.323812538E-3	2.359500435E-3	4.618669386E-3	8.104098392E+6	7.877762445E+6	575.043055261E+3	1.125633933E+6	270.001600000E+0
1.529143575E+3	50.000000000E+0	632.503186863E-12	100.000001490E-3	4.741029108E-9	1.979834989E-9	21.092467311E+6	8.808130860E+6	13.045008251E-3	16.441755957E-3	2.244081240E-3	3.727334642E-3	2.751514060E+6	3.467971949E+6	473.332095004E+3	786.186829312E+3	270.001900000E+0
1.565598406E+3	55.000000000E+0	703.259452524E-12	100.000001490E-3	6.513599464E-9	1.614370186E-9	15.352494737E+6	3.805055857E+6	25.940496758E-3	24.053655518E-3	889.054133282E-6	1.551494354E-3	3.982513340E+6	3.692836143E+6	136.491986992E+3	238.193085480E+3	269.998000000E+0
1.601590571E+3	60.000000000E+0	810.522378843E-12	100.000001490E-3	8.379867767E-9	1.933457078E-9	11.933362705E+6	2.753342323E+6	34.739416925E-3	33.083466683E-3	1.039174531E-3	1.174702473E-3	4.145580562E+6	3.947970016E+6	124.008464037E+3	140.181504727E+3	270.004100000E+0
1.638415118E+3	65.000000000E+0	841.672159746E-12	100.000001490E-3	11.445868128E-9	1.767025851E-9	8.736777357E+6	1.348793405E+6	34.125479047E-3	32.058033746E-3	862.916031488E-6	1.463940326E-3	2.981467082E+6	2.800838992E+6	75.391051326E+3	127.901205006E+3	269.999300000E+0
1.676249682E+3	70.000000000E+0	886.755813223E-12	100.000001490E-3	14.349198181E-9	1.867771988E-9	6.969030620E+6	907.128050839E+3	30.226809325E-3	28.978137734E-3	684.500061615E-6	890.717575620E-6	2.106515566E+6	2.019495262E+6	47.703018174E+3	62.074379654E+3	270.001200000E+0
1.715588054E+3	75.000000000E+0	915.932748165E-12	100.000001490E-3	17.112048293E-9	2.185592367E-9	5.843835862E+6	746.388908849E+3	28.752099450E-3	26.926178412E-3	638.446119978E-6	837.972575121E-6	1.680225474E+6	1.573521647E+6	37.309742764E+3	48.969741131E+3	269.997200000E+0
1.750594425E+3	70.000000000E+0	778.770414822E-12	100.000001490E-3	-68.867891667E-12	2.713768462E-9	-1.452055509E+9	57.218862807E+9	17.730350533E-3	5.513867078E-3	6.402299853E-3	12.612308902E-3	-257.454527850E+6	-80.064409479E+6	92.964946332E+6	183.137723496E+6	270.003400000E+0
1.792567917E+3	65.000000000E+0	615.575307394E-12	100.000001490E-3	466.730247667E-12	4.258558756E-9	214.256526098E+6	1.954927948E+9	-38.984696883E-3	-59.436117920E-3	76.552191145E-3	175.354117905E-3	-83.527256008E+6	-127.345759606E+6	164.018062956E+6	375.707635796E+6	269.999800000E+0
1.836701684E+3	60.000000000E+0	500.301762056E-12	100.000001490E-3	43.197083667E-12	315.702970984E-12	2.314971128E+9	16.918810270E+9	-82.959110440E-3	-224.609243600E-3	259.184583784E-3	231.272911996E-3	-1.920479426E+9	-5.199639062E+9	6.000048193E+9	5.353901059E+9	270.001500000E+0
1.884226278E+3	55.000000000E+0	419.061458682E-12	100.000001490E-3	28.500294333E-12	102.602628947E-12	3.508735746E+9	12.631641890E+9	-54.091942033E-3	NaN	346.918046287E-3	NaN	-1.897943277E+9	NaN	12.172437317E+9	NaN	270.000800000E+0
1.923877243E+3	50.000000000E+0	333.689355777E-12	100.000001490E-3	41.347460767E-12	171.123302692E-12	2.418528239E+9	10.009478993E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	270.002400000E+0
1.961271561E+3	45.000000000E+0	245.774305074E-12	100.000001490E-3	70.867319067E-12	192.152201627E-12	1.411087689E+9	3.826073989E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	270.002800000E+0
2.004161819E+3	40.000000000E+0	178.313740509E-12	100.000001490E-3	61.849630333E-12	207.624173882E-12	1.616824562E+9	5.427548431E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	269.996900000E+0
2.055743876E+3	35.000000000E+0	111.538577101E-12	100.000001490E-3	6.941303933E-12	241.244906543E-12	14.406515325E+9	500.698208367E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	270.001100000E+0
2.110837923E+3	30.000000000E+0	74.076128854E-12	100.000001490E-3	202.005003520E-12	174.110133343E-12	495.037250304E+6	426.677558268E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	269.997300000E+0
2.154146889E+3	25.000000000E+0	29.126356940E-12	100.000001490E-3	-14.158257333E-12	14.371798793E-12	-7.063016241E+9	7.169543956E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	270.000100000E+0
2.182983274E+3	20.000000000E+0	-18.959993818E-12	100.000001490E-3	-7.703856333E-12	14.557486449E-12	-12.980512248E+9	24.528446920E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	269.999100000E+0
2.211839146E+3	15.000000000E+0	-73.021930574E-12	100.000001490E-3	-18.849062000E-12	23.637199331E-12	-5.305303866E+9	6.652984906E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	270.005800000E+0
2.240407186E+3	10.000000000E+0	-113.905794345E-12	100.000001490E-3	-24.312389333E-12	32.120838127E-12	-4.113129323E+9	5.434149617E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	269.998000000E+0
2.269954803E+3	5.000000000E+0	-147.089037709E-12	100.000001490E-3	-27.103970333E-12	38.762655394E-12	-3.689496419E+9	5.276521355E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	269.996100000E+0
2.304250561E+3	0.000000000E+0	-181.936809831E-12	100.000001490E-3	30.392308200E-12	144.579708363E-12	3.290306246E+9	15.652365536E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	269.997700000E+0
2.345876988E+3	-5.000000000E+0	-201.776956023E-12	100.000001490E-3	-20.260290000E-12	25.135185470E-12	-4.935763579E+9	6.123373999E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	269.998700000E+0
2.373637402E+3	-10.000000000E+0	-235.057386518E-12	100.000001490E-3	-21.158680000E-12	27.561907356E-12	-4.726192820E+9	6.156475198E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	270.000600000E+0
2.400671817E+3	-15.000000000E+0	-283.147536898E-12	100.000001490E-3	-2.992666667E-12	27.848673753E-12	-33.415014978E+9	310.948045415E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	269.998800000E+0
2.427713656E+3	-20.000000000E+0	-310.019758476E-12	100.000001490E-3	-12.973846333E-12	170.947189403E-12	-7.707814546E+9	101.560416185E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	269.992900000E+0
2.457862669E+3	-25.000000000E+0	-324.544526438E-12	100.000001490E-3	-8.360631033E-12	74.831291127E-12	-11.960819834E+9	107.054549778E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	270.002600000E+0
2.485569257E+3	-30.000000000E+0	-365.988298001E-12	100.000001490E-3	-15.166623333E-12	28.295095845E-12	-6.593425530E+9	12.300800463E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	269.999100000E+0
2.512570990E+3	-35.000000000E+0	-383.986352899E-12	100.000001490E-3	-1.954760000E-12	29.579812124E-12	-51.157176068E+9	774.120432621E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	269.992100000E+0
2.539643331E+3	-40.000000000E+0	-412.358764727E-12	100.000001490E-3	-1.054723333E-12	28.863197621E-12	-94.811594974E+9	2.594581646E+12	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	NaN	270.003100000E+0
2.566759341E+3	-45.000000000E+0	-453.643419126E-12	100.000001490E-3	-8.110496667E-12	28.260154793E-12	-12.329701324E+9	42.961520397E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	NaN	270.004500000E+0
2.594114035E+3	-50.000000000E+0	-460.388661453E-12	100.000001490E-3	-5.452353333E-12	23.360937847E-12	-18.340704532E+9	78.581858592E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	NaN	269.998800000E+0
2.621734142E+3	-55.000000000E+0	-481.194525892E-12	100.000001490E-3	9.209570000E-12	18.098556319E-12	10.858270418E+9	21.338566152E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	NaN	270.001800000E+0
2.650090438E+3	-60.000000000E+0	-511.831485528E-12	100.000001490E-3	11.192073333E-12	17.863573205E-12	8.934895127E+9	14.260910238E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	NaN	269.999100000E+0
2.679011126E+3	-65.000000000E+0	-531.742055943E-12	100.000001490E-3	-15.465000000E-12	31.224096278E-12	-6.466214128E+9	13.055395570E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	NaN	270.000600000E+0
2.708209866E+3	-70.000000000E+0	-567.816802836E-12	100.000001490E-3	11.746433333E-12	22.208787907E-12	8.513222580E+9	16.095809624E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	NaN	270.000900000E+0
2.737431894E+3	-75.000000000E+0	-596.469225863E-12	100.000001490E-3	-1.484860000E-12	33.827206445E-12	-67.346417501E+9	1.534246439E+12	0.000000000E+0	303.592483467E-3	27.170417096E+21	303.464219745E-3	-0.000000000E+0	-204.458658370E+9	NaN	204.372277349E+9	270.002000000E+0
2.766659005E+3	-70.000000000E+0	-466.639392867E-12	100.000001490E-3	-31.539810000E-12	11.745703048E-12	-3.170596192E+9	1.180757949E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	NaN	270.000400000E+0
2.796010390E+3	-65.000000000E+0	-413.689628849E-12	100.000001490E-3	-11.593806667E-12	9.733807174E-12	-8.625294898E+9	7.241535051E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	NaN	269.995300000E+0
2.825364472E+3	-60.000000000E+0	-351.210533804E-12	100.000001490E-3	-22.103566667E-12	11.903040054E-12	-4.524156802E+9	2.436313580E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	NaN	270.001600000E+0
