[Main]
Experiment = "RvsVg"
Header length = 74    
Date = "20191029 01:01:36"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 4.000000E+0
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic Gate Voltage]
Pattern = "Linear Hysteresis"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 5.000000E+0
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 0.100000
Pre-measurement Delay = 1.000000E+0
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
308.765679359E+0	-55.000000000E+0	-239.769808175E-12	100.000001490E-3	1.714700300E-12	580.513955437E-15	58.319230183E+9	19.744049145E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.998100000E+0
336.597857475E+0	-60.000000000E+0	-248.239920749E-12	100.000001490E-3	1.502722967E-12	604.511157359E-15	66.545866210E+9	26.769883400E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.998100000E+0
364.424987316E+0	-65.000000000E+0	-248.853526674E-12	100.000001490E-3	1.389240567E-12	554.119424307E-15	71.981774712E+9	28.711009829E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.998700000E+0
392.279836655E+0	-70.000000000E+0	-254.599742677E-12	100.000001490E-3	1.896567567E-12	737.717940093E-15	52.726833068E+9	20.509435763E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.001700000E+0
420.101483822E+0	-75.000000000E+0	-260.761658100E-12	100.000001490E-3	1.493845667E-12	347.613709418E-15	66.941320460E+9	15.577058084E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.001300000E+0
447.919816017E+0	-70.000000000E+0	-196.857953549E-12	100.000001490E-3	2.085580103E-12	1.921658621E-12	47.948290900E+9	44.179672793E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.000600000E+0
475.761819363E+0	-65.000000000E+0	-157.338630550E-12	100.000001490E-3	3.037134158E-12	2.483049302E-12	32.925776830E+9	26.918905430E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.000600000E+0
503.612715244E+0	-60.000000000E+0	-128.284169167E-12	100.000001490E-3	2.920055908E-12	1.455538769E-12	34.245920165E+9	17.070311679E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.998300000E+0
531.524638176E+0	-55.000000000E+0	-108.021677483E-12	100.000001490E-3	1.914298267E-12	1.126433698E-12	52.238464210E+9	30.738765965E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.998200000E+0
559.365036011E+0	-50.000000000E+0	-95.039349191E-12	100.000001490E-3	1.409436133E-12	658.134457453E-15	70.950360307E+9	33.130182903E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.000900000E+0
587.196725368E+0	-45.000000000E+0	-78.580321763E-12	100.000001490E-3	-3.218451667E-12	1.871472262E-12	-31.070841463E+9	18.067140345E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	4.002100000E+0
615.023540974E+0	-40.000000000E+0	-84.190634267E-12	100.000001490E-3	47.281950667E-12	77.373230324E-12	2.114971994E+9	3.460986971E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.999100000E+0
644.584721565E+0	-35.000000000E+0	-70.096516265E-12	100.000001490E-3	209.339196667E-12	355.900818038E-12	477.693633502E+6	812.134362040E+6	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	3.999300000E+0
673.721259117E+0	-30.000000000E+0	-37.981850998E-12	100.000001490E-3	-12.227156667E-12	42.237499086E-12	-8.178516414E+9	28.251873184E+9	121.981167400E-3	0.000000000E+0	180.445078822E-3	27.170417096E+21	-9.976249649E+9	-0.000000000E+0	14.757730169E+9	NaN	4.000700000E+0
703.099792957E+0	-25.000000000E+0	-22.550236418E-12	100.000001490E-3	-275.037891667E-12	495.067585502E-12	-363.586271274E+6	654.454469348E+6	-32.660426097E-3	34.594160667E-3	227.345688074E-3	213.913668286E-3	118.748823658E+6	-125.779616972E+6	826.597697854E+6	777.760718676E+6	4.000400000E+0
735.194347858E+0	-20.000000000E+0	-9.713868974E-12	100.000001490E-3	-18.720894000E-12	82.928635970E-12	-5.341625325E+9	23.661995097E+9	82.976049413E-3	30.338286967E-3	183.473719258E-3	124.534559505E-3	-4.432269603E+9	-1.620557596E+9	9.800478506E+9	6.652169469E+9	4.000100000E+0
767.256560802E+0	-15.000000000E+0	-7.712662453E-12	100.000001490E-3	139.172515467E-12	55.524603232E-12	718.532686966E+6	286.667537905E+6	102.405428787E-3	34.239119767E-3	73.922376851E-3	60.500945159E-3	735.816468100E+6	246.019263587E+6	531.156432741E+6	434.719060415E+6	4.001400000E+0
798.444136620E+0	-10.000000000E+0	8.822701134E-12	100.000001490E-3	329.959514333E-12	48.467889236E-12	303.067489029E+6	44.517708541E+6	74.944653387E-3	17.434804200E-3	56.466407179E-3	29.913430257E-3	227.132875796E+6	52.839222519E+6	171.131319833E+6	90.657880613E+6	4.002300000E+0
829.636905670E+0	-5.000000000E+0	21.496336424E-12	100.000001490E-3	531.344028577E-12	45.823673707E-12	188.201986118E+6	16.230739293E+6	66.999147778E-3	9.289860433E-3	45.990327473E-3	19.515298115E-3	126.093724921E+6	17.483701583E+6	86.554708437E+6	36.728178102E+6	4.000600000E+0
860.834304810E+0	0.000000000E+0	35.400116750E-12	100.000001490E-3	642.023671563E-12	29.469287543E-12	155.757499169E+6	7.149366501E+6	68.164727510E-3	3.966191433E-3	42.832119402E-3	16.191386944E-3	106.171673303E+6	6.177640497E+6	66.714237028E+6	25.219299010E+6	4.000700000E+0
891.969340801E+0	5.000000000E+0	47.176859757E-12	100.000001490E-3	796.570313243E-12	97.353238636E-12	125.538197730E+6	15.342713529E+6	62.390706227E-3	6.993763633E-3	42.233830190E-3	13.867436944E-3	78.324166981E+6	8.779844688E+6	53.019588463E+6	17.408930151E+6	4.000000000E+0
922.993137360E+0	10.000000000E+0	54.330804786E-12	100.000001490E-3	879.362581613E-12	66.019585036E-12	113.718736254E+6	8.537620244E+6	57.641431140E-3	4.313016800E-3	40.670772314E-3	13.454716544E-3	65.549106074E+6	4.904708126E+6	46.250287611E+6	15.300533392E+6	3.999400000E+0
954.043228626E+0	15.000000000E+0	62.119856394E-12	100.000001490E-3	930.684836100E-12	88.223436839E-12	107.447760629E+6	10.185414391E+6	55.472144173E-3	4.199745167E-3	39.860836207E-3	13.850973946E-3	59.603575799E+6	4.512532066E+6	42.829575234E+6	14.882561109E+6	3.999300000E+0
985.018397808E+0	20.000000000E+0	74.156338998E-12	100.000001490E-3	950.170284000E-12	78.592990337E-12	105.244294811E+6	8.705243665E+6	58.533478646E-3	3.426260867E-3	39.704947257E-3	13.368827966E-3	61.603145912E+6	3.605944034E+6	41.787191124E+6	14.069928507E+6	4.001000000E+0
1.015972936E+3	25.000000000E+0	87.433255572E-12	100.000001490E-3	1.181275027E-9	74.464770386E-12	84.654292333E+6	5.336405405E+6	134.510016450E-3	7.277205633E-3	17.815703664E-3	15.584090341E-3	113.868500847E+6	6.160466839E+6	15.081757637E+6	13.192601198E+6	4.001900000E+0
1.042254826E+3	30.000000000E+0	107.711467754E-12	100.000001490E-3	1.462080868E-9	135.857432528E-12	68.395670620E+6	6.355366798E+6	130.613354673E-3	8.099720367E-3	17.145123256E-3	14.886007630E-3	89.333878517E+6	5.539857981E+6	11.726521855E+6	10.181384595E+6	3.998900000E+0
1.068591986E+3	35.000000000E+0	110.309483191E-12	100.000001490E-3	1.731221501E-9	85.607901466E-12	57.762684585E+6	2.856331329E+6	121.695728737E-3	9.284834100E-3	14.314730467E-3	14.992209410E-3	70.294718896E+6	5.363169356E+6	8.268572486E+6	8.659902505E+6	4.000700000E+0
1.094936060E+3	40.000000000E+0	125.864265191E-12	100.000001490E-3	6.519703878E-9	186.836088388E-12	15.338120161E+6	439.546707638E+3	78.870883120E-3	23.199692533E-3	2.357177129E-3	8.754432685E-3	12.097310645E+6	3.558396665E+6	361.546655055E+3	1.342765385E+6	4.001200000E+0
1.121231881E+3	45.000000000E+0	136.571533249E-12	100.000001490E-3	44.744607950E-9	413.684290649E-12	2.234906195E+6	20.662726219E+3	61.035677835E-3	29.973824443E-3	243.936868915E-6	3.313580001E-3	1.364090125E+6	669.886849317E+3	5.451760114E+3	74.055403608E+3	3.998300000E+0
1.147485136E+3	50.000000000E+0	151.485968676E-12	100.000001490E-3	248.254811827E-9	1.384839170E-9	402.811936471E+3	2.247004776E+3	62.968038605E-3	40.782569242E-3	147.889457609E-6	1.428132044E-3	253.642771885E+3	164.277054458E+3	595.716379154E+0	5.752686258E+3	3.998400000E+0
1.173353308E+3	55.000000000E+0	163.458736824E-12	100.000001490E-3	704.552266452E-9	3.781116055E-9	141.934113694E+3	761.716882608E+0	67.079763416E-3	36.373630225E-3	80.504736005E-6	856.944034470E-6	95.209066254E+3	51.626588908E+3	114.263681828E+0	1.216295902E+3	4.000100000E+0
1.200471095E+3	60.000000000E+0	173.420155088E-12	100.000001490E-3	1.323912166E-6	4.022615987E-9	75.533712940E+3	229.503987587E+0	68.750226105E-3	37.693777643E-3	23.962529116E-6	420.582211544E-6	51.929597658E+3	28.471509377E+3	18.099787686E+0	317.681355612E+0	3.999300000E+0
1.227140815E+3	65.000000000E+0	185.486825899E-12	100.000001490E-3	2.075012193E-6	8.646949374E-9	48.192488609E+3	200.826776137E+0	70.103730862E-3	38.080027510E-3	42.797780420E-6	322.797460357E-6	33.784732007E+3	18.351712647E+3	20.625315146E+0	155.564126994E+0	4.000100000E+0
1.253615887E+3	70.000000000E+0	200.726420670E-12	100.000001490E-3	2.842948752E-6	9.538029222E-9	35.174746433E+3	118.010484383E+0	71.312530808E-3	36.887384544E-3	33.357510382E-6	191.914700375E-6	25.084001513E+3	12.975043786E+3	11.733419519E+0	67.505508219E+0	4.000500000E+0
1.280118742E+3	75.000000000E+0	217.419252047E-12	100.000001490E-3	3.651486865E-6	9.432886574E-9	27.386104668E+3	70.746528350E+0	72.073424103E-3	37.021033912E-3	34.396270784E-6	259.933004983E-6	19.738103068E+3	10.138618945E+3	9.419798578E+0	71.185523750E+0	3.999300000E+0
1.306783352E+3	70.000000000E+0	127.697848592E-12	100.000001490E-3	2.276545100E-6	758.116483570E-12	43.926211464E+3	14.627948712E+0	73.822999954E-3	36.642798600E-3	12.713318052E-6	309.186828576E-6	32.427646585E+3	16.095792959E+3	5.584478888E+0	135.814058114E+0	4.003900000E+0
1.333513483E+3	65.000000000E+0	83.450655876E-12	100.000001490E-3	1.289332183E-6	484.178105691E-12	77.559532638E+3	29.125642019E+0	75.149515717E-3	35.892462728E-3	18.147279925E-6	1.331691646E-3	58.285612301E+3	27.838025929E+3	14.074945287E+0	1.032853801E+3	3.999500000E+0
1.360204741E+3	60.000000000E+0	44.092795734E-12	100.000001490E-3	566.757935875E-9	574.363731436E-12	176.442172505E+3	178.809996593E+0	75.990121864E-3	32.622073057E-3	51.363621567E-6	3.076720108E-3	134.078619907E+3	57.559093560E+3	90.627088419E+0	5.428631719E+3	3.997400000E+0
1.386941473E+3	55.000000000E+0	15.385099416E-12	100.000001490E-3	145.609203990E-9	247.554356343E-12	686.769783431E+3	1.167596876E+3	79.733942858E-3	32.246783427E-3	197.302785571E-6	8.916799217E-3	547.588618529E+3	221.461161403E+3	1.355015893E+3	61.237881761E+3	3.999600000E+0
1.413411878E+3	50.000000000E+0	-11.492465428E-12	100.000001490E-3	16.227373371E-9	245.117282051E-12	6.162426858E+6	93.084523764E+3	92.088142628E-3	23.696812427E-3	1.686119871E-3	15.642445291E-3	5.674864349E+6	1.460298712E+6	103.905902258E+3	963.954235433E+3	3.997300000E+0
1.439683549E+3	45.000000000E+0	-38.972177742E-12	100.000001490E-3	673.608544667E-12	10.939871356E-12	148.454176067E+6	2.410999090E+6	73.159872377E-3	-208.645466667E-6	46.290768797E-3	16.496013730E-3	108.608884130E+6	-309.742903825E+3	68.720578389E+6	24.489020902E+6	4.001500000E+0
1.470853371E+3	40.000000000E+0	-61.812824564E-12	100.000001490E-3	16.329177891E-12	85.671622767E-12	6.124007109E+9	32.129824930E+9	41.223314151E-3	9.545986467E-3	151.985333379E-3	44.912062980E-3	2.524518652E+9	584.596881152E+6	9.307592482E+9	2.750417889E+9	3.997300000E+0
1.503300623E+3	35.000000000E+0	-80.797912863E-12	100.000001490E-3	-190.559417000E-12	476.765136678E-12	-524.770714901E+6	1.312936330E+9	68.692033633E-3	234.321579100E-3	283.758586898E-3	230.728822928E-3	-360.475670606E+6	-1.229651007E+9	1.489081943E+9	1.210797276E+9	3.998800000E+0
1.535387804E+3	30.000000000E+0	-88.064493660E-12	100.000001490E-3	111.177151667E-12	440.939647994E-12	899.465402657E+6	3.567369303E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.998200000E+0
1.565852942E+3	25.000000000E+0	-109.409700744E-12	100.000001490E-3	-34.723152667E-12	48.667748767E-12	-2.879922870E+9	4.036481481E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	4.000300000E+0
1.595154221E+3	20.000000000E+0	-112.522435004E-12	100.000001490E-3	898.689300000E-15	801.198043135E-15	111.273163584E+9	99.202072303E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.997600000E+0
1.623019080E+3	15.000000000E+0	-133.750497020E-12	100.000001490E-3	895.960300000E-15	803.406103033E-15	111.612089833E+9	100.082374346E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.001700000E+0
1.650842948E+3	10.000000000E+0	-146.463164282E-12	100.000001490E-3	1.153651667E-12	572.217789246E-15	86.681278569E+9	42.994407259E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.997500000E+0
1.678677760E+3	5.000000000E+0	-160.577231835E-12	100.000001490E-3	1.000600867E-12	586.659135894E-15	99.939950905E+9	58.595477170E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.997500000E+0
1.706508290E+3	0.000000000E+0	-164.125819879E-12	100.000001490E-3	1.740931733E-12	421.942354610E-15	57.440507043E+9	13.921615838E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.999700000E+0
1.734370662E+3	-5.000000000E+0	-183.390964451E-12	100.000001490E-3	1.730833067E-12	588.202340374E-15	57.775647702E+9	19.634343629E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.000100000E+0
1.762266388E+3	-10.000000000E+0	-188.456557535E-12	100.000001490E-3	1.874130133E-12	539.844344118E-15	53.358088487E+9	15.369830392E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.001000000E+0
1.790121517E+3	-15.000000000E+0	-200.758539422E-12	100.000001490E-3	1.840045100E-12	601.847285335E-15	54.346494817E+9	17.775809067E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.996600000E+0
1.817971502E+3	-20.000000000E+0	-215.440817038E-12	100.000001490E-3	1.932729333E-12	605.543282329E-15	51.740303086E+9	16.210750476E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.001200000E+0
1.845828524E+3	-25.000000000E+0	-210.467387037E-12	100.000001490E-3	1.906077300E-12	734.812580515E-15	52.463770221E+9	20.225327892E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.000900000E+0
1.873701869E+3	-30.000000000E+0	-229.756030405E-12	100.000001490E-3	1.585896533E-12	842.329849419E-15	63.055816939E+9	33.491337972E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.999200000E+0
1.901579884E+3	-35.000000000E+0	-236.688834735E-12	100.000001490E-3	1.718537267E-12	456.038951950E-15	58.189021227E+9	15.441306261E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.001400000E+0
1.929471870E+3	-40.000000000E+0	-245.066805275E-12	100.000001490E-3	1.765961367E-12	592.221543269E-15	56.626381176E+9	18.989862113E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.002100000E+0
1.957337993E+3	-45.000000000E+0	-256.411672450E-12	100.000001490E-3	1.782161333E-12	472.020998073E-15	56.111643553E+9	14.861658986E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.000600000E+0
1.985196709E+3	-50.000000000E+0	-275.336479079E-12	100.000001490E-3	1.879681700E-12	785.102626087E-15	53.200497451E+9	22.220703781E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.998500000E+0
2.013075911E+3	-55.000000000E+0	-276.199693209E-12	100.000001490E-3	1.714668000E-12	693.186937067E-15	58.320328769E+9	23.577094848E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.000000000E+0
2.040977916E+3	-60.000000000E+0	-293.830395200E-12	100.000001490E-3	1.894743000E-12	550.279091430E-15	52.777607037E+9	15.327890721E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.998800000E+0
2.068861867E+3	-65.000000000E+0	-302.603926176E-12	100.000001490E-3	1.828340000E-12	504.334933755E-15	54.694423078E+9	15.087078027E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.999500000E+0
2.096737445E+3	-70.000000000E+0	-302.035640017E-12	100.000001490E-3	1.499078333E-12	475.970555094E-15	66.707655809E+9	21.180267407E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.997200000E+0
2.124584436E+3	-75.000000000E+0	-304.811452005E-12	100.000001490E-3	1.904943333E-12	697.888622798E-15	52.495000634E+9	19.231891603E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.000400000E+0
2.152435891E+3	-70.000000000E+0	-225.211329215E-12	100.000001490E-3	2.463525500E-12	628.090250036E-15	40.592233159E+9	10.349227509E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.001900000E+0
