[Main]
Experiment = "RvsVg"
Header length = 74    
Date = "20191028 19:00:02"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 2.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic Gate Voltage]
Pattern = "Linear Hysteresis"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 5.000000E+0
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 0.100000
Pre-measurement Delay = 1.000000E+0
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
294.107156277E+0	-50.000000000E+0	-270.830954885E-12	100.000001490E-3	30.450263333E-12	35.872842848E-12	3.284043898E+9	3.868866071E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	NaN	200.002300000E+0
321.901279449E+0	-55.000000000E+0	-274.463315963E-12	100.000001490E-3	3.399846667E-12	16.719828357E-12	29.413091617E+9	144.648241968E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	NaN	200.001400000E+0
349.404078484E+0	-60.000000000E+0	-290.664285696E-12	100.000001490E-3	10.350671667E-12	11.306195980E-12	9.661208925E+9	10.553085349E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	NaN	200.000300000E+0
377.639373779E+0	-65.000000000E+0	-291.415257203E-12	100.000001490E-3	40.756900000E-12	34.438859230E-12	2.453572315E+9	2.073225186E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	NaN	200.001300000E+0
405.512456417E+0	-70.000000000E+0	-311.954439132E-12	100.000001490E-3	5.044703333E-12	16.699700234E-12	19.822771506E+9	65.620180232E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	NaN	200.001900000E+0
433.293481827E+0	-75.000000000E+0	-313.476447115E-12	100.000001490E-3	4.666030000E-12	10.549868949E-12	21.431495616E+9	48.456497306E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	NaN	200.000700000E+0
461.443929672E+0	-70.000000000E+0	-219.219111382E-12	100.000001490E-3	-4.780038000E-12	10.495937370E-12	-20.920336091E+9	45.936567318E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	NaN	200.001400000E+0
491.149994373E+0	-65.000000000E+0	-190.523388270E-12	100.000001490E-3	23.501139333E-12	27.547041139E-12	4.255112915E+9	4.987663315E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	NaN	199.998400000E+0
520.689430714E+0	-60.000000000E+0	-150.744341199E-12	100.000001490E-3	73.105643333E-12	94.189058773E-12	1.367883476E+9	1.762376353E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	NaN	200.002300000E+0
548.231613636E+0	-55.000000000E+0	-116.275521792E-12	100.000001490E-3	3.679476667E-12	41.035970256E-12	27.177778404E+9	303.104655158E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	200.002300000E+0
576.094557762E+0	-50.000000000E+0	-94.940357254E-12	100.000001490E-3	-67.980399333E-12	109.021403314E-12	-1.471012269E+9	2.359089141E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	200.000600000E+0
605.594946384E+0	-45.000000000E+0	-85.970756208E-12	100.000001490E-3	-85.051995333E-12	110.283532183E-12	-1.175751387E+9	1.524549958E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	200.001100000E+0
636.169121742E+0	-40.000000000E+0	-74.406409506E-12	100.000001490E-3	93.911612000E-12	127.641124222E-12	1.064831061E+9	1.447278253E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	199.999100000E+0
666.826344967E+0	-35.000000000E+0	-48.650865570E-12	100.000001490E-3	99.910878667E-12	139.068776668E-12	1.000892023E+9	1.393169904E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	200.002400000E+0
697.608636856E+0	-30.000000000E+0	-38.534823769E-12	100.000001490E-3	-10.315840000E-12	188.705799082E-12	-9.693830215E+9	177.327486369E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	199.998400000E+0
727.782166004E+0	-25.000000000E+0	-16.484512106E-12	100.000001490E-3	-123.754910667E-12	134.294459015E-12	-808.048755006E+6	876.865975067E+6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	199.998400000E+0
759.018172264E+0	-20.000000000E+0	-19.206167704E-12	100.000001490E-3	-93.907508667E-12	163.712601999E-12	-1.064877590E+9	1.856442403E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	199.999100000E+0
790.862199306E+0	-15.000000000E+0	1.500999296E-12	100.000001490E-3	-124.528354000E-12	168.365770622E-12	-803.029978941E+6	1.085718689E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	200.002000000E+0
822.450158596E+0	-10.000000000E+0	5.765277145E-12	100.000001490E-3	-128.362764000E-12	181.277126958E-12	-779.042133201E+6	1.100182914E+9	253.739208900E-3	NaN	348.957776519E-3	NaN	-1.976735316E+9	NaN	2.718528066E+9	NaN	200.001100000E+0
854.393703461E+0	-5.000000000E+0	23.566278558E-12	100.000001490E-3	-107.973081333E-12	180.252769972E-12	-926.156781443E+6	1.546147644E+9	186.272536927E-3	NaN	316.383874266E-3	NaN	-1.725175707E+9	NaN	2.930210663E+9	NaN	199.998300000E+0
886.567598820E+0	0.000000000E+0	24.332089295E-12	100.000001490E-3	-67.015329333E-12	145.161309939E-12	-1.492195927E+9	3.232232351E+9	128.187075220E-3	NaN	269.420292561E-3	NaN	-1.912802287E+9	NaN	4.020278573E+9	NaN	199.998900000E+0
918.735857964E+0	5.000000000E+0	47.840512686E-12	100.000001490E-3	-43.061434667E-12	218.264738424E-12	-2.322263581E+9	11.770816673E+9	100.490835183E-3	146.890156100E-3	195.478182769E-3	221.930597673E-3	-2.333662033E+9	-3.411176549E+9	4.539518580E+9	5.153813369E+9	200.000300000E+0
950.827820778E+0	10.000000000E+0	50.898010112E-12	100.000001490E-3	67.041970800E-12	54.965492824E-12	1.491602951E+9	1.222915889E+9	76.709369662E-3	107.751834667E-3	128.046378479E-3	180.579577925E-3	1.144199205E+9	1.607229522E+9	1.909943532E+9	2.693530273E+9	199.997100000E+0
983.194334030E+0	15.000000000E+0	59.411136369E-12	100.000001490E-3	231.946511100E-12	158.533689510E-12	431.133889516E+6	294.676759109E+6	106.577155766E-3	123.384912233E-3	74.853819732E-3	139.781143732E-3	459.490230141E+6	531.954163260E+6	322.720179652E+6	602.643872801E+6	199.999700000E+0
1.014217918E+3	20.000000000E+0	66.141036109E-12	100.000001490E-3	1.031442171E-9	230.514363623E-12	96.951631706E+6	21.667471346E+6	71.675863063E-3	83.488340087E-3	42.862650999E-3	103.761363605E-3	69.490917744E+6	80.943306792E+6	41.556038917E+6	100.598333596E+6	199.999700000E+0
1.045046912E+3	25.000000000E+0	85.158750422E-12	100.000001490E-3	3.670723477E-9	485.006899556E-12	27.242586403E+6	3.599519945E+6	119.993988373E-3	81.774205597E-3	6.941480283E-3	53.764475490E-3	32.689465474E+6	22.277408283E+6	1.891038736E+6	14.646833471E+6	200.000200000E+0
1.071389036E+3	30.000000000E+0	100.322986666E-12	100.000001490E-3	9.019913479E-9	450.582469614E-12	11.086581010E+6	553.821171630E+3	90.722228653E-3	69.011000508E-3	2.887102414E-3	21.929032035E-3	10.057993224E+6	7.650960363E+6	320.080943182E+3	2.431179865E+6	199.998400000E+0
1.098013139E+3	35.000000000E+0	111.999161334E-12	100.000001490E-3	15.798872720E-9	814.118308801E-12	6.329565613E+6	326.163476576E+3	79.897317181E-3	62.591280520E-3	1.302351109E-3	10.247723507E-3	5.057153039E+6	3.961756109E+6	82.433166754E+3	648.636373521E+3	200.000300000E+0
1.124280722E+3	40.000000000E+0	125.802314630E-12	100.000001490E-3	23.756973832E-9	908.658815998E-12	4.209290383E+6	160.997307281E+3	72.643374500E-3	55.710657787E-3	567.953331607E-6	5.590010222E-3	3.057770531E+6	2.345023326E+6	23.906804614E+3	235.299759209E+3	200.000100000E+0
1.150546702E+3	45.000000000E+0	133.918303299E-12	100.000001490E-3	33.026214886E-9	994.842953685E-12	3.027897742E+6	91.208839519E+3	67.734343310E-3	52.924475003E-3	470.967040445E-6	2.939850875E-3	2.050926621E+6	1.602498960E+6	14.260400172E+3	89.015676939E+3	199.998700000E+0
1.176849165E+3	50.000000000E+0	153.246094749E-12	100.000001490E-3	42.625698520E-9	1.050678319E-9	2.346002645E+6	57.826480282E+3	65.203562407E-3	50.892607790E-3	414.317163731E-6	1.735867558E-3	1.529677276E+6	1.193941907E+6	9.719891477E+3	40.723498215E+3	199.996300000E+0
1.203368939E+3	55.000000000E+0	159.437796299E-12	100.000001490E-3	51.762367736E-9	1.086406872E-9	1.931905472E+6	40.547514976E+3	64.124548831E-3	48.525391353E-3	278.740784298E-6	1.307913229E-3	1.238825650E+6	937.464677063E+3	5.385008385E+3	25.267646862E+3	199.999700000E+0
1.229640137E+3	60.000000000E+0	169.208195141E-12	100.000001490E-3	62.991713259E-9	1.445003570E-9	1.587510425E+6	36.416825518E+3	63.609817972E-3	48.172643803E-3	287.940088866E-6	771.756895940E-6	1.009812477E+6	764.745730998E+3	4.571078860E+3	12.251720996E+3	200.000600000E+0
1.255917188E+3	65.000000000E+0	183.810924814E-12	100.000001490E-3	72.949089699E-9	1.235551946E-9	1.370819045E+6	23.217810477E+3	62.543589585E-3	46.931478679E-3	334.720517822E-6	612.601376392E-6	857.359424814E+3	643.345638341E+3	4.588412538E+3	8.397656214E+3	199.997700000E+0
1.282219891E+3	70.000000000E+0	198.360018688E-12	100.000001490E-3	86.297103272E-9	1.266582924E-9	1.158787464E+6	17.007528173E+3	61.503941639E-3	47.778759185E-3	229.764974509E-6	491.764887262E-6	712.699955237E+3	553.654263852E+3	2.662487683E+3	5.698509783E+3	199.999100000E+0
1.308762434E+3	75.000000000E+0	210.478630821E-12	100.000001490E-3	95.728061568E-9	1.079454540E-9	1.044625785E+6	11.779472265E+3	61.882624215E-3	47.260408363E-3	309.456241256E-6	445.443609063E-6	646.441839536E+3	493.694404642E+3	3.232659642E+3	4.653218730E+3	199.998800000E+0
1.335023707E+3	70.000000000E+0	127.753416411E-12	100.000001490E-3	7.869207469E-9	578.426311864E-12	12.707760202E+6	934.084263866E+3	50.407983234E-3	39.416742336E-3	1.106329016E-3	5.376268339E-3	6.405725537E+6	5.008985021E+6	140.589636256E+3	683.203278158E+3	199.997700000E+0
1.361392518E+3	65.000000000E+0	82.679804351E-12	100.000001490E-3	588.114022667E-12	132.748263979E-12	170.035057210E+6	38.380072214E+6	12.368959354E-3	7.167572369E-3	20.179807939E-3	41.665444166E-3	21.031566801E+6	12.187385596E+6	34.312747462E+6	70.845860769E+6	199.997400000E+0
1.392575329E+3	60.000000000E+0	36.291961334E-12	100.000001490E-3	169.177779000E-12	428.012505616E-12	591.094185544E+6	1.495442870E+9	-132.102638933E-3	-101.723887567E-3	253.556051231E-3	278.202239215E-3	-780.851006049E+6	-601.283975756E+6	1.498755054E+9	1.644437236E+9	200.000700000E+0
1.427224807E+3	55.000000000E+0	-1.804191865E-12	100.000001490E-3	377.134926667E-12	2.719276156E-9	265.157094767E+6	1.911876398E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	200.002100000E+0
1.457397105E+3	50.000000000E+0	-27.658053856E-12	100.000001490E-3	789.270553370E-12	2.947782512E-9	126.699268157E+6	473.198810396E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	199.997300000E+0
1.486397868E+3	45.000000000E+0	-44.259297269E-12	100.000001490E-3	354.202285203E-12	2.169201406E-9	282.324552008E+6	1.729008651E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	199.997500000E+0
1.515342247E+3	40.000000000E+0	-66.997347253E-12	100.000001490E-3	31.249212367E-12	8.200305387E-12	3.200080703E+9	839.753614389E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	200.002300000E+0
1.545251265E+3	35.000000000E+0	-82.176130137E-12	100.000001490E-3	181.313613822E-12	631.526401856E-12	551.530573916E+6	1.921014708E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	200.000900000E+0
1.574094122E+3	30.000000000E+0	-89.817854369E-12	100.000001490E-3	-4.300341938E-12	4.356865967E-12	-23.253965136E+9	23.559617066E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	199.999000000E+0
1.601941440E+3	25.000000000E+0	-104.627474277E-12	100.000001490E-3	3.552713233E-12	746.653762157E-15	28.147501620E+9	5.915602133E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	200.003900000E+0
1.629806185E+3	20.000000000E+0	-113.860323774E-12	100.000001490E-3	3.826325903E-12	950.147349488E-15	26.134731859E+9	6.489736325E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	199.999400000E+0
1.657634577E+3	15.000000000E+0	-128.100099885E-12	100.000001490E-3	3.816712537E-12	677.475047280E-15	26.200558862E+9	4.650658042E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	199.994600000E+0
1.685480448E+3	10.000000000E+0	-149.514216864E-12	100.000001490E-3	4.875105783E-12	1.398245936E-12	20.512375717E+9	5.883225359E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	200.001500000E+0
1.713329046E+3	5.000000000E+0	-148.828643506E-12	100.000001490E-3	3.139342859E-12	1.145432245E-12	31.853800618E+9	11.622295489E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	199.999800000E+0
1.741145807E+3	0.000000000E+0	-171.080934373E-12	100.000001490E-3	1.422814267E-12	1.463070843E-12	70.283243451E+9	72.271811328E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	199.997000000E+0
1.768954040E+3	-5.000000000E+0	-180.789806968E-12	100.000001490E-3	71.521960667E-12	23.210380675E-12	1.398171982E+9	453.736218153E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	200.000800000E+0
1.798543791E+3	-10.000000000E+0	-199.047549970E-12	100.000001490E-3	24.322222667E-12	18.519251174E-12	4.111466409E+9	3.130523068E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	200.000400000E+0
1.829525500E+3	-15.000000000E+0	-207.229272168E-12	100.000001490E-3	41.816320667E-12	28.506683363E-12	2.391410815E+9	1.630253208E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	199.999000000E+0
1.859143046E+3	-20.000000000E+0	-221.603182563E-12	100.000001490E-3	41.025405333E-12	29.810559700E-12	2.437514040E+9	1.771186834E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	200.001300000E+0
1.888701087E+3	-25.000000000E+0	-230.123572050E-12	100.000001490E-3	38.503833000E-12	35.339879122E-12	2.597144068E+9	2.383730405E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	199.998900000E+0
1.919228250E+3	-30.000000000E+0	-229.278772588E-12	100.000001490E-3	16.718822667E-12	34.660061380E-12	5.981282503E+9	12.399893391E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	199.996600000E+0
1.948528179E+3	-35.000000000E+0	-250.593964561E-12	100.000001490E-3	55.906843667E-12	52.021633399E-12	1.788689808E+9	1.664385957E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	199.998500000E+0
1.976686196E+3	-40.000000000E+0	-262.631091874E-12	100.000001490E-3	59.673087000E-12	62.910416524E-12	1.675797357E+9	1.766711177E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	200.001500000E+0
2.004864984E+3	-45.000000000E+0	-277.613477114E-12	100.000001490E-3	73.736459667E-12	66.933997602E-12	1.356181215E+9	1.231068465E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	199.998400000E+0
2.033034311E+3	-50.000000000E+0	-280.303832460E-12	100.000001490E-3	79.186161000E-12	74.662718421E-12	1.262846945E+9	1.190707879E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	200.002500000E+0
2.061263182E+3	-55.000000000E+0	-284.241279125E-12	100.000001490E-3	81.994096667E-12	86.692889653E-12	1.219600015E+9	1.289490997E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	200.000400000E+0
2.088618587E+3	-60.000000000E+0	-312.430870064E-12	100.000001490E-3	-5.825740000E-12	26.991972446E-12	-17.165201586E+9	79.530265383E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	199.999900000E+0
2.115687530E+3	-65.000000000E+0	-328.710607807E-12	100.000001490E-3	-2.420050000E-12	17.663131511E-12	-41.321460916E+9	301.591454056E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	199.998400000E+0
2.142752523E+3	-70.000000000E+0	-338.245089345E-12	100.000001490E-3	-18.681863333E-12	25.419215922E-12	-5.352785196E+9	7.283192274E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	NaN	199.995800000E+0
2.170217784E+3	-75.000000000E+0	-352.129461700E-12	100.000001490E-3	-13.491520000E-12	28.331132050E-12	-7.412063392E+9	15.564750800E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	NaN	200.000300000E+0
2.198581632E+3	-70.000000000E+0	-239.208596449E-12	100.000001490E-3	-30.110727667E-12	10.954618919E-12	-3.321075551E+9	1.208244366E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	NaN	200.009100000E+0
2.227900095E+3	-65.000000000E+0	-207.161939455E-12	100.000001490E-3	50.220996667E-12	76.186470774E-12	1.991199063E+9	3.020697303E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	199.996000000E+0
2.255443239E+3	-60.000000000E+0	-162.454567218E-12	100.000001490E-3	9.044016667E-12	37.539571410E-12	11.057034189E+9	45.895130429E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	NaN	200.001000000E+0
2.282786483E+3	-55.000000000E+0	-128.528880478E-12	100.000001490E-3	11.876290000E-12	37.740898164E-12	8.420138064E+9	26.757815211E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	200.000900000E+0
2.310182510E+3	-50.000000000E+0	-115.174241672E-12	100.000001490E-3	8.259976667E-12	32.858810219E-12	12.106571910E+9	48.160856241E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	199.998100000E+0
2.338237998E+3	-45.000000000E+0	-98.054618302E-12	100.000001490E-3	-86.311631667E-12	109.239953051E-12	-1.158592412E+9	1.466367606E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	200.003700000E+0
