[Main]
Experiment = "RvsVg"
Header length = 74    
Date = "20191025 07:09:26"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 4.000000E+0
Delay after setting initial temperature (s) = 1.000000E+2
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic Gate Voltage]
Pattern = "Linear Hysteresis"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 5.000000E+0
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 0.100000
Pre-measurement Delay = 1.000000E+0
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 5.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
650.538387775E+0	-50.000000000E+0	-212.346901058E-12	100.000001490E-3	94.777907146E-12	201.471899571E-12	1.055098224E+9	2.242850151E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.998900000E+0
723.160203934E+0	-55.000000000E+0	-235.787335721E-12	100.000001490E-3	22.950924200E-12	163.844088269E-12	4.357123078E+9	31.105015726E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.000800000E+0
793.223736763E+0	-60.000000000E+0	-232.495352600E-12	100.000001490E-3	12.263244933E-12	140.115229358E-12	8.154448683E+9	93.169667054E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.997800000E+0
853.543077469E+0	-65.000000000E+0	-243.848517998E-12	100.000001490E-3	-55.186824200E-12	142.497962816E-12	-1.812026746E+9	4.678836364E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	3.997900000E+0
922.106745243E+0	-70.000000000E+0	-265.850833940E-12	100.000001490E-3	3.893250600E-12	164.724726211E-12	25.685477706E+9	1.086761094E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.999600000E+0
987.202647209E+0	-75.000000000E+0	-269.778268590E-12	100.000001490E-3	30.471221400E-12	156.183081561E-12	3.281785137E+9	16.821095189E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.000000000E+0
1.047576871E+3	-70.000000000E+0	-179.269647304E-12	100.000001490E-3	37.925286967E-12	223.406462113E-12	2.636763212E+9	15.532379260E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.998600000E+0
1.114597664E+3	-65.000000000E+0	-141.874421470E-12	100.000001490E-3	-28.116859377E-12	162.310160798E-12	-3.556585042E+9	20.531094257E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	4.000200000E+0
1.175344121E+3	-60.000000000E+0	-119.949198317E-12	100.000001490E-3	-1.653423333E-12	215.892903922E-12	-60.480579579E+9	7.897147508E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	4.000500000E+0
1.248884555E+3	-55.000000000E+0	-117.902520501E-12	100.000001490E-3	21.054368033E-12	151.570098610E-12	4.749608316E+9	34.192363295E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.999300000E+0
1.319311492E+3	-50.000000000E+0	-103.924459316E-12	100.000001490E-3	32.781941333E-12	122.682478592E-12	3.050460022E+9	11.415980298E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.998000000E+0
1.401983511E+3	-45.000000000E+0	-99.115471386E-12	100.000001490E-3	2.490411397E-9	13.278730853E-9	40.154008944E+6	214.098874651E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.000100000E+0
1.473425661E+3	-40.000000000E+0	-89.173591948E-12	100.000001490E-3	-27.871080500E-12	91.795251474E-12	-3.587948501E+9	11.817146267E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	3.999700000E+0
1.555645432E+3	-35.000000000E+0	-95.501475825E-12	100.000001490E-3	-1.490328000E-12	106.939796898E-12	-67.099324102E+9	4.814771038E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	4.001300000E+0
1.631868392E+3	-30.000000000E+0	-70.768500840E-12	100.000001490E-3	-18.407003000E-12	118.227800742E-12	-5.432715010E+9	34.894216495E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	4.000200000E+0
1.713423393E+3	-25.000000000E+0	-58.189009080E-12	100.000001490E-3	43.207768667E-12	89.296079629E-12	2.314398650E+9	4.783091850E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	3.999500000E+0
1.784596501E+3	-20.000000000E+0	-7.970289301E-12	100.000001490E-3	41.791539527E-12	190.831902809E-12	2.392828851E+9	10.926328339E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	4.001800000E+0
1.860542446E+3	-15.000000000E+0	-12.932971621E-12	100.000001490E-3	-50.988515141E-12	123.712186100E-12	-1.961225998E+9	4.758474628E+9	204.114974300E-3	NaN	211.694175648E-3	NaN	-4.003155882E+9	NaN	4.151801147E+9	NaN	3.998400000E+0
1.924184836E+3	-10.000000000E+0	-18.169399376E-12	100.000001490E-3	-5.239398490E-12	164.443331144E-12	-19.086160688E+9	599.036673450E+9	53.697130500E-3	18.387530633E-3	137.409792717E-3	171.127579806E-3	-10.248720460E+9	-3.509473591E+9	26.226253449E+9	32.661684377E+9	3.998200000E+0
1.993401633E+3	-5.000000000E+0	-1.719070372E-12	100.000001490E-3	-2.286195140E-12	96.859077836E-12	-43.740798736E+9	1.853163518E+12	32.255833290E-3	31.740744433E-3	87.576795780E-3	161.977383309E-3	-14.108958910E+9	-13.883654933E+9	38.306789411E+9	70.850200176E+9	4.000600000E+0
2.057970917E+3	0.000000000E+0	6.678176704E-12	100.000001490E-3	8.185117560E-12	68.862357956E-12	12.217295690E+9	102.785547417E+9	60.971521039E-3	48.415920467E-3	91.137983856E-3	129.163869391E-3	7.449070901E+9	5.915116076E+9	11.134596808E+9	15.780331613E+9	4.000900000E+0
2.113043211E+3	5.000000000E+0	11.962796147E-12	100.000001490E-3	13.284499797E-12	122.338758942E-12	7.527569952E+9	69.322411819E+9	70.134196683E-3	51.445623333E-3	74.216361853E-3	115.221391698E-3	5.279400637E+9	3.872605226E+9	5.586688471E+9	8.673370730E+9	3.998900000E+0
2.180175174E+3	10.000000000E+0	30.330455190E-12	100.000001490E-3	36.295646673E-12	143.926862300E-12	2.755151393E+9	10.925285303E+9	86.043746728E-3	21.298143400E-3	62.766829937E-3	91.351817274E-3	2.370635451E+9	586.796085814E+6	1.729321164E+9	2.516880829E+9	4.000100000E+0
2.249174520E+3	15.000000000E+0	43.012392693E-12	100.000001490E-3	33.390390493E-12	98.692073733E-12	2.994873675E+9	8.851956781E+9	46.714343073E-3	26.099266833E-3	60.284030072E-3	77.573890803E-3	1.399035542E+9	781.640060141E+6	1.805430520E+9	2.323240000E+9	3.998500000E+0
2.326696747E+3	20.000000000E+0	37.765590770E-12	100.000001490E-3	70.519969023E-12	133.449086743E-12	1.418038080E+9	2.683436896E+9	13.239588023E-3	34.612652000E-3	66.495731756E-3	74.446001892E-3	187.742397036E+6	490.820578616E+6	942.934783966E+6	1.055672640E+9	3.999700000E+0
2.391007246E+3	25.000000000E+0	58.332497397E-12	100.000001490E-3	199.577541666E-12	168.214109646E-12	501.058388911E+6	422.317511617E+6	165.013620583E-3	32.156797400E-3	33.240382777E-3	65.512641306E-3	826.814576458E+6	161.124328577E+6	166.553723927E+6	328.256580169E+6	4.001300000E+0
2.455850166E+3	30.000000000E+0	72.286413024E-12	100.000001490E-3	293.363443533E-12	228.441844640E-12	340.874105804E+6	265.438353811E+6	66.474536598E-3	24.269914167E-3	56.620170182E-3	49.931483704E-3	226.594478838E+6	82.729851662E+6	193.003495935E+6	170.203496055E+6	3.998000000E+0
2.518750005E+3	35.000000000E+0	88.977550790E-12	100.000001490E-3	1.068033680E-9	400.340045411E-12	93.630007546E+6	35.096123077E+6	185.140923260E-3	52.635970133E-3	21.480929706E-3	35.772441098E-3	173.347457837E+6	49.283062074E+6	20.112595805E+6	33.493738800E+6	4.000500000E+0
2.568382791E+3	40.000000000E+0	97.797432421E-12	100.000001490E-3	3.896754409E-9	734.832255140E-12	25.662382331E+6	4.839295552E+6	137.392617983E-3	83.745441667E-3	7.898976218E-3	24.856865859E-3	35.258218395E+6	21.491075105E+6	2.027065447E+6	6.378863857E+6	4.001200000E+0
2.609754884E+3	45.000000000E+0	105.864742956E-12	100.000001490E-3	20.007983010E-9	316.101218127E-12	4.998005118E+6	78.962257477E+3	97.684860297E-3	65.580688710E-3	1.905018574E-3	12.002732178E-3	4.882294245E+6	3.277726129E+6	95.212924419E+3	599.897159653E+3	4.000700000E+0
2.644041834E+3	50.000000000E+0	128.348612063E-12	100.000001490E-3	55.970861584E-9	808.837771853E-12	1.786643955E+6	25.818882800E+3	75.352219753E-3	49.145588993E-3	317.566062376E-6	4.893860933E-3	1.346275859E+6	878.056681687E+3	5.673774771E+3	87.435869206E+3	3.998700000E+0
2.680015388E+3	55.000000000E+0	144.057360022E-12	100.000001490E-3	158.470047850E-9	504.699658191E-12	631.034084024E+3	2.009734274E+3	73.301878890E-3	47.693393003E-3	148.248545003E-6	1.763866912E-3	462.559833132E+3	300.961561194E+3	935.498834100E+0	11.130601249E+3	4.000200000E+0
2.714571849E+3	60.000000000E+0	160.243835562E-12	100.000001490E-3	367.406594774E-9	923.438612869E-12	272.178025415E+3	684.091417568E+0	73.134731068E-3	47.539036746E-3	104.906895541E-6	644.622040732E-6	199.056663948E+3	129.390809588E+3	285.533512554E+0	1.754519516E+3	4.000200000E+0
2.750518126E+3	65.000000000E+0	169.908505783E-12	100.000001490E-3	734.013539192E-9	1.936176921E-9	136.237271046E+3	359.365932543E+0	73.589038107E-3	47.669372199E-3	92.296352228E-6	330.457044636E-6	100.255695811E+3	64.943450840E+3	125.742029676E+0	450.205652881E+0	4.000400000E+0
2.785089433E+3	70.000000000E+0	180.899012899E-12	100.000001490E-3	1.258739108E-6	4.141945061E-9	79.444581366E+3	261.416435921E+0	73.539106869E-3	45.149319164E-3	31.967933436E-6	256.383574641E-6	58.422834722E+3	35.868687065E+3	25.396790511E+0	203.682854531E+0	4.001800000E+0
2.819823449E+3	75.000000000E+0	197.611695526E-12	100.000001490E-3	1.880121255E-6	3.715505661E-9	53.188059670E+3	105.110527459E+0	72.828132887E-3	43.351485863E-3	30.075978918E-6	232.680060172E-6	38.735870199E+3	23.057813825E+3	15.996829375E+0	123.758007399E+0	4.000500000E+0
2.854512691E+3	70.000000000E+0	102.859415661E-12	100.000001490E-3	989.317497052E-9	223.240533536E-12	101.079786609E+3	22.808760140E+0	75.112721895E-3	44.641076475E-3	37.855104545E-6	480.874332847E-6	75.923777876E+3	45.123104168E+3	38.263858325E+0	486.066742254E+0	4.001000000E+0
2.888958177E+3	65.000000000E+0	65.905549305E-12	100.000001490E-3	444.549652252E-9	168.544453480E-12	224.946754504E+3	85.285249033E+0	76.791734640E-3	45.199687143E-3	55.582812948E-6	1.598394561E-3	172.740512226E+3	101.675227760E+3	125.031731925E+0	3.595536636E+3	4.001600000E+0
2.923624541E+3	60.000000000E+0	32.416177381E-12	100.000001490E-3	143.685328655E-9	215.460720913E-12	695.965290444E+3	1.043622092E+3	78.157943557E-3	42.717824651E-3	228.215614532E-6	4.101943938E-3	543.952150778E+3	297.301227971E+3	1.588301441E+3	28.548105616E+3	3.999200000E+0
2.958637960E+3	55.000000000E+0	833.878105455E-15	100.000001490E-3	32.919969716E-9	115.278396339E-12	3.037669911E+6	10.637242957E+3	87.769378348E-3	44.682644583E-3	698.148878114E-6	5.498029832E-3	2.666143958E+6	1.357311230E+6	21.207458091E+3	167.011995430E+3	3.998600000E+0
2.993013210E+3	50.000000000E+0	-13.168536603E-12	100.000001490E-3	3.290737741E-9	876.006747191E-12	30.388323030E+6	8.089485733E+6	126.984463587E-3	23.561527133E-3	9.005997951E-3	21.501727352E-3	38.588448417E+6	7.159952869E+6	2.736771708E+6	6.534014267E+6	3.999800000E+0
3.034611155E+3	45.000000000E+0	-38.788024297E-12	100.000001490E-3	218.996584167E-12	259.428295029E-12	456.628133588E+6	540.931990377E+6	179.645076197E-3	23.392134833E-3	26.788264474E-3	54.699587511E-3	820.309946296E+6	106.815067104E+6	122.322750264E+6	249.773701809E+6	4.001700000E+0
3.089120706E+3	40.000000000E+0	-49.376855556E-12	100.000001490E-3	31.045829896E-12	119.694409740E-12	3.221044560E+9	12.418448102E+9	18.963547970E-3	NaN	143.257769203E-3	NaN	610.824321132E+6	NaN	4.614396513E+9	NaN	4.000500000E+0
3.151138485E+3	35.000000000E+0	-71.760990437E-12	100.000001490E-3	43.231959420E-12	214.347397628E-12	2.313103612E+9	11.468546565E+9	97.168334033E-3	0.000000000E+0	178.075456867E-3	27.170417096E+21	2.247604211E+9	0.000000000E+0	4.119069764E+9	NaN	4.001300000E+0
3.218757883E+3	30.000000000E+0	-73.940126417E-12	100.000001490E-3	14.166199108E-12	132.254176599E-12	7.059056613E+9	65.902625874E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	3.999500000E+0
3.275815848E+3	25.000000000E+0	-84.629564814E-12	100.000001490E-3	63.510501620E-12	196.190336872E-12	1.574542775E+9	4.863921236E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.000300000E+0
3.337765595E+3	20.000000000E+0	-89.046285739E-12	100.000001490E-3	-19.985847037E-12	195.424806977E-12	-5.003540821E+9	48.925421942E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	4.000100000E+0
3.397044446E+3	15.000000000E+0	-110.103048206E-12	100.000001490E-3	56.909759887E-12	214.308080109E-12	1.757167869E+9	6.617059589E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.000300000E+0
3.466297789E+3	10.000000000E+0	-130.849839181E-12	100.000001490E-3	68.388084360E-12	163.696049431E-12	1.462243056E+9	3.500074814E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.001600000E+0
3.528910136E+3	5.000000000E+0	-135.065547982E-12	100.000001490E-3	84.248082907E-12	149.999111409E-12	1.186970647E+9	2.113336425E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.998900000E+0
3.591799224E+3	0.000000000E+0	-139.629945916E-12	100.000001490E-3	105.236198220E-12	166.756595324E-12	950.243387556E+6	1.505749492E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.999300000E+0
3.648769314E+3	-5.000000000E+0	-150.802138254E-12	100.000001490E-3	-26.206442127E-12	209.953853382E-12	-3.815855697E+9	30.570865121E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	4.000400000E+0
3.716667364E+3	-10.000000000E+0	-149.045527193E-12	100.000001490E-3	2.357759301E-12	190.439572780E-12	42.413151106E+9	3.425770550E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.997800000E+0
3.781164237E+3	-15.000000000E+0	-156.645514731E-12	100.000001490E-3	-14.536387600E-12	201.741628895E-12	-6.879288324E+9	95.473433312E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	4.001100000E+0
3.846325050E+3	-20.000000000E+0	-172.092080921E-12	100.000001490E-3	-4.755310487E-12	187.571772925E-12	-21.029121394E+9	829.487284580E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	4.001700000E+0
3.911212861E+3	-25.000000000E+0	-174.458955153E-12	100.000001490E-3	-20.452372200E-12	118.013503057E-12	-4.889408452E+9	28.212679371E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	4.000300000E+0
3.966775157E+3	-30.000000000E+0	-199.426528532E-12	100.000001490E-3	-42.953534233E-12	209.617935321E-12	-2.328097170E+9	11.361368295E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	4.001400000E+0
4.030875779E+3	-35.000000000E+0	-198.554958586E-12	100.000001490E-3	-46.946761900E-12	157.936877393E-12	-2.130072394E+9	7.165925164E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	4.000400000E+0
4.096328019E+3	-40.000000000E+0	-208.335798613E-12	100.000001490E-3	-45.646848670E-12	206.262388706E-12	-2.190731768E+9	9.899162388E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	4.000600000E+0
4.161131388E+3	-45.000000000E+0	-206.559032841E-12	100.000001490E-3	-12.315424544E-12	193.685818587E-12	-8.119898842E+9	127.702398596E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	3.999600000E+0
4.223178352E+3	-50.000000000E+0	-235.967008664E-12	100.000001490E-3	-53.674706977E-12	140.441130635E-12	-1.863074940E+9	4.874779310E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	4.000600000E+0
4.290991152E+3	-55.000000000E+0	-238.660717809E-12	100.000001490E-3	11.942965200E-12	131.486520092E-12	8.373130108E+9	92.184287712E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.999600000E+0
4.349437523E+3	-60.000000000E+0	-246.544131869E-12	100.000001490E-3	83.548184333E-12	203.227569295E-12	1.196914120E+9	2.911445043E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.002500000E+0
4.414619321E+3	-65.000000000E+0	-255.475183138E-12	100.000001490E-3	40.889697100E-12	171.486892675E-12	2.445603870E+9	10.256593670E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	3.999800000E+0
4.473770993E+3	-70.000000000E+0	-257.369290232E-12	100.000001490E-3	-43.690708900E-12	213.417701103E-12	-2.288816181E+9	11.180269213E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	4.000400000E+0
4.538769306E+3	-75.000000000E+0	-269.793651077E-12	100.000001490E-3	94.946564333E-12	149.298463769E-12	1.053224013E+9	1.656139200E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.002000000E+0
4.599251328E+3	-70.000000000E+0	-178.049684371E-12	100.000001490E-3	16.186959567E-12	189.365752900E-12	6.177812521E+9	72.272134524E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	4.000600000E+0
