[Main]
Experiment = "IvsV"
Header length = 54    
Date = "20190903 18:18:09"
Comments = "SD: 1Vb to 2V-, BG: 2Va to 2V-, volt1: 1I- to 2I+, volt2: 1V- to 2Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Gate Voltage]
Pattern = "Linear+Reveresed"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 2.500000E+1
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 1.000000
Pre-measurement Delay = 3.000000E+2
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = TRUE
Finish gate voltage (V) = 0.000000E+0
Finish gate ramp step (V) = 1.000000E-1
Finish gate ramp delay (s) = 1.000000E+0

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 0.000000E+0
Final Voltage (V) = -10.000000E+0
Voltage step (V) = 200.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = TRUE
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = TRUE
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	di/dv (A/V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)
6.740957997E+3	75.000000000E+0	348.615875057E-12	-2.000000000E+0	-89.415789667E-9	689.686386128E-12	22.367414161E+6	172.525468904E+3	68.240852063E-9	-798.021940633E-3	-592.846885200E-3	3.605335777E-3	2.399630438E-3	8.924843628E+6	6.630225908E+6	40.321019258E+3	26.836763918E+3
6.747811045E+3	75.000000000E+0	355.525226851E-12	-2.200000048E+0	-103.995660000E-9	1.240485800E-9	21.154729415E+6	252.338813486E+3	72.899334286E-9	-861.920453400E-3	-643.679518900E-3	2.655111068E-3	2.329432636E-3	8.288042534E+6	6.189484435E+6	25.530979539E+3	22.399325476E+3
6.754797787E+3	75.000000000E+0	349.169023324E-12	-2.400000095E+0	-119.195640000E-9	969.882091163E-12	20.134965468E+6	163.836046468E+3	75.999881880E-9	-920.426741967E-3	-690.189135200E-3	3.486122949E-3	2.623736156E-3	7.721983304E+6	5.790389105E+6	29.247067670E+3	22.012014503E+3
6.761658908E+3	75.000000000E+0	348.455066653E-12	-2.599999905E+0	-135.113460000E-9	1.615917724E-9	19.243085808E+6	230.141715104E+3	79.589175902E-9	-982.329627367E-3	-747.601821933E-3	3.482687017E-3	2.364085803E-3	7.270405386E+6	5.533140976E+6	25.776018295E+3	17.497041399E+3
6.768516838E+3	75.000000000E+0	348.533851779E-12	-2.799999952E+0	-150.140906667E-9	1.602425675E-9	18.649147754E+6	199.038848520E+3	75.137215419E-9	-1.033931542E+0	-801.404191567E-3	4.038271635E-3	3.259040197E-3	6.886408010E+6	5.337680512E+6	26.896544884E+3	21.706544000E+3
6.775432382E+3	75.000000000E+0	349.539506598E-12	-3.000000000E+0	-167.923993333E-9	2.047115387E-9	17.865225454E+6	217.790067965E+3	88.915412134E-9	-1.093548981E+0	-858.155235067E-3	4.091653700E-3	5.824788337E-3	6.512166361E+6	5.110378916E+6	24.366105278E+3	34.687052284E+3
6.782281089E+3	75.000000000E+0	355.213510457E-12	-3.200000048E+0	-186.657696667E-9	2.156503789E-9	17.143681213E+6	198.065304279E+3	93.668494334E-9	-1.125645346E+0	-904.627240400E-3	5.351190144E-3	3.124137111E-3	6.030532715E+6	4.846450249E+6	28.668467677E+3	16.737253093E+3
6.789103958E+3	75.000000000E+0	355.660968269E-12	-3.400000095E+0	-202.652816667E-9	2.601944766E-9	16.777462812E+6	215.412903037E+3	79.975580932E-9	-1.185319259E+0	-959.606693200E-3	3.837195226E-3	2.831433085E-3	5.849014481E+6	4.735225046E+6	18.934823057E+3	13.971841750E+3
6.795938129E+3	75.000000000E+0	351.576096939E-12	-3.599999905E+0	-223.362450000E-9	1.824378458E-9	16.117301295E+6	131.642795270E+3	103.548265418E-9	-1.219131906E+0	-1.008143655E+0	2.695325848E-3	3.657069811E-3	5.458087990E+6	4.513487628E+6	12.067049980E+3	16.372804880E+3
6.802759255E+3	75.000000000E+0	352.865142661E-12	-3.799999952E+0	-241.573250000E-9	3.368382776E-9	15.730218277E+6	219.334699939E+3	91.053978291E-9	-1.271669550E+0	-1.072989148E+0	4.800589522E-3	4.139877535E-3	5.264115750E+6	4.441672030E+6	19.872189995E+3	17.137152128E+3
6.809579971E+3	75.000000000E+0	349.289748976E-12	-4.000000000E+0	-260.719893333E-9	2.899777265E-9	15.342135764E+6	170.638212192E+3	95.733193842E-9	-1.308480684E+0	-1.123883151E+0	4.550242977E-3	5.296061782E-3	5.018722075E+6	4.310691971E+6	17.452611377E+3	20.313224717E+3
6.816398320E+3	75.000000000E+0	357.541578751E-12	-4.199999809E+0	-281.727506667E-9	3.264585064E-9	14.908021794E+6	172.750278654E+3	105.038166839E-9	-1.342337959E+0	-1.169484597E+0	6.326410976E-3	3.736749194E-3	4.764667726E+6	4.151119678E+6	22.455780235E+3	13.263700226E+3
6.823208991E+3	75.000000000E+0	354.294791653E-12	-4.400000095E+0	-301.049306667E-9	3.864371395E-9	14.615546350E+6	187.610128951E+3	96.608861800E-9	-1.381033246E+0	-1.229993191E+0	3.356826888E-3	4.239356963E-3	4.587398858E+6	4.085686843E+6	11.150422251E+3	14.081935646E+3
6.830024382E+3	75.000000000E+0	342.988938177E-12	-4.599999905E+0	-322.661123333E-9	4.113248123E-9	14.256442974E+6	181.739549829E+3	108.059186387E-9	-1.426534281E+0	-1.286838391E+0	4.077924608E-3	3.419785182E-3	4.421153270E+6	3.988204025E+6	12.638413224E+3	10.598689877E+3
6.836875366E+3	75.000000000E+0	350.816694213E-12	-4.800000191E+0	-340.246933333E-9	4.388842939E-9	14.107401774E+6	181.971282007E+3	87.928924217E-9	-1.448971609E+0	-1.340751251E+0	3.064735340E-3	4.918965902E-3	4.258588300E+6	3.940524131E+6	9.007385635E+3	14.457046987E+3
6.843758967E+3	75.000000000E+0	364.883379067E-12	-5.000000000E+0	-361.250503333E-9	5.209532939E-9	13.840811165E+6	199.596017170E+3	105.017950153E-9	-1.493089341E+0	-1.410429157E+0	4.514335653E-3	4.974413984E-3	4.133113523E+6	3.904296726E+6	12.496413462E+3	13.769984923E+3
6.850578177E+3	75.000000000E+0	360.047454813E-12	-5.199999809E+0	-379.027643333E-9	4.603986638E-9	13.719315466E+6	166.646275542E+3	88.885784768E-9	-1.534077081E+0	-1.489714073E+0	4.226939004E-3	3.858193921E-3	4.047401576E+6	3.930357321E+6	11.152059958E+3	10.179188746E+3
6.857434739E+3	75.000000000E+0	364.035219561E-12	-5.400000095E+0	-399.894726667E-9	5.191161032E-9	13.503554149E+6	175.293944678E+3	104.335267414E-9	-1.591586504E+0	-1.554373586E+0	4.175001228E-3	3.425657711E-3	3.980013733E+6	3.886956947E+6	10.440250769E+3	8.566398812E+3
6.864255145E+3	75.000000000E+0	356.679994799E-12	-5.599999905E+0	-422.020213333E-9	6.168143997E-9	13.269506359E+6	193.943852466E+3	110.627538836E-9	-1.615633072E+0	-1.605734706E+0	4.433843167E-3	5.352418393E-3	3.828331017E+6	3.804876296E+6	10.506234125E+3	12.682848413E+3
6.871079337E+3	75.000000000E+0	355.984276316E-12	-5.800000191E+0	-439.347870000E-9	6.271751753E-9	13.201384567E+6	188.451594858E+3	86.638159396E-9	-1.658221778E+0	-1.682891300E+0	6.053634118E-3	6.503088114E-3	3.774279771E+6	3.830430087E+6	13.778680929E+3	14.801683490E+3
6.877907437E+3	75.000000000E+0	355.610545640E-12	-6.000000000E+0	-455.560436667E-9	6.273306324E-9	13.170590589E+6	181.365945287E+3	81.062910641E-9	-1.693240503E+0	-1.752298875E+0	5.339241219E-3	4.081679944E-3	3.716829573E+6	3.846468513E+6	11.720160025E+3	8.959689243E+3
6.884779250E+3	75.000000000E+0	346.704932356E-12	-6.199999809E+0	-477.297053333E-9	7.566193751E-9	12.989813714E+6	205.916727687E+3	108.683186982E-9	-1.746876253E+0	-1.843714533E+0	4.773067614E-3	4.679269510E-3	3.659935129E+6	3.862824043E+6	10.000203397E+3	9.803684053E+3
6.891662643E+3	75.000000000E+0	361.896248154E-12	-6.400000095E+0	-490.271160000E-9	9.170957528E-9	13.054000760E+6	244.186679365E+3	64.870440535E-9	-1.806519083E+0	-1.943360594E+0	5.170596555E-3	4.902953793E-3	3.684734552E+6	3.963848484E+6	10.546401619E+3	10.000493998E+3
6.898505817E+3	75.000000000E+0	364.675293666E-12	-6.599999905E+0	-509.774410000E-9	7.219596479E-9	12.946903130E+6	183.358392307E+3	97.516342999E-9	-1.849435213E+0	-2.027491559E+0	4.515149834E-3	4.399058022E-3	3.627948317E+6	3.977232908E+6	8.857152783E+3	8.629421045E+3
6.905334808E+3	75.000000000E+0	354.165522835E-12	-6.800000191E+0	-523.844720000E-9	7.417022798E-9	12.980946321E+6	183.794874932E+3	70.351449361E-9	-1.908223077E+0	-2.120511225E+0	6.147270343E-3	6.061857173E-3	3.642726563E+6	4.047976707E+6	11.734909426E+3	11.571858876E+3
6.912240278E+3	75.000000000E+0	368.411545715E-12	-7.000000000E+0	-538.087456667E-9	7.923523992E-9	13.009037682E+6	191.562581333E+3	71.213751248E-9	-1.983989361E+0	-2.236086023E+0	5.393419314E-3	6.602475364E-3	3.687113194E+6	4.155618190E+6	10.023313584E+3	12.270264401E+3
6.919071014E+3	75.000000000E+0	356.767021481E-12	-7.199999809E+0	-554.972320000E-9	8.505015954E-9	12.973619674E+6	198.822244521E+3	84.424397180E-9	-2.050576797E+0	-2.337941675E+0	4.095053973E-3	4.314690061E-3	3.694917247E+6	4.212717626E+6	7.378843639E+3	7.774604076E+3
6.925904821E+3	75.000000000E+0	361.835816864E-12	-7.400000095E+0	-570.702980000E-9	8.847828118E-9	12.966464789E+6	201.024097966E+3	78.653187486E-9	-2.104329404E+0	-2.443904034E+0	8.912643394E-3	6.080132893E-3	3.687258482E+6	4.282269622E+6	15.616956117E+3	10.653760549E+3
6.932727257E+3	75.000000000E+0	362.682323063E-12	-7.599999905E+0	-581.392556667E-9	9.880794659E-9	13.072062615E+6	222.160337248E+3	53.447934305E-9	-2.174954666E+0	-2.552720400E+0	5.862608753E-3	4.983178339E-3	3.740939991E+6	4.390700175E+6	10.083735483E+3	8.571107906E+3
6.939545770E+3	75.000000000E+0	352.561462432E-12	-7.800000191E+0	-593.945053333E-9	8.703851225E-9	13.132528248E+6	192.448058012E+3	62.762393551E-9	-2.244412974E+0	-2.659459805E+0	8.173246011E-3	4.949680186E-3	3.778822572E+6	4.477619251E+6	13.760946345E+3	8.333565804E+3
6.946375629E+3	75.000000000E+0	356.669755767E-12	-8.000000000E+0	-609.814136667E-9	9.002881203E-9	13.118751303E+6	193.676322687E+3	79.345492336E-9	-2.311787638E+0	-2.763868135E+0	4.673103302E-3	4.545000637E-3	3.790970885E+6	4.532312337E+6	7.663160005E+3	7.453091629E+3
6.953203973E+3	75.000000000E+0	351.215473371E-12	-8.199999809E+0	-623.602253333E-9	8.676972599E-9	13.149406958E+6	182.964450911E+3	68.940649080E-9	-2.391994630E+0	-2.844560483E+0	6.017154234E-3	2.983161669E-3	3.835769703E+6	4.561498082E+6	9.649025805E+3	4.783757039E+3
6.960076161E+3	75.000000000E+0	348.862060536E-12	-8.399999619E+0	-636.076400000E-9	8.511621882E-9	13.205960194E+6	176.714840792E+3	62.370792815E-9	-2.452390116E+0	-2.943819507E+0	6.028238626E-3	6.563007283E-3	3.855496158E+6	4.628091071E+6	9.477224161E+3	10.317954389E+3
6.966913512E+3	75.000000000E+0	357.497865570E-12	-8.600000381E+0	-645.952290000E-9	10.423649093E-9	13.313677364E+6	214.841100683E+3	49.379261633E-9	-2.552550634E+0	-3.068000712E+0	4.562670623E-3	4.110131216E-3	3.951608615E+6	4.749577885E+6	7.063479291E+3	6.362902151E+3
6.973732390E+3	75.000000000E+0	358.089609816E-12	-8.800000191E+0	-664.403266667E-9	11.430769372E-9	13.244968278E+6	227.873921343E+3	92.254971315E-9	-2.609453025E+0	-3.159392901E+0	5.094975129E-3	7.517292795E-3	3.927513840E+6	4.755233846E+6	7.668498012E+3	11.314352551E+3
6.980582739E+3	75.000000000E+0	354.846144135E-12	-9.000000000E+0	-676.163113333E-9	9.995234635E-9	13.310397776E+6	196.758069511E+3	58.799289409E-9	-2.695186749E+0	-3.250217137E+0	4.422893002E-3	3.756556318E-3	3.986000857E+6	4.806853662E+6	6.541162798E+3	5.555695429E+3
6.987406996E+3	75.000000000E+0	346.649531302E-12	-9.199999809E+0	-688.250420000E-9	9.211439863E-9	13.367227308E+6	178.904955101E+3	60.436590970E-9	-2.762077457E+0	-3.363575748E+0	6.276647637E-3	7.778337099E-3	4.013186737E+6	4.887139404E+6	9.119714939E+3	11.301608940E+3
6.994232970E+3	75.000000000E+0	349.728770018E-12	-9.399999619E+0	-698.337793333E-9	11.982771804E-9	13.460534011E+6	230.969179899E+3	50.436914767E-9	-2.841354659E+0	-3.490298229E+0	8.120860235E-3	5.030941421E-3	4.068739635E+6	4.998008502E+6	11.628842535E+3	7.204166048E+3
7.001063778E+3	75.000000000E+0	350.380841008E-12	-9.600000381E+0	-714.178646667E-9	11.293558751E-9	13.442015420E+6	212.563329349E+3	79.203964528E-9	-2.892818226E+0	-3.558146309E+0	7.993339282E-3	5.069034028E-3	4.050552672E+6	4.982151630E+6	11.192352669E+3	7.097711548E+3
7.007894183E+3	75.000000000E+0	348.426321128E-12	-9.800000191E+0	-730.222130000E-9	12.456916779E-9	13.420574080E+6	228.942629337E+3	80.217493168E-9	-2.977845918E+0	-3.674587044E+0	9.891786077E-3	6.089871076E-3	4.078000098E+6	5.032149661E+6	13.546269923E+3	8.339751461E+3
7.014730999E+3	75.000000000E+0	343.883894508E-12	-10.000000000E+0	-744.835380000E-9	9.496437127E-9	13.425785440E+6	171.174907554E+3	73.066319681E-9	-3.050313635E+0	-3.777903338E+0	4.038949714E-3	4.830725924E-3	4.095285639E+6	5.072131963E+6	5.422607227E+3	6.485628977E+3
