[Main]
Experiment = "IvsV"
Header length = 54    
Date = "20190903 14:02:12"
Comments = "SD: 1Vb to 2V-, BG: 2Va to 2V-, volt1: 1I- to 2I+, volt2: 1V- to 2Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Gate Voltage]
Pattern = "Linear+Reveresed"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 2.500000E+1
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 1.000000
Pre-measurement Delay = 3.000000E+2
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = TRUE
Finish gate voltage (V) = 0.000000E+0
Finish gate ramp step (V) = 1.000000E-1
Finish gate ramp delay (s) = 1.000000E+0

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 0.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 200.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = TRUE
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = TRUE
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	di/dv (A/V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)
5.168550194E+3	25.000000000E+0	78.661058280E-12	4.199999809E+0	236.390786667E-9	1.209444871E-9	17.767189104E+6	90.902171084E+3	14.600263924E-9	1.532213013E+0	1.712137294E+0	6.690867729E-3	5.215695446E-3	6.481695141E+6	7.242825822E+6	28.304266099E+3	22.063869408E+3
5.175377573E+3	25.000000000E+0	70.434276236E-12	4.400000095E+0	238.354456667E-9	910.277110397E-12	18.459902772E+6	70.498480241E+3	9.818335955E-9	1.597255147E+0	1.818948356E+0	4.842466844E-3	4.152105091E-3	6.701175927E+6	7.631274788E+6	20.316242087E+3	17.419876048E+3
5.182219497E+3	25.000000000E+0	76.673072116E-12	4.599999905E+0	243.273600000E-9	925.138621114E-12	18.908750907E+6	71.907579536E+3	24.595740123E-9	1.664472584E+0	1.894304628E+0	6.450021041E-3	7.770446697E-3	6.841977854E+6	7.786725021E+6	26.513444291E+3	31.941183494E+3
5.189057862E+3	25.000000000E+0	67.148931323E-12	4.800000191E+0	244.820293333E-9	1.156042751E-9	19.606218608E+6	92.580670468E+3	7.733455604E-9	1.746630434E+0	1.975405990E+0	5.097610863E-3	4.101093930E-3	7.134336824E+6	8.068800028E+6	20.821847706E+3	16.751446027E+3
5.195893657E+3	25.000000000E+0	68.786561343E-12	5.000000000E+0	249.514740000E-9	1.127270257E-9	20.038896299E+6	90.532734754E+3	23.472255718E-9	1.825171272E+0	2.067096932E+0	6.026215241E-3	4.419337411E-3	7.314883570E+6	8.284468214E+6	24.151740460E+3	17.711728819E+3
5.202761592E+3	25.000000000E+0	76.138384139E-12	5.199999809E+0	251.451196667E-9	884.945061020E-12	20.679956501E+6	72.780028930E+3	9.682292567E-9	1.881929330E+0	2.145352198E+0	4.690445778E-3	5.084501864E-3	7.484272714E+6	8.531883031E+6	18.653503504E+3	20.220631008E+3
5.209588892E+3	25.000000000E+0	73.417901966E-12	5.400000095E+0	252.974953333E-9	1.229936760E-9	21.345987119E+6	103.781872018E+3	7.618772435E-9	1.955750431E+0	2.217098246E+0	4.186209176E-3	6.043801024E-3	7.731004217E+6	8.764101810E+6	16.547919551E+3	23.890906763E+3
5.216416545E+3	25.000000000E+0	69.847623981E-12	5.599999905E+0	255.775643333E-9	951.281231372E-12	21.894187545E+6	81.428901581E+3	14.003463355E-9	2.028709517E+0	2.308768456E+0	3.916321421E-3	5.646831280E-3	7.931597748E+6	9.026537579E+6	15.311549488E+3	22.077283067E+3
5.223320762E+3	25.000000000E+0	64.669755488E-12	5.800000191E+0	258.448136667E-9	987.040035691E-12	22.441640576E+6	85.706935253E+3	13.362447552E-9	2.119828099E+0	2.371670760E+0	6.472754132E-3	5.468191338E-3	8.202141159E+6	9.176582934E+6	25.044692586E+3	21.157789755E+3
5.230143724E+3	25.000000000E+0	74.896318777E-12	6.000000000E+0	260.630470000E-9	1.339484027E-9	23.021099567E+6	118.314620546E+3	10.911677073E-9	2.207214117E+0	2.431402850E+0	6.246842400E-3	6.357117716E-3	8.468749324E+6	9.328927849E+6	23.968196813E+3	24.391306651E+3
5.236996581E+3	25.000000000E+0	78.228594204E-12	6.199999809E+0	261.610720000E-9	1.433857911E-9	23.699333916E+6	129.893291159E+3	4.901254674E-9	2.256065371E+0	2.506550779E+0	9.920922479E-3	7.298008977E-3	8.623749711E+6	9.581223503E+6	37.922461583E+3	27.896444677E+3
5.243820150E+3	25.000000000E+0	67.754041845E-12	6.400000095E+0	264.844786667E-9	857.096031610E-12	24.165097512E+6	78.203575165E+3	16.170310202E-9	2.356988115E+0	2.584406817E+0	5.654081335E-3	5.593265034E-3	8.899507309E+6	9.758194033E+6	21.348660119E+3	21.119030148E+3
5.250646988E+3	25.000000000E+0	70.286766627E-12	6.599999905E+0	266.892833333E-9	1.942040652E-9	24.729026337E+6	179.940292222E+3	10.240243099E-9	2.445382375E+0	2.655003489E+0	6.596836646E-3	7.990065226E-3	9.162413033E+6	9.947826084E+6	24.717174170E+3	29.937353980E+3
5.257489751E+3	25.000000000E+0	79.604773757E-12	6.800000191E+0	267.880353333E-9	2.119930315E-9	25.384467753E+6	200.885589637E+3	4.937592937E-9	2.535749199E+0	2.737671952E+0	8.037427669E-3	8.416222671E-3	9.465976761E+6	10.219756389E+6	30.003796729E+3	31.417842206E+3
5.264317518E+3	25.000000000E+0	65.531369972E-12	7.000000000E+0	268.257153333E-9	1.386404837E-9	26.094364728E+6	134.860722393E+3	1.884001797E-9	2.626964459E+0	2.813472492E+0	8.849242382E-3	7.326088376E-3	9.792709816E+6	10.487968194E+6	32.987908327E+3	27.309946016E+3
5.271141656E+3	25.000000000E+0	65.194477421E-12	7.199999809E+0	270.160443333E-9	1.410271087E-9	26.650829116E+6	139.120639867E+3	9.516459076E-9	2.712417463E+0	2.871116777E+0	6.584192649E-3	5.802042953E-3	10.040024473E+6	10.627450641E+6	24.371416361E+3	21.476286021E+3
5.277970228E+3	25.000000000E+0	68.179742234E-12	7.400000095E+0	271.399653333E-9	1.453185661E-9	27.266063182E+6	145.993746028E+3	6.196041136E-9	2.803525110E+0	2.960813223E+0	5.025485860E-3	7.906767374E-3	10.329877270E+6	10.909421536E+6	18.516920704E+3	29.133299461E+3
5.284854747E+3	25.000000000E+0	63.077402098E-12	7.599999905E+0	271.707370000E-9	1.462601380E-9	27.971268886E+6	150.569402977E+3	1.538584801E-9	2.900533093E+0	3.016405091E+0	8.426278379E-3	6.953202815E-3	10.675209484E+6	11.101668280E+6	31.012329107E+3	25.590777368E+3
5.291675509E+3	25.000000000E+0	78.303939606E-12	7.800000191E+0	274.886006667E-9	1.351306099E-9	28.375399262E+6	139.490003685E+3	15.893160598E-9	2.974251974E+0	3.087417392E+0	9.850029716E-3	6.256852002E-3	10.819946821E+6	11.231628084E+6	35.833143475E+3	22.761624274E+3
5.298497673E+3	25.000000000E+0	69.874390938E-12	8.000000000E+0	275.002113333E-9	1.177591166E-9	29.090685533E+6	124.569712905E+3	580.533886974E-12	3.050379849E+0	3.143457396E+0	8.156885431E-3	8.878699238E-3	11.092205118E+6	11.430666324E+6	29.661173627E+3	32.285930934E+3
5.305332063E+3	25.000000000E+0	63.772916288E-12	8.199999809E+0	277.449003333E-9	1.458815513E-9	29.554980233E+6	155.398877391E+3	12.234461668E-9	3.153643877E+0	3.191606241E+0	12.815782658E-3	5.723924271E-3	11.366571293E+6	11.503397752E+6	46.191489260E+3	20.630545443E+3
5.312223064E+3	25.000000000E+0	70.767658631E-12	8.399999619E+0	278.271556667E-9	1.427264517E-9	30.186339269E+6	154.826786672E+3	4.112770589E-9	3.219082016E+0	3.241911170E+0	14.507967054E-3	5.728256046E-3	11.568131699E+6	11.650170822E+6	52.136004224E+3	20.585129558E+3
5.319067272E+3	25.000000000E+0	56.271899640E-12	8.600000381E+0	279.545740000E-9	1.033812572E-9	30.764197592E+6	113.771772203E+3	6.370892364E-9	3.276723770E+0	3.299787768E+0	7.272287303E-3	6.507891280E-3	11.721601517E+6	11.804106792E+6	26.014659723E+3	23.280237719E+3
5.325891129E+3	25.000000000E+0	59.071229389E-12	8.800000191E+0	282.182153333E-9	1.252227156E-9	31.185530647E+6	138.390638385E+3	13.182079238E-9	3.344281052E+0	3.344410478E+0	8.100326351E-3	7.415574499E-3	11.851497384E+6	11.851956046E+6	28.706019341E+3	26.279388727E+3
5.332762704E+3	25.000000000E+0	82.719116799E-12	9.000000000E+0	282.607850000E-9	1.552206339E-9	31.846249140E+6	174.913576454E+3	2.128485363E-9	3.417423591E+0	3.402859678E+0	6.903902545E-3	6.301898902E-3	12.092458122E+6	12.040924123E+6	24.429266721E+3	22.299093610E+3
5.339596447E+3	25.000000000E+0	78.686149379E-12	9.199999809E+0	283.509813333E-9	1.688571315E-9	32.450375178E+6	193.272931368E+3	4.509820968E-9	3.514518983E+0	3.446196699E+0	7.182876892E-3	5.879055032E-3	12.396463254E+6	12.155475885E+6	25.335549438E+3	20.736689722E+3
5.346529338E+3	25.000000000E+0	49.038986153E-12	9.399999619E+0	284.822463333E-9	1.432740788E-9	33.003013556E+6	166.014867938E+3	6.563256259E-9	3.607263054E+0	3.494038652E+0	10.570116003E-3	5.900392135E-3	12.664952799E+6	12.267426561E+6	37.111244244E+3	20.716035054E+3
5.353349274E+3	25.000000000E+0	74.954944855E-12	9.600000381E+0	287.524746667E-9	2.089658260E-9	33.388431753E+6	242.658807623E+3	13.511365125E-9	3.695898312E+0	3.549581180E+0	16.630639955E-3	11.417290617E-3	12.854192046E+6	12.345306696E+6	57.840725531E+3	39.708897232E+3
5.360222564E+3	25.000000000E+0	65.484332771E-12	9.800000191E+0	287.217696667E-9	1.021559553E-9	34.120460906E+6	121.357713009E+3	-1.535251464E-9	3.760456629E+0	3.587120013E+0	11.589039245E-3	6.633231836E-3	13.092705194E+6	12.489202630E+6	40.349321714E+3	23.094788075E+3
5.367046925E+3	25.000000000E+0	86.170328743E-12	10.000000000E+0	287.561526667E-9	1.655479129E-9	34.775166608E+6	200.199112858E+3	1.719151640E-9	3.845493304E+0	3.623281449E+0	7.684043104E-3	8.611899596E-3	13.372767034E+6	12.600021606E+6	26.721387917E+3	29.948024326E+3
