[Main]
Experiment = "IvsV"
Header length = 54    
Date = "20190903 13:14:24"
Comments = "SD: 1Vb to 2V-, BG: 2Va to 2V-, volt1: 1I- to 2I+, volt2: 1V- to 2Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Gate Voltage]
Pattern = "Linear+Reveresed"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 2.500000E+1
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 1.000000
Pre-measurement Delay = 3.000000E+2
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = TRUE
Finish gate voltage (V) = 0.000000E+0
Finish gate ramp step (V) = 1.000000E-1
Finish gate ramp delay (s) = 1.000000E+0

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 0.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 200.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = TRUE
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = TRUE
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	di/dv (A/V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)
2.219291005E+3	-50.000000000E+0	-324.290257610E-12	2.000000000E+0	43.385752667E-9	255.957974782E-12	46.098082367E+6	271.959596847E+3	12.509210351E-9	631.522731367E-3	347.402112933E-3	5.110528762E-3	1.627203384E-3	14.555993444E+6	8.007285608E+6	117.792787916E+3	37.505477812E+3
2.226125901E+3	-50.000000000E+0	-321.110292985E-12	2.200000048E+0	45.375725333E-9	364.992913552E-12	48.484074503E+6	389.995828908E+3	9.949860961E-9	687.413693033E-3	383.815662533E-3	5.082706483E-3	3.313629279E-3	15.149370902E+6	8.458612170E+6	112.013779304E+3	73.026475160E+3
2.232983166E+3	-50.000000000E+0	-320.741482448E-12	2.400000095E+0	47.452382000E-9	351.034101727E-12	50.577020462E+6	374.148950958E+3	10.383280858E-9	752.522010433E-3	420.962223633E-3	3.568266685E-3	2.277540199E-3	15.858466503E+6	8.871255897E+6	75.196787493E+3	47.996330284E+3
2.239879310E+3	-50.000000000E+0	-321.376809424E-12	2.599999905E+0	49.150879000E-9	407.245451805E-12	52.898339918E+6	438.295484804E+3	8.492493099E-9	807.755163733E-3	458.136246633E-3	6.806879530E-3	2.587849139E-3	16.434195688E+6	9.321018382E+6	138.489477074E+3	52.651126312E+3
2.246791290E+3	-50.000000000E+0	-332.222488408E-12	2.799999952E+0	50.420569333E-9	351.392303675E-12	55.532890432E+6	387.021220838E+3	6.348450153E-9	852.956957400E-3	500.431312000E-3	5.665580356E-3	3.436869765E-3	16.916845023E+6	9.925142033E+6	112.366449457E+3	68.164041200E+3
2.253625251E+3	-50.000000000E+0	-328.013233242E-12	3.000000000E+0	51.968330333E-9	410.122879664E-12	57.727465569E+6	455.572735607E+3	7.738803155E-9	915.655784767E-3	537.882219867E-3	5.193676505E-3	2.073714240E-3	17.619495929E+6	10.350192443E+6	99.939260539E+3	39.903422463E+3
2.260466834E+3	-50.000000000E+0	-328.135610350E-12	3.200000048E+0	52.851394667E-9	379.759934984E-12	60.547125915E+6	435.057064172E+3	4.415320614E-9	961.004021933E-3	556.469743167E-3	6.669711173E-3	4.710053278E-3	18.183134579E+6	10.528950970E+6	126.197448818E+3	89.118807707E+3
2.267342113E+3	-50.000000000E+0	-333.719350302E-12	3.400000095E+0	53.769755333E-9	334.699041227E-12	63.232575158E+6	393.601982167E+3	4.591802239E-9	1.010172478E+0	594.033475233E-3	6.810780737E-3	2.787833297E-3	18.787001571E+6	11.047725093E+6	126.665644921E+3	51.847609865E+3
2.274174027E+3	-50.000000000E+0	-328.085334826E-12	3.599999905E+0	55.347249000E-9	394.046045247E-12	65.043881488E+6	463.081449049E+3	7.887475855E-9	1.074669298E+0	635.411759367E-3	6.966495435E-3	3.920025988E-3	19.416851191E+6	11.480457852E+6	125.868865400E+3	70.826031263E+3
2.280999772E+3	-50.000000000E+0	-317.921890665E-12	3.799999952E+0	55.911942000E-9	350.832451664E-12	67.964012989E+6	426.455967167E+3	2.823464327E-9	1.117117509E+0	674.712399933E-3	6.674250740E-3	3.286949977E-3	19.979944690E+6	12.067411286E+6	119.370755181E+3	58.787977293E+3
2.287829345E+3	-50.000000000E+0	-318.190069200E-12	4.000000000E+0	56.931357000E-9	381.074109438E-12	70.260050186E+6	470.290670462E+3	5.097073785E-9	1.158395459E+0	706.651241600E-3	10.812260654E-3	4.688577264E-3	20.347230765E+6	12.412337925E+6	189.917494052E+3	82.354918465E+3
2.294656454E+3	-50.000000000E+0	-317.812935228E-12	4.199999809E+0	58.065773333E-9	375.317134814E-12	72.331763932E+6	467.527578408E+3	5.672087076E-9	1.213766079E+0	728.782462533E-3	5.560865943E-3	6.404342238E-3	20.903296549E+6	12.550981769E+6	95.768395461E+3	110.294617135E+3
2.301509993E+3	-50.000000000E+0	-338.991265614E-12	4.400000095E+0	58.495657000E-9	468.215407472E-12	75.219261070E+6	602.075757040E+3	2.149415259E-9	1.266732064E+0	756.297511100E-3	10.281019366E-3	5.042653761E-3	21.655147219E+6	12.929122432E+6	175.756968864E+3	86.205609434E+3
2.308331168E+3	-50.000000000E+0	-336.956187027E-12	4.599999905E+0	59.390979333E-9	410.834959362E-12	77.452838062E+6	535.777216250E+3	4.476615936E-9	1.318544979E+0	799.910146133E-3	11.238870032E-3	3.755849661E-3	22.201098452E+6	13.468546151E+6	189.235304058E+3	63.239396007E+3
2.315157268E+3	-50.000000000E+0	-337.425600424E-12	4.800000191E+0	60.139563000E-9	326.219218510E-12	79.814351008E+6	432.942540863E+3	3.742912979E-9	1.357359246E+0	838.070369133E-3	9.837974260E-3	3.008667129E-3	22.570154797E+6	13.935424990E+6	163.585729084E+3	50.028084326E+3
2.322035340E+3	-50.000000000E+0	-332.688344466E-12	5.000000000E+0	61.170090333E-9	522.561413639E-12	81.739294037E+6	698.279188551E+3	5.152641581E-9	1.398819085E+0	862.755331567E-3	6.797341222E-3	3.703258621E-3	22.867696899E+6	14.104202346E+6	111.121974558E+3	60.540349063E+3
2.328888847E+3	-50.000000000E+0	-326.915094995E-12	5.199999809E+0	61.698226000E-9	436.939288875E-12	84.281188397E+6	596.869065955E+3	2.640680852E-9	1.483326595E+0	907.560567933E-3	8.327688240E-3	5.265843353E-3	24.041640922E+6	14.709670387E+6	134.974516778E+3	85.348375383E+3
2.335711293E+3	-50.000000000E+0	-320.786626429E-12	5.400000095E+0	61.995827000E-9	465.081583449E-12	87.102638301E+6	653.428382263E+3	1.488002871E-9	1.537618213E+0	955.989623000E-3	5.643874871E-3	4.234215066E-3	24.801963090E+6	15.420225348E+6	91.036367184E+3	68.298388308E+3
2.342541679E+3	-50.000000000E+0	-327.540374453E-12	5.599999905E+0	62.946731000E-9	535.863794836E-12	88.964110060E+6	757.349029312E+3	4.754524534E-9	1.616812352E+0	984.160142033E-3	9.875280933E-3	4.334040929E-3	25.685406157E+6	15.634809408E+6	156.883141927E+3	68.852518004E+3
2.349373217E+3	-50.000000000E+0	-332.249084726E-12	5.800000191E+0	63.551850333E-9	431.573706851E-12	91.264064859E+6	619.764343082E+3	3.025592339E-9	1.676090257E+0	1.026093925E+0	11.687241766E-3	6.004008353E-3	26.373587056E+6	16.145775771E+6	183.900888875E+3	94.474170641E+3
2.356198615E+3	-50.000000000E+0	-331.610493232E-12	6.000000000E+0	64.761407000E-9	444.060071256E-12	92.647770917E+6	635.273037769E+3	6.047789101E-9	1.756947288E+0	1.056032558E+0	8.041932155E-3	5.328466858E-3	27.129541647E+6	16.306510414E+6	124.177848012E+3	82.278429466E+3
2.363018064E+3	-50.000000000E+0	-322.276823746E-12	6.199999809E+0	65.139654333E-9	594.578916851E-12	95.180115288E+6	868.780935865E+3	1.891238470E-9	1.818776440E+0	1.087491739E+0	10.183545516E-3	7.071027188E-3	27.921186543E+6	16.694772953E+6	156.334042917E+3	108.551807037E+3
2.369841702E+3	-50.000000000E+0	-324.489512112E-12	6.400000095E+0	66.113787667E-9	486.197197134E-12	96.802805001E+6	711.882560767E+3	4.870659699E-9	1.941042663E+0	1.142370292E+0	8.753845193E-3	5.659609148E-3	29.359120568E+6	17.278851094E+6	132.405743213E+3	85.604067587E+3
2.376704659E+3	-50.000000000E+0	-327.426401732E-12	6.599999905E+0	66.777759667E-9	364.166521047E-12	98.835299920E+6	538.989440618E+3	3.319863166E-9	2.008162819E+0	1.169719762E+0	13.840212088E-3	5.159953661E-3	30.072329905E+6	17.516606849E+6	207.257807951E+3	77.270541668E+3
2.383527308E+3	-50.000000000E+0	-338.392692571E-12	6.800000191E+0	66.244635333E-9	378.324291979E-12	102.649824495E+6	586.234975536E+3	-2.665617853E-9	2.113697978E+0	1.216514838E+0	8.554493645E-3	4.576885873E-3	31.907458886E+6	18.363975159E+6	129.134889212E+3	69.090664479E+3
2.390365625E+3	-50.000000000E+0	-342.950491154E-12	7.000000000E+0	67.656408667E-9	594.219503868E-12	103.463960591E+6	908.713668699E+3	7.058873399E-9	2.165651439E+0	1.257981002E+0	9.702728989E-3	4.539323156E-3	32.009553586E+6	18.593670974E+6	143.411824253E+3	67.093764585E+3
2.397185045E+3	-50.000000000E+0	-328.653371184E-12	7.199999809E+0	68.124490333E-9	404.890704788E-12	105.688861290E+6	628.150571497E+3	2.340410565E-9	2.225292780E+0	1.294346292E+0	14.201281617E-3	4.819905943E-3	32.665092521E+6	18.999720747E+6	208.460739261E+3	70.751442243E+3
2.404007977E+3	-50.000000000E+0	-333.201139828E-12	7.400000095E+0	68.612267000E-9	776.024428864E-12	107.852435416E+6	1.219841994E+6	2.438879844E-9	2.319411096E+0	1.352940970E+0	5.710240093E-3	6.842030154E-3	33.804612466E+6	19.718645496E+6	83.224769316E+3	99.720216992E+3
2.410832536E+3	-50.000000000E+0	-324.715788517E-12	7.599999905E+0	68.972582333E-9	696.222026891E-12	110.188710463E+6	1.112265262E+6	1.801578385E-9	2.410863470E+0	1.431771879E+0	11.508516868E-3	4.415719819E-3	34.953939504E+6	20.758565658E+6	166.856401172E+3	64.021378778E+3
2.417641907E+3	-50.000000000E+0	-347.191535244E-12	7.800000191E+0	70.105139667E-9	712.985164640E-12	111.261459970E+6	1.131554273E+6	5.662778566E-9	2.479614145E+0	1.467121321E+0	10.301138477E-3	5.652401007E-3	35.369933742E+6	20.927443099E+6	146.938420295E+3	80.627483722E+3
2.424461322E+3	-50.000000000E+0	-339.976762946E-12	8.000000000E+0	69.807004333E-9	562.868967803E-12	114.601680396E+6	924.058125239E+3	-1.490678088E-9	2.552878331E+0	1.512610074E+0	9.024553031E-3	6.242450476E-3	36.570518327E+6	21.668457033E+6	129.278617773E+3	89.424414289E+3
2.431288238E+3	-50.000000000E+0	-319.735459868E-12	8.199999809E+0	69.678533667E-9	634.875986818E-12	117.683300405E+6	1.072271438E+6	-642.353945930E-12	2.615233208E+0	1.573166564E+0	15.779275610E-3	6.922407736E-3	37.532839313E+6	22.577492391E+6	226.458204268E+3	99.347781469E+3
2.438101294E+3	-50.000000000E+0	-336.647614415E-12	8.399999619E+0	70.645051333E-9	611.133440329E-12	118.904289260E+6	1.028612564E+6	4.832592942E-9	2.692409564E+0	1.610849611E+0	14.846486871E-3	4.869089744E-3	38.111792874E+6	22.802016290E+6	210.156077329E+3	68.923295430E+3
2.444918531E+3	-50.000000000E+0	-333.829731451E-12	8.600000381E+0	71.202779333E-9	634.463862442E-12	120.781807424E+6	1.076245798E+6	2.788629362E-9	2.718377691E+0	1.661943714E+0	17.618494220E-3	5.154066806E-3	38.177971648E+6	23.340994962E+6	247.441102511E+3	72.385753112E+3
2.451754400E+3	-50.000000000E+0	-351.388981338E-12	8.800000191E+0	71.018682667E-9	478.075477629E-12	123.911059179E+6	834.130352412E+3	-920.484211176E-12	2.805027163E+0	1.713768912E+0	15.131229130E-3	7.332298463E-3	39.497031729E+6	24.131240508E+6	213.059839497E+3	103.244641942E+3
2.458589950E+3	-50.000000000E+0	-346.158990361E-12	9.000000000E+0	72.486639000E-9	456.798012084E-12	124.160812588E+6	782.439538531E+3	7.339788666E-9	2.859364734E+0	1.777962193E+0	12.497768937E-3	6.506922428E-3	39.446783202E+6	24.528136732E+6	172.414794081E+3	89.767197349E+3
2.465438488E+3	-50.000000000E+0	-322.337032066E-12	9.199999809E+0	72.884673333E-9	541.149932505E-12	126.226809952E+6	937.201561891E+3	1.990173565E-9	2.944442905E+0	1.839795258E+0	12.317646571E-3	5.894686855E-3	40.398656819E+6	25.242553396E+6	169.001876628E+3	80.876905744E+3
2.472295037E+3	-50.000000000E+0	-335.876539544E-12	9.399999619E+0	72.296247000E-9	602.170743160E-12	130.020575183E+6	1.082968890E+6	-2.942134473E-9	3.019781846E+0	1.896912125E+0	7.999346993E-3	9.447711065E-3	41.769551970E+6	26.238044205E+6	110.646780774E+3	130.680518793E+3
2.479170702E+3	-50.000000000E+0	-323.009251753E-12	9.600000381E+0	72.876152667E-9	606.761334594E-12	131.730340176E+6	1.096776848E+6	2.899517273E-9	3.083746831E+0	1.960380627E+0	15.051203115E-3	6.623341057E-3	42.314896138E+6	26.900166309E+6	206.531252880E+3	90.884889156E+3
2.486001901E+3	-50.000000000E+0	-333.425696775E-12	9.800000191E+0	73.659834667E-9	594.685052663E-12	133.044015576E+6	1.074117092E+6	3.918413737E-9	3.190279680E+0	2.028334644E+0	11.025982503E-3	8.557923703E-3	43.310980728E+6	27.536508241E+6	149.687852997E+3	116.181684931E+3
2.492816269E+3	-50.000000000E+0	-327.630769274E-12	10.000000000E+0	73.201147000E-9	478.824056436E-12	136.609881263E+6	893.593887206E+3	-2.293440521E-9	3.299359487E+0	2.098819365E+0	17.088655882E-3	5.871503666E-3	45.072510781E+6	28.671946425E+6	233.447925100E+3	80.210541868E+3
