#Static
-1.481939410E-3	908.150544000E-6	3.216924650E-3	-26.755873400E-3	-47.203303100E-3	-67.491098400E-3	-87.707420200E-3	-101.111777000E-3	-16.692822800E-3	-53.422433000E-3	-73.595574000E-3	-93.839305700E-3	-18.062391000E-3	-59.385388300E-3	-79.641575600E-3	-99.652443600E-3	-20.326879900E-3	-61.840663500E-3	-76.021769900E-3	-95.968543900E-3	-18.885543000E-3	-55.245687000E-3	-75.087779900E-3	-94.709087700E-3	-13.466266700E-3	-54.368510700E-3	-74.522514800E-3	-89.182263700E-3	-107.619315000E-3	-14.249885000E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-94.273971500E-3	-56.091825900E-3	-74.600137900E-3	-92.850170500E-3	-110.713864000E-3	-17.042344000E-3	-55.093853800E-3	-73.999538700E-3	-86.719578800E-3	-104.708844000E-3	-20.058334600E-3	-49.949000800E-3	-68.406041200E-3	-86.913064800E-3	-102.956397000E-3	-20.189038900E-3	-58.910398300E-3	-71.719187700E-3	-90.197141000E-3	-108.658202000E-3	-13.506759800E-3	-52.200975600E-3	-71.001068700E-3	-89.858175300E-3	-102.423584000E-3	-17.422596700E-3	-47.612674800E-3	-66.362146000E-3	-85.015676600E-3	-103.629775000E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-13.572963800E-3	-45.876535900E-3	-54.722090000E-3	-70.189506800E-3	-86.130137100E-3	-101.808783000E-3	-16.014265700E-3	-49.718230300E-3	-66.082979100E-3	-75.214162800E-3	-91.350173600E-3	-107.096479000E-3	-12.562849200E-3	-47.118415900E-3	-63.651973600E-3	-80.118266500E-3	-88.160014000E-3	-102.841033000E-3	-14.456089200E-3	-42.051106500E-3	-58.653378300E-3	-75.043299300E-3	-91.097396200E-3	-99.861186400E-3	-18.343410800E-3	-46.142435300E-3	-62.581928900E-3	-78.728940400E-3	-93.295126900E-3	-107.682903000E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-16.089042300E-3	-46.534765300E-3	-54.496091700E-3	-68.403050600E-3	-82.707299800E-3	-98.059056100E-3	-12.487891700E-3	-46.081488700E-3	-62.319762600E-3	-71.040263100E-3	-86.744579500E-3	-102.393221000E-3	-19.837683900E-3	-53.523001500E-3	-69.643172200E-3	-85.346405800E-3	-94.411825400E-3	-110.150188000E-3	-18.646869500E-3	-45.561659800E-3	-61.827172100E-3	-77.648108700E-3	-93.481184400E-3	-101.473605000E-3	-16.661063800E-3	-43.379236100E-3	-59.367876400E-3	-75.578374000E-3	-91.498300200E-3	-105.723709000E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-12.382428300E-3	-40.488240800E-3	-47.159792000E-3	-60.745287000E-3	-74.722480300E-3	-88.642227000E-3	-102.571203000E-3	-108.521035000E-3	-18.250134600E-3	-41.694017000E-3	-56.570933400E-3	-71.119695400E-3	-85.608100900E-3	-99.804241600E-3	-106.524893000E-3	-16.136239800E-3	-40.769732600E-3	-53.714584000E-3	-66.787700700E-3	-81.228938200E-3	-95.969148600E-3	-102.300173000E-3	-18.251837600E-3	-41.933777200E-3	-56.854052200E-3	-71.972139400E-3	-86.438782300E-3	-100.604714000E-3	-106.704269000E-3	-14.789361600E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-92.097704400E-3	-38.124874700E-3	-50.884427600E-3	-62.665041500E-3	-74.000413600E-3	-87.191453300E-3	-91.855155900E-3	-104.394173000E-3	-14.550700900E-3	-36.070439600E-3	-49.260218700E-3	-62.283221600E-3	-75.172933500E-3	-79.877973400E-3	-92.427435900E-3	-105.393275000E-3	-11.945310900E-3	-40.348179600E-3	-54.017191100E-3	-67.312179200E-3	-70.628306000E-3	-82.124784600E-3	-94.944505200E-3	-107.224692000E-3	-14.329069100E-3	-40.051491600E-3	-53.304438200E-3	-57.730190900E-3	-70.600623400E-3	-83.587554300E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-10.538220700E-3	-33.004804100E-3	-34.755786000E-3	-44.085869100E-3	-52.491110800E-3	-62.082567400E-3	-72.051773700E-3	-74.849204300E-3	-86.605559900E-3	-97.354449400E-3	-108.129350000E-3	-10.712959600E-3	-36.618435200E-3	-48.235585600E-3	-51.118917100E-3	-62.765437900E-3	-74.347309400E-3	-85.768851800E-3	-96.937639200E-3	-98.204124000E-3	-109.237621000E-3	-10.115940200E-3	-27.262002600E-3	-38.387992200E-3	-48.789601900E-3	-59.467167400E-3	-59.928086000E-3	-67.833465300E-3	-75.886012900E-3	-85.741380600E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-9.534244170E-3	-28.065136200E-3	-26.538516200E-3	-35.402257000E-3	-44.647122500E-3	-54.312545100E-3	-63.759987100E-3	-62.182445300E-3	-71.409207700E-3	-80.724136500E-3	-89.697489600E-3	-98.631260300E-3	-97.010537700E-3	-105.921358000E-3	-10.638632200E-3	-23.698459000E-3	-33.491941200E-3	-42.563628300E-3	-51.524670200E-3	-51.265563400E-3	-58.423186400E-3	-65.543742500E-3	-74.773831300E-3	-83.996967600E-3	-83.112844700E-3	-92.018666800E-3	-101.017070000E-3	-10.243052300E-3	-32.369341300E-3	-42.254238300E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-9.856714260E-3	-20.725915700E-3	-16.104667400E-3	-23.215913300E-3	-30.689320900E-3	-38.286723700E-3	-45.701485100E-3	-42.709970800E-3	-49.690813200E-3	-56.659161200E-3	-64.010273000E-3	-71.272579700E-3	-67.702177300E-3	-74.806204000E-3	-81.663406800E-3	-88.617233400E-3	-95.230549700E-3	-91.448241000E-3	-98.246986300E-3	-104.656432000E-3	-8.972498550E-3	-26.850831600E-3	-34.677549500E-3	-42.020159600E-3	-39.632477900E-3	-47.517097900E-3	-54.980088000E-3	-62.370326900E-3	-69.740063800E-3	-64.852083600E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-4.528007830E-3	-3.316980100E-3	-10.669060800E-3	-16.505670900E-3	-21.848404200E-3	-15.792263200E-3	-20.956508500E-3	-26.377118600E-3	-30.084889500E-3	-34.265996000E-3	-28.788922000E-3	-34.287014600E-3	-40.196548000E-3	-44.140253700E-3	-47.706081500E-3	-39.423283400E-3	-42.905320400E-3	-48.457089300E-3	-53.897113100E-3	-58.903378100E-3	-51.679657400E-3	-56.625454600E-3	-59.693302000E-3	-62.716408100E-3	-67.215741000E-3	-60.917240200E-3	-65.617984300E-3	-70.180300600E-3	-74.805294800E-3	-79.469399600E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-8.954559470E-3	29.427649700E-3	26.653983800E-3	23.999865700E-3	21.652230300E-3	32.739008400E-3	29.923888400E-3	27.527901900E-3	25.405418200E-3	22.771846700E-3	33.109724200E-3	30.538025600E-3	28.437882100E-3	26.407508100E-3	23.617771500E-3	32.829385600E-3	31.496517900E-3	35.366621400E-3	37.471007500E-3	38.837316100E-3	50.465874100E-3	48.369056900E-3	45.937186200E-3	43.156645500E-3	40.571375100E-3	50.875150800E-3	48.998981700E-3	47.808124200E-3	45.906555100E-3	43.556509700E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-8.379802960E-3	17.671071600E-3	16.369385900E-3	15.271088900E-3	13.498137300E-3	25.075785600E-3	24.700427700E-3	23.875999700E-3	21.924187500E-3	19.787994900E-3	30.611484500E-3	28.495655100E-3	27.058062300E-3	25.195244400E-3	23.238006800E-3	34.107592900E-3	32.172018000E-3	30.183977200E-3	28.338612800E-3	26.755561400E-3	38.319188000E-3	36.874298300E-3	35.628099400E-3	34.154483400E-3	32.514471800E-3	44.589230400E-3	42.835927300E-3	41.270214200E-3	39.954330300E-3	39.203565200E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-6.274665900E-3	37.701720900E-3	38.587676800E-3	41.602449400E-3	44.485307600E-3	59.414594900E-3	59.416616200E-3	60.083884700E-3	60.471864600E-3	60.579600700E-3	74.998733900E-3	75.809956000E-3	76.717852300E-3	78.225930000E-3	79.743842200E-3	94.653899000E-3	97.487862000E-3	100.226422000E-3	101.105848000E-3	101.935412000E-3	116.418623000E-3	116.140539000E-3	116.313213000E-3	116.428096000E-3	116.810701000E-3	-1.897983570E-3	29.131867400E-3	30.743721700E-3	32.974921200E-3	35.346981100E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-2.167602540E-3	56.318254900E-3	61.227846800E-3	66.298096100E-3	71.211219900E-3	91.190177200E-3	95.096359100E-3	98.639017000E-3	102.194164000E-3	104.952921000E-3	-305.870986000E-6	53.161640900E-3	57.121143800E-3	60.884454700E-3	64.403805500E-3	85.987311800E-3	91.836722100E-3	97.687126400E-3	101.384744000E-3	105.020211000E-3	-871.080764000E-6	48.141851400E-3	52.547526000E-3	56.711484000E-3	61.173767200E-3	80.768920200E-3	84.967535200E-3	88.966115500E-3	92.886957600E-3	96.655788200E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-1.110107770E-3	16.993717000E-3	43.964030900E-3	51.349740600E-3	58.673655200E-3	65.770447500E-3	72.717411200E-3	97.872139600E-3	106.224952000E-3	111.703428000E-3	117.164400000E-3	-1.418896460E-3	52.312334200E-3	58.589525600E-3	64.415504100E-3	70.962893300E-3	77.833579400E-3	101.147645000E-3	107.257371000E-3	113.378153000E-3	118.931940000E-3	-1.506600420E-3	51.713525200E-3	58.991182400E-3	66.787783700E-3	74.399560800E-3	81.585336200E-3	105.020870000E-3	111.200121000E-3	117.363307000E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-1.465913730E-3	21.634882500E-3	53.039384300E-3	63.380562300E-3	73.631762900E-3	84.867896000E-3	95.094046300E-3	-721.036946000E-6	19.106815800E-3	49.300650000E-3	59.915631100E-3	70.021678200E-3	79.956566400E-3	90.403648400E-3	118.542999000E-3	3.198473900E-3	42.456761300E-3	53.358662000E-3	66.078999300E-3	79.004758300E-3	89.540357300E-3	117.162688000E-3	-1.648316400E-3	80.611398100E-3	91.137412400E-3	101.701488000E-3	3.925714660E-3	25.447134800E-3	55.915849300E-3	66.583824100E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7.954512030E-3	38.001238400E-3	74.120429800E-3	90.250326400E-3	105.362923000E-3	117.974211000E-3	5.458953150E-3	32.094717200E-3	46.530831000E-3	80.353408500E-3	94.217561000E-3	107.651623000E-3	3.241225990E-3	30.163810200E-3	45.021773200E-3	60.008702100E-3	93.819618100E-3	107.396191000E-3	5.473550270E-3	53.279284600E-3	67.949074300E-3	82.701272300E-3	99.012795200E-3	1.127868670E-3	29.949120600E-3	65.386937300E-3	79.557450500E-3	93.981042000E-3	108.777288000E-3	5.414738410E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-76.181813300E-3	49.340215300E-3	90.251812400E-3	108.299437000E-3	7.981527800E-3	64.915191000E-3	83.679563700E-3	102.524401000E-3	3.021969300E-3	39.350135900E-3	60.169795100E-3	101.910508000E-3	119.655515000E-3	7.439852260E-3	65.645361200E-3	84.750835100E-3	104.849959000E-3	6.106951600E-3	45.695156000E-3	65.221429500E-3	106.328563000E-3	7.957016500E-3	66.301002900E-3	85.832668600E-3	105.227405000E-3	5.529270090E-3	42.648774200E-3	62.632942400E-3	82.541471400E-3	8.631708130E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-73.431183100E-3	62.032294700E-3	108.415512000E-3	11.443473000E-3	80.185238500E-3	103.569832000E-3	10.038743200E-3	77.452697800E-3	100.484823000E-3	8.383490360E-3	56.720990600E-3	79.917999600E-3	103.106668000E-3	8.058947670E-3	53.000220100E-3	103.522309000E-3	8.119155540E-3	77.380923600E-3	101.350995000E-3	7.983767310E-3	76.674737400E-3	100.427965000E-3	9.885831970E-3	58.263139700E-3	82.407146600E-3	106.739682000E-3	6.851031330E-3	53.324034300E-3	101.745429000E-3	8.238912680E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-67.500874900E-3	80.748517900E-3	11.058337700E-3	69.121670000E-3	10.964003900E-3	68.031081900E-3	12.689077400E-3	69.623716400E-3	13.018667800E-3	70.581323900E-3	14.694719400E-3	70.186197300E-3	13.587103400E-3	69.580635300E-3	14.928577200E-3	70.996836000E-3	12.574246800E-3	68.611499400E-3	12.030808900E-3	67.498943200E-3	14.309058800E-3	70.251035500E-3	13.842742000E-3	69.661360900E-3	13.111001000E-3	69.583967100E-3	13.973021200E-3	70.374453600E-3	12.633432200E-3	68.975139900E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17.627039300E-3	81.395781900E-3	10.957012600E-3	72.714450500E-3	10.885669300E-3	72.880655700E-3	10.428110800E-3	72.418052100E-3	10.974285900E-3	73.902798200E-3	17.105192700E-3	79.493818000E-3	11.368346900E-3	74.879446100E-3	15.766151300E-3	79.508157000E-3	10.313949200E-3	74.858049800E-3	16.567167600E-3	85.227147100E-3	17.245933100E-3	81.696123200E-3	16.252660800E-3	81.164938600E-3	17.076728300E-3	82.293773200E-3	16.810574400E-3	83.402027900E-3	17.046317700E-3	82.675300900E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
