#Static
4.036216000E-9	3.948285000E-9	3.981512000E-9	3.933982000E-9	4.046925000E-9	4.021387000E-9	4.036205000E-9	4.023931000E-9	4.037750000E-9	3.968229000E-9	4.017310000E-9	3.963122000E-9	3.973335000E-9	4.087311000E-9	4.074017000E-9	4.024451000E-9	3.986622000E-9	4.011151000E-9	3.965663000E-9	3.973345000E-9	4.062263000E-9	4.030589000E-9	4.058695000E-9	3.998396000E-9	3.984076000E-9	3.963630000E-9	3.992756000E-9	3.936538000E-9	3.868037000E-9	3.997361000E-9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.578221000E-9	3.594063000E-9	3.616551000E-9	3.638541000E-9	3.540930000E-9	3.569020000E-9	3.599187000E-9	3.585382000E-9	3.478039000E-9	3.600706000E-9	3.558300000E-9	3.582329000E-9	3.592032000E-9	3.687606000E-9	3.526597000E-9	3.560332000E-9	3.569018000E-9	3.559318000E-9	3.579749000E-9	3.477540000E-9	3.571085000E-9	3.507176000E-9	3.541439000E-9	3.532216000E-9	3.607361000E-9	3.539913000E-9	3.570546000E-9	3.558311000E-9	3.498483000E-9	3.572601000E-9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.826125000E-9	3.758143000E-9	3.823560000E-9	3.767859000E-9	3.749459000E-9	3.756113000E-9	3.757632000E-9	3.787797000E-9	3.782680000E-9	3.741274000E-9	3.836349000E-9	3.832776000E-9	3.868043000E-9	3.809254000E-9	3.802100000E-9	3.800571000E-9	3.745887000E-9	3.759170000E-9	3.758668000E-9	3.735671000E-9	3.768897000E-9	3.777556000E-9	3.733109000E-9	3.791879000E-9	3.785241000E-9	3.873676000E-9	3.866000000E-9	3.713669000E-9	3.778073000E-9	3.787801000E-9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.094985000E-9	4.003490000E-9	4.047957000E-9	4.058693000E-9	4.010649000E-9	4.031091000E-9	4.080162000E-9	4.011678000E-9	4.069447000E-9	4.070444000E-9	4.078622000E-9	4.039786000E-9	3.973352000E-9	3.943156000E-9	4.054096000E-9	4.074035000E-9	4.055615000E-9	4.069928000E-9	4.059205000E-9	4.081705000E-9	4.041321000E-9	4.077092000E-9	4.023942000E-9	4.023433000E-9	4.068911000E-9	4.056646000E-9	4.027525000E-9	4.114917000E-9	4.137407000E-9	4.092423000E-9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.332135000E-9	4.375602000E-9	4.271826000E-9	4.384285000E-9	4.344923000E-9	4.304036000E-9	4.346980000E-9	4.395027000E-9	4.296869000E-9	4.353606000E-9	4.366906000E-9	4.342367000E-9	4.342891000E-9	4.393998000E-9	4.392981000E-9	4.268764000E-9	4.331630000E-9	4.337762000E-9	4.297891000E-9	4.374066000E-9	4.359745000E-9	4.328569000E-9	4.372525000E-9	4.388873000E-9	4.334199000E-9	4.397576000E-9	4.270814000E-9	4.305057000E-9	4.369457000E-9	4.315274000E-9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.669507000E-9	4.616850000E-9	4.666954000E-9	4.643447000E-9	4.658265000E-9	4.676142000E-9	4.611255000E-9	4.601020000E-9	4.683307000E-9	4.548872000E-9	4.668993000E-9	4.633214000E-9	4.590287000E-9	4.599460000E-9	4.659788000E-9	4.609696000E-9	4.595373000E-9	4.742066000E-9	4.703234000E-9	4.657743000E-9	4.733378000E-9	4.679720000E-9	4.709363000E-9	4.720615000E-9	4.739013000E-9	4.708342000E-9	4.739023000E-9	4.713464000E-9	4.707321000E-9	4.681248000E-9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.072794000E-9	5.032405000E-9	5.065141000E-9	5.041609000E-9	4.995080000E-9	5.086083000E-9	5.056939000E-9	5.044175000E-9	5.043150000E-9	5.056432000E-9	5.063066000E-9	5.057954000E-9	5.106009000E-9	5.053884000E-9	5.106004000E-9	5.104472000E-9	5.032901000E-9	5.132593000E-9	5.052336000E-9	5.036488000E-9	5.101916000E-9	5.061529000E-9	5.053360000E-9	5.142807000E-9	5.040072000E-9	5.053368000E-9	5.084540000E-9	5.097311000E-9	5.036005000E-9	5.140770000E-9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.474535000E-9	5.484249000E-9	5.453575000E-9	5.466368000E-9	5.480155000E-9	5.536889000E-9	5.562461000E-9	5.551208000E-9	5.518502000E-9	5.487336000E-9	5.467374000E-9	5.455621000E-9	5.555806000E-9	5.455616000E-9	5.442341000E-9	5.437220000E-9	5.482192000E-9	5.447947000E-9	5.479150000E-9	5.536380000E-9	5.478119000E-9	5.496517000E-9	5.515428000E-9	5.461751000E-9	5.494979000E-9	5.529232000E-9	5.480669000E-9	5.476606000E-9	5.532296000E-9	5.454595000E-9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.892636000E-9	5.982090000E-9	5.919219000E-9	5.907459000E-9	5.965754000E-9	5.932498000E-9	5.883444000E-9	5.892643000E-9	5.910528000E-9	5.922829000E-9	5.973409000E-9	5.902848000E-9	5.919741000E-9	5.948364000E-9	5.909003000E-9	5.881905000E-9	5.967277000E-9	5.971885000E-9	5.880390000E-9	5.976993000E-9	5.918712000E-9	5.927401000E-9	5.910553000E-9	5.896232000E-9	5.917685000E-9	6.016344000E-9	5.941208000E-9	5.928428000E-9	6.007656000E-9	5.919718000E-9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.367483000E-9	6.277015000E-9	6.283151000E-9	6.245849000E-9	6.270888000E-9	6.243285000E-9	6.365439000E-9	6.333762000E-9	6.373627000E-9	6.359314000E-9	6.370569000E-9	6.415549000E-9	6.300014000E-9	6.329666000E-9	6.317912000E-9	6.446212000E-9	6.319966000E-9	6.344489000E-9	6.437518000E-9	6.353701000E-9	6.435476000E-9	6.400185000E-9	6.311256000E-9	6.397654000E-9	6.419638000E-9	6.347545000E-9	6.404831000E-9	6.407358000E-9	6.366466000E-9	6.392558000E-9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
