[Main]
Experiment = "VvsI_400.0K"
Header length = 61    
Date = "20201118 12:51:14"
Comments = "SD: 1I- to 2I-; Volt1: 1V- to 1Va; Volt2: 2I+ to 2V-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 4.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration3]
Voltage meter = "Keithley 6430"
Auto-range = "Manual"
GPIB = "GPIB0::9::INSTR"
Range (V) = 2.000000E+1
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial current (A) = -1.000000E-9
Final current (A) = 1.000000E-9
Current step (A) = 1.000000E-11
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 20.000000
Auto-range = 1
Manual range (A) = 0.000010
Check output compliance = "Abort"
Inital delay (s) = 1.000000
Time (s)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	dI/dV 1 (A/V)	dI/dV 2 (A/V)	dI/dV 3 (A/V)	Temperature (K)
0.000000000E+0	-1.000000000E-9	-1.545987843E-3	-1.937380274E-3	803.307180000E-6	204.367423629E-6	208.474595822E-6	31.126949374E-6	1.545987843E+6	1.937380274E+6	-803.307180000E+3	204.367423629E+3	208.474595822E+3	31.126949374E+3	NaN	NaN	NaN	400.171300000E+0
18.061252117E+0	-990.000000000E-12	-1.560592938E-3	-1.889830361E-3	744.046106667E-6	209.219177657E-6	181.713927583E-6	28.391883796E-6	1.576356503E+6	1.908919557E+6	-751.561723906E+3	211.332502684E+3	183.549421801E+3	28.678670501E+3	-684.692567902E-9	210.305325478E-9	-168.744834299E-9	400.171300000E+0
34.886610508E+0	-980.000000000E-12	-1.612016593E-3	-1.897162828E-3	664.923626667E-6	241.887946736E-6	178.258715793E-6	32.827079770E-6	1.644914890E+6	1.935880436E+6	-678.493496599E+3	246.824435445E+3	181.896648769E+3	33.497020174E+3	-194.463035831E-9	-1.363797540E-6	-126.386331672E-9	400.171300000E+0
51.735918522E+0	-970.000000000E-12	-1.669785586E-3	-1.879340151E-3	589.265430000E-6	198.966915610E-6	204.281229620E-6	21.062018156E-6	1.721428439E+6	1.937464074E+6	-607.490134021E+3	205.120531557E+3	210.599205794E+3	21.713420780E+3	-173.103242426E-9	561.082960436E-9	-132.173385576E-9	400.044600000E+0
68.757546425E+0	-960.000000000E-12	-1.716905997E-3	-1.843387187E-3	536.291426667E-6	176.260968781E-6	186.420332650E-6	29.127654909E-6	1.788443747E+6	1.920194987E+6	-558.636902778E+3	183.605175814E+3	194.187846510E+3	30.341307197E+3	-212.222257569E-9	278.141184688E-9	-188.771838463E-9	400.044600000E+0
85.584366798E+0	-950.000000000E-12	-1.750695581E-3	-1.838160086E-3	488.058326667E-6	219.205099900E-6	197.181159379E-6	26.593686106E-6	1.842837454E+6	1.934905353E+6	-513.745607018E+3	230.742210421E+3	207.559115136E+3	27.993353796E+3	-295.949183710E-9	1.913106084E-6	-207.326503998E-9	400.044600000E+0
102.410760880E+0	-940.000000000E-12	-1.790156219E-3	-1.835074892E-3	423.732106667E-6	168.780125568E-6	216.475644983E-6	34.076141191E-6	1.904421509E+6	1.952207332E+6	-450.778836879E+3	179.553325073E+3	230.293239344E+3	36.251214033E+3	-253.417092976E-9	3.241287258E-6	-155.457603447E-9	400.044600000E+0
119.235677719E+0	-930.000000000E-12	-1.831185893E-3	-1.824240802E-3	385.710990000E-6	193.371899574E-6	246.841115128E-6	25.277533571E-6	1.969017090E+6	1.961549249E+6	-414.743000000E+3	207.926773735E+3	265.420553901E+3	27.180143625E+3	-243.726036856E-9	923.012454207E-9	-263.011738652E-9	400.019700000E+0
136.239881992E+0	-920.000000000E-12	-1.858683294E-3	-1.796508323E-3	351.714590000E-6	218.414479466E-6	205.708789175E-6	22.776264957E-6	2.020307928E+6	1.952726438E+6	-382.298467391E+3	237.407042898E+3	223.596509973E+3	24.756809736E+3	-363.670738235E-9	360.588035429E-9	-294.148792225E-9	400.019700000E+0
153.067955494E+0	-910.000000000E-12	-1.876480527E-3	-1.797833204E-3	337.991143333E-6	198.767938012E-6	177.199528885E-6	26.239445701E-6	2.062066514E+6	1.975640883E+6	-371.418838828E+3	218.426305508E+3	194.724757017E+3	28.834555716E+3	-561.885087008E-9	-7.547849592E-6	-728.679918602E-9	400.019700000E+0
169.894031525E+0	-900.000000000E-12	-1.896849653E-3	-1.786163890E-3	305.000423333E-6	202.158026745E-6	173.443943945E-6	15.812096277E-6	2.107610725E+6	1.984626545E+6	-338.889359259E+3	224.620029716E+3	192.715493273E+3	17.568995864E+3	-490.939097107E-9	856.948452265E-9	-303.115542795E-9	400.019700000E+0
186.715013981E+0	-890.000000000E-12	-1.911674669E-3	-1.787342538E-3	257.895900000E-6	219.563873042E-6	188.317597529E-6	18.471792005E-6	2.147949067E+6	2.008250042E+6	-289.770674157E+3	246.700980946E+3	211.592806212E+3	20.754822478E+3	-674.535497993E-9	-8.484302062E-6	-212.293837032E-9	400.021400000E+0
203.781063557E+0	-880.000000000E-12	-1.949658265E-3	-1.778176837E-3	232.064716667E-6	196.919092483E-6	178.992293804E-6	22.649488073E-6	2.215520756E+6	2.020655497E+6	-263.709905303E+3	223.771696003E+3	203.400333868E+3	25.738054629E+3	-263.271544906E-9	1.091024065E-6	-387.128993316E-9	400.021400000E+0
220.603044033E+0	-870.000000000E-12	-1.979763231E-3	-1.778848573E-3	209.211200000E-6	222.831022137E-6	192.250269568E-6	31.664291557E-6	2.275589921E+6	2.044653533E+6	-240.472643678E+3	256.127611652E+3	220.977321343E+3	36.395737422E+3	-332.171110906E-9	-14.886793380E-6	-437.569418565E-9	400.021400000E+0
237.427307606E+0	-860.000000000E-12	-1.982990926E-3	-1.766888576E-3	190.699893333E-6	191.897638669E-6	186.345218603E-6	23.628521885E-6	2.305803402E+6	2.054521600E+6	-221.744062016E+3	223.136789150E+3	216.680486747E+3	27.475025448E+3	-3.098186807E-6	836.120564460E-9	-540.210379530E-9	400.021400000E+0
254.255410671E+0	-850.000000000E-12	-2.032008019E-3	-1.764002570E-3	178.968943333E-6	191.293826539E-6	180.486466855E-6	16.082420948E-6	2.390597669E+6	2.075297142E+6	-210.551698039E+3	225.051560634E+3	212.337019829E+3	18.920495233E+3	-204.010466308E-9	3.464997062E-6	-852.445880342E-9	399.996900000E+0
271.287665844E+0	-840.000000000E-12	-2.039210088E-3	-1.761625082E-3	163.612206667E-6	186.384085830E-6	191.192054061E-6	26.096698517E-6	2.427631057E+6	2.097172716E+6	-194.776436508E+3	221.885816464E+3	227.609588168E+3	31.067498235E+3	-1.388489827E-6	4.206118894E-6	-651.180014157E-9	399.996900000E+0
288.120535374E+0	-830.000000000E-12	-2.068149137E-3	-1.763567684E-3	165.354370000E-6	206.190223142E-6	215.871717248E-6	24.493586447E-6	2.491745948E+6	2.124780342E+6	-199.222132530E+3	248.421955593E+3	260.086406323E+3	29.510345117E+3	-345.553857005E-9	-5.147734842E-6	5.739989936E-6	399.996900000E+0
304.932384968E+0	-820.000000000E-12	-2.088701421E-3	-1.741425569E-3	156.514546667E-6	195.049490702E-6	188.439481996E-6	20.835778211E-6	2.547196855E+6	2.123689718E+6	-190.871398374E+3	237.865232564E+3	229.804246336E+3	25.409485623E+3	-486.563918531E-9	451.628040049E-9	-1.131244327E-6	399.996900000E+0
321.963278770E+0	-810.000000000E-12	-2.110310534E-3	-1.752096568E-3	141.453806667E-6	215.578738903E-6	211.548194505E-6	18.424671927E-6	2.605321647E+6	2.163082183E+6	-174.634329218E+3	266.146591238E+3	261.170610500E+3	22.746508551E+3	-462.767722118E-9	-937.119324559E-9	-663.977998425E-9	400.001600000E+0
338.995770454E+0	-800.000000000E-12	-2.063554438E-3	-1.757886044E-3	138.043299667E-6	197.507033367E-6	183.666133248E-6	27.099727305E-6	2.579443047E+6	2.197357555E+6	-172.554124583E+3	246.883791709E+3	229.582666560E+3	33.874659131E+3	213.875851769E-9	-1.727272136E-6	-2.932115372E-6	400.001600000E+0
355.817903519E+0	-790.000000000E-12	-2.112806870E-3	-1.757250893E-3	144.485758000E-6	196.611205247E-6	182.329968625E-6	32.644933041E-6	2.674439076E+6	2.224368219E+6	-182.893364557E+3	248.874943351E+3	230.797428639E+3	41.322700052E+3	-203.035656486E-9	15.744287579E-6	1.552202511E-6	400.001600000E+0
372.639918804E+0	-780.000000000E-12	-2.152485675E-3	-1.766289348E-3	133.882662333E-6	234.319285663E-6	181.730499949E-6	29.099256155E-6	2.759597020E+6	2.264473523E+6	-171.644438889E+3	300.409340594E+3	232.987820447E+3	37.306738660E+3	-252.023718960E-9	-1.106383820E-6	-943.120793622E-9	400.001600000E+0
389.450572968E+0	-770.000000000E-12	-2.142840359E-3	-1.764184369E-3	132.302885000E-6	169.793761757E-6	183.181557903E-6	18.203702299E-6	2.782909557E+6	2.291148531E+6	-171.821928571E+3	220.511378905E+3	237.898127146E+3	23.641171817E+3	1.036772632E-6	4.750641970E-6	-6.330006001E-6	400.000300000E+0
406.493719578E+0	-760.000000000E-12	-2.177779657E-3	-1.762459873E-3	131.067396667E-6	206.361860447E-6	204.427425588E-6	17.193991189E-6	2.865499549E+6	2.319026149E+6	-172.457100877E+3	271.528763746E+3	268.983454721E+3	22.623672617E+3	-286.210670420E-9	5.798795706E-6	-8.093965544E-6	400.000300000E+0
423.318388939E+0	-750.000000000E-12	-2.203654750E-3	-1.765528119E-3	125.157983000E-6	217.489304515E-6	217.651993395E-6	17.970080611E-6	2.938206333E+6	2.354037492E+6	-166.877310667E+3	289.985739354E+3	290.202657861E+3	23.960107481E+3	-386.472050850E-9	-3.259191436E-6	-1.692215263E-6	400.000300000E+0
440.136304855E+0	-740.000000000E-12	-2.201649273E-3	-1.750355396E-3	126.630327000E-6	219.823658106E-6	192.640131229E-6	17.561227803E-6	2.975201721E+6	2.365345130E+6	-171.122063514E+3	297.058997440E+3	260.324501661E+3	23.731388922E+3	4.986346552E-6	659.077491871E-9	6.791891025E-6	400.000300000E+0
456.947516918E+0	-730.000000000E-12	-2.213100520E-3	-1.746217076E-3	133.484869333E-6	214.276555253E-6	182.531276707E-6	28.523451484E-6	3.031644548E+6	2.392078186E+6	-182.855985388E+3	293.529527744E+3	250.042844804E+3	39.073221211E+3	-873.267339356E-9	2.416439521E-6	1.458886606E-6	399.972000000E+0
473.951774597E+0	-720.000000000E-12	-2.235511999E-3	-1.745999239E-3	130.608110333E-6	204.480185515E-6	183.295809057E-6	24.963649865E-6	3.104877776E+6	2.424998944E+6	-181.400153241E+3	284.000257659E+3	254.577512579E+3	34.671735924E+3	-446.199927165E-9	45.905954002E-6	-3.476134080E-6	399.972000000E+0
490.773309231E+0	-710.000000000E-12	-2.235294271E-3	-1.763458203E-3	137.219777000E-6	227.188566808E-6	201.163999628E-6	23.638358739E-6	3.148301790E+6	2.483743947E+6	-193.267291549E+3	319.983896913E+3	283.329576941E+3	33.293463013E+3	45.928865373E-6	-572.771693776E-9	1.512477943E-6	399.972000000E+0
507.588140965E+0	-700.000000000E-12	-2.243991730E-3	-1.767634057E-3	141.272762000E-6	223.479889085E-6	212.391918723E-6	20.722088341E-6	3.205702472E+6	2.525191510E+6	-201.818231429E+3	319.256984408E+3	303.417026747E+3	29.602983344E+3	-1.149761009E-6	-2.394719356E-6	2.467317298E-6	399.972000000E+0
524.411973953E+0	-690.000000000E-12	-2.256755221E-3	-1.765528392E-3	151.578053333E-6	213.986416731E-6	219.591455426E-6	21.262681190E-6	3.270659740E+6	2.558736800E+6	-219.678338164E+3	310.125241639E+3	318.248486125E+3	30.815479985E+3	-783.484747419E-9	4.749093517E-6	970.375283584E-9	399.994700000E+0
541.455020428E+0	-680.000000000E-12	-2.267078652E-3	-1.756416684E-3	156.460256667E-6	209.083343619E-6	179.728115740E-6	19.312163399E-6	3.333939195E+6	2.582965712E+6	-230.088612745E+3	307.475505323E+3	264.306052558E+3	28.400240292E+3	-968.670140210E-9	1.097489037E-6	2.048255535E-6	399.994700000E+0
558.274540901E+0	-670.000000000E-12	-2.233890033E-3	-1.752968334E-3	167.920123333E-6	185.418714404E-6	211.104510354E-6	34.358092655E-6	3.334164229E+6	2.616370648E+6	-250.627049751E+3	276.744349856E+3	315.081358737E+3	51.280735305E+3	301.308108060E-9	2.899937932E-6	872.610501577E-9	399.994700000E+0
575.093083382E+0	-660.000000000E-12	-2.253619617E-3	-1.744801809E-3	165.482376667E-6	187.602494053E-6	203.955363028E-6	29.658281103E-6	3.414575177E+6	2.643639105E+6	-250.730873737E+3	284.246203110E+3	309.023277315E+3	44.936789549E+3	-506.853067401E-9	1.224511037E-6	-4.102148979E-6	399.994700000E+0
591.916634560E+0	-650.000000000E-12	-2.262154323E-3	-1.762351863E-3	161.295798667E-6	168.322717633E-6	196.076944819E-6	36.668051862E-6	3.480237421E+6	2.711310559E+6	-248.147382564E+3	258.958027127E+3	301.656838183E+3	56.412387481E+3	-1.171686477E-6	-569.798816573E-9	-2.388585618E-6	399.997500000E+0
608.938590050E+0	-640.000000000E-12	-2.279824796E-3	-1.769647538E-3	185.776216667E-6	212.521742412E-6	171.010138236E-6	17.830538892E-6	3.562226244E+6	2.765074278E+6	-290.275338542E+3	332.065222519E+3	267.203340994E+3	27.860217018E+3	-565.915807687E-9	-1.370675217E-6	408.489756997E-9	399.997500000E+0
625.950200081E+0	-630.000000000E-12	-2.310166673E-3	-1.772206828E-3	198.378500000E-6	220.605942927E-6	199.515769235E-6	23.557899731E-6	3.666931227E+6	2.813026711E+6	-314.886507937E+3	350.168163377E+3	316.691697198E+3	37.393491636E+3	-329.577504709E-9	-3.907333675E-6	793.506996748E-9	399.997500000E+0
642.771588326E+0	-620.000000000E-12	-2.286113852E-3	-1.761407566E-3	212.337683333E-6	201.157453491E-6	180.185453329E-6	21.020299343E-6	3.687280407E+6	2.840979946E+6	-342.480134409E+3	324.447505630E+3	290.621698918E+3	33.903708618E+3	415.751655017E-9	925.989259018E-9	716.374286461E-9	399.997500000E+0
659.582287312E+0	-610.000000000E-12	-2.287098255E-3	-1.768467336E-3	211.595140000E-6	268.583882470E-6	191.082284437E-6	15.324289304E-6	3.749341402E+6	2.899126780E+6	-346.877278689E+3	440.301446673E+3	313.249646618E+3	25.121785744E+3	-10.158441208E-6	-1.416476875E-6	-13.467227502E-6	400.001300000E+0
676.615845680E+0	-600.000000000E-12	-2.283342571E-3	-1.751570892E-3	225.082274667E-6	197.708431097E-6	201.473752333E-6	83.982467592E-6	3.805570952E+6	2.919284819E+6	-375.137124444E+3	329.514051829E+3	335.789587222E+3	139.970779320E+3	2.662630592E-6	591.840507979E-9	741.447330893E-9	400.001300000E+0
693.429649830E+0	-590.000000000E-12	-2.304678305E-3	-1.755635765E-3	226.897947667E-6	205.528492836E-6	193.563433901E-6	159.839682430E-6	3.906234415E+6	2.975653838E+6	-384.572792655E+3	348.353377689E+3	328.073616782E+3	270.914715983E+3	-468.697264234E-9	-2.460101460E-6	5.507599661E-6	400.001300000E+0
710.250250816E+0	-580.000000000E-12	-2.316257460E-3	-1.757741018E-3	237.386686667E-6	217.711702008E-6	224.406442920E-6	10.211233523E-6	3.993547344E+6	3.030587961E+6	-409.287390805E+3	375.365003462E+3	386.907660206E+3	17.605575039E+3	-863.620877344E-9	-4.750022919E-6	953.403454886E-9	400.001300000E+0
727.052384377E+0	-570.000000000E-12	-2.326468457E-3	-1.765908424E-3	260.759120000E-6	240.419465995E-6	197.768030621E-6	16.535366821E-6	4.081523608E+6	3.098084954E+6	-457.472140351E+3	421.788536834E+3	346.961457230E+3	29.009415475E+3	-979.336297915E-9	-1.224378902E-6	427.854466729E-9	399.997700000E+0
744.124717712E+0	-560.000000000E-12	-2.321436852E-3	-1.768412478E-3	243.990687333E-6	232.881785091E-6	186.924761297E-6	60.415722257E-6	4.145422950E+6	3.157879424E+6	-435.697655952E+3	415.860330520E+3	333.794216601E+3	107.885218316E+3	1.987437540E-6	-3.993524633E-6	-596.358657889E-9	399.997700000E+0
760.931540966E+0	-550.000000000E-12	-2.345578892E-3	-1.774802140E-3	271.977123333E-6	189.696867325E-6	225.221827061E-6	10.038157990E-6	4.264688895E+6	3.226912981E+6	-494.503860606E+3	344.903395137E+3	409.494231020E+3	18.251196345E+3	-414.215197304E-9	-1.565028009E-6	357.315951199E-9	399.997700000E+0
777.745546818E+0	-540.000000000E-12	-2.337192132E-3	-1.768467335E-3	288.306506667E-6	162.994876364E-6	239.388858637E-6	13.748922986E-6	4.328133577E+6	3.274939510E+6	-533.900938272E+3	301.842363638E+3	443.312701180E+3	25.460968492E+3	1.192355475E-6	1.578580722E-6	612.392997082E-9	399.997700000E+0
794.569659233E+0	-530.000000000E-12	-2.363395254E-3	-1.767541939E-3	295.126860000E-6	211.024341577E-6	215.006763882E-6	15.558870103E-6	4.459236328E+6	3.334984791E+6	-556.843132075E+3	398.159135051E+3	405.673139401E+3	29.356358685E+3	-381.633908844E-9	10.806184596E-6	1.466199698E-6	400.005000000E+0
811.601560116E+0	-520.000000000E-12	-2.346381738E-3	-1.762568831E-3	314.300190000E-6	207.267908005E-6	167.112233724E-6	15.087073401E-6	4.512272574E+6	3.389555444E+6	-604.423442308E+3	398.592130779E+3	321.369680238E+3	29.013602695E+3	587.767995512E-9	2.010814832E-6	521.557809728E-9	400.005000000E+0
828.424433231E+0	-510.000000000E-12	-2.342716381E-3	-1.763966306E-3	324.133826667E-6	187.584144407E-6	171.071817526E-6	22.768013563E-6	4.593561532E+6	3.458757463E+6	-635.556522876E+3	367.812047856E+3	335.434936325E+3	44.643163849E+3	2.728247208E-6	-7.155761366E-6	1.016917783E-6	400.005000000E+0
845.243039608E+0	-500.000000000E-12	-2.350958219E-3	-1.773005316E-3	344.609970000E-6	223.681333191E-6	186.709337939E-6	25.443161491E-6	4.701916439E+6	3.546010632E+6	-689.219940000E+3	447.362666381E+3	373.418675879E+3	50.886322981E+3	-1.213321592E-6	-1.106315887E-6	488.373217417E-9	400.005000000E+0
862.069507599E+0	-490.000000000E-12	-2.339873075E-3	-1.771425422E-3	355.192150000E-6	193.811341929E-6	175.084371609E-6	22.416197823E-6	4.775251174E+6	3.615153922E+6	-724.881938776E+3	395.533350876E+3	357.315044100E+3	45.747342497E+3	902.108263095E-9	6.329537229E-6	944.984870792E-9	400.004100000E+0
879.086937904E+0	-480.000000000E-12	-2.366805337E-3	-1.784802054E-3	371.325986667E-6	239.974924765E-6	222.292047250E-6	37.036933262E-6	4.930844451E+6	3.718337612E+6	-773.595805556E+3	499.947759927E+3	463.108431772E+3	77.160277630E+3	-371.301907264E-9	-747.572333604E-9	619.815373529E-9	400.004100000E+0
895.912545204E+0	-470.000000000E-12	-2.372914737E-3	-1.773403162E-3	390.775983333E-6	211.215832593E-6	171.576114487E-6	35.578897555E-6	5.048754760E+6	3.773198218E+6	-831.438262411E+3	449.395388496E+3	365.055562739E+3	75.699782031E+3	-1.636821768E-6	877.278299053E-9	514.138905594E-9	400.004100000E+0
912.738345623E+0	-460.000000000E-12	-2.360168468E-3	-1.780808859E-3	409.719506667E-6	171.809711195E-6	180.475321534E-6	21.840207169E-6	5.130801017E+6	3.871323606E+6	-890.694579710E+3	373.499372164E+3	392.337655508E+3	47.478711238E+3	784.543283881E-9	-1.350311915E-6	527.884904199E-9	400.004100000E+0
929.726995468E+0	-450.000000000E-12	-2.362373903E-3	-1.779719598E-3	419.025746667E-6	179.082939792E-6	182.454139392E-6	21.042559212E-6	5.249719784E+6	3.954932440E+6	-931.168325926E+3	397.962088427E+3	405.453643094E+3	46.761242694E+3	-4.534252880E-6	9.180538971E-6	1.074547830E-6	399.998000000E+0
946.747212887E+0	-440.000000000E-12	-2.374628794E-3	-1.773258775E-3	418.445253333E-6	199.869111906E-6	201.888740308E-6	17.556311299E-6	5.396883623E+6	4.030133580E+6	-951.011939394E+3	454.247981604E+3	458.838046154E+3	39.900707497E+3	-816.000707636E-9	1.547790508E-6	-17.226726692E-6	399.998000000E+0
963.559968948E+0	-430.000000000E-12	-2.380792643E-3	-1.764256736E-3	447.504836667E-6	214.709555875E-6	210.018470755E-6	18.813341508E-6	5.536727076E+6	4.102922642E+6	-1.040708922E+6	499.324548547E+3	488.415048267E+3	43.751956994E+3	-1.622363085E-6	1.110859399E-6	344.120556902E-9	399.998000000E+0
980.377908230E+0	-420.000000000E-12	-2.383054407E-3	-1.763494817E-3	452.725246667E-6	217.446045279E-6	186.134162164E-6	16.307851657E-6	5.673939065E+6	4.198797184E+6	-1.077917254E+6	517.728679235E+3	443.176576581E+3	38.828218232E+3	-4.421326475E-6	13.124760473E-6	1.915558357E-6	399.998000000E+0
997.195839405E+0	-410.000000000E-12	-2.373406855E-3	-1.764892318E-3	477.489696667E-6	197.124114076E-6	187.357579239E-6	28.926843979E-6	5.788797207E+6	4.304615411E+6	-1.164609016E+6	480.790522137E+3	456.969705462E+3	70.553277997E+3	1.036532340E-6	-7.155629942E-6	403.804647388E-9	399.997200000E+0
1.014240639E+3	-400.000000000E-12	-2.354406249E-3	-1.779138626E-3	497.128810000E-6	198.962368475E-6	188.099667268E-6	17.874833342E-6	5.886015622E+6	4.447846564E+6	-1.242822025E+6	497.405921187E+3	470.249168171E+3	44.687083355E+3	526.298994072E-9	-701.936281874E-9	509.187957230E-9	399.997200000E+0
1.031060773E+3	-390.000000000E-12	-2.360586905E-3	-1.774910449E-3	518.530273333E-6	198.020562492E-6	202.783415871E-6	16.365103782E-6	6.052786937E+6	4.551052433E+6	-1.329564803E+6	507.745032030E+3	519.957476592E+3	41.961804569E+3	-1.617951059E-6	2.365085659E-6	467.257768511E-9	399.997200000E+0
1.047875875E+3	-380.000000000E-12	-2.384548103E-3	-1.771117091E-3	539.087736667E-6	180.123732922E-6	202.494836844E-6	15.173146472E-6	6.275126587E+6	4.660834450E+6	-1.418651939E+6	474.009823479E+3	532.881149590E+3	39.929332821E+3	-417.341409186E-9	2.636186724E-6	486.441339471E-9	399.997200000E+0
1.064688418E+3	-370.000000000E-12	-2.366457555E-3	-1.784456738E-3	546.077510000E-6	194.271561292E-6	177.713617674E-6	15.642190411E-6	6.395831229E+6	4.822856048E+6	-1.475885162E+6	525.058273762E+3	480.307074795E+3	42.276190299E+3	552.774842185E-9	-749.645043072E-9	1.430661557E-6	400.002500000E+0
1.081735072E+3	-360.000000000E-12	-2.366768383E-3	-1.787051746E-3	566.756543333E-6	170.470985528E-6	208.202813669E-6	16.856363777E-6	6.574356619E+6	4.964032627E+6	-1.574323731E+6	473.530515355E+3	578.341149081E+3	46.823232715E+3	-32.172099283E-6	-3.853552667E-6	483.581598753E-9	400.002500000E+0
1.098554898E+3	-350.000000000E-12	-2.375156777E-3	-1.786271820E-3	594.167603333E-6	193.807402608E-6	219.257911402E-6	12.022638229E-6	6.786162220E+6	5.103633772E+6	-1.697621724E+6	553.735436022E+3	626.451175435E+3	34.350394939E+3	-1.192123308E-6	12.821740201E-6	364.816245705E-9	400.002500000E+0
1.115370123E+3	-340.000000000E-12	-2.378602381E-3	-1.781970153E-3	619.641616667E-6	166.959534307E-6	201.054345638E-6	14.520104058E-6	6.995889355E+6	5.241088686E+6	-1.822475343E+6	491.057453845E+3	591.336310700E+3	42.706188406E+3	-2.902249059E-6	2.324680176E-6	392.556911593E-9	400.002500000E+0
1.132190782E+3	-330.000000000E-12	-2.363923427E-3	-1.768231981E-3	634.803300000E-6	187.247961536E-6	183.922348142E-6	17.173034961E-6	7.163404323E+6	5.358278731E+6	-1.923646364E+6	567.418065260E+3	557.340448916E+3	52.039499881E+3	681.247451283E-9	727.898879123E-9	659.557371048E-9	399.998800000E+0
1.149221337E+3	-320.000000000E-12	-2.378949266E-3	-1.797106894E-3	647.154956667E-6	181.344694243E-6	220.045926900E-6	15.186142856E-6	7.434216455E+6	5.615959043E+6	-2.022359240E+6	566.702169508E+3	687.643521563E+3	47.456696426E+3	-665.520241499E-9	-346.321397778E-9	809.607995904E-9	399.998800000E+0
1.166038529E+3	-310.000000000E-12	-2.373333682E-3	-1.793985154E-3	660.283460000E-6	189.276157919E-6	194.329267728E-6	15.572145955E-6	7.655915102E+6	5.787048884E+6	-2.129946645E+6	610.568251352E+3	626.868605574E+3	50.232728886E+3	1.780758689E-6	3.203342068E-6	761.701448071E-9	399.998800000E+0
1.182863358E+3	-300.000000000E-12	-2.376250931E-3	-1.788830686E-3	672.838420000E-6	207.308773340E-6	182.709408315E-6	19.447876269E-6	7.920836438E+6	5.962768954E+6	-2.242794733E+6	691.029244465E+3	609.031361050E+3	64.826254231E+3	-3.427886243E-6	1.940064551E-6	796.497957779E-9	399.998800000E+0
1.199688100E+3	-290.000000000E-12	-2.381574146E-3	-1.804347862E-3	694.077533333E-6	207.756168397E-6	240.243459838E-6	15.976380788E-6	8.212324641E+6	6.221889179E+6	-2.393370805E+6	716.400580680E+3	828.425723580E+3	55.090968234E+3	-1.878564106E-6	-644.447173559E-9	470.829447683E-9	399.998400000E+0
1.216725668E+3	-280.000000000E-12	-2.362701582E-3	-1.796616765E-3	718.356363333E-6	194.572335154E-6	184.015314154E-6	22.344874582E-6	8.438219935E+6	6.416488445E+6	-2.565558440E+6	694.901196979E+3	657.197550551E+3	79.803123506E+3	529.869699919E-9	1.293477442E-6	411.881462163E-9	399.998400000E+0
1.233748827E+3	-270.000000000E-12	-2.379716398E-3	-1.786617056E-3	731.686920000E-6	198.783941209E-6	202.527979387E-6	24.753443545E-6	8.813764437E+6	6.617100206E+6	-2.709951556E+6	736.236819291E+3	750.103627360E+3	91.679420538E+3	-587.723064657E-9	1.000029101E-6	750.156220033E-9	399.998400000E+0
1.250579102E+3	-260.000000000E-12	-2.366733303E-3	-1.790464137E-3	746.646136667E-6	205.209721974E-6	209.297533114E-6	23.789001101E-6	9.102820396E+6	6.886400528E+6	-2.871715910E+6	789.268161438E+3	804.990511977E+3	91.496158080E+3	770.232367552E-9	-2.599372945E-6	668.484200933E-9	399.998400000E+0
1.267406247E+3	-250.000000000E-12	-2.358489958E-3	-1.794238789E-3	767.702963333E-6	204.086737520E-6	175.992409540E-6	15.703804842E-6	9.433959832E+6	7.176955155E+6	-3.070811853E+6	816.346950079E+3	703.969638161E+3	62.815219369E+3	1.213099779E-6	-2.649251313E-6	474.905367190E-9	399.987500000E+0
1.284438888E+3	-240.000000000E-12	-2.378403812E-3	-1.803695372E-3	786.247903333E-6	243.968618158E-6	184.051637689E-6	13.500394197E-6	9.910015885E+6	7.515397383E+6	-3.276032931E+6	1.016535909E+6	766.881823706E+3	56.251642488E+3	-502.162958140E-9	-1.057464377E-6	539.230647282E-9	399.987500000E+0
