[Main]
Experiment = "IvsV"
Header length = 46    
Date = "20201102 16:51:47"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = -10.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 100.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-9
Auto-range = 1
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)
94.961483955E+0	-8.500000000E+0	-1.309610633E-9	13.412733665E-12	6.490478760E+9	66.474004378E+6	-5.070665555E+0	-2.736216286E+0	265.879838214E-3	208.680912145E-3	3.871887893E+9	2.089335728E+9	203.022052087E+6	159.345767997E+6
101.290870190E+0	-8.399999619E+0	-1.291057767E-9	15.312061301E-12	6.506292619E+9	77.165215999E+6	-5.014261973E+0	-2.747460906E+0	269.123719119E-3	211.401618827E-3	3.883840136E+9	2.128069693E+9	208.452112731E+6	163.742958902E+6
107.625616550E+0	-8.300000191E+0	-1.270212267E-9	33.216267587E-12	6.534341077E+9	170.874134519E+6	-4.971254136E+0	-2.751790361E+0	267.097832639E-3	211.683251651E-3	3.913719200E+9	2.166401973E+9	210.278108351E+6	166.651871664E+6
113.957743645E+0	-8.199999809E+0	-1.247708000E-9	14.446686798E-12	6.572050359E+9	76.095010338E+6	-4.928139286E+0	-2.741317416E+0	268.745595648E-3	206.534360957E-3	3.949753697E+9	2.197082503E+9	215.391418223E+6	165.531006419E+6
120.292247295E+0	-8.100000381E+0	-1.225922533E-9	17.210370704E-12	6.607269351E+9	92.757537108E+6	-4.892903891E+0	-2.728953038E+0	269.473904182E-3	210.036540778E-3	3.991201530E+9	2.226040360E+9	219.813158544E+6	171.329374465E+6
126.619090080E+0	-8.000000000E+0	-1.203220367E-9	17.679099918E-12	6.648823625E+9	97.692177142E+6	-4.858837432E+0	-2.714370303E+0	269.236728775E-3	209.318585942E-3	4.038194138E+9	2.255921175E+9	223.763440375E+6	173.965294921E+6
132.944211960E+0	-7.900000095E+0	-1.184571800E-9	16.876116201E-12	6.669076619E+9	95.011642166E+6	-4.824065630E+0	-2.702513238E+0	267.544108169E-3	210.951750606E-3	4.072413027E+9	2.281426282E+9	225.857232266E+6	178.082705165E+6
139.270154476E+0	-7.800000191E+0	-1.165335233E-9	12.118472539E-12	6.693353095E+9	69.605048704E+6	-4.789098797E+0	-2.688476447E+0	270.581851007E-3	209.279020535E-3	4.109631855E+9	2.307041244E+9	232.192285334E+6	179.586967380E+6
145.597880840E+0	-7.699999809E+0	-1.148817267E-9	11.246161552E-12	6.702545333E+9	65.613487725E+6	-4.760435675E+0	-2.679429929E+0	269.834555246E-3	212.769594370E-3	4.143771001E+9	2.332337794E+9	234.880309580E+6	185.207517804E+6
151.925164700E+0	-7.599999905E+0	-1.129233267E-9	18.729841888E-12	6.730230262E+9	111.629857540E+6	-4.732807140E+0	-2.659335113E+0	270.316782610E-3	210.370088259E-3	4.191168716E+9	2.354991826E+9	239.380817577E+6	186.294625273E+6
158.250799656E+0	-7.500000000E+0	-1.109899867E-9	16.630205781E-12	6.757366340E+9	101.249127198E+6	-4.703547408E+0	-2.648342675E+0	268.692240833E-3	212.017323687E-3	4.237812391E+9	2.386109554E+9	242.086920544E+6	191.023830216E+6
164.587127209E+0	-7.400000095E+0	-1.092245200E-9	18.087539015E-12	6.775035583E+9	112.194331854E+6	-4.664515146E+0	-2.634095155E+0	265.894110099E-3	208.839881682E-3	4.270575092E+9	2.411633537E+9	243.438112705E+6	191.202379907E+6
170.914896488E+0	-7.300000191E+0	-1.076457333E-9	17.922368698E-12	6.781504445E+9	112.907979931E+6	-4.631027334E+0	-2.624353320E+0	268.201031210E-3	211.053267015E-3	4.302100224E+9	2.437953868E+9	249.151566815E+6	196.062826161E+6
177.241458893E+0	-7.199999809E+0	-1.053308233E-9	13.747536155E-12	6.835605743E+9	89.216749781E+6	-4.361452918E+0	-2.807553525E+0	279.193467946E-3	198.256104343E-3	4.140718529E+9	2.665462432E+9	265.063406048E+6	188.222305749E+6
183.568053246E+0	-7.099999905E+0	-1.033448167E-9	13.417552986E-12	6.870204171E+9	89.197824776E+6	-4.689003069E+0	-2.506893461E+0	265.327512548E-3	212.276445027E-3	4.537240687E+9	2.425756358E+9	256.740029260E+6	205.405991199E+6
189.899003029E+0	-7.000000000E+0	-1.021988727E-9	16.467881422E-12	6.849390622E+9	110.368098619E+6	-4.612840082E+0	-2.545942713E+0	266.812754251E-3	214.662359358E-3	4.513591943E+9	2.491165163E+9	261.072110963E+6	210.043764434E+6
196.225368023E+0	-6.900000095E+0	-1.006337850E-9	11.621764580E-12	6.856544346E+9	79.183292387E+6	-4.556977938E+0	-2.555379626E+0	267.537757149E-3	211.428044892E-3	4.528278389E+9	2.539286012E+9	265.852821842E+6	210.096484886E+6
202.551703930E+0	-6.800000191E+0	-989.453750000E-12	9.705562156E-12	6.872479073E+9	67.412218925E+6	-4.511016415E+0	-2.543980174E+0	269.252626813E-3	211.555566432E-3	4.559097801E+9	2.571095591E+9	272.122498715E+6	213.810465049E+6
208.872234344E+0	-6.699999809E+0	-960.745770000E-12	13.946157894E-12	6.973748955E+9	101.230738739E+6	-4.478576634E+0	-2.509081715E+0	268.857969752E-3	208.588666616E-3	4.661562688E+9	2.611597983E+9	279.842990879E+6	217.111199580E+6
215.207706451E+0	-6.599999905E+0	-949.751956667E-12	19.794087219E-12	6.949182740E+9	144.830161485E+6	-4.198188272E+0	-2.702805082E+0	278.441175383E-3	195.344522641E-3	4.420299682E+9	2.845801015E+9	293.172520918E+6	205.679515867E+6
221.536140442E+0	-6.500000000E+0	-929.315840000E-12	21.820034984E-12	6.994392778E+9	164.226077446E+6	-4.256224185E+0	-2.592708986E+0	275.692155450E-3	203.240945616E-3	4.579954415E+9	2.789911539E+9	296.661418630E+6	218.699538809E+6
227.868092537E+0	-6.400000095E+0	-913.472993333E-12	21.686029572E-12	7.006228035E+9	166.329239582E+6	-4.549201889E+0	-2.362544723E+0	260.586510924E-3	214.750250496E-3	4.980116459E+9	2.586332317E+9	285.270076758E+6	235.092062999E+6
234.187026978E+0	-6.300000191E+0	-902.877336667E-12	22.204148778E-12	6.977692246E+9	171.599962097E+6	-4.443858288E+0	-2.412641138E+0	266.205013242E-3	212.283842799E-3	4.921884854E+9	2.672169341E+9	294.840730220E+6	235.119250620E+6
240.514125347E+0	-6.199999809E+0	-876.094410000E-12	19.487793599E-12	7.076862651E+9	157.417325243E+6	-4.370996278E+0	-2.430583771E+0	265.147031164E-3	210.839668568E-3	4.989184074E+9	2.774340006E+9	302.646641888E+6	240.658616425E+6
