[Main]
Experiment = "VvsI"
Header length = 69    
Date = "20181214 15:32:23"
Comments = "SD: 3I+ to 1I-; voltage1: 2I- to 2I+; voltage2h: 2I- to 3I-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = FALSE
Set final temperature = FALSE

[Dynamic magnetic field]
Initial field (T) = 9.000000E+0
Final field (T) = -9.000000E+0
Measurement interval (T) = 1.000000E-1
Ramp rate (G/s) = 1.000000E+2
Delay after field step (s) = 1.000000E+0
Measurement Pattern = "Linear"
Go to other field at finish = TRUE
Finish field (T) = 0.000000
Finish ramp rate (G/s) = 100.000000
Delay before setting finish field (s) = 0.000000
Stabilize finish field = TRUE

[Static Voltage 0]
Voltage meter = "Keithley 2182A"
Auto-range = TRUE
GPIB = "7"
Range (V) = 1.000000E-3
Speed = 1.000000

[Static Voltage 1]
Voltage meter = "Keithley 2182A"
Auto-range = TRUE
GPIB = "8"
Range (V) = 1.000000E-3
Speed = 1.000000

[Static Voltage 2]
Voltage meter = "Keithley 6430"
Auto-range = TRUE
GPIB = "21"
Range (V) = 5.000000E+0
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "21"
Initial current (A) = 1.000000E-6
Final current (A) = 1.000000E-6
Current step (A) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 5.000000
Auto-range = TRUE
Manual range (A) = 0.000001
Check output compliance = TRUE
Inital delay (s) = 0.000000
Time (s)	Magnetic Field (T)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
6.480048238E+3	-5.799980859E+0	1.000000000E-6	167.965242817E-6	-47.296722348E-6	1.235491533E-3	124.789500788E-9	376.317893959E-9	6.457858824E-6	167.965242806E+0	-47.296722345E+0	1.235491533E+3	124.789500780E-3	376.317893935E-3	6.457858824E+0	300.003400000E+0
6.523201495E+3	-5.899974219E+0	1.000000000E-6	168.078088733E-6	-47.433313302E-6	1.236183083E-3	104.159769888E-9	408.000942642E-9	8.263057680E-6	168.078088723E+0	-47.433313299E+0	1.236183083E+3	104.159769881E-3	408.000942617E-3	8.263057680E+0	299.998900000E+0
6.566346994E+3	-5.999983594E+0	1.000000000E-6	168.114740400E-6	-47.522563898E-6	1.235774183E-3	114.047664706E-9	407.332504187E-9	6.850461301E-6	168.114740390E+0	-47.522563895E+0	1.235774183E+3	114.047664699E-3	407.332504161E-3	6.850461300E+0	300.002800000E+0
6.609507851E+3	-6.099983984E+0	1.000000000E-6	168.256331700E-6	-47.628009227E-6	1.237972083E-3	107.783816915E-9	407.986518688E-9	6.185308340E-6	168.256331690E+0	-47.628009224E+0	1.237972083E+3	107.783816908E-3	407.986518663E-3	6.185308340E+0	300.000200000E+0
6.652625385E+3	-6.199982813E+0	1.000000000E-6	168.279068883E-6	-47.851106968E-6	1.238728217E-3	127.895223093E-9	335.387878963E-9	5.913440305E-6	168.279068873E+0	-47.851106965E+0	1.238728217E+3	127.895223085E-3	335.387878942E-3	5.913440304E+0	299.999800000E+0
6.695787006E+3	-6.299976563E+0	1.000000000E-6	168.385395500E-6	-47.717777885E-6	1.239037883E-3	122.704395955E-9	309.690262439E-9	11.085106239E-6	168.385395490E+0	-47.717777882E+0	1.239037883E+3	122.704395947E-3	309.690262420E-3	11.085106238E+0	300.001800000E+0
6.738933307E+3	-6.399982813E+0	1.000000000E-6	168.493946500E-6	-47.886822645E-6	1.238884233E-3	122.130653886E-9	268.823029200E-9	10.307483317E-6	168.493946490E+0	-47.886822642E+0	1.238884233E+3	122.130653879E-3	268.823029184E-3	10.307483317E+0	299.995700000E+0
6.782121484E+3	-6.499980469E+0	1.000000000E-6	168.575076533E-6	-47.997968358E-6	1.239582717E-3	132.779075214E-9	372.565566850E-9	9.147362614E-6	168.575076523E+0	-47.997968355E+0	1.239582717E+3	132.779075205E-3	372.565566827E-3	9.147362613E+0	300.001800000E+0
6.825338774E+3	-6.599977344E+0	1.000000000E-6	168.676623300E-6	-47.921886740E-6	1.239573150E-3	131.147943581E-9	291.541435609E-9	5.801662669E-6	168.676623290E+0	-47.921886737E+0	1.239573150E+3	131.147943573E-3	291.541435591E-3	5.801662668E+0	300.002500000E+0
6.868485610E+3	-6.699988281E+0	1.000000000E-6	168.750164117E-6	-48.219923522E-6	1.239585067E-3	110.397388716E-9	287.673163545E-9	5.989853631E-6	168.750164106E+0	-48.219923519E+0	1.239585067E+3	110.397388709E-3	287.673163528E-3	5.989853631E+0	300.001200000E+0
6.911644244E+3	-6.799978125E+0	1.000000000E-6	168.871801967E-6	-48.124177418E-6	1.242163233E-3	116.409263830E-9	417.209486678E-9	7.343493485E-6	168.871801956E+0	-48.124177415E+0	1.242163233E+3	116.409263823E-3	417.209486652E-3	7.343493485E+0	300.002700000E+0
6.954781834E+3	-6.899985938E+0	1.000000000E-6	168.956745833E-6	-48.305158222E-6	1.242714967E-3	139.266454405E-9	433.303374439E-9	6.761996121E-6	168.956745823E+0	-48.305158219E+0	1.242714967E+3	139.266454396E-3	433.303374412E-3	6.761996120E+0	299.998300000E+0
6.997945593E+3	-6.999985156E+0	1.000000000E-6	169.048108433E-6	-48.355274267E-6	1.243909767E-3	120.209337950E-9	277.365821917E-9	5.692320253E-6	169.048108423E+0	-48.355274264E+0	1.243909767E+3	120.209337943E-3	277.365821900E-3	5.692320253E+0	300.000400000E+0
7.041162951E+3	-7.099975781E+0	1.000000000E-6	169.139280200E-6	-48.497781387E-6	1.244362600E-3	120.898241737E-9	420.320144431E-9	8.497945397E-6	169.139280189E+0	-48.497781384E+0	1.244362600E+3	120.898241730E-3	420.320144405E-3	8.497945397E+0	299.999400000E+0
7.084321146E+3	-7.199974219E+0	1.000000000E-6	169.231432583E-6	-48.639386775E-6	1.244195833E-3	113.627201423E-9	251.666744530E-9	6.322258681E-6	169.231432573E+0	-48.639386772E+0	1.244195833E+3	113.627201416E-3	251.666744514E-3	6.322258681E+0	300.000300000E+0
7.127446979E+3	-7.299985937E+0	1.000000000E-6	169.278347217E-6	-48.659328320E-6	1.244765917E-3	116.929513635E-9	381.027500202E-9	7.085314232E-6	169.278347206E+0	-48.659328317E+0	1.244765917E+3	116.929513628E-3	381.027500178E-3	7.085314232E+0	299.998400000E+0
7.170556431E+3	-7.399982813E+0	1.000000000E-6	169.454810733E-6	-48.741636977E-6	1.245062917E-3	105.447140974E-9	361.087124946E-9	6.748799066E-6	169.454810723E+0	-48.741636974E+0	1.245062917E+3	105.447140967E-3	361.087124923E-3	6.748799066E+0	300.001500000E+0
7.213673126E+3	-7.499982031E+0	1.000000000E-6	169.529229650E-6	-48.818451732E-6	1.244650050E-3	131.368034395E-9	294.198781239E-9	5.856188638E-6	169.529229639E+0	-48.818451729E+0	1.244650050E+3	131.368034387E-3	294.198781221E-3	5.856188637E+0	300.000000000E+0
7.256811350E+3	-7.599983594E+0	1.000000000E-6	169.595156583E-6	-48.883459528E-6	1.246173450E-3	114.588972882E-9	300.631036472E-9	7.018569660E-6	169.595156573E+0	-48.883459525E+0	1.246173450E+3	114.588972875E-3	300.631036453E-3	7.018569659E+0	300.004500000E+0
7.300046941E+3	-7.699983594E+0	1.000000000E-6	169.706145283E-6	-48.983878767E-6	1.246739950E-3	130.135261625E-9	261.332146157E-9	6.849572856E-6	169.706145273E+0	-48.983878764E+0	1.246739950E+3	130.135261617E-3	261.332146141E-3	6.849572855E+0	300.002300000E+0
7.343206309E+3	-7.799985156E+0	1.000000000E-6	169.787783350E-6	-49.064036943E-6	1.249382117E-3	125.562559281E-9	253.047259113E-9	6.677335851E-6	169.787783339E+0	-49.064036940E+0	1.249382117E+3	125.562559273E-3	253.047259097E-3	6.677335850E+0	300.002600000E+0
7.386346091E+3	-7.899977344E+0	1.000000000E-6	169.899094500E-6	-49.223831668E-6	1.247160750E-3	126.594670508E-9	297.857203232E-9	6.621390362E-6	169.899094489E+0	-49.223831665E+0	1.247160750E+3	126.594670500E-3	297.857203214E-3	6.621390362E+0	299.997600000E+0
7.429566504E+3	-7.999982812E+0	1.000000000E-6	170.027389867E-6	-49.250720717E-6	1.249381550E-3	119.219399644E-9	308.126615038E-9	5.532345023E-6	170.027389856E+0	-49.250720714E+0	1.249381550E+3	119.219399636E-3	308.126615019E-3	5.532345022E+0	300.002100000E+0
7.472715165E+3	-8.099983594E+0	1.000000000E-6	170.125031467E-6	-49.346765067E-6	1.247186650E-3	121.418718857E-9	315.706083882E-9	4.951566500E-6	170.125031456E+0	-49.346765064E+0	1.247186650E+3	121.418718850E-3	315.706083862E-3	4.951566499E+0	300.003000000E+0
7.515858885E+3	-8.199982031E+0	1.000000000E-6	170.186585667E-6	-49.531616880E-6	1.249283283E-3	115.197961816E-9	369.435235933E-9	6.818033806E-6	170.186585656E+0	-49.531616877E+0	1.249283283E+3	115.197961809E-3	369.435235911E-3	6.818033806E+0	299.995900000E+0
7.558975971E+3	-8.299985938E+0	1.000000000E-6	170.394395250E-6	-49.511310317E-6	1.249466700E-3	121.893619302E-9	318.010403503E-9	7.661936069E-6	170.394395239E+0	-49.511310314E+0	1.249466700E+3	121.893619294E-3	318.010403483E-3	7.661936069E+0	300.004100000E+0
7.602167762E+3	-8.399983594E+0	1.000000000E-6	170.454353400E-6	-49.678820612E-6	1.250947817E-3	145.090487872E-9	210.718592718E-9	7.949413526E-6	170.454353389E+0	-49.678820609E+0	1.250947817E+3	145.090487863E-3	210.718592705E-3	7.949413526E+0	300.002300000E+0
7.645321270E+3	-8.499985156E+0	1.000000000E-6	170.583935150E-6	-49.815843647E-6	1.251749067E-3	131.611128485E-9	311.244466801E-9	6.152861079E-6	170.583935139E+0	-49.815843644E+0	1.251749067E+3	131.611128477E-3	311.244466782E-3	6.152861078E+0	299.999600000E+0
7.688526163E+3	-8.599981250E+0	1.000000000E-6	170.690166517E-6	-49.971174630E-6	1.253424167E-3	127.408113965E-9	360.509744939E-9	7.760167337E-6	170.690166506E+0	-49.971174627E+0	1.253424167E+3	127.408113957E-3	360.509744916E-3	7.760167336E+0	300.000700000E+0
7.731767589E+3	-8.699975781E+0	1.000000000E-6	170.788967183E-6	-49.904813650E-6	1.252548467E-3	112.199461011E-9	363.540284530E-9	6.550698807E-6	170.788967173E+0	-49.904813647E+0	1.252548467E+3	112.199461004E-3	363.540284507E-3	6.550698806E+0	299.998400000E+0
7.774879295E+3	-8.799978906E+0	1.000000000E-6	170.862012067E-6	-49.994364215E-6	1.254838800E-3	111.171215293E-9	290.113472682E-9	6.229002583E-6	170.862012056E+0	-49.994364212E+0	1.254838800E+3	111.171215286E-3	290.113472664E-3	6.229002583E+0	299.999700000E+0
7.817980502E+3	-8.899986719E+0	1.000000000E-6	171.018514500E-6	-50.137790248E-6	1.254786650E-3	119.165369239E-9	325.314519438E-9	7.798503302E-6	171.018514489E+0	-50.137790245E+0	1.254786650E+3	119.165369231E-3	325.314519417E-3	7.798503302E+0	299.997500000E+0
7.861116226E+3	-8.999985156E+0	1.000000000E-6	171.123568550E-6	-50.219319625E-6	1.255486783E-3	119.856082035E-9	260.599650366E-9	7.448360736E-6	171.123568539E+0	-50.219319622E+0	1.255486783E+3	119.856082027E-3	260.599650350E-3	7.448360736E+0	300.001700000E+0
