#Static
-159.557500000E-6	-159.532663000E-6	-159.514490000E-6	-159.482989000E-6	-159.556289000E-6	-159.563558000E-6	-159.636858000E-6	-159.533875000E-6	-159.500557000E-6	-159.530846000E-6	-159.535086000E-6	-159.532058000E-6	-159.505403000E-6	-159.531452000E-6	-159.564770000E-6	-159.569010000E-6	-159.513278000E-6	-159.526605000E-6	-159.569616000E-6	-159.639887000E-6	-159.559923000E-6	-159.535086000E-6	-159.522971000E-6	-159.547202000E-6	-159.542962000E-6	-159.558712000E-6	-159.586578000E-6	-159.532058000E-6	-159.520548000E-6	-159.444825000E-6
-157.918947000E-6	-157.959534000E-6	-157.988612000E-6	-157.949842000E-6	-157.932274000E-6	-157.973467000E-6	-157.915312000E-6	-157.832320000E-6	-157.901379000E-6	-158.043132000E-6	-157.935303000E-6	-157.952265000E-6	-157.941966000E-6	-157.980736000E-6	-157.968621000E-6	-157.940755000E-6	-158.041315000E-6	-157.951053000E-6	-158.006785000E-6	-157.940149000E-6	-157.939543000E-6	-157.937726000E-6	-157.950447000E-6	-157.966198000E-6	-157.972276000E-6	-157.905640000E-6	-157.833552000E-6	-157.918361000E-6	-157.932294000E-6	-158.028008000E-6
-156.389836000E-6	-156.478886000E-6	-156.384384000E-6	-156.393471000E-6	-156.395894000E-6	-156.382567000E-6	-156.384990000E-6	-156.367422000E-6	-156.329258000E-6	-156.357730000E-6	-156.363182000E-6	-156.369845000E-6	-156.378326000E-6	-156.359547000E-6	-156.454655000E-6	-156.390442000E-6	-156.357730000E-6	-156.384990000E-6	-156.401346000E-6	-156.437087000E-6	-156.421942000E-6	-156.491607000E-6	-156.388624000E-6	-156.369239000E-6	-156.374086000E-6	-156.379538000E-6	-156.478280000E-6	-156.351066000E-6	-156.523714000E-6	-156.378326000E-6
-154.837892000E-6	-154.822141000E-6	-154.793669000E-6	-154.855459000E-6	-154.814266000E-6	-154.815478000E-6	-154.977827000E-6	-154.817295000E-6	-154.826987000E-6	-154.800333000E-6	-154.821535000E-6	-154.809420000E-6	-154.791246000E-6	-154.952990000E-6	-154.830016000E-6	-154.794881000E-6	-154.823353000E-6	-154.832440000E-6	-154.932999000E-6	-154.800333000E-6	-154.811237000E-6	-154.842738000E-6	-154.794275000E-6	-154.818507000E-6	-154.839709000E-6	-154.837892000E-6	-154.935422000E-6	-154.862729000E-6	-154.820324000E-6	-154.866969000E-6
-153.236290000E-6	-153.250223000E-6	-153.271425000E-6	-153.253252000E-6	-153.282330000E-6	-153.189645000E-6	-153.235079000E-6	-153.221146000E-6	-153.233867000E-6	-153.260521000E-6	-153.192068000E-6	-153.267791000E-6	-153.206001000E-6	-153.223569000E-6	-153.205395000E-6	-153.241136000E-6	-153.269002000E-6	-153.388947000E-6	-153.246588000E-6	-153.253858000E-6	-153.193885000E-6	-153.255675000E-6	-153.255675000E-6	-153.244165000E-6	-153.258704000E-6	-153.256281000E-6	-153.244771000E-6	-153.207818000E-6	-153.240531000E-6	-153.207818000E-6
-151.631563000E-6	-151.735757000E-6	-151.619447000E-6	-151.620658000E-6	-151.677602000E-6	-151.670333000E-6	-151.698199000E-6	-151.660034000E-6	-151.773316000E-6	-151.642467000E-6	-151.636409000E-6	-151.630957000E-6	-151.631563000E-6	-151.676390000E-6	-151.635197000E-6	-151.673967000E-6	-151.734545000E-6	-151.640649000E-6	-151.658217000E-6	-151.646101000E-6	-151.681842000E-6	-151.760594000E-6	-151.667304000E-6	-151.666092000E-6	-151.673967000E-6	-151.657005000E-6	-151.683054000E-6	-151.665486000E-6	-151.737574000E-6	-151.627322000E-6
-150.072898000E-6	-150.058965000E-6	-150.040186000E-6	-150.000810000E-6	-150.017772000E-6	-150.075927000E-6	-150.180121000E-6	-150.027464000E-6	-150.023830000E-6	-150.038368000E-6	-150.066840000E-6	-150.114697000E-6	-150.065628000E-6	-150.173458000E-6	-150.131659000E-6	-150.084408000E-6	-150.060176000E-6	-150.069869000E-6	-150.179516000E-6	-150.075927000E-6	-150.118332000E-6	-150.122572000E-6	-150.108639000E-6	-150.114697000E-6	-150.085619000E-6	-150.094100000E-6	-150.232824000E-6	-150.078956000E-6	-150.065023000E-6	-150.065628000E-6
-148.492912000E-6	-148.486249000E-6	-148.540769000E-6	-148.464441000E-6	-148.614674000E-6	-148.535923000E-6	-148.500787000E-6	-148.477162000E-6	-148.521384000E-6	-148.695243000E-6	-148.607405000E-6	-148.509874000E-6	-148.566212000E-6	-148.465652000E-6	-148.500182000E-6	-148.458988000E-6	-148.489278000E-6	-148.613463000E-6	-148.531076000E-6	-148.496547000E-6	-148.529259000E-6	-148.518961000E-6	-148.568635000E-6	-148.525019000E-6	-148.637088000E-6	-148.508057000E-6	-148.501393000E-6	-148.534105000E-6	-148.492912000E-6	-148.498364000E-6
-146.937990000E-6	-146.864084000E-6	-146.911941000E-6	-146.921634000E-6	-146.969490000E-6	-146.953134000E-6	-146.965250000E-6	-146.937384000E-6	-147.071868000E-6	-146.971308000E-6	-146.921634000E-6	-146.885287000E-6	-146.879229000E-6	-146.945259000E-6	-146.939807000E-6	-146.931326000E-6	-146.921028000E-6	-146.925268000E-6	-146.935567000E-6	-146.930115000E-6	-146.914970000E-6	-146.942836000E-6	-146.928903000E-6	-146.918605000E-6	-146.906489000E-6	-146.892556000E-6	-146.976154000E-6	-146.922845000E-6	-147.019770000E-6	-146.932538000E-6
-145.347231000E-6	-145.328451000E-6	-145.353288000E-6	-145.314518000E-6	-145.335115000E-6	-145.294527000E-6	-145.419924000E-6	-145.298768000E-6	-145.309672000E-6	-145.326634000E-6	-145.296345000E-6	-145.372673000E-6	-145.326028000E-6	-145.300585000E-6	-145.333903000E-6	-145.354500000E-6	-145.319970000E-6	-145.166102000E-6	-145.369039000E-6	-145.476868000E-6	-145.352077000E-6	-145.381760000E-6	-145.330269000E-6	-145.287864000E-6	-145.358135000E-6	-145.316941000E-6	-145.480503000E-6	-145.324817000E-6	-145.366616000E-6	-145.319365000E-6
