[Main]
Experiment = "VvsI"
Header length = 74    
Date = "20181215 03:26:48"
Comments = "SD: 3I+ to 1I-; voltage1: 2I- to 2I+; voltage2h: 2I- to 3I-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 1.000000E+1
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic magnetic field]
Initial field (T) = 9.000000E+0
Final field (T) = -9.000000E+0
Measurement interval (T) = 1.000000E-1
Ramp rate (G/s) = 1.000000E+2
Delay after field step (s) = 1.000000E+0
Measurement Pattern = "Linear"
Go to other field at finish = TRUE
Finish field (T) = 0.000000
Finish ramp rate (G/s) = 100.000000
Delay before setting finish field (s) = 0.000000
Stabilize finish field = TRUE

[Static Voltage 0]
Voltage meter = "Keithley 2182A"
Auto-range = TRUE
GPIB = "7"
Range (V) = 1.000000E-3
Speed = 1.000000

[Static Voltage 1]
Voltage meter = "Keithley 2182A"
Auto-range = TRUE
GPIB = "8"
Range (V) = 1.000000E-3
Speed = 1.000000

[Static Voltage 2]
Voltage meter = "Keithley 6430"
Auto-range = TRUE
GPIB = "21"
Range (V) = 5.000000E+0
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "21"
Initial current (A) = 1.000000E-6
Final current (A) = 1.000000E-6
Current step (A) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 5.000000
Auto-range = TRUE
Manual range (A) = 0.000001
Check output compliance = TRUE
Inital delay (s) = 0.000000
Time (s)	Magnetic Field (T)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
917.786787033E+0	9.000021875E+0	1.000000000E-6	5.926602484E-3	-218.596638367E-6	51.208997500E-3	27.340286889E-6	31.613891184E-6	12.118595178E-6	5.926602484E+3	-218.596638353E+0	51.208997497E+3	27.340286887E+0	31.613891182E+0	12.118595177E+0	10.000500000E+0
979.004460812E+0	8.900025000E+0	1.000000000E-6	5.918413963E-3	-216.766761400E-6	51.205124167E-3	45.001528868E-6	28.556081164E-6	25.841802526E-6	5.918413962E+3	-216.766761387E+0	51.205124163E+3	45.001528865E+0	28.556081162E+0	25.841802525E+0	10.001000000E+0
1.064955108E+3	8.800026562E+0	1.000000000E-6	5.930402672E-3	-221.070984683E-6	51.196118000E-3	36.880418985E-6	29.549563553E-6	14.125405937E-6	5.930402671E+3	-221.070984670E+0	51.196117997E+3	36.880418983E+0	29.549563551E+0	14.125405936E+0	10.000600000E+0
1.125389944E+3	8.700025781E+0	1.000000000E-6	5.923878992E-3	-224.715478300E-6	51.206219500E-3	49.739625301E-6	39.351139758E-6	10.941563448E-6	5.923878992E+3	-224.715478286E+0	51.206219497E+3	49.739625297E+0	39.351139756E+0	10.941563447E+0	10.000200000E+0
1.188198518E+3	8.600016406E+0	1.000000000E-6	5.922759739E-3	-222.643211017E-6	51.210909167E-3	37.129706193E-6	33.494648416E-6	13.833381237E-6	5.922759739E+3	-222.643211003E+0	51.210909163E+3	37.129706191E+0	33.494648414E+0	13.833381236E+0	10.000400000E+0
1.248614320E+3	8.500028125E+0	1.000000000E-6	5.919894628E-3	-224.042554517E-6	51.210249833E-3	30.102753942E-6	34.187085796E-6	12.778179484E-6	5.919894627E+3	-224.042554503E+0	51.210249830E+3	30.102753940E+0	34.187085794E+0	12.778179483E+0	10.000000000E+0
1.309516246E+3	8.400017969E+0	1.000000000E-6	5.927776554E-3	-227.915229167E-6	51.213782000E-3	49.347096527E-6	29.530198091E-6	15.960371132E-6	5.927776553E+3	-227.915229153E+0	51.213781997E+3	49.347096524E+0	29.530198089E+0	15.960371131E+0	9.999900000E+0
1.370328870E+3	8.300027344E+0	1.000000000E-6	5.915208784E-3	-226.442821050E-6	51.222742667E-3	38.452934728E-6	31.678320637E-6	13.918853541E-6	5.915208783E+3	-226.442821036E+0	51.222742663E+3	38.452934726E+0	31.678320635E+0	13.918853541E+0	9.999600000E+0
1.431145512E+3	8.200024219E+0	1.000000000E-6	5.924362714E-3	-225.011890950E-6	51.231644833E-3	39.991830377E-6	21.769044381E-6	12.613619646E-6	5.924362713E+3	-225.011890936E+0	51.231644830E+3	39.991830375E+0	21.769044379E+0	12.613619645E+0	9.999600000E+0
1.490057808E+3	8.100021094E+0	1.000000000E-6	5.931248758E-3	-225.982882950E-6	51.242724167E-3	36.229817367E-6	32.254290881E-6	11.739072478E-6	5.931248757E+3	-225.982882936E+0	51.242724163E+3	36.229817365E+0	32.254290879E+0	11.739072477E+0	9.999500000E+0
1.550838354E+3	8.000023437E+0	1.000000000E-6	5.937407518E-3	-225.204039500E-6	51.249692000E-3	45.104348067E-6	31.338910806E-6	13.419789624E-6	5.937407517E+3	-225.204039486E+0	51.249691997E+3	45.104348064E+0	31.338910804E+0	13.419789624E+0	10.000600000E+0
1.613762491E+3	7.900015625E+0	1.000000000E-6	5.934087016E-3	-221.152720750E-6	51.275614167E-3	49.369413180E-6	33.826657074E-6	16.574815604E-6	5.934087016E+3	-221.152720736E+0	51.275614163E+3	49.369413177E+0	33.826657072E+0	16.574815603E+0	10.000000000E+0
1.676599034E+3	7.800015625E+0	1.000000000E-6	5.940168861E-3	-224.123032867E-6	51.290884833E-3	32.155239858E-6	39.266325432E-6	13.436516709E-6	5.940168861E+3	-224.123032853E+0	51.290884830E+3	32.155239856E+0	39.266325430E+0	13.436516708E+0	10.000300000E+0
1.739517028E+3	7.700010938E+0	1.000000000E-6	5.939681643E-3	-224.921897750E-6	51.308780000E-3	44.440267156E-6	29.625110275E-6	13.936758508E-6	5.939681642E+3	-224.921897736E+0	51.308779997E+3	44.440267153E+0	29.625110273E+0	13.936758507E+0	9.999800000E+0
1.796209998E+3	7.600019531E+0	1.000000000E-6	5.939339882E-3	-229.913594767E-6	51.329412000E-3	32.053825563E-6	35.121294261E-6	12.060239461E-6	5.939339881E+3	-229.913594752E+0	51.329411997E+3	32.053825561E+0	35.121294259E+0	12.060239460E+0	9.999900000E+0
1.855010473E+3	7.500015625E+0	1.000000000E-6	5.949622687E-3	-231.336789367E-6	51.362692667E-3	48.842909054E-6	24.007566578E-6	14.768725235E-6	5.949622686E+3	-231.336789352E+0	51.362692663E+3	48.842909051E+0	24.007566576E+0	14.768725234E+0	10.000200000E+0
1.913847333E+3	7.400028125E+0	1.000000000E-6	5.946336190E-3	-225.050602783E-6	51.385700167E-3	38.626066323E-6	31.717666870E-6	16.122228665E-6	5.946336190E+3	-225.050602769E+0	51.385700163E+3	38.626066321E+0	31.717666868E+0	16.122228664E+0	10.000200000E+0
1.972652244E+3	7.300019531E+0	1.000000000E-6	5.946880084E-3	-229.700185300E-6	51.410366500E-3	41.011751420E-6	28.173660951E-6	15.526939307E-6	5.946880083E+3	-229.700185286E+0	51.410366497E+3	41.011751417E+0	28.173660949E+0	15.526939306E+0	10.000300000E+0
2.033454129E+3	7.200023437E+0	1.000000000E-6	5.952204221E-3	-228.720439000E-6	51.442865000E-3	35.491713965E-6	32.641180718E-6	11.416941727E-6	5.952204221E+3	-228.720438986E+0	51.442864997E+3	35.491713963E+0	32.641180716E+0	11.416941726E+0	10.000800000E+0
2.091850904E+3	7.100022656E+0	1.000000000E-6	5.950530524E-3	-227.054039683E-6	51.484368667E-3	26.245959906E-6	38.719145929E-6	15.549454882E-6	5.950530524E+3	-227.054039669E+0	51.484368663E+3	26.245959905E+0	38.719145926E+0	15.549454881E+0	10.000000000E+0
2.148753850E+3	7.000029687E+0	1.000000000E-6	5.956238153E-3	-229.482636933E-6	51.511591000E-3	44.186848364E-6	31.374354190E-6	13.786957947E-6	5.956238152E+3	-229.482636919E+0	51.511590997E+3	44.186848361E+0	31.374354188E+0	13.786957946E+0	10.000000000E+0
2.207661799E+3	6.900014844E+0	1.000000000E-6	5.957589038E-3	-225.077284283E-6	51.548139667E-3	32.766751794E-6	24.350605428E-6	13.200582711E-6	5.957589037E+3	-225.077284269E+0	51.548139663E+3	32.766751792E+0	24.350605427E+0	13.200582710E+0	10.000000000E+0
2.263982456E+3	6.800003125E+0	1.000000000E-6	5.965606038E-3	-228.926067017E-6	51.590389667E-3	39.077935973E-6	25.303210868E-6	12.213365808E-6	5.965606038E+3	-228.926067002E+0	51.590389663E+3	39.077935971E+0	25.303210866E+0	12.213365808E+0	10.000500000E+0
2.322693069E+3	6.700017969E+0	1.000000000E-6	5.971834256E-3	-226.062501533E-6	51.636854333E-3	44.169947781E-6	29.158027079E-6	13.945911443E-6	5.971834255E+3	-226.062501519E+0	51.636854330E+3	44.169947778E+0	29.158027077E+0	13.945911442E+0	10.000100000E+0
2.383392317E+3	6.600010156E+0	1.000000000E-6	5.978161348E-3	-230.508965533E-6	51.650079000E-3	35.132856235E-6	26.344833839E-6	15.848590278E-6	5.978161348E+3	-230.508965519E+0	51.650078997E+3	35.132856233E+0	26.344833837E+0	15.848590277E+0	9.999200000E+0
2.444194162E+3	6.500019922E+0	1.000000000E-6	5.976524313E-3	-228.151580133E-6	51.696855333E-3	36.642813831E-6	33.820324808E-6	15.827019731E-6	5.976524312E+3	-228.151580119E+0	51.696855330E+3	36.642813828E+0	33.820324806E+0	15.827019730E+0	10.000100000E+0
2.500566080E+3	6.400014844E+0	1.000000000E-6	5.987601192E-3	-231.329848617E-6	51.748183833E-3	44.918200121E-6	27.546099407E-6	15.019382010E-6	5.987601192E+3	-231.329848602E+0	51.748183830E+3	44.918200118E+0	27.546099405E+0	15.019382010E+0	9.999500000E+0
2.563422287E+3	6.300018359E+0	1.000000000E-6	5.986685580E-3	-228.155184283E-6	51.798669000E-3	39.466826244E-6	30.636346151E-6	15.076337378E-6	5.986685579E+3	-228.155184269E+0	51.798668997E+3	39.466826242E+0	30.636346149E+0	15.076337377E+0	10.000100000E+0
2.626230689E+3	6.200017969E+0	1.000000000E-6	5.992250534E-3	-229.358440650E-6	51.866104833E-3	36.400818971E-6	37.831939930E-6	15.804195751E-6	5.992250534E+3	-229.358440636E+0	51.866104830E+3	36.400818968E+0	37.831939928E+0	15.804195750E+0	10.000100000E+0
2.689062253E+3	6.100017187E+0	1.000000000E-6	5.997423920E-3	-232.429480267E-6	51.913322667E-3	33.271617762E-6	25.812536476E-6	12.714273742E-6	5.997423919E+3	-232.429480252E+0	51.913322663E+3	33.271617760E+0	25.812536474E+0	12.714273741E+0	9.999700000E+0
2.751880517E+3	6.000015234E+0	1.000000000E-6	6.013514964E-3	-233.564773783E-6	51.963965333E-3	36.997285361E-6	19.621201089E-6	14.806062000E-6	6.013514964E+3	-233.564773769E+0	51.963965330E+3	36.997285358E+0	19.621201088E+0	14.806061999E+0	10.000000000E+0
2.814698039E+3	5.900020312E+0	1.000000000E-6	6.007723184E-3	-225.399639317E-6	52.004492500E-3	38.339123404E-6	38.344293402E-6	13.046999448E-6	6.007723183E+3	-225.399639303E+0	52.004492497E+3	38.339123402E+0	38.344293400E+0	13.046999447E+0	9.999100000E+0
2.875531670E+3	5.800017578E+0	1.000000000E-6	6.007923710E-3	-234.016902233E-6	52.031737167E-3	44.741729575E-6	37.245633553E-6	13.885831202E-6	6.007923710E+3	-234.016902219E+0	52.031737163E+3	44.741729572E+0	37.245633551E+0	13.885831201E+0	10.000000000E+0
2.938277717E+3	5.700021094E+0	1.000000000E-6	6.025684351E-3	-235.550918233E-6	52.053172667E-3	39.530047401E-6	21.449427884E-6	12.491297394E-6	6.025684351E+3	-235.550918219E+0	52.053172663E+3	39.530047398E+0	21.449427883E+0	12.491297393E+0	10.000600000E+0
2.999107504E+3	5.600022656E+0	1.000000000E-6	6.028208771E-3	-235.348924417E-6	52.148241333E-3	33.591613779E-6	18.472234804E-6	14.114213664E-6	6.028208771E+3	-235.348924402E+0	52.148241330E+3	33.591613777E+0	18.472234803E+0	14.114213663E+0	10.000200000E+0
3.059933918E+3	5.500018359E+0	1.000000000E-6	6.035432409E-3	-232.402145883E-6	52.209498833E-3	44.317867698E-6	31.014206675E-6	13.432907838E-6	6.035432409E+3	-232.402145869E+0	52.209498830E+3	44.317867695E+0	31.014206673E+0	13.432907837E+0	10.000700000E+0
3.122755166E+3	5.400022266E+0	1.000000000E-6	6.031258787E-3	-232.353088300E-6	52.263191667E-3	38.793860740E-6	21.815722006E-6	12.485662113E-6	6.031258787E+3	-232.353088286E+0	52.263191663E+3	38.793860737E+0	21.815722004E+0	12.485662112E+0	10.000300000E+0
3.181577810E+3	5.300014062E+0	1.000000000E-6	6.048130856E-3	-231.086716017E-6	52.313688667E-3	46.558089922E-6	31.786196932E-6	13.982575150E-6	6.048130855E+3	-231.086716002E+0	52.313688663E+3	46.558089920E+0	31.786196930E+0	13.982575149E+0	10.000400000E+0
3.240473869E+3	5.200020703E+0	1.000000000E-6	6.037780013E-3	-228.809044033E-6	52.363437333E-3	46.641460633E-6	30.658984464E-6	14.239064826E-6	6.037780013E+3	-228.809044019E+0	52.363437330E+3	46.641460630E+0	30.658984462E+0	14.239064825E+0	10.000300000E+0
3.301263557E+3	5.100014844E+0	1.000000000E-6	6.058483876E-3	-232.199012167E-6	52.415769833E-3	44.639608660E-6	29.360939051E-6	15.201257907E-6	6.058483876E+3	-232.199012152E+0	52.415769830E+3	44.639608657E+0	29.360939050E+0	15.201257906E+0	10.000500000E+0
3.362017484E+3	5.000002734E+0	1.000000000E-6	6.058802366E-3	-233.742884633E-6	52.481459333E-3	33.133822972E-6	41.802370634E-6	14.427749540E-6	6.058802366E+3	-233.742884619E+0	52.481459330E+3	33.133822970E+0	41.802370631E+0	14.427749539E+0	9.998800000E+0
3.424884426E+3	4.900016406E+0	1.000000000E-6	6.069290432E-3	-239.389779600E-6	52.561777167E-3	29.772427662E-6	27.057386599E-6	12.037116359E-6	6.069290431E+3	-239.389779585E+0	52.561777163E+3	29.772427660E+0	27.057386597E+0	12.037116358E+0	9.999400000E+0
3.483207081E+3	4.800019531E+0	1.000000000E-6	6.069245507E-3	-237.732260850E-6	52.611599500E-3	44.213905151E-6	26.620754229E-6	15.474727610E-6	6.069245507E+3	-237.732260835E+0	52.611599497E+3	44.213905148E+0	26.620754227E+0	15.474727609E+0	10.000000000E+0
3.543882107E+3	4.700010547E+0	1.000000000E-6	6.087708241E-3	-237.681078950E-6	52.664592333E-3	39.044754668E-6	34.010529672E-6	14.635521581E-6	6.087708240E+3	-237.681078935E+0	52.664592330E+3	39.044754666E+0	34.010529670E+0	14.635521580E+0	10.000600000E+0
3.602243938E+3	4.600024609E+0	1.000000000E-6	6.084341708E-3	-236.880892817E-6	52.739488333E-3	40.671964498E-6	28.775941409E-6	15.910971954E-6	6.084341707E+3	-236.880892802E+0	52.739488330E+3	40.671964496E+0	28.775941407E+0	15.910971953E+0	10.000600000E+0
3.660551158E+3	4.500028516E+0	1.000000000E-6	6.094142607E-3	-237.379043083E-6	52.812524667E-3	44.544350685E-6	34.698424205E-6	14.105670010E-6	6.094142607E+3	-237.379043069E+0	52.812524663E+3	44.544350682E+0	34.698424202E+0	14.105670009E+0	10.000800000E+0
3.723348737E+3	4.400030469E+0	1.000000000E-6	6.108911299E-3	-233.821330867E-6	52.900327667E-3	44.709732806E-6	35.928201677E-6	14.025548323E-6	6.108911299E+3	-233.821330852E+0	52.900327663E+3	44.709732803E+0	35.928201674E+0	14.025548322E+0	10.000100000E+0
3.783711899E+3	4.300010547E+0	1.000000000E-6	6.121054591E-3	-236.184004650E-6	53.006250833E-3	41.793735358E-6	30.589793142E-6	15.520688444E-6	6.121054591E+3	-236.184004635E+0	53.006250830E+3	41.793735355E+0	30.589793141E+0	15.520688443E+0	9.999700000E+0
3.846497913E+3	4.200019922E+0	1.000000000E-6	6.125151657E-3	-237.663903600E-6	53.119092667E-3	37.412226150E-6	35.246479104E-6	15.812547629E-6	6.125151657E+3	-237.663903585E+0	53.119092663E+3	37.412226148E+0	35.246479102E+0	15.812547628E+0	10.000400000E+0
3.907278051E+3	4.100025000E+0	1.000000000E-6	6.127270606E-3	-242.994235283E-6	53.175229500E-3	54.074703110E-6	43.907069170E-6	15.076121795E-6	6.127270606E+3	-242.994235268E+0	53.175229497E+3	54.074703107E+0	43.907069167E+0	15.076121794E+0	10.000300000E+0
3.969992223E+3	4.000021484E+0	1.000000000E-6	6.140294906E-3	-245.315060483E-6	53.258574000E-3	46.470468553E-6	30.586249752E-6	18.588714689E-6	6.140294905E+3	-245.315060468E+0	53.258573997E+3	46.470468550E+0	30.586249750E+0	18.588714688E+0	10.001100000E+0
4.032893109E+3	3.900020313E+0	1.000000000E-6	6.153253165E-3	-238.717706433E-6	53.352957167E-3	41.360866315E-6	37.028588771E-6	13.040384228E-6	6.153253165E+3	-238.717706418E+0	53.352957163E+3	41.360866312E+0	37.028588769E+0	13.040384227E+0	9.999500000E+0
4.093605716E+3	3.800017969E+0	1.000000000E-6	6.160894294E-3	-242.856664883E-6	53.462631167E-3	43.314130374E-6	28.708043332E-6	14.082170944E-6	6.160894294E+3	-242.856664868E+0	53.462631163E+3	43.314130371E+0	28.708043330E+0	14.082170943E+0	10.000000000E+0
4.154329667E+3	3.700011328E+0	1.000000000E-6	6.172884936E-3	-244.260484850E-6	53.574232667E-3	32.875152605E-6	32.176547653E-6	15.412207149E-6	6.172884935E+3	-244.260484835E+0	53.574232663E+3	32.875152603E+0	32.176547651E+0	15.412207148E+0	10.000600000E+0
4.210649823E+3	3.600026953E+0	1.000000000E-6	6.184453254E-3	-242.964557683E-6	53.688608333E-3	39.700276468E-6	25.332818234E-6	13.415441266E-6	6.184453253E+3	-242.964557668E+0	53.688608330E+3	39.700276466E+0	25.332818233E+0	13.415441265E+0	10.000300000E+0
4.269085803E+3	3.500010547E+0	1.000000000E-6	6.198650305E-3	-248.443735983E-6	53.807875333E-3	28.699143009E-6	33.310556153E-6	14.654917420E-6	6.198650305E+3	-248.443735968E+0	53.807875330E+3	28.699143007E+0	33.310556151E+0	14.654917419E+0	9.999800000E+0
4.329865786E+3	3.400014844E+0	1.000000000E-6	6.216852605E-3	-249.141542067E-6	53.905252000E-3	44.549724200E-6	21.525324556E-6	14.607046434E-6	6.216852604E+3	-249.141542051E+0	53.905251997E+3	44.549724197E+0	21.525324555E+0	14.607046433E+0	9.999100000E+0
4.392634837E+3	3.300016406E+0	1.000000000E-6	6.224424048E-3	-248.079901783E-6	54.011658000E-3	37.408491677E-6	26.841201120E-6	13.065918067E-6	6.224424048E+3	-248.079901768E+0	54.011657997E+3	37.408491675E+0	26.841201119E+0	13.065918067E+0	9.999900000E+0
4.451376267E+3	3.199986914E+0	1.000000000E-6	6.234432989E-3	-245.182891933E-6	54.140239500E-3	49.281097276E-6	29.698232623E-6	11.014474808E-6	6.234432989E+3	-245.182891918E+0	54.140239497E+3	49.281097272E+0	29.698232621E+0	11.014474807E+0	9.999800000E+0
4.510166054E+3	3.099983203E+0	1.000000000E-6	6.254827945E-3	-246.259269050E-6	54.263369667E-3	45.098313897E-6	30.686012959E-6	16.130605771E-6	6.254827945E+3	-246.259269035E+0	54.263369663E+3	45.098313894E+0	30.686012957E+0	16.130605770E+0	10.000000000E+0
4.572969004E+3	3.000010352E+0	1.000000000E-6	6.260720475E-3	-247.158867300E-6	54.406187000E-3	41.607929092E-6	35.651846534E-6	13.412123869E-6	6.260720475E+3	-247.158867285E+0	54.406186997E+3	41.607929089E+0	35.651846531E+0	13.412123868E+0	9.999900000E+0
4.635795337E+3	2.899986133E+0	1.000000000E-6	6.272999598E-3	-249.251693450E-6	54.532000000E-3	39.701581909E-6	26.437392364E-6	17.661741723E-6	6.272999598E+3	-249.251693435E+0	54.531999997E+3	39.701581906E+0	26.437392363E+0	17.661741722E+0	10.001000000E+0
4.698586676E+3	2.799985937E+0	1.000000000E-6	6.295588296E-3	-247.813815133E-6	54.644723333E-3	40.206036948E-6	37.476496321E-6	13.341435498E-6	6.295588296E+3	-247.813815118E+0	54.644723330E+3	40.206036945E+0	37.476496319E+0	13.341435497E+0	10.000300000E+0
4.761358653E+3	2.699985352E+0	1.000000000E-6	6.316392886E-3	-247.640545433E-6	54.772673500E-3	45.508325962E-6	29.007479703E-6	16.053155757E-6	6.316392885E+3	-247.640545418E+0	54.772673497E+3	45.508325960E+0	29.007479701E+0	16.053155756E+0	10.000000000E+0
4.824273067E+3	2.599975391E+0	1.000000000E-6	6.327813275E-3	-256.394954117E-6	54.898244500E-3	38.094705587E-6	35.204555089E-6	12.790940045E-6	6.327813274E+3	-256.394954101E+0	54.898244497E+3	38.094705585E+0	35.204555086E+0	12.790940044E+0	9.999700000E+0
4.885052470E+3	2.499976172E+0	1.000000000E-6	6.343674041E-3	-253.873085133E-6	55.046823500E-3	38.674279402E-6	27.582734079E-6	15.745200126E-6	6.343674040E+3	-253.873085118E+0	55.046823497E+3	38.674279399E+0	27.582734078E+0	15.745200125E+0	10.000300000E+0
4.947831743E+3	2.399993359E+0	1.000000000E-6	6.350930522E-3	-250.524466500E-6	55.233516667E-3	34.266840053E-6	34.691643801E-6	15.643272426E-6	6.350930522E+3	-250.524466484E+0	55.233516663E+3	34.266840051E+0	34.691643798E+0	15.643272425E+0	9.999900000E+0
5.012643241E+3	2.299983203E+0	1.000000000E-6	6.371943636E-3	-251.060337067E-6	55.370805333E-3	31.109361640E-6	34.426385994E-6	12.255499671E-6	6.371943635E+3	-251.060337051E+0	55.370805330E+3	31.109361638E+0	34.426385991E+0	12.255499670E+0	9.999600000E+0
5.075014390E+3	2.199971094E+0	1.000000000E-6	6.383614600E-3	-254.247033450E-6	55.510098000E-3	43.257459510E-6	23.446645479E-6	15.634988350E-6	6.383614599E+3	-254.247033434E+0	55.510097997E+3	43.257459507E+0	23.446645478E+0	15.634988349E+0	10.000100000E+0
5.137786200E+3	2.099988086E+0	1.000000000E-6	6.408044455E-3	-259.764110850E-6	55.690801500E-3	29.720892297E-6	22.262351297E-6	14.278611836E-6	6.408044455E+3	-259.764110834E+0	55.690801497E+3	29.720892295E+0	22.262351296E+0	14.278611836E+0	9.999800000E+0
5.196234208E+3	1.999978125E+0	1.000000000E-6	6.440311517E-3	-257.139875983E-6	55.893689000E-3	41.677291620E-6	27.626459083E-6	14.899981524E-6	6.440311516E+3	-257.139875967E+0	55.893688997E+3	41.677291618E+0	27.626459081E+0	14.899981523E+0	10.000700000E+0
5.259196440E+3	1.899974609E+0	1.000000000E-6	6.462090788E-3	-256.930545667E-6	56.077806167E-3	42.810657066E-6	41.071585753E-6	11.114519142E-6	6.462090788E+3	-256.930545651E+0	56.077806163E+3	42.810657063E+0	41.071585750E+0	11.114519141E+0	10.000700000E+0
5.322007747E+3	1.799984180E+0	1.000000000E-6	6.490693813E-3	-261.793447150E-6	56.258042833E-3	39.887968281E-6	24.250755379E-6	14.436663435E-6	6.490693813E+3	-261.793447134E+0	56.258042830E+3	39.887968278E+0	24.250755377E+0	14.436663435E+0	10.000900000E+0
5.382807828E+3	1.699994727E+0	1.000000000E-6	6.512519239E-3	-261.094206650E-6	56.490262667E-3	34.633399183E-6	29.073546120E-6	16.201295677E-6	6.512519239E+3	-261.094206634E+0	56.490262663E+3	34.633399181E+0	29.073546118E+0	16.201295676E+0	10.000300000E+0
5.445603474E+3	1.599974902E+0	1.000000000E-6	6.532342037E-3	-260.828943267E-6	56.701280000E-3	38.761590432E-6	39.628121044E-6	14.039510135E-6	6.532342037E+3	-260.828943250E+0	56.701279996E+3	38.761590430E+0	39.628121042E+0	14.039510134E+0	10.000300000E+0
5.508460102E+3	1.499977930E+0	1.000000000E-6	6.551212850E-3	-264.351255433E-6	56.904673167E-3	39.836039109E-6	22.960491617E-6	14.393769585E-6	6.551212850E+3	-264.351255417E+0	56.904673163E+3	39.836039107E+0	22.960491616E+0	14.393769584E+0	10.000300000E+0
5.569248725E+3	1.399977637E+0	1.000000000E-6	6.571788988E-3	-261.253573283E-6	57.095662000E-3	28.868944306E-6	36.614406355E-6	17.406774477E-6	6.571788988E+3	-261.253573267E+0	57.095661996E+3	28.868944304E+0	36.614406353E+0	17.406774476E+0	9.999600000E+0
5.630080994E+3	1.299978516E+0	1.000000000E-6	6.604380744E-3	-267.093035483E-6	57.363657667E-3	45.094121497E-6	27.183482762E-6	15.326761975E-6	6.604380743E+3	-267.093035467E+0	57.363657663E+3	45.094121494E+0	27.183482761E+0	15.326761974E+0	10.000900000E+0
5.694944278E+3	1.199975977E+0	1.000000000E-6	6.636622546E-3	-268.330588083E-6	57.561497000E-3	34.890332428E-6	34.880671964E-6	17.095626946E-6	6.636622545E+3	-268.330588067E+0	57.561496996E+3	34.890332426E+0	34.880671961E+0	17.095626945E+0	9.999400000E+0
5.759835330E+3	1.099995312E+0	1.000000000E-6	6.655013206E-3	-267.685374583E-6	57.764512167E-3	43.144426152E-6	38.758051627E-6	13.115506769E-6	6.655013205E+3	-267.685374567E+0	57.764512163E+3	43.144426150E+0	38.758051625E+0	13.115506769E+0	9.999500000E+0
5.822723817E+3	999.982031250E-3	1.000000000E-6	6.690066100E-3	-268.684921083E-6	58.007081167E-3	41.987402054E-6	36.164044607E-6	13.717784853E-6	6.690066099E+3	-268.684921067E+0	58.007081163E+3	41.987402051E+0	36.164044605E+0	13.717784852E+0	9.999000000E+0
5.883551559E+3	899.986132812E-3	1.000000000E-6	6.717542371E-3	-270.051921533E-6	58.241314333E-3	44.700124170E-6	35.052729092E-6	14.715361369E-6	6.717542370E+3	-270.051921517E+0	58.241314330E+3	44.700124168E+0	35.052729090E+0	14.715361368E+0	10.000800000E+0
5.946353403E+3	799.985791016E-3	1.000000000E-6	6.731486445E-3	-271.980776483E-6	58.482848167E-3	52.794917322E-6	32.104522916E-6	12.784527578E-6	6.731486444E+3	-271.980776466E+0	58.482848163E+3	52.794917318E+0	32.104522914E+0	12.784527578E+0	10.001000000E+0
6.007179427E+3	699.981201172E-3	1.000000000E-6	6.769223079E-3	-276.618816867E-6	58.768039667E-3	31.410000725E-6	28.854198557E-6	15.176484381E-6	6.769223079E+3	-276.618816849E+0	58.768039663E+3	31.410000723E+0	28.854198555E+0	15.176484380E+0	10.000300000E+0
6.067950079E+3	599.991845703E-3	1.000000000E-6	6.796967526E-3	-279.082396417E-6	59.038986833E-3	50.292918000E-6	29.447346399E-6	13.667783872E-6	6.796967526E+3	-279.082396399E+0	59.038986830E+3	50.292917997E+0	29.447346397E+0	13.667783871E+0	10.000200000E+0
6.128784267E+3	499.993701172E-3	1.000000000E-6	6.825347798E-3	-276.716732700E-6	59.318106000E-3	35.205270981E-6	36.362292557E-6	11.697511338E-6	6.825347798E+3	-276.716732683E+0	59.318105996E+3	35.205270979E+0	36.362292555E+0	11.697511337E+0	9.999600000E+0
