[Main]
Experiment = "IvsV"
Header length = 54    
Date = "20190903 15:48:56"
Comments = "SD: 1Vb to 2V-, BG: 2Va to 2V-, volt1: 1I- to 2I+, volt2: 1V- to 2Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Gate Voltage]
Pattern = "Linear+Reveresed"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 2.500000E+1
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 1.000000
Pre-measurement Delay = 3.000000E+2
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = TRUE
Finish gate voltage (V) = 0.000000E+0
Finish gate ramp step (V) = 1.000000E-1
Finish gate ramp delay (s) = 1.000000E+0

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 0.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 200.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = TRUE
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = TRUE
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	di/dv (A/V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)
11.497345505E+3	-25.000000000E+0	-177.635918475E-12	2.000000000E+0	24.273972000E-9	191.523281729E-12	82.392778570E+6	650.084598532E+3	8.080178074E-9	544.835004333E-3	267.745214833E-3	6.979545008E-3	3.956214421E-3	22.445234934E+6	11.030136099E+6	287.532053165E+3	162.981749372E+3
11.504213144E+3	-25.000000000E+0	-169.189040093E-12	2.200000048E+0	25.931353333E-9	202.181325638E-12	84.839384177E+6	661.474892528E+3	8.286904691E-9	602.066481433E-3	295.617672333E-3	7.410475205E-3	3.633467668E-3	23.217703823E+6	11.400009422E+6	285.772790548E+3	140.118705780E+3
11.511051664E+3	-25.000000000E+0	-169.961798802E-12	2.400000095E+0	27.169298000E-9	298.035257373E-12	88.335005762E+6	968.996187431E+3	6.189721858E-9	661.435391933E-3	324.359673333E-3	10.442015649E-3	4.795758845E-3	24.344957015E+6	11.938463531E+6	384.331448285E+3	176.513903484E+3
11.517927158E+3	-25.000000000E+0	-178.353431098E-12	2.599999905E+0	28.435632000E-9	170.846258159E-12	91.434574221E+6	549.354938623E+3	6.331676038E-9	714.284585467E-3	349.269143367E-3	10.417742710E-3	3.088644797E-3	25.119349746E+6	12.282798686E+6	366.362270764E+3	108.618820111E+3
11.524808528E+3	-25.000000000E+0	-177.932658653E-12	2.799999952E+0	29.604292333E-9	216.477368439E-12	94.580877691E+6	691.609827274E+3	5.843300274E-9	759.835851167E-3	386.743966500E-3	8.159107636E-3	3.736167810E-3	25.666408189E+6	13.063780149E+6	275.605562345E+3	126.203584530E+3
11.531742341E+3	-25.000000000E+0	-162.507332591E-12	3.000000000E+0	30.959302667E-9	243.682103922E-12	96.901407383E+6	762.715461597E+3	6.775050051E-9	811.828980400E-3	412.821242467E-3	10.852397705E-3	6.453055902E-3	26.222456918E+6	13.334319798E+6	350.537537046E+3	208.436732957E+3
11.538650010E+3	-25.000000000E+0	-174.427532603E-12	3.200000048E+0	31.253664667E-9	218.171892351E-12	102.387994554E+6	714.738023976E+3	1.471809649E-9	843.150740267E-3	443.634878367E-3	14.176453272E-3	6.685672205E-3	26.977660036E+6	14.194651510E+6	453.593312122E+3	213.916424734E+3
11.545489944E+3	-25.000000000E+0	-175.557367255E-12	3.400000095E+0	31.821478333E-9	200.001864165E-12	106.846076092E+6	671.540591965E+3	2.839067656E-9	884.245593000E-3	472.607866267E-3	8.450795604E-3	5.913009678E-3	27.787696842E+6	14.851851360E+6	265.568919051E+3	185.818195380E+3
11.552379478E+3	-25.000000000E+0	-177.243781457E-12	3.599999905E+0	32.315832667E-9	278.598237400E-12	111.400499618E+6	960.395579440E+3	2.471774024E-9	913.386528633E-3	496.225555467E-3	11.200334480E-3	3.806260961E-3	28.264366203E+6	15.355493407E+6	346.589691679E+3	117.783162207E+3
11.559231218E+3	-25.000000000E+0	-171.755567176E-12	3.799999952E+0	33.189302667E-9	258.322945113E-12	114.494721100E+6	891.148990127E+3	4.367348959E-9	946.284248833E-3	526.441719800E-3	16.621305589E-3	7.453878243E-3	28.511724345E+6	15.861789116E+6	500.803097784E+3	224.586768763E+3
11.566074254E+3	-25.000000000E+0	-170.513423057E-12	4.000000000E+0	33.536863667E-9	284.128632507E-12	119.271737505E+6	1.010485536E+6	1.737804586E-9	982.798952567E-3	551.575238867E-3	19.420498511E-3	5.104814350E-3	29.305034673E+6	16.446834276E+6	579.079150169E+3	152.215019286E+3
11.572950031E+3	-25.000000000E+0	-180.629903627E-12	4.199999809E+0	34.841672667E-9	276.467517153E-12	120.545297852E+6	956.522940804E+3	6.524051222E-9	997.260133267E-3	588.231491367E-3	15.230669810E-3	3.340573559E-3	28.622625062E+6	16.882986560E+6	437.139455260E+3	95.878679265E+3
11.579793575E+3	-25.000000000E+0	-176.940364675E-12	4.400000095E+0	35.252957667E-9	321.311445332E-12	124.812225317E+6	1.137595231E+6	2.056422058E-9	1.047553944E+0	606.631360667E-3	17.884656799E-3	6.065408518E-3	29.715349113E+6	17.207956461E+6	507.323583113E+3	172.053890504E+3
11.586620569E+3	-25.000000000E+0	-188.347612275E-12	4.599999905E+0	35.699290333E-9	307.145032736E-12	128.854099386E+6	1.108618580E+6	2.231665462E-9	1.101437772E+0	641.985655700E-3	14.181007563E-3	5.104849300E-3	30.853211984E+6	17.983148956E+6	397.234999099E+3	142.995820146E+3
11.593454724E+3	-25.000000000E+0	-182.966676069E-12	4.800000191E+0	35.901405333E-9	286.865266641E-12	133.699506918E+6	1.068307615E+6	1.010573554E-9	1.128336113E+0	668.972422233E-3	20.205887738E-3	6.361621604E-3	31.428744999E+6	18.633599883E+6	562.816066694E+3	177.197007882E+3
11.600293170E+3	-25.000000000E+0	-187.434066416E-12	5.000000000E+0	36.258886667E-9	287.572177403E-12	137.897229056E+6	1.093674132E+6	1.787408371E-9	1.165204923E+0	697.736143933E-3	14.271296694E-3	5.784256838E-3	32.135706024E+6	19.243176172E+6	393.594453816E+3	159.526598017E+3
11.607192299E+3	-25.000000000E+0	-194.028632050E-12	5.199999809E+0	36.970229667E-9	357.751334873E-12	140.653705864E+6	1.361069474E+6	3.556718392E-9	1.199825891E+0	724.730237467E-3	16.015223165E-3	5.221851734E-3	32.453839269E+6	19.603076421E+6	433.192417500E+3	141.244773997E+3
11.614023993E+3	-25.000000000E+0	-175.889331572E-12	5.400000095E+0	37.572300000E-9	394.230646003E-12	143.722904783E+6	1.508025157E+6	3.010347360E-9	1.247947488E+0	742.156565433E-3	19.247075456E-3	5.654295386E-3	33.214562004E+6	19.752758427E+6	512.267693382E+3	150.491063514E+3
11.620853591E+3	-25.000000000E+0	-182.834254449E-12	5.599999905E+0	37.271716000E-9	293.931854143E-12	150.247976365E+6	1.184884170E+6	-1.502921433E-9	1.281579601E+0	759.683815500E-3	15.697742645E-3	6.608979689E-3	34.384775871E+6	20.382313911E+6	421.170376071E+3	177.318900185E+3
11.627677048E+3	-25.000000000E+0	-177.917610274E-12	5.800000191E+0	38.002015667E-9	336.977024201E-12	152.623488228E+6	1.353365288E+6	3.651493110E-9	1.344765675E+0	792.445740067E-3	12.812003221E-3	6.083850431E-3	35.386693348E+6	20.852729156E+6	337.140096279E+3	160.092835200E+3
11.634596058E+3	-25.000000000E+0	-181.573589960E-12	6.000000000E+0	38.343319667E-9	377.034209840E-12	156.480973796E+6	1.538695158E+6	1.706521627E-9	1.365240532E+0	833.757893733E-3	24.624568889E-3	5.170211041E-3	35.605694652E+6	21.744541187E+6	642.212753175E+3	134.839943076E+3
11.641431343E+3	-25.000000000E+0	-189.559596954E-12	6.199999809E+0	38.292102333E-9	325.750051967E-12	161.913277973E+6	1.377392608E+6	-256.086910890E-12	1.381880354E+0	847.106845200E-3	10.922433875E-3	5.381477540E-3	36.087868511E+6	22.122233922E+6	285.239859133E+3	140.537531558E+3
11.648285473E+3	-25.000000000E+0	-177.434891548E-12	6.400000095E+0	39.370003667E-9	424.519622133E-12	162.560312403E+6	1.752858419E+6	5.389498957E-9	1.422485180E+0	871.200446867E-3	19.988460512E-3	7.217059408E-3	36.131192478E+6	22.128533547E+6	507.707865130E+3	183.313658513E+3
11.655121953E+3	-25.000000000E+0	-185.871734670E-12	6.599999905E+0	39.648160333E-9	384.884759040E-12	166.464215468E+6	1.615952390E+6	1.390784660E-9	1.461687448E+0	912.170739067E-3	26.442726594E-3	6.669095947E-3	36.866463312E+6	23.006634643E+6	666.934515284E+3	168.206945565E+3
11.661940531E+3	-25.000000000E+0	-182.502369467E-12	6.800000191E+0	39.944833667E-9	497.289911825E-12	170.234785491E+6	2.119323920E+6	1.483364545E-9	1.532939055E+0	958.846580667E-3	16.213883140E-3	7.715010845E-3	38.376403520E+6	24.004270206E+6	405.906888356E+3	193.141644029E+3
11.668831043E+3	-25.000000000E+0	-189.928388988E-12	7.000000000E+0	40.256625000E-9	345.995911275E-12	173.884422750E+6	1.494494367E+6	1.558958153E-9	1.578120066E+0	990.300212833E-3	20.928026004E-3	10.602974611E-3	39.201499538E+6	24.599682980E+6	519.865388719E+3	263.384588523E+3
11.675670421E+3	-25.000000000E+0	-176.737551446E-12	7.199999809E+0	41.045340333E-9	385.570571218E-12	175.415765853E+6	1.647815720E+6	3.943580428E-9	1.599132421E+0	1.012207444E+0	20.849569974E-3	8.363519606E-3	38.960145253E+6	24.660715106E+6	507.964358546E+3	203.762949417E+3
11.682502349E+3	-25.000000000E+0	-184.882676529E-12	7.400000095E+0	41.071070667E-9	399.481691082E-12	180.175485451E+6	1.752494066E+6	128.651482629E-12	1.645568585E+0	1.048647118E+0	25.581268713E-3	8.856297553E-3	40.066366868E+6	25.532500143E+6	622.853709373E+3	215.633471667E+3
11.689316974E+3	-25.000000000E+0	-179.962779401E-12	7.599999905E+0	42.168778000E-9	401.315274535E-12	180.228127660E+6	1.715209782E+6	5.488541901E-9	1.669539252E+0	1.085364965E+0	19.786367984E-3	9.245281326E-3	39.591833837E+6	25.738591832E+6	469.218434165E+3	219.244705779E+3
11.696139104E+3	-25.000000000E+0	-186.502076745E-12	7.800000191E+0	42.747538333E-9	674.942994722E-12	182.466651762E+6	2.880974980E+6	2.893797527E-9	1.761963082E+0	1.109007745E+0	14.999045569E-3	5.894861845E-3	41.217884141E+6	25.943195528E+6	350.875071507E+3	137.899445796E+3
11.703024007E+3	-25.000000000E+0	-181.030599307E-12	8.000000000E+0	43.091831333E-9	391.220614979E-12	185.650035110E+6	1.685473062E+6	1.721466642E-9	1.848080960E+0	1.170116540E+0	23.778591424E-3	7.908022150E-3	42.887036881E+6	27.154022084E+6	551.812041602E+3	183.515573722E+3
11.709844600E+3	-25.000000000E+0	-164.909621144E-12	8.199999809E+0	43.459902333E-9	390.050552282E-12	188.679664910E+6	1.693391001E+6	1.840356755E-9	1.904297233E+0	1.211088222E+0	15.930154041E-3	6.181331241E-3	43.817338062E+6	27.866795751E+6	366.548316637E+3	142.230674928E+3
11.716672472E+3	-25.000000000E+0	-180.844553684E-12	8.399999619E+0	43.791003000E-9	367.550186779E-12	191.820215183E+6	1.610000938E+6	1.655504912E-9	1.961671002E+0	1.277897555E+0	21.895079375E-3	6.441051813E-3	44.796210818E+6	29.181737521E+6	499.990360467E+3	147.086190593E+3
11.723534859E+3	-25.000000000E+0	-174.330487083E-12	8.600000381E+0	44.021286000E-9	315.664573959E-12	195.360044263E+6	1.400873322E+6	1.151410608E-9	2.014641775E+0	1.284915065E+0	15.785448927E-3	7.861547928E-3	45.765173126E+6	29.188494524E+6	358.586728398E+3	178.585149196E+3
11.730333007E+3	-25.000000000E+0	-181.642501040E-12	8.800000191E+0	44.397471667E-9	507.874982099E-12	198.209489423E+6	2.267373279E+6	1.880930127E-9	2.135027009E+0	1.376186298E+0	19.427771438E-3	7.005096573E-3	48.088932294E+6	30.996951996E+6	437.587337951E+3	157.781430115E+3
11.737156822E+3	-25.000000000E+0	-192.208315236E-12	9.000000000E+0	44.445250000E-9	310.851045890E-12	202.496329754E+6	1.416263738E+6	238.891894492E-12	2.195603099E+0	1.392335544E+0	17.975272722E-3	10.080757935E-3	49.400174342E+6	31.326981931E+6	404.436305836E+3	226.812942544E+3
11.743975918E+3	-25.000000000E+0	-197.981475889E-12	9.199999809E+0	44.843387333E-9	429.618269301E-12	205.158449358E+6	1.965503125E+6	1.990688565E-9	2.257965597E+0	1.414748816E+0	20.746130960E-3	4.906004177E-3	50.352253281E+6	31.548660790E+6	462.635233274E+3	109.403068526E+3
11.750798602E+3	-25.000000000E+0	-189.660271978E-12	9.399999619E+0	44.958904333E-9	482.884354062E-12	209.079819847E+6	2.245636882E+6	577.585550828E-12	2.336966062E+0	1.437207647E+0	22.280224537E-3	8.426753470E-3	51.980049254E+6	31.967141289E+6	495.568672483E+3	187.432358386E+3
11.757620986E+3	-25.000000000E+0	-185.176154503E-12	9.600000381E+0	45.099535333E-9	389.030761302E-12	212.862512009E+6	1.836162268E+6	703.152317687E-12	2.427286363E+0	1.514683564E+0	17.504351114E-3	8.607334915E-3	53.820651264E+6	33.585347450E+6	388.127083460E+3	190.851964477E+3
11.764475149E+3	-25.000000000E+0	-189.371961630E-12	9.800000191E+0	45.624078333E-9	369.760395159E-12	214.798863862E+6	1.740837638E+6	2.622717501E-9	2.514155075E+0	1.585810724E+0	14.533167108E-3	8.620709789E-3	55.105881964E+6	34.758197468E+6	318.541604323E+3	188.950880840E+3
11.771283581E+3	-25.000000000E+0	-192.231722207E-12	10.000000000E+0	45.869618333E-9	457.985450809E-12	218.009226223E+6	2.176714291E+6	1.227701171E-9	2.599966124E+0	1.653236605E+0	14.512911717E-3	6.923171248E-3	56.681660297E+6	36.042083309E+6	316.394865366E+3	150.931520671E+3
