[Main]
Experiment = "IvsV"
Header length = 32    
Date = "20190903 11:14:43"
Comments = "SD: 1Vb to 2V-, BG: 2Va to 2V-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 0.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 100.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = TRUE
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = TRUE
Measurement Speed = 1.000000
Time (s)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	di/dv (A/V)	Voltage 2 (V)	STD_Voltage 2 (V)	Resistance 2 (Ohms)	STD_Resistance 2 (Ohms)
109.425032616E+0	2.200000048E+0	35.862918333E-9	237.028385178E-12	61.344702270E+6	405.444854851E+3	17.637888102E-9	674.971498267E-3	5.341985291E-3	18.820874866E+6	148.955677325E+3
114.136254787E+0	2.299999952E+0	37.176098667E-9	308.096441727E-12	61.867706263E+6	512.727823551E+3	13.131815857E-9	718.043943033E-3	6.684664431E-3	19.314666379E+6	179.810810453E+3
118.832366943E+0	2.400000095E+0	38.302028667E-9	206.228654465E-12	62.659868913E+6	337.377964164E+3	11.259283893E-9	752.883492433E-3	4.763451086E-3	19.656491278E+6	124.365503653E+3
123.519660473E+0	2.500000000E+0	39.210531667E-9	257.224460280E-12	63.758380561E+6	418.260460417E+3	9.085038664E-9	783.593116533E-3	5.184353241E-3	19.984251252E+6	132.218386758E+3
128.249267101E+0	2.599999905E+0	40.134544333E-9	233.832354265E-12	64.782096018E+6	377.434209799E+3	9.240135479E-9	828.577786067E-3	7.148143590E-3	20.645002948E+6	178.104515922E+3
132.940726757E+0	2.700000048E+0	41.439232333E-9	240.668167625E-12	65.155648299E+6	378.406876855E+3	13.046861336E-9	868.227958333E-3	6.613206777E-3	20.951834999E+6	159.588061956E+3
137.634460449E+0	2.799999952E+0	42.730826000E-9	286.217225916E-12	65.526464485E+6	438.905695131E+3	12.915948984E-9	903.516528267E-3	6.507571820E-3	21.144373111E+6	152.292207513E+3
142.326421261E+0	2.900000095E+0	43.592592667E-9	242.488176831E-12	66.525065796E+6	370.052362836E+3	8.617654339E-9	943.306033367E-3	7.618599479E-3	21.639135818E+6	174.768212053E+3
147.077035904E+0	3.000000000E+0	44.242091333E-9	318.788774753E-12	67.808729416E+6	488.599456230E+3	6.494992861E-9	980.645365233E-3	8.738139550E-3	22.165438741E+6	197.507380109E+3
151.815938950E+0	3.099999905E+0	45.825946667E-9	313.854885789E-12	67.647263835E+6	463.305742905E+3	15.838568438E-9	1.019958809E+0	5.892103971E-3	22.257233791E+6	128.575717470E+3
