[Main]
Experiment = "RvsVg"
Header length = 74    
Date = "20191030 01:48:32"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 1.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic Gate Voltage]
Pattern = "Linear Hysteresis"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 5.000000E+0
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 0.100000
Pre-measurement Delay = 1.000000E+0
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
3.859925830E+3	70.000000000E+0	138.340762457E-12	100.000001490E-3	1.170828858E-6	3.729413271E-9	85.409580429E+3	272.053102093E+0	68.515212118E-3	51.924919626E-3	64.474581905E-6	100.224892684E-6	58.518554328E+3	44.348855329E+3	55.067469068E+0	85.601659051E+0	100.001800000E+0
3.921300366E+3	75.000000000E+0	141.374655501E-12	100.000001490E-3	1.475083350E-6	4.125672940E-9	67.792780317E+3	189.610193401E+0	66.987226640E-3	51.262127648E-3	37.776965857E-6	76.442844207E-6	45.412502720E+3	34.752021064E+3	25.610055092E+0	51.822728669E+0	99.997600000E+0
3.982737394E+3	70.000000000E+0	84.823015741E-12	100.000001490E-3	484.076715781E-9	432.135214252E-12	206.578829822E+3	184.412891541E+0	77.356056157E-3	48.555242524E-3	50.470004886E-6	267.638693031E-6	159.801233223E+3	100.304850329E+3	104.260343951E+0	552.884871975E+0	100.000700000E+0
4.044047321E+3	65.000000000E+0	49.122659817E-12	100.000001490E-3	105.532169379E-9	415.704186719E-12	947.578374236E+3	3.732627688E+3	87.554548958E-3	15.351547517E-3	160.365758111E-6	4.708072845E-3	829.647959228E+3	145.467942217E+3	1.519591221E+3	44.612679455E+3	100.001400000E+0
4.106057386E+3	60.000000000E+0	23.713659566E-12	100.000001490E-3	335.169783840E-12	2.732196315E-9	298.356254983E+6	2.432104264E+9	122.909180130E-3	36.897657427E-3	5.308074120E-3	51.727197622E-3	366.707221402E+6	110.086467234E+6	15.836970922E+6	154.331327334E+6	100.000000000E+0
4.172317933E+3	55.000000000E+0	11.240754045E-12	100.000001490E-3	337.481456267E-12	4.038624993E-9	296.312581427E+6	3.545958970E+9	57.638695172E-3	NaN	25.424610609E-3	NaN	170.790703020E+6	NaN	75.336318891E+6	NaN	99.999000000E+0
4.250407398E+3	50.000000000E+0	-12.328727796E-12	100.000001490E-3	-601.981347473E-12	4.567710154E-9	-166.118106333E+6	1.260469887E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	100.000800000E+0
4.328127681E+3	45.000000000E+0	-22.045598738E-12	100.000001490E-3	465.574679000E-12	4.347501948E-9	214.788316463E+6	2.005677427E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.997200000E+0
4.405175581E+3	40.000000000E+0	-28.078892278E-12	100.000001490E-3	-15.515019473E-12	210.744288364E-12	-6.445367449E+9	87.548995907E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	100.000700000E+0
4.485188751E+3	35.000000000E+0	-45.250118669E-12	100.000001490E-3	80.865600299E-12	206.292775210E-12	1.236619788E+9	3.154687865E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.001200000E+0
4.574992346E+3	30.000000000E+0	-53.223877793E-12	100.000001490E-3	119.636004533E-12	233.226245315E-12	835.868782815E+6	1.629497228E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.998700000E+0
4.664823924E+3	25.000000000E+0	-61.610394853E-12	100.000001490E-3	26.042608723E-12	233.458017488E-12	3.839861150E+9	34.422295445E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.000100000E+0
4.762303074E+3	20.000000000E+0	-87.367184089E-12	100.000001490E-3	82.339209900E-12	251.312736897E-12	1.214488232E+9	3.706816740E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.998300000E+0
4.858396134E+3	15.000000000E+0	-95.939528659E-12	100.000001490E-3	92.963871907E-12	220.021691932E-12	1.075686710E+9	2.545875134E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.000700000E+0
4.953688619E+3	10.000000000E+0	-93.782113672E-12	100.000001490E-3	77.302565984E-12	261.475562728E-12	1.293618138E+9	4.375657216E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.000500000E+0
5.046375956E+3	5.000000000E+0	-101.747626065E-12	100.000001490E-3	61.355338770E-12	240.892740869E-12	1.629850042E+9	6.399101558E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.001900000E+0
5.137323283E+3	0.000000000E+0	-108.055416004E-12	100.000001490E-3	-33.054245827E-12	259.953373458E-12	-3.025329999E+9	23.792548260E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.998500000E+0
5.232154504E+3	-5.000000000E+0	-115.776443409E-12	100.000001490E-3	-3.617874637E-12	235.133253748E-12	-27.640538032E+9	1.796416486E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	100.001700000E+0
5.318819027E+3	-10.000000000E+0	-129.522935086E-12	100.000001490E-3	3.862405617E-12	248.811704926E-12	25.890600681E+9	1.667842567E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999300000E+0
5.409138419E+3	-15.000000000E+0	-133.396818013E-12	100.000001490E-3	46.923400277E-12	252.689470270E-12	2.131132887E+9	11.476466690E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.998700000E+0
5.502619181E+3	-20.000000000E+0	-148.917082832E-12	100.000001490E-3	-102.664385840E-12	213.190214101E-12	-974.047627830E+6	2.022682166E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	100.000300000E+0
5.601496466E+3	-25.000000000E+0	-160.297036408E-12	100.000001490E-3	70.924812150E-12	239.038315541E-12	1.409943833E+9	4.751942072E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.000400000E+0
5.692637729E+3	-30.000000000E+0	-164.263028411E-12	100.000001490E-3	-35.274044513E-12	238.452056916E-12	-2.834945719E+9	19.164194163E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.999200000E+0
5.788846035E+3	-35.000000000E+0	-178.616698978E-12	100.000001490E-3	-65.547184003E-12	201.599032998E-12	-1.525618576E+9	4.692241692E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.999000000E+0
5.881885486E+3	-40.000000000E+0	-185.019952600E-12	100.000001490E-3	-51.179912350E-12	229.757075724E-12	-1.953891613E+9	8.771418368E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.998800000E+0
5.975525511E+3	-45.000000000E+0	-206.943596750E-12	100.000001490E-3	43.696722088E-12	229.507118494E-12	2.288501213E+9	12.019833386E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999300000E+0
6.063708568E+3	-50.000000000E+0	-205.165062890E-12	100.000001490E-3	20.502038663E-12	243.368762001E-12	4.877563794E+9	57.898957350E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.001100000E+0
6.158978481E+3	-55.000000000E+0	-211.885066668E-12	100.000001490E-3	6.849507130E-12	230.601512788E-12	14.599590831E+9	491.522626045E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.000400000E+0
6.253556355E+3	-60.000000000E+0	-219.706459970E-12	100.000001490E-3	-31.434282200E-12	235.156904990E-12	-3.181240178E+9	23.798558193E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	100.000100000E+0
6.348181750E+3	-65.000000000E+0	-215.908107365E-12	100.000001490E-3	-1.574443967E-12	221.512072030E-12	-63.514487405E+9	8.935996458E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	100.000200000E+0
6.444141636E+3	-70.000000000E+0	-212.937823161E-12	100.000001490E-3	-79.221952867E-12	208.261138756E-12	-1.262276400E+9	3.318311542E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	100.000500000E+0
6.538980567E+3	-75.000000000E+0	-228.646140447E-12	100.000001490E-3	-5.188435000E-12	230.809597589E-12	-19.273634822E+9	857.395321989E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.998900000E+0
6.634531038E+3	-70.000000000E+0	-182.928190998E-12	100.000001490E-3	-3.030297800E-12	170.442028654E-12	-33.000057450E+9	1.856120127E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.998800000E+0
6.727234691E+3	-65.000000000E+0	-153.288802658E-12	100.000001490E-3	27.077916267E-12	164.926688690E-12	3.693046411E+9	22.493677496E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999900000E+0
