[Main]
Experiment = "IvsV"
Header length = 54    
Date = "20190903 18:49:51"
Comments = "SD: 1Vb to 2V-, BG: 2Va to 2V-, volt1: 1I- to 2I+, volt2: 1V- to 2Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Gate Voltage]
Pattern = "Linear+Reveresed"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 2.500000E+1
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 1.000000
Pre-measurement Delay = 3.000000E+2
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = TRUE
Finish gate voltage (V) = 0.000000E+0
Finish gate ramp step (V) = 1.000000E-1
Finish gate ramp delay (s) = 1.000000E+0

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 0.000000E+0
Final Voltage (V) = -10.000000E+0
Voltage step (V) = 200.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = TRUE
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = TRUE
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	di/dv (A/V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)
8.735547016E+3	25.000000000E+0	74.271969593E-12	-4.599999905E+0	-64.952167333E-9	1.171386110E-9	70.821345822E+6	1.277234374E+6	15.596933208E-9	-912.123956967E-3	-644.937338867E-3	6.958804907E-3	4.689999602E-3	14.043010332E+6	9.929419838E+6	107.137378046E+3	72.206976224E+3
8.742388312E+3	25.000000000E+0	55.533482789E-12	-4.800000191E+0	-68.657911667E-9	1.023715148E-9	69.911829157E+6	1.042411527E+6	18.528695161E-9	-914.304484200E-3	-654.386246733E-3	3.257258276E-3	4.924683141E-3	13.316811741E+6	9.531112014E+6	47.441848965E+3	71.727831820E+3
8.749230567E+3	25.000000000E+0	63.946458458E-12	-5.000000000E+0	-72.255653333E-9	1.331892608E-9	69.198737667E+6	1.275544306E+6	17.988725489E-9	-930.969933433E-3	-666.893509133E-3	4.655357791E-3	2.672797531E-3	12.884388840E+6	9.229637798E+6	64.428976510E+3	36.990843042E+3
8.756112515E+3	25.000000000E+0	59.439107687E-12	-5.199999809E+0	-75.416230667E-9	1.418479668E-9	68.950672333E+6	1.296871057E+6	15.802901737E-9	-957.174660233E-3	-678.235589267E-3	5.800079103E-3	2.540027017E-3	12.691892074E+6	8.993231076E+6	76.907570849E+3	33.680110959E+3
8.762956034E+3	25.000000000E+0	62.751327803E-12	-5.400000095E+0	-78.821439333E-9	1.386125791E-9	68.509280483E+6	1.204779834E+6	17.026018977E-9	-967.312258900E-3	-694.685040967E-3	7.231397310E-3	3.266022570E-3	12.272197350E+6	8.813402126E+6	91.744040340E+3	41.435713406E+3
8.769816747E+3	25.000000000E+0	58.942959628E-12	-5.599999905E+0	-82.612658333E-9	1.435484672E-9	67.786220872E+6	1.177859216E+6	18.956113078E-9	-977.448766433E-3	-708.852140333E-3	5.523237227E-3	3.662533355E-3	11.831706982E+6	8.580430102E+6	66.857033035E+3	44.333803430E+3
8.776666517E+3	25.000000000E+0	62.603807208E-12	-5.800000191E+0	-86.369217333E-9	1.485620483E-9	67.153557365E+6	1.155095570E+6	18.782768131E-9	-996.514947167E-3	-721.425712367E-3	5.961199208E-3	4.159052989E-3	11.537848529E+6	8.352810580E+6	69.019951694E+3	48.154343839E+3
8.783514671E+3	25.000000000E+0	53.864022733E-12	-6.000000000E+0	-89.204334000E-9	1.661276385E-9	67.261305936E+6	1.252625452E+6	14.175596852E-9	-994.078661267E-3	-745.340351733E-3	4.161377357E-3	3.467476850E-3	11.143838160E+6	8.355427571E+6	46.649945919E+3	38.871170202E+3
8.790435040E+3	25.000000000E+0	64.853315715E-12	-6.199999809E+0	-93.545019667E-9	1.451909664E-9	66.278245826E+6	1.028702821E+6	21.703449031E-9	-997.409088533E-3	-755.417065900E-3	5.000958314E-3	3.279007603E-3	10.662343031E+6	8.075438635E+6	53.460444311E+3	35.052722364E+3
8.797278641E+3	25.000000000E+0	64.057093831E-12	-6.400000095E+0	-96.352930000E-9	1.977799411E-9	66.422475117E+6	1.363428514E+6	14.039531583E-9	-1.008945981E+0	-772.651715500E-3	5.270484181E-3	4.823113951E-3	10.471357547E+6	8.018974778E+6	54.699781116E+3	50.056744001E+3
8.804514350E+3	25.000000000E+0	64.268299652E-12	-6.599999905E+0	-99.713915000E-9	2.192731471E-9	66.189356868E+6	1.455518880E+6	16.804941026E-9	-1.019696682E+0	-793.565423967E-3	4.011908946E-3	3.874805637E-3	10.226222505E+6	7.958422092E+6	40.234193450E+3	38.859226788E+3
8.811962378E+3	25.000000000E+0	66.973690598E-12	-6.800000191E+0	-103.888870000E-9	2.079442213E-9	65.454559191E+6	1.310140089E+6	20.874745138E-9	-1.010327173E+0	-801.750488733E-3	4.830109402E-3	3.982408633E-3	9.725076158E+6	7.717385787E+6	46.493040133E+3	38.333352096E+3
8.818925561E+3	25.000000000E+0	67.156377912E-12	-7.000000000E+0	-108.175386667E-9	1.987226974E-9	64.709729410E+6	1.188744721E+6	21.432603773E-9	-1.021709731E+0	-814.292580700E-3	4.559667745E-3	2.722838824E-3	9.444937172E+6	7.527521794E+6	42.150695142E+3	25.170594793E+3
8.825811969E+3	25.000000000E+0	70.763603542E-12	-7.199999809E+0	-112.292790000E-9	1.971780790E-9	64.118095287E+6	1.125867730E+6	20.587036300E-9	-1.046089584E+0	-833.325146233E-3	5.219689987E-3	3.457479591E-3	9.315732414E+6	7.421003131E+6	46.482859559E+3	30.789862743E+3
8.832708933E+3	25.000000000E+0	66.273033589E-12	-7.400000095E+0	-115.978720000E-9	2.204504181E-9	63.804809153E+6	1.212791179E+6	18.429623636E-9	-1.062618437E+0	-842.514918867E-3	5.137307363E-3	3.383100018E-3	9.162184554E+6	7.264392286E+6	44.295258326E+3	29.170006515E+3
8.839533433E+3	25.000000000E+0	72.635929968E-12	-7.599999905E+0	-119.577606667E-9	2.045684411E-9	63.557049823E+6	1.087307813E+6	17.994450494E-9	-1.078988895E+0	-853.372937367E-3	3.935825487E-3	5.081016196E-3	9.023335768E+6	7.136561445E+6	32.914402594E+3	42.491368895E+3
8.846370111E+3	25.000000000E+0	69.345530649E-12	-7.800000191E+0	-124.605980000E-9	1.778956790E-9	62.597318289E+6	893.680418855E+3	25.141830701E-9	-1.093383241E+0	-872.175405867E-3	8.133202537E-3	3.910951214E-3	8.774725269E+6	6.999466686E+6	65.271366086E+3	31.386545126E+3
8.853217958E+3	25.000000000E+0	70.109878898E-12	-8.000000000E+0	-128.034760000E-9	1.841121519E-9	62.483031952E+6	898.497054080E+3	17.143916350E-9	-1.106078560E+0	-891.977195833E-3	6.420697597E-3	3.733744093E-3	8.638892753E+6	6.966679953E+6	50.148081636E+3	29.161956432E+3
8.860060272E+3	25.000000000E+0	72.490090666E-12	-8.199999809E+0	-133.146830000E-9	2.545186025E-9	61.586143728E+6	1.177258162E+6	25.560374376E-9	-1.127746075E+0	-919.416361833E-3	4.858020532E-3	3.560784952E-3	8.469943107E+6	6.905281649E+6	36.486189960E+3	26.743294991E+3
8.866962547E+3	25.000000000E+0	70.443456161E-12	-8.399999619E+0	-136.792270000E-9	2.229878702E-9	61.406975837E+6	1.001007642E+6	18.227217383E-9	-1.141341829E+0	-918.020573100E-3	6.759561139E-3	4.448969791E-3	8.343613490E+6	6.711055918E+6	49.414788858E+3	32.523546772E+3
8.873836823E+3	25.000000000E+0	59.330126113E-12	-8.600000381E+0	-140.472993333E-9	2.486306901E-9	61.221735064E+6	1.083596347E+6	18.403546463E-9	-1.155111758E+0	-937.404787767E-3	5.164358522E-3	4.139265579E-3	8.223016614E+6	6.673202909E+6	36.764066882E+3	29.466629003E+3
8.880695298E+3	25.000000000E+0	67.013925427E-12	-8.800000191E+0	-145.518226667E-9	2.480453704E-9	60.473525498E+6	1.030810942E+6	25.226190724E-9	-1.149143599E+0	-932.723653300E-3	4.078483655E-3	3.453692343E-3	7.896904910E+6	6.409668910E+6	28.027304541E+3	23.733744030E+3
8.887577211E+3	25.000000000E+0	75.011111674E-12	-9.000000000E+0	-149.386490000E-9	2.515512065E-9	60.246411841E+6	1.014486490E+6	19.341335112E-9	-1.184166824E+0	-954.340129700E-3	6.309451733E-3	4.794405344E-3	7.926866907E+6	6.388396499E+6	42.235758624E+3	32.093968766E+3
8.894408021E+3	25.000000000E+0	73.809244943E-12	-9.199999809E+0	-152.978673333E-9	2.183733979E-9	60.139100496E+6	858.471278034E+3	17.960933796E-9	-1.190502831E+0	-962.169421233E-3	6.533104538E-3	3.953590934E-3	7.782149006E+6	6.289565730E+6	42.705982447E+3	25.844066027E+3
8.901233965E+3	25.000000000E+0	69.291859981E-12	-9.399999619E+0	-157.185346667E-9	2.636743865E-9	59.802009652E+6	1.003163370E+6	21.033386726E-9	-1.198778171E+0	-967.335490100E-3	5.370168416E-3	3.421146066E-3	7.626526239E+6	6.154107305E+6	34.164561328E+3	21.765044505E+3
8.908082949E+3	25.000000000E+0	83.028411924E-12	-9.600000381E+0	-161.508690000E-9	2.845688506E-9	59.439528495E+6	1.047289672E+6	21.616634206E-9	-1.227336616E+0	-986.048533800E-3	5.273918024E-3	4.541878897E-3	7.599198633E+6	6.105235166E+6	32.654082104E+3	28.121575979E+3
8.914916314E+3	25.000000000E+0	68.820827740E-12	-9.800000191E+0	-166.666636667E-9	3.057003030E-9	58.800011728E+6	1.078511078E+6	25.789757928E-9	-1.242868355E+0	-1.009891147E+0	4.804072497E-3	3.542329641E-3	7.457211472E+6	6.059347971E+6	28.824440169E+3	21.253981670E+3
8.921729070E+3	25.000000000E+0	70.976476288E-12	-10.000000000E+0	-171.241520000E-9	3.283278234E-9	58.397052304E+6	1.119668704E+6	22.874438481E-9	-1.257138411E+0	-1.017348897E+0	5.090435311E-3	5.591817915E-3	7.341317756E+6	5.941017673E+6	29.726641713E+3	32.654568323E+3
