[Main]
Experiment = "IvsV"
Header length = 54    
Date = "20190903 19:21:43"
Comments = "SD: 1Vb to 2V-, BG: 2Va to 2V-, volt1: 1I- to 2I+, volt2: 1V- to 2Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Gate Voltage]
Pattern = "Linear+Reveresed"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 2.500000E+1
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 1.000000
Pre-measurement Delay = 3.000000E+2
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = TRUE
Finish gate voltage (V) = 0.000000E+0
Finish gate ramp step (V) = 1.000000E-1
Finish gate ramp delay (s) = 1.000000E+0

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 0.000000E+0
Final Voltage (V) = -10.000000E+0
Voltage step (V) = 200.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = TRUE
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = TRUE
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	di/dv (A/V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)
10.622651569E+3	-25.000000000E+0	-198.036863760E-12	-3.799999952E+0	-33.979363667E-9	652.377920103E-12	111.832581375E+6	2.147100445E+6	8.061434745E-9	-789.596768700E-3	-544.168265100E-3	6.995481972E-3	6.180580338E-3	23.237538420E+6	16.014669093E+6	205.874425450E+3	181.892174273E+3
10.629502043E+3	-25.000000000E+0	-201.275474065E-12	-4.000000000E+0	-35.590863000E-9	544.656063345E-12	112.388395864E+6	1.719908316E+6	8.057494746E-9	-791.382533033E-3	-558.291586800E-3	7.403096361E-3	5.394893415E-3	22.235553351E+6	15.686373966E+6	208.005531106E+3	151.580854199E+3
10.636408544E+3	-25.000000000E+0	-199.312503076E-12	-4.199999809E+0	-37.285693667E-9	698.486055268E-12	112.643735338E+6	2.110194839E+6	8.474161415E-9	-795.624241167E-3	-569.688375000E-3	5.609081654E-3	2.796911137E-3	21.338592981E+6	15.279007013E+6	150.435223334E+3	75.012983853E+3
10.643249956E+3	-25.000000000E+0	-197.178581796E-12	-4.400000095E+0	-38.663231000E-9	696.215065793E-12	113.803217723E+6	2.049272983E+6	6.887676814E-9	-828.582887600E-3	-589.807069633E-3	9.035103587E-3	4.202876395E-3	21.430771981E+6	15.254986569E+6	233.687236003E+3	108.704737981E+3
10.650089948E+3	-25.000000000E+0	-199.988111719E-12	-4.599999905E+0	-40.614317667E-9	667.945439779E-12	113.260548716E+6	1.862689597E+6	9.755442637E-9	-834.267743533E-3	-594.734359367E-3	8.607921399E-3	3.982228262E-3	20.541222689E+6	14.643465495E+6	211.943026336E+3	98.049862490E+3
10.656936145E+3	-25.000000000E+0	-199.828856703E-12	-4.800000191E+0	-42.317918667E-9	872.139612348E-12	113.427133044E+6	2.337645587E+6	8.517992815E-9	-849.705471567E-3	-596.532547567E-3	5.701058847E-3	3.400613611E-3	20.079094113E+6	14.096452906E+6	134.719736386E+3	80.358716066E+3
10.663804484E+3	-25.000000000E+0	-195.146927784E-12	-5.000000000E+0	-43.741331000E-9	797.367565427E-12	114.308364325E+6	2.083745055E+6	7.117068454E-9	-858.114552167E-3	-612.829628333E-3	7.682547784E-3	6.447684880E-3	19.617934172E+6	14.010310485E+6	175.635894199E+3	147.404862458E+3
10.670651731E+3	-25.000000000E+0	-193.349903218E-12	-5.199999809E+0	-45.671562667E-9	922.790018375E-12	113.856402226E+6	2.300458871E+6	9.651167537E-9	-870.171445233E-3	-625.333939600E-3	7.023180849E-3	3.846694227E-3	19.052806482E+6	13.691975993E+6	153.775794802E+3	84.225150244E+3
10.677504756E+3	-25.000000000E+0	-192.769926410E-12	-5.400000095E+0	-47.595001333E-9	818.443221917E-12	113.457294760E+6	1.951010637E+6	9.617179576E-9	-901.149303100E-3	-640.015818333E-3	7.655477909E-3	4.296805309E-3	18.933696352E+6	13.447122605E+6	160.846258939E+3	90.278499600E+3
10.684342339E+3	-25.000000000E+0	-189.626799448E-12	-5.599999905E+0	-49.446073667E-9	1.034278486E-9	113.254693232E+6	2.368982691E+6	9.255370493E-9	-891.610191300E-3	-643.152834233E-3	6.065066209E-3	4.504229973E-3	18.031971503E+6	13.007156818E+6	122.660218689E+3	91.093784388E+3
10.691185146E+3	-25.000000000E+0	-193.034750221E-12	-5.800000191E+0	-51.509509000E-9	1.104166292E-9	112.600572270E+6	2.413724355E+6	10.317161908E-9	-918.605133667E-3	-652.169834933E-3	7.955534555E-3	4.826684445E-3	17.833700059E+6	12.661154175E+6	154.447881751E+3	93.704726348E+3
10.698029667E+3	-25.000000000E+0	-189.576488535E-12	-6.000000000E+0	-52.645315667E-9	1.018205059E-9	113.970254030E+6	2.204281382E+6	5.679038749E-9	-925.645447300E-3	-667.339110800E-3	12.312934629E-3	3.918625607E-3	17.582674462E+6	12.676134664E+6	233.884714577E+3	74.434459317E+3
10.704879384E+3	-25.000000000E+0	-195.745335681E-12	-6.199999809E+0	-54.898440000E-9	1.021028118E-9	112.935810367E+6	2.100435602E+6	11.265632410E-9	-948.650922667E-3	-676.214946567E-3	7.169203325E-3	6.624233401E-3	17.280107097E+6	12.317562149E+6	130.590292275E+3	120.663417772E+3
10.711787960E+3	-25.000000000E+0	-188.926075710E-12	-6.400000095E+0	-56.769992000E-9	1.173147412E-9	112.735617355E+6	2.329672650E+6	9.357746614E-9	-970.578648300E-3	-693.430680700E-3	6.555037308E-3	4.027731231E-3	17.096684606E+6	12.214739800E+6	115.466588550E+3	70.948243760E+3
10.718767694E+3	-25.000000000E+0	-192.796686486E-12	-6.599999905E+0	-59.057639000E-9	1.107641514E-9	111.755227882E+6	2.095998619E+6	11.438245908E-9	-945.075301000E-3	-695.897931067E-3	10.210686977E-3	6.029989731E-3	16.002591993E+6	11.783368635E+6	172.893585820E+3	102.103467620E+3
10.725621305E+3	-25.000000000E+0	-194.995949943E-12	-6.800000191E+0	-60.864635667E-9	1.272953043E-9	111.723336815E+6	2.336637030E+6	9.034970409E-9	-957.721187433E-3	-698.126533567E-3	7.251539459E-3	4.504167151E-3	15.735265264E+6	11.470150538E+6	119.142082742E+3	74.003024936E+3
10.732514557E+3	-25.000000000E+0	-196.313545975E-12	-7.000000000E+0	-62.469458667E-9	1.521031314E-9	112.054756827E+6	2.728353945E+6	8.024122652E-9	-987.263055633E-3	-716.702861567E-3	4.839773488E-3	5.592642676E-3	15.803931660E+6	11.472852124E+6	77.474234463E+3	89.526030726E+3
10.739360223E+3	-25.000000000E+0	-189.997262830E-12	-7.199999809E+0	-64.227723667E-9	1.237228755E-9	112.101120797E+6	2.159421543E+6	8.791333384E-9	-991.940355933E-3	-719.493248000E-3	7.687335954E-3	3.996980889E-3	15.444115085E+6	11.202222450E+6	119.688749892E+3	62.231395733E+3
10.746207704E+3	-25.000000000E+0	-189.772623773E-12	-7.400000095E+0	-65.989167000E-9	1.153247098E-9	112.139619756E+6	1.959786689E+6	8.807204068E-9	-995.760040633E-3	-734.619582233E-3	8.054163036E-3	4.747551019E-3	15.089750120E+6	11.132426967E+6	122.052806583E+3	71.944399893E+3
10.753050017E+3	-25.000000000E+0	-192.981053360E-12	-7.599999905E+0	-68.251993667E-9	1.332994190E-9	111.352057227E+6	2.174759115E+6	11.314144123E-9	-1.013368711E+0	-755.227023367E-3	6.238215533E-3	4.577695702E-3	14.847459484E+6	11.065274182E+6	91.399755499E+3	67.070505281E+3
10.759875172E+3	-25.000000000E+0	-190.929202078E-12	-7.800000191E+0	-70.303069333E-9	1.150857446E-9	110.948216980E+6	1.816216316E+6	10.255363663E-9	-1.036703643E+0	-745.209126267E-3	5.360571626E-3	3.667588803E-3	14.746207430E+6	10.599951515E+6	76.249467864E+3	52.168260047E+3
10.766736518E+3	-25.000000000E+0	-189.475930316E-12	-8.000000000E+0	-72.472860000E-9	1.283630687E-9	110.386150071E+6	1.955146377E+6	10.848963680E-9	-1.036185410E+0	-751.304624800E-3	5.313827275E-3	3.557739932E-3	14.297564767E+6	10.366703133E+6	73.321616885E+3	49.090651755E+3
10.773568998E+3	-25.000000000E+0	-189.457452504E-12	-8.199999809E+0	-74.819560667E-9	1.437345854E-9	109.597005599E+6	2.105449434E+6	11.733514523E-9	-1.063227933E+0	-763.712226867E-3	4.302756421E-3	5.636799216E-3	14.210561029E+6	10.207387213E+6	57.508442754E+3	75.338576775E+3
10.780396500E+3	-25.000000000E+0	-200.874792725E-12	-8.399999619E+0	-76.699240333E-9	1.347414484E-9	109.518680785E+6	1.923970252E+6	9.398407296E-9	-1.084557214E+0	-772.824028533E-3	6.400982249E-3	4.572967306E-3	14.140390556E+6	10.076032372E+6	83.455614697E+3	59.622067785E+3
10.787238426E+3	-25.000000000E+0	-191.160570244E-12	-8.600000381E+0	-79.038247000E-9	1.445710577E-9	108.808086058E+6	1.990238989E+6	11.694988720E-9	-1.104794047E+0	-783.380407733E-3	8.870296247E-3	4.402830691E-3	13.977967490E+6	9.911409191E+6	112.227897047E+3	55.705065059E+3
10.794113390E+3	-25.000000000E+0	-189.903305118E-12	-8.800000191E+0	-81.410046333E-9	1.585691068E-9	108.094769467E+6	2.105451576E+6	11.859007976E-9	-1.122804307E+0	-778.268454700E-3	7.488046818E-3	9.747836884E-3	13.791962510E+6	9.559857656E+6	91.979395113E+3	119.737517943E+3
10.800963322E+3	-25.000000000E+0	-190.930901182E-12	-9.000000000E+0	-83.128140667E-9	1.629010152E-9	108.266586114E+6	2.121632537E+6	8.590479859E-9	-1.134951891E+0	-792.514935267E-3	3.651559748E-3	5.392085791E-3	13.653040734E+6	9.533654054E+6	43.926878651E+3	64.864746736E+3
10.807795580E+3	-25.000000000E+0	-182.965108342E-12	-9.199999809E+0	-85.545921667E-9	1.520643327E-9	107.544575241E+6	1.911685999E+6	12.088916529E-9	-1.146161323E+0	-802.545232833E-3	6.845941792E-3	7.380500127E-3	13.398199474E+6	9.381455214E+6	80.026512762E+3	86.275300831E+3
10.814640447E+3	-25.000000000E+0	-183.618887225E-12	-9.399999619E+0	-88.304087667E-9	1.684789856E-9	106.450333919E+6	2.031009521E+6	13.790843152E-9	-1.147626589E+0	-808.725514067E-3	8.074680585E-3	5.759339917E-3	12.996301972E+6	9.158415374E+6	91.441753130E+3	65.221668316E+3
10.821495723E+3	-25.000000000E+0	-201.251899867E-12	-9.600000381E+0	-89.739537000E-9	1.739903561E-9	106.976263778E+6	2.074095638E+6	7.177219288E-9	-1.176235825E+0	-825.653010233E-3	7.920927812E-3	4.306657551E-3	13.107219675E+6	9.200549032E+6	88.265753049E+3	47.990637071E+3
10.828323887E+3	-25.000000000E+0	-183.253381451E-12	-9.800000191E+0	-91.395662333E-9	1.672985827E-9	107.226097394E+6	1.962759902E+6	8.280634564E-9	-1.174574546E+0	-824.929705633E-3	6.025264187E-3	3.726224625E-3	12.851534916E+6	9.025917473E+6	65.925056326E+3	40.770256809E+3
10.835154929E+3	-25.000000000E+0	-198.829641409E-12	-10.000000000E+0	-93.627397333E-9	1.671749617E-9	106.806343921E+6	1.907064275E+6	11.158685642E-9	-1.190424978E+0	-825.902350533E-3	5.960601475E-3	4.406352812E-3	12.714493965E+6	8.821161050E+6	63.663005116E+3	47.062643388E+3
