[Main]
Experiment = "RvsVg"
Header length = 74    
Date = "20191028 09:28:37"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 1.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic Gate Voltage]
Pattern = "Linear Hysteresis"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 5.000000E+0
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 0.100000
Pre-measurement Delay = 1.000000E+0
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
565.097096443E+0	-50.000000000E+0	-213.562494772E-12	100.000001490E-3	-64.822808853E-12	238.410997040E-12	-1.542666899E+9	5.673755271E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	100.001800000E+0
622.067018032E+0	-55.000000000E+0	-218.277796995E-12	100.000001490E-3	-27.706410833E-12	86.163586140E-12	-3.609273034E+9	11.224402534E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.998100000E+0
656.687202454E+0	-60.000000000E+0	-269.495879316E-12	100.000001490E-3	56.376370000E-15	233.080424694E-12	NaN	NaN	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999400000E+0
714.336699009E+0	-65.000000000E+0	-247.462969792E-12	100.000001490E-3	100.007810583E-12	298.670148691E-12	999.921915167E+6	2.986235028E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999500000E+0
759.380251884E+0	-70.000000000E+0	-252.994591943E-12	100.000001490E-3	2.816537500E-12	235.604119613E-12	35.504587278E+9	2.969968278E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999400000E+0
815.467032433E+0	-75.000000000E+0	-283.857785888E-12	100.000001490E-3	57.909763430E-12	245.848884557E-12	1.726824555E+9	7.331024436E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.000700000E+0
868.192759037E+0	-70.000000000E+0	-182.340439564E-12	100.000001490E-3	18.894634337E-12	234.571859139E-12	5.292507900E+9	65.705077716E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.001100000E+0
924.724188805E+0	-65.000000000E+0	-158.964992789E-12	100.000001490E-3	12.275886800E-12	89.957559930E-12	8.146051126E+9	59.694170719E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.000400000E+0
959.332660675E+0	-60.000000000E+0	-135.723703688E-12	100.000001490E-3	2.019502197E-12	887.402994263E-15	49.517154106E+9	21.758664533E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999500000E+0
987.169422150E+0	-55.000000000E+0	-112.391970268E-12	100.000001490E-3	696.230866667E-15	750.289506269E-15	143.630520102E+9	154.782669329E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999300000E+0
1.015039104E+3	-50.000000000E+0	-100.567835194E-12	100.000001490E-3	439.809666667E-15	5.769778701E-12	227.371085879E+9	2.982837686E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.001800000E+0
1.042913301E+3	-45.000000000E+0	-96.750792476E-12	100.000001490E-3	-602.622000000E-15	6.288518944E-12	-165.941504774E+9	1.731643213E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.999300000E+0
1.070807178E+3	-40.000000000E+0	-91.222500907E-12	100.000001490E-3	-4.810590233E-12	3.787025333E-12	-20.787470277E+9	16.364452744E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.999600000E+0
1.209077397E+3	-35.000000000E+0	-110.382094784E-12	100.000001490E-3	-6.099827533E-12	4.499535939E-12	-16.393906376E+9	12.092960091E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	100.000300000E+0
1.236904524E+3	-30.000000000E+0	-85.907120856E-12	100.000001490E-3	-76.168099753E-12	151.050703878E-12	-1.312885602E+9	2.603613520E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.998100000E+0
1.381670960E+3	-25.000000000E+0	-100.961617423E-12	100.000001490E-3	35.146756700E-12	102.175496642E-12	2.845212784E+9	8.271347248E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999200000E+0
1.422079237E+3	-20.000000000E+0	-59.655572496E-12	100.000001490E-3	21.272291000E-12	88.333375859E-12	4.700951181E+9	19.520741209E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.000000000E+0
1.463709280E+3	-15.000000000E+0	-49.333324636E-12	100.000001490E-3	-19.725116667E-12	40.033285409E-12	-5.069678582E+9	10.289211112E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.999800000E+0
1.491191611E+3	-10.000000000E+0	-16.209462476E-12	100.000001490E-3	-89.934355400E-12	145.457775225E-12	-1.111922146E+9	1.798397519E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.998500000E+0
1.525781948E+3	-5.000000000E+0	9.115936160E-12	100.000001490E-3	86.371759900E-12	102.845923433E-12	1.157785850E+9	1.378616750E+9	139.468741533E-3	NaN	322.625981270E-3	NaN	1.614749331E+9	NaN	3.735317905E+9	NaN	99.999100000E+0
1.572795390E+3	0.000000000E+0	13.754990694E-12	100.000001490E-3	43.487125200E-12	89.531391788E-12	2.299531207E+9	4.734280053E+9	113.470023570E-3	NaN	286.594933672E-3	NaN	2.609278563E+9	NaN	6.590339839E+9	NaN	100.000000000E+0
1.614075665E+3	5.000000000E+0	44.176575852E-12	100.000001490E-3	12.106760333E-12	119.846868129E-12	8.259848113E+9	81.765633437E+9	81.442344890E-3	340.579065900E-3	222.375508139E-3	284.562082187E-3	6.727013887E+9	28.131313128E+9	18.367878938E+9	23.504395425E+9	100.000200000E+0
1.646264073E+3	10.000000000E+0	82.304129021E-12	100.000001490E-3	58.587087667E-12	86.709414751E-12	1.706860769E+9	2.526169233E+9	66.694077563E-3	276.885354800E-3	174.384438908E-3	265.860940896E-3	1.138375028E+9	4.726047425E+9	2.976499530E+9	4.537876032E+9	100.000000000E+0
1.678542632E+3	15.000000000E+0	101.626997963E-12	100.000001490E-3	124.094439333E-12	53.511504822E-12	805.837892716E+6	347.490173723E+6	50.068256336E-3	206.776667433E-3	121.447994949E-3	230.798811185E-3	403.468975765E+6	1.666284715E+9	978.673948657E+6	1.859864249E+9	99.999400000E+0
1.709638737E+3	20.000000000E+0	137.342548792E-12	100.000001490E-3	170.211525047E-12	118.913875505E-12	587.504291867E+6	410.444664087E+6	69.876230392E-3	151.381257853E-3	106.812156340E-3	214.052267195E-3	410.525846430E+6	889.371373718E+6	627.525993380E+6	1.257566238E+9	99.999500000E+0
1.753767186E+3	25.000000000E+0	171.682022302E-12	100.000001490E-3	157.001322433E-12	114.844506257E-12	636.937319637E+6	465.911693333E+6	55.272148316E-3	135.740265603E-3	72.932638082E-3	198.140624921E-3	352.048934746E+6	864.580396518E+6	464.535183215E+6	1.262031567E+9	99.998400000E+0
1.796006982E+3	30.000000000E+0	201.395357567E-12	100.000001490E-3	176.884691880E-12	123.215263631E-12	565.340055305E+6	393.807531987E+6	57.194450481E-3	129.725117637E-3	53.052899638E-3	184.506868570E-3	323.343133161E+6	733.388040864E+6	299.929287684E+6	1.043091217E+9	100.000900000E+0
1.845365294E+3	35.000000000E+0	258.844028618E-12	100.000001490E-3	241.641997446E-12	111.023962749E-12	413.835353735E+6	190.139302699E+6	48.577548392E-3	119.520870517E-3	37.623643736E-3	163.843268141E-3	201.031066228E+6	494.619609919E+6	155.699936824E+6	678.041358180E+6	99.999700000E+0
1.898156413E+3	40.000000000E+0	306.921185689E-12	100.000001490E-3	357.155323767E-12	137.689026549E-12	279.990230680E+6	107.940662620E+6	44.134804570E-3	90.072814903E-3	24.321338451E-3	128.154171326E-3	123.573139284E+6	252.195078470E+6	68.097370620E+6	358.819154575E+6	100.001100000E+0
1.939096056E+3	45.000000000E+0	383.807969665E-12	100.000001490E-3	502.425693867E-12	194.186739167E-12	199.034409886E+6	76.926485866E+6	32.161404202E-3	71.863980200E-3	13.278136536E-3	96.724960450E-3	64.012260111E+6	143.034046780E+6	26.428060304E+6	192.515951374E+6	99.999800000E+0
1.983617064E+3	50.000000000E+0	459.644417898E-12	100.000001490E-3	1.035521103E-9	317.441920256E-12	96.569737923E+6	29.603726055E+6	49.380474920E-3	71.373035050E-3	10.980268200E-3	78.049421783E-3	47.686594505E+6	68.924751869E+6	10.603616066E+6	75.372120943E+6	100.001000000E+0
2.025233631E+3	55.000000000E+0	542.580750699E-12	100.000001490E-3	1.980739420E-9	92.524752514E-12	50.486197469E+6	2.358322796E+6	37.191949705E-3	67.391588083E-3	3.676661727E-3	50.321889819E-3	18.776800891E+6	34.023449731E+6	1.856206672E+6	25.405608286E+6	99.999400000E+0
2.065380908E+3	60.000000000E+0	617.615465483E-12	100.000001490E-3	2.891162667E-9	802.735599268E-12	34.588161587E+6	9.603454326E+6	36.233557603E-3	69.783097617E-3	2.254721224E-3	31.829236088E-3	12.532521266E+6	24.136690205E+6	779.866608577E+3	11.009147446E+6	99.998500000E+0
2.106879366E+3	65.000000000E+0	781.344507613E-12	100.000001490E-3	6.169853991E-9	1.361885767E-9	16.207839218E+6	3.577592854E+6	31.086478391E-3	60.816546906E-3	480.458012706E-6	18.130734525E-3	5.038446361E+6	9.857047994E+6	77.871861049E+3	2.938600257E+6	99.999200000E+0
2.148254766E+3	70.000000000E+0	924.126410580E-12	100.000001490E-3	17.974132318E-9	374.640816797E-12	5.563550981E+6	115.962943126E+3	33.837694276E-3	59.958629009E-3	274.483643993E-6	7.588574138E-3	1.882577344E+6	3.335828843E+6	15.271037240E+3	422.194184586E+3	100.003600000E+0
2.187228446E+3	75.000000000E+0	1.122895380E-9	100.000001490E-3	35.289782011E-9	631.147195744E-12	2.833681474E+6	50.679545573E+3	35.102160122E-3	41.833798554E-3	157.239464137E-6	2.315552098E-3	994.683393380E+3	1.185436582E+6	4.455665498E+3	65.615369843E+3	100.000900000E+0
2.222275016E+3	70.000000000E+0	1.000773768E-9	100.000001490E-3	186.071464167E-12	232.289497913E-12	537.427928232E+6	670.918908348E+6	53.479780008E-3	-61.989126400E-3	75.756900798E-3	149.093951880E-3	287.415269439E+6	-333.146872776E+6	407.138736383E+6	801.272524765E+6	100.003000000E+0
2.258858498E+3	65.000000000E+0	843.709746512E-12	100.000001490E-3	-25.308487667E-12	73.792440498E-12	-3.951243662E+9	11.520716554E+9	434.032532832E-3	0.000000000E+0	424.249255790E-3	27.170417096E+21	-17.149682689E+9	-0.000000000E+0	16.763121581E+9	NaN	100.000700000E+0
2.312854514E+3	60.000000000E+0	712.188051126E-12	100.000001490E-3	-57.498791367E-12	154.208025742E-12	-1.739167017E+9	4.664333038E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	-0.000000000E+0	NaN	NaN	99.999000000E+0
2.381032813E+3	55.000000000E+0	653.428262424E-12	100.000001490E-3	51.837269667E-12	202.570232635E-12	1.929113978E+9	7.538612080E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	100.000400000E+0
2.454002661E+3	50.000000000E+0	571.202487161E-12	100.000001490E-3	-28.549021467E-12	247.948138340E-12	-3.502747077E+9	30.421344486E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.999600000E+0
2.517867430E+3	45.000000000E+0	515.674852819E-12	100.000001490E-3	117.618115400E-12	203.178989067E-12	850.209180363E+6	1.468690781E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999300000E+0
2.583340553E+3	40.000000000E+0	461.161253629E-12	100.000001490E-3	-61.178273500E-12	185.436929395E-12	-1.634567237E+9	4.954522447E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.999800000E+0
2.649927721E+3	35.000000000E+0	404.212056419E-12	100.000001490E-3	2.955674000E-12	881.824812184E-15	33.833231097E+9	10.094138480E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999100000E+0
2.678154937E+3	30.000000000E+0	289.147193920E-12	100.000001490E-3	-57.164802500E-12	180.014134002E-12	-1.749328208E+9	5.508700959E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.999500000E+0
2.724033062E+3	25.000000000E+0	242.836538609E-12	100.000001490E-3	87.950143300E-12	212.337481607E-12	1.137007829E+9	2.745070899E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.002200000E+0
2.776158680E+3	20.000000000E+0	138.408522028E-12	100.000001490E-3	3.029149600E-12	274.420800712E-12	33.012566131E+9	2.990718858E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999200000E+0
2.836763381E+3	15.000000000E+0	62.709781580E-12	100.000001490E-3	104.968453210E-12	201.320619636E-12	952.667191257E+6	1.827135138E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.000100000E+0
2.884044675E+3	10.000000000E+0	-12.862102645E-12	100.000001490E-3	3.215319900E-12	586.365388172E-15	31.101104898E+9	5.671787571E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999900000E+0
2.911849109E+3	5.000000000E+0	-95.290661502E-12	100.000001490E-3	36.752478222E-12	120.752109456E-12	2.720904993E+9	8.939669742E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.997400000E+0
2.945704002E+3	0.000000000E+0	-176.659324669E-12	100.000001490E-3	-6.176238133E-12	21.288497880E-12	-16.191085792E+9	55.808064411E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.999400000E+0
2.977467660E+3	-5.000000000E+0	-256.062067036E-12	100.000001490E-3	3.529195000E-12	847.444124339E-15	28.335074001E+9	6.803928934E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999200000E+0
3.005299866E+3	-10.000000000E+0	-331.297194308E-12	100.000001490E-3	3.276079333E-12	633.459468942E-15	30.524291788E+9	5.902146956E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.000800000E+0
3.033188848E+3	-15.000000000E+0	-434.383487513E-12	100.000001490E-3	3.327059667E-12	359.011898866E-15	30.056569917E+9	3.243304094E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.000300000E+0
3.061013024E+3	-20.000000000E+0	-530.538520523E-12	100.000001490E-3	2.950427667E-12	717.289968543E-15	33.893392005E+9	8.239954621E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999400000E+0
3.088857793E+3	-25.000000000E+0	-656.497088173E-12	100.000001490E-3	2.988289667E-12	650.483973214E-15	33.463958533E+9	7.284356985E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.001200000E+0
3.116723609E+3	-30.000000000E+0	-798.785732004E-12	100.000001490E-3	3.081170667E-12	908.955185862E-15	32.455197166E+9	9.574386804E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.001700000E+0
3.144591293E+3	-35.000000000E+0	-942.219944659E-12	100.000001490E-3	1.686669667E-12	1.097843743E-12	59.288432979E+9	38.590505578E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.000100000E+0
3.173393359E+3	-40.000000000E+0	-1.091664681E-9	100.000001490E-3	1.699060000E-12	1.023667377E-12	58.856074235E+9	35.460221022E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.000100000E+0
3.202403065E+3	-45.000000000E+0	-1.262107985E-9	100.000001490E-3	1.474190000E-12	4.154543235E-12	67.833862318E+9	191.168515467E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.000300000E+0
3.229708511E+3	-50.000000000E+0	-1.429792129E-9	100.000001490E-3	1.705283333E-12	3.248424437E-12	58.641282381E+9	111.706817859E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.001600000E+0
3.256705511E+3	-55.000000000E+0	-1.630780381E-9	100.000001490E-3	1.485830000E-12	4.235390687E-12	67.302451485E+9	191.847099739E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.000700000E+0
3.283690573E+3	-60.000000000E+0	-1.823808086E-9	100.000001490E-3	950.116666667E-15	4.559966831E-12	105.250233996E+9	505.135414253E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.001600000E+0
3.310643421E+3	-65.000000000E+0	-2.032430054E-9	100.000001490E-3	633.463333333E-15	2.351412718E-12	157.862335873E+9	585.984199474E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.998100000E+0
3.337651749E+3	-70.000000000E+0	-2.249732682E-9	100.000001490E-3	722.063333333E-15	2.105078347E-12	138.492008767E+9	403.754789139E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999200000E+0
3.364628831E+3	-75.000000000E+0	-2.461086919E-9	100.000001490E-3	-2.982543333E-12	3.054137654E-12	-33.528432051E+9	34.333263717E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	100.001300000E+0
3.391597021E+3	-70.000000000E+0	-2.240238994E-9	100.000001490E-3	-1.651420000E-12	4.889882884E-12	-60.553948414E+9	179.301277648E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.999100000E+0
3.418614944E+3	-65.000000000E+0	-2.018940726E-9	100.000001490E-3	548.836666667E-15	5.546654259E-12	182.203572690E+9	1.841386124E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.000800000E+0
