[Main]
Experiment = "RvsT"
Header length = 73    
Date = "20191026 21:41:02"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 1.000000E-1
Delay after inital voltage set = 10.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = FALSE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 1

[Dynamic Temperature]
Initial temperature (K) = 1.000000E+2
Final temperature (K) = 3.000000E+2
Ramp rate (K/min) = 1.000000E+1
Step control = "Step Control"
Temperature interval (K) = 1.000000
Stability Temperature (K) = 0.200000
Stability time (s) = FALSE
Go to other temperature at finish = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Temperature (K)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)
10.841752147E+3	271.960900000E+0	100.000001490E-3	329.718360000E-12	2.412723483E-9	303.289151050E+6	2.219326994E+9	39.194893387E-3	3.034484187E-3	47.274212289E-3	137.807952346E-3	118.873857636E+6	9.203261191E+6	143.377554979E+6	417.956562523E+6	75.000000000E+0	171.882508226E-12
10.916615893E+3	272.923500000E+0	100.000001490E-3	1.643523025E-9	2.332747741E-9	60.844904494E+6	86.360708892E+6	19.391133671E-3	4.431098547E-3	42.850837239E-3	132.412197925E-3	11.798516587E+6	2.696097639E+6	26.072550605E+6	80.566074166E+6	75.000000000E+0	72.421409147E-12
10.987976781E+3	273.958500000E+0	100.000001490E-3	1.873622504E-9	2.928151339E-9	53.372545036E+6	83.412154198E+6	15.207169660E-3	3.385760130E-3	37.412358060E-3	114.491372580E-3	8.116453355E+6	1.807066323E+6	19.967927357E+6	61.106958482E+6	75.000000000E+0	152.271806275E-12
11.055012410E+3	274.975700000E+0	100.000001490E-3	1.264211429E-9	2.979642640E-9	79.100694061E+6	186.433847556E+6	21.230643574E-3	2.346444337E-3	33.891554758E-3	113.783364096E-3	16.793586170E+6	1.856053728E+6	26.808454643E+6	90.003429385E+6	75.000000000E+0	228.753405107E-12
11.123322698E+3	275.953900000E+0	100.000001490E-3	1.733453671E-9	2.888694823E-9	57.688303522E+6	96.134039561E+6	29.119924516E-3	9.901451023E-3	31.221207304E-3	106.232992556E-3	16.798790190E+6	5.711979034E+6	18.010984564E+6	61.284010273E+6	75.000000000E+0	280.495737748E-12
11.189787571E+3	276.937600000E+0	100.000001490E-3	727.882587233E-12	3.515874802E-9	137.384797004E+6	663.606678378E+6	20.419889317E-3	2.990455290E-3	27.195796281E-3	94.567694208E-3	28.053823068E+6	4.108430868E+6	37.362888958E+6	129.921632783E+6	75.000000000E+0	155.942633806E-12
11.249936071E+3	277.974500000E+0	100.000001490E-3	1.291591848E-9	2.594440254E-9	77.423840705E+6	155.522450281E+6	10.602517956E-3	5.888664567E-3	25.803511127E-3	82.964425210E-3	8.208876491E+6	4.559230206E+6	19.978069054E+6	64.234243459E+6	75.000000000E+0	146.187770222E-12
11.310521551E+3	278.962600000E+0	100.000001490E-3	1.517567941E-9	3.057788505E-9	65.894909084E+6	132.773426566E+6	27.241272757E-3	4.593871550E-3	21.856101949E-3	84.672522397E-3	17.950611649E+6	3.027127436E+6	14.402058294E+6	55.794880821E+6	75.000000000E+0	164.541144598E-12
11.375253199E+3	279.987400000E+0	100.000001490E-3	1.556078425E-9	3.099041108E-9	64.264114138E+6	127.986564365E+6	22.464237890E-3	9.482472393E-3	20.181625078E-3	73.907076307E-3	14.436443262E+6	6.093826791E+6	12.969542382E+6	47.495727166E+6	75.000000000E+0	120.241233637E-12
11.437558078E+3	280.990400000E+0	100.000001490E-3	2.089392846E-9	3.021226331E-9	47.860794423E+6	69.205890397E+6	40.026982536E-3	17.049820957E-3	21.089868863E-3	69.068919592E-3	19.157231540E+6	8.160179636E+6	10.093778630E+6	33.056933124E+6	75.000000000E+0	128.890093043E-12
11.498521564E+3	281.942900000E+0	100.000001490E-3	1.714387526E-9	2.934932507E-9	58.329869976E+6	99.857371168E+6	30.456162028E-3	13.857099520E-3	17.976389466E-3	61.187493715E-3	17.765039446E+6	8.082828012E+6	10.485604445E+6	35.690584994E+6	75.000000000E+0	150.511950125E-12
11.560506636E+3	283.004500000E+0	100.000001490E-3	1.381974153E-9	3.349186353E-9	72.360254552E+6	175.363610490E+6	27.366018094E-3	11.686171793E-3	17.116493276E-3	56.749942060E-3	19.802120058E+6	8.456143531E+6	12.385537920E+6	41.064401921E+6	75.000000000E+0	61.560007092E-12
11.621052760E+3	283.942400000E+0	100.000001490E-3	1.422318836E-9	3.251394261E-9	70.307724937E+6	160.722144446E+6	26.469304519E-3	17.296954097E-3	15.460139418E-3	54.931036817E-3	18.609965536E+6	12.161094728E+6	10.869672135E+6	38.620761695E+6	75.000000000E+0	161.926222431E-12
11.682648866E+3	285.004000000E+0	100.000001490E-3	1.638252462E-9	3.169338418E-9	61.040653873E+6	118.088325137E+6	11.565931414E-3	5.279239550E-3	15.144728081E-3	48.791720072E-3	7.059920056E+6	3.222482293E+6	9.244440910E+6	29.782784524E+6	75.000000000E+0	149.807902194E-12
11.744460842E+3	286.003500000E+0	100.000001490E-3	1.428379190E-9	3.553065289E-9	70.009422009E+6	174.147067542E+6	13.403743980E-3	8.677509290E-3	14.703403346E-3	42.366980851E-3	9.383883548E+6	6.075074008E+6	10.293767545E+6	29.660877974E+6	75.000000000E+0	150.411308408E-12
11.808388275E+3	287.010000000E+0	100.000001490E-3	1.832056172E-9	4.132471600E-9	54.583480042E+6	123.121050871E+6	29.203766579E-3	14.522002850E-3	12.338857315E-3	41.370913509E-3	15.940431865E+6	7.926614409E+6	6.734977620E+6	22.581683982E+6	75.000000000E+0	147.293663377E-12
11.872658118E+3	287.966900000E+0	100.000001490E-3	1.562501714E-9	3.575176115E-9	63.999930762E+6	146.438894622E+6	36.398685796E-3	21.480791206E-3	12.146471876E-3	38.731234258E-3	23.295133360E+6	13.747691294E+6	7.773733475E+6	24.787962739E+6	75.000000000E+0	227.747737336E-12
11.935874258E+3	288.978200000E+0	100.000001490E-3	1.799559487E-9	3.293991775E-9	55.569155783E+6	101.716194108E+6	30.039260045E-3	19.965224371E-3	9.825306255E-3	38.437723114E-3	16.692562961E+6	11.094506468E+6	5.459839658E+6	21.359517918E+6	75.000000000E+0	122.151760928E-12
11.998913103E+3	289.970600000E+0	100.000001490E-3	1.301191909E-9	2.543331836E-9	76.852615512E+6	150.217429380E+6	32.283396735E-3	19.073888578E-3	10.581152150E-3	36.208594489E-3	24.810634397E+6	14.658782034E+6	8.131892057E+6	27.827251491E+6	75.000000000E+0	136.181052546E-12
12.061092273E+3	290.993500000E+0	100.000001490E-3	1.823226664E-9	3.195545128E-9	54.847816492E+6	96.131038562E+6	17.838654764E-3	8.692309140E-3	14.304651539E-3	32.670984493E-3	9.784112484E+6	4.767541695E+6	7.845788909E+6	17.919321354E+6	75.000000000E+0	212.109357856E-12
12.119420910E+3	291.969500000E+0	100.000001490E-3	2.638600763E-9	2.661850162E-9	37.898875386E+6	38.232812255E+6	31.928471553E-3	19.421960320E-3	8.937912151E-3	31.435698130E-3	12.100531466E+6	7.360704430E+6	3.387368138E+6	11.913775883E+6	75.000000000E+0	80.567344463E-12
12.183354389E+3	292.982800000E+0	100.000001490E-3	1.560757229E-9	2.681286725E-9	64.071464550E+6	110.070909262E+6	31.598951253E-3	20.914225748E-3	9.134678283E-3	30.805422368E-3	20.245910549E+6	13.400050536E+6	5.852722071E+6	19.737484978E+6	75.000000000E+0	144.427511617E-12
12.244262497E+3	294.014500000E+0	100.000001490E-3	1.313050314E-9	3.112717948E-9	76.158545049E+6	180.541497582E+6	33.259726896E-3	20.953581604E-3	8.636683289E-3	29.942727164E-3	25.330123714E+6	15.957942648E+6	6.577572236E+6	22.803945016E+6	75.000000000E+0	153.126789026E-12
12.304274786E+3	294.953400000E+0	100.000001490E-3	2.310229698E-9	2.750039302E-9	43.285739766E+6	51.526255454E+6	8.901209107E-3	6.324710390E-3	9.087670738E-3	26.144921942E-3	3.852954153E+6	2.737697640E+6	3.933665448E+6	11.317022705E+6	75.000000000E+0	174.396580510E-12
12.362527986E+3	295.973400000E+0	100.000001490E-3	1.690116842E-9	3.252168549E-9	59.167507834E+6	113.851719186E+6	29.404206983E-3	19.551003122E-3	8.181445909E-3	26.855625815E-3	17.397736211E+6	11.567841131E+6	4.840757577E+6	15.889804271E+6	75.000000000E+0	114.257478478E-12
12.419490212E+3	296.994400000E+0	100.000001490E-3	1.781248765E-9	2.849564331E-9	56.140390652E+6	89.810956164E+6	28.651661720E-3	18.193070907E-3	6.993155548E-3	27.734700520E-3	16.085154578E+6	10.213660927E+6	3.925984785E+6	15.570368986E+6	75.000000000E+0	190.437499104E-12
12.476258646E+3	297.983100000E+0	100.000001490E-3	1.961639309E-9	3.190683425E-9	50.977772034E+6	82.917349573E+6	41.994250577E-3	27.802039868E-3	8.062101603E-3	26.511756704E-3	21.407733007E+6	14.172860294E+6	4.109879715E+6	13.515102693E+6	75.000000000E+0	155.741558538E-12
12.536544753E+3	299.005000000E+0	100.000001490E-3	1.299253652E-9	2.989797888E-9	76.967266062E+6	177.114429690E+6	28.879268544E-3	21.031206661E-3	7.952743496E-3	24.906026801E-3	22.227583126E+6	16.187144546E+6	6.121009155E+6	19.169487628E+6	75.000000000E+0	117.777287922E-12
12.594044038E+3	299.994100000E+0	100.000001490E-3	1.327167513E-9	3.094057989E-9	75.348439819E+6	175.661655275E+6	32.422615945E-3	24.542242121E-3	7.349915569E-3	25.928134288E-3	24.429934899E+6	18.492196259E+6	5.538046627E+6	19.536444369E+6	75.000000000E+0	118.732815246E-12
