[Main]
Experiment = "IvsV"
Header length = 54    
Date = "20190903 15:01:08"
Comments = "SD: 1Vb to 2V-, BG: 2Va to 2V-, volt1: 1I- to 2I+, volt2: 1V- to 2Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Gate Voltage]
Pattern = "Linear+Reveresed"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 2.500000E+1
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 1.000000
Pre-measurement Delay = 3.000000E+2
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = TRUE
Finish gate voltage (V) = 0.000000E+0
Finish gate ramp step (V) = 1.000000E-1
Finish gate ramp delay (s) = 1.000000E+0

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 0.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 200.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = TRUE
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = TRUE
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	di/dv (A/V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)
8.671945418E+3	50.000000000E+0	200.294369516E-12	3.400000095E+0	63.202822333E-9	440.742655203E-12	53.795067528E+6	375.138008457E+3	7.091436643E-9	1.000302931E+0	649.656344900E-3	6.768890936E-3	3.326084795E-3	15.826871232E+6	10.278913519E+6	107.097921988E+3	52.625573867E+3
8.678778364E+3	50.000000000E+0	192.657611161E-12	3.599999905E+0	65.319842333E-9	505.717200465E-12	55.113419997E+6	426.697362901E+3	10.585110095E-9	1.043754831E+0	685.078560333E-3	4.461871183E-3	3.963311132E-3	15.979138856E+6	10.488062063E+6	68.308051946E+3	60.675454665E+3
8.685609518E+3	50.000000000E+0	201.075478490E-12	3.799999952E+0	66.468686667E-9	398.386610298E-12	57.169776370E+6	342.652676945E+3	5.744220297E-9	1.086997243E+0	721.477631200E-3	7.923759721E-3	4.295438731E-3	16.353523699E+6	10.854398776E+6	119.210414984E+3	64.623493347E+3
8.692439244E+3	50.000000000E+0	190.505325404E-12	4.000000000E+0	68.734303000E-9	377.621468369E-12	58.195105288E+6	319.719850958E+3	11.328078966E-9	1.145294130E+0	760.254525900E-3	5.148737747E-3	4.866365785E-3	16.662628125E+6	11.060773045E+6	74.907833824E+3	70.799667310E+3
8.699366291E+3	50.000000000E+0	192.396073841E-12	4.199999809E+0	68.707801333E-9	411.013529232E-12	61.128426871E+6	365.673329332E+3	-132.508459703E-12	1.183503760E+0	795.717100100E-3	7.886232936E-3	6.614090460E-3	17.225172941E+6	11.581175422E+6	114.779294098E+3	96.264038896E+3
8.706194837E+3	50.000000000E+0	206.844917120E-12	4.400000095E+0	69.905745333E-9	375.056818875E-12	62.941895182E+6	337.694518072E+3	5.989711432E-9	1.232361000E+0	832.785427300E-3	5.978450433E-3	2.451807624E-3	17.628894365E+6	11.912975440E+6	85.521589171E+3	35.073048896E+3
8.713087282E+3	50.000000000E+0	202.681187574E-12	4.599999905E+0	71.139731000E-9	391.498507826E-12	64.661474537E+6	355.847153753E+3	6.169934217E-9	1.303014647E+0	873.609886133E-3	8.251062261E-3	4.651525197E-3	18.316271780E+6	12.280196648E+6	115.983883338E+3	65.385757454E+3
8.719971794E+3	50.000000000E+0	203.212539388E-12	4.800000191E+0	72.658831000E-9	506.077535932E-12	66.062171999E+6	460.131009035E+3	7.595489135E-9	1.353277923E+0	916.146121633E-3	8.096660046E-3	3.295686055E-3	18.625099028E+6	12.608875054E+6	111.433943185E+3	45.358368831E+3
8.726822605E+3	50.000000000E+0	189.776112880E-12	5.000000000E+0	74.045850667E-9	454.173115596E-12	67.525728383E+6	414.180810491E+3	6.935104947E-9	1.405235332E+0	965.080902100E-3	7.034400345E-3	6.421339922E-3	18.977907869E+6	13.033558173E+6	95.000601413E+3	86.721131086E+3
8.733654443E+3	50.000000000E+0	207.646031850E-12	5.199999809E+0	74.408004333E-9	458.888358391E-12	69.884951973E+6	430.993831572E+3	1.810770060E-9	1.433361436E+0	1.013390136E+0	6.702806226E-3	4.310725910E-3	19.263538233E+6	13.619369915E+6	90.081790072E+3	57.933631587E+3
8.740468573E+3	50.000000000E+0	193.544178369E-12	5.400000095E+0	75.699900333E-9	523.852711614E-12	71.334309181E+6	493.642278671E+3	6.459470760E-9	1.487747828E+0	1.049297003E+0	8.393454129E-3	6.661262235E-3	19.653233647E+6	13.861273243E+6	110.878007658E+3	87.995653972E+3
8.747300540E+3	50.000000000E+0	196.509386078E-12	5.599999905E+0	76.802835333E-9	497.786462055E-12	72.913973557E+6	472.581367263E+3	5.514680259E-9	1.535233661E+0	1.084339318E+0	10.322181096E-3	3.576305579E-3	19.989283651E+6	14.118480309E+6	134.398437906E+3	46.564759801E+3
8.754112986E+3	50.000000000E+0	197.154705524E-12	5.800000191E+0	77.468759000E-9	518.080408287E-12	74.868892514E+6	500.693529910E+3	3.329613570E-9	1.583313702E+0	1.124647288E+0	8.187377020E-3	2.908506777E-3	20.438093017E+6	14.517430031E+6	105.686177574E+3	37.544254153E+3
8.760940795E+3	50.000000000E+0	199.087365112E-12	6.000000000E+0	79.023572000E-9	519.003440713E-12	75.926712095E+6	498.664181107E+3	7.774072414E-9	1.661466770E+0	1.173713984E+0	7.661974040E-3	6.726177427E-3	21.024951521E+6	14.852707291E+6	96.958082842E+3	85.116089504E+3
8.767766339E+3	50.000000000E+0	187.535018533E-12	6.199999809E+0	80.785107333E-9	417.549470131E-12	76.746816510E+6	396.676982006E+3	8.807685066E-9	1.732103075E+0	1.210725468E+0	6.977436746E-3	5.818458240E-3	21.440871127E+6	14.986988423E+6	86.370334539E+3	72.023896885E+3
8.774632636E+3	50.000000000E+0	203.029826053E-12	6.400000095E+0	81.081759333E-9	547.473405117E-12	78.932674229E+6	532.962534242E+3	1.483257878E-9	1.786368531E+0	1.252822041E+0	7.621651641E-3	4.202352254E-3	22.031694256E+6	15.451342587E+6	93.999583926E+3	51.828577586E+3
8.781513723E+3	50.000000000E+0	195.183558667E-12	6.599999905E+0	81.499561667E-9	546.581637989E-12	80.982029469E+6	543.110777652E+3	2.089013659E-9	1.857266593E+0	1.299318121E+0	8.023609415E-3	6.667953029E-3	22.788669718E+6	15.942639381E+6	98.449724771E+3	81.815814624E+3
8.788340421E+3	50.000000000E+0	182.940646890E-12	6.800000191E+0	82.145925333E-9	698.044158186E-12	82.779519047E+6	703.428191398E+3	3.231813710E-9	1.887459930E+0	1.345857524E+0	13.447543511E-3	5.060264750E-3	22.976914830E+6	16.383740503E+6	163.703110737E+3	61.600922133E+3
8.795175707E+3	50.000000000E+0	190.099704959E-12	7.000000000E+0	83.608978333E-9	521.366637559E-12	83.723065866E+6	522.078061553E+3	7.315271976E-9	1.946793080E+0	1.386914432E+0	14.284914294E-3	4.372391480E-3	23.284497891E+6	16.588104053E+6	170.853831477E+3	52.295717119E+3
8.801998375E+3	50.000000000E+0	187.806687331E-12	7.199999809E+0	84.571262333E-9	556.202040292E-12	85.135300226E+6	559.911563104E+3	4.811424589E-9	2.015588227E+0	1.436221549E+0	9.781870463E-3	5.153631203E-3	23.833015748E+6	16.982382778E+6	115.664236206E+3	60.938326571E+3
8.808866286E+3	50.000000000E+0	204.280331077E-12	7.400000095E+0	85.813977333E-9	557.699607383E-12	86.233039481E+6	560.423065755E+3	6.213566111E-9	2.073701027E+0	1.499685856E+0	8.969879941E-3	6.724462051E-3	24.165073000E+6	17.476009180E+6	104.527027180E+3	78.360918115E+3
8.815680371E+3	50.000000000E+0	199.915468265E-12	7.599999905E+0	86.166177333E-9	567.523545153E-12	88.201660325E+6	580.930018077E+3	1.761001679E-9	2.144123763E+0	1.543400057E+0	10.898915747E-3	4.569107239E-3	24.883589234E+6	17.911901221E+6	126.487167988E+3	53.026690755E+3
8.822498527E+3	50.000000000E+0	205.037963460E-12	7.800000191E+0	86.407080667E-9	522.369195182E-12	90.270382133E+6	545.724569093E+3	1.204514944E-9	2.199349238E+0	1.577228910E+0	10.164507789E-3	5.220453782E-3	25.453345039E+6	18.253468325E+6	117.635125619E+3	60.416967477E+3
8.829321389E+3	50.000000000E+0	183.639642382E-12	8.000000000E+0	88.408235333E-9	692.827077683E-12	90.489307584E+6	709.135775624E+3	10.005782876E-9	2.319904832E+0	1.632349559E+0	9.564132127E-3	3.313812436E-3	26.240822742E+6	18.463772670E+6	108.181461724E+3	37.483074097E+3
8.836174384E+3	50.000000000E+0	200.356377322E-12	8.199999809E+0	88.037315667E-9	874.026098086E-12	93.142319790E+6	924.708093564E+3	-1.854600102E-9	2.405256383E+0	1.681685309E+0	10.576519775E-3	8.848125396E-3	27.320873705E+6	19.101960299E+6	120.136781717E+3	100.504261501E+3
8.843007404E+3	50.000000000E+0	200.684890465E-12	8.399999619E+0	89.866827667E-9	605.230836485E-12	93.471638386E+6	629.508344254E+3	9.147568724E-9	2.479016740E+0	1.722319311E+0	9.043889261E-3	5.872775251E-3	27.585448424E+6	19.165239897E+6	100.636569641E+3	65.349755898E+3
8.849906009E+3	50.000000000E+0	198.170634069E-12	8.600000381E+0	90.526312667E-9	520.374224566E-12	95.000007491E+6	546.090454539E+3	3.297412421E-9	2.558273302E+0	1.780205737E+0	7.011538449E-3	5.194168526E-3	28.259996753E+6	19.665064052E+6	77.453043679E+3	57.377445004E+3
8.856941685E+3	50.000000000E+0	194.630429828E-12	8.800000191E+0	90.708740667E-9	880.901834176E-12	97.013806234E+6	942.132359280E+3	912.140869885E-12	2.625217699E+0	1.831595116E+0	11.171086046E-3	6.899751038E-3	28.941176779E+6	20.192046572E+6	123.153358368E+3	76.064897242E+3
8.864036731E+3	50.000000000E+0	189.335324502E-12	9.000000000E+0	92.985797333E-9	1.388058478E-9	96.788974855E+6	1.444830942E+6	11.385294191E-9	2.714260869E+0	1.910924413E+0	14.682893484E-3	6.034394178E-3	29.190058552E+6	20.550712777E+6	157.904689806E+3	64.895869597E+3
8.871861167E+3	50.000000000E+0	195.005927147E-12	9.199999809E+0	92.636585333E-9	1.149219536E-9	99.312812278E+6	1.232042650E+6	-1.746061665E-9	2.781553445E+0	1.958157574E+0	7.254841929E-3	5.849468911E-3	30.026510966E+6	21.138058647E+6	78.315083642E+3	63.144263031E+3
8.879092106E+3	50.000000000E+0	192.994421833E-12	9.399999619E+0	95.108786000E-9	1.713668388E-9	98.834187817E+6	1.780792611E+6	12.361015122E-9	2.876554858E+0	2.019682378E+0	11.978591551E-3	7.010483763E-3	30.244890919E+6	21.235497402E+6	125.946214376E+3	73.710159254E+3
8.887319126E+3	50.000000000E+0	191.571334490E-12	9.600000381E+0	94.982163333E-9	2.034037487E-9	101.071612233E+6	2.164442680E+6	-633.110918207E-12	2.926584457E+0	2.079927760E+0	10.650548329E-3	5.672850219E-3	30.811937255E+6	21.898087887E+6	112.132088334E+3	59.725426546E+3
8.895556850E+3	50.000000000E+0	187.384178775E-12	9.800000191E+0	97.304674333E-9	1.967755837E-9	100.714588049E+6	2.036713240E+6	11.612566075E-9	3.035195853E+0	2.126337179E+0	7.348867132E-3	5.706356406E-3	31.192703469E+6	21.852364174E+6	75.524297080E+3	58.644216683E+3
8.904180654E+3	50.000000000E+0	180.686076633E-12	10.000000000E+0	97.773314000E-9	2.289848156E-9	102.277396468E+6	2.395333635E+6	2.343200568E-9	3.096819048E+0	2.223460561E+0	13.172653213E-3	4.440623127E-3	31.673458960E+6	22.740975729E+6	134.726467521E+3	45.417537213E+3
