[Main]
Experiment = "IvsV"
Header length = 54    
Date = "20190903 17:03:52"
Comments = "SD: 1Vb to 2V-, BG: 2Va to 2V-, volt1: 1I- to 2I+, volt2: 1V- to 2Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Gate Voltage]
Pattern = "Linear+Reveresed"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 2.500000E+1
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 1.000000
Pre-measurement Delay = 3.000000E+2
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = TRUE
Finish gate voltage (V) = 0.000000E+0
Finish gate ramp step (V) = 1.000000E-1
Finish gate ramp delay (s) = 1.000000E+0

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 0.000000E+0
Final Voltage (V) = -10.000000E+0
Voltage step (V) = 200.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = TRUE
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = TRUE
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	di/dv (A/V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)
2.354571455E+3	-25.000000000E+0	-178.857176292E-12	-4.000000000E+0	-149.266453333E-9	2.198838654E-9	26.797715834E+6	394.756169934E+3	46.787255512E-9	-977.689973333E-3	-743.792071200E-3	3.774370796E-3	2.904429787E-3	6.549964520E+6	4.982982141E+6	25.286129010E+3	19.458021025E+3
2.361423519E+3	-25.000000000E+0	-173.278501964E-12	-4.199999809E+0	-160.552770000E-9	1.880010597E-9	26.159622218E+6	306.319018906E+3	56.431637151E-9	-1.004159683E+0	-764.795119600E-3	4.892152656E-3	4.326640477E-3	6.254390275E+6	4.763512455E+6	30.470683599E+3	26.948401309E+3
2.368254652E+3	-25.000000000E+0	-177.110512367E-12	-4.400000095E+0	-170.592753333E-9	2.478169900E-9	25.792420894E+6	374.681807103E+3	50.199844855E-9	-1.020391595E+0	-789.593540900E-3	3.961032105E-3	4.276624279E-3	5.981447485E+6	4.628529205E+6	23.219228410E+3	25.069202503E+3
2.375102807E+3	-25.000000000E+0	-175.001699243E-12	-4.599999905E+0	-182.167343333E-9	2.181497593E-9	25.251506776E+6	302.392845212E+3	57.873005192E-9	-1.030748292E+0	-808.814813867E-3	5.205089596E-3	3.209466084E-3	5.658249570E+6	4.439955038E+6	28.573121291E+3	17.618229617E+3
2.381987647E+3	-25.000000000E+0	-174.353000093E-12	-4.800000191E+0	-193.367326667E-9	2.579817183E-9	24.823222586E+6	331.179922068E+3	55.999836558E-9	-1.056614753E+0	-828.672565000E-3	3.107051623E-3	3.050834887E-3	5.464287950E+6	4.285483899E+6	16.068131450E+3	15.777406347E+3
2.388820271E+3	-25.000000000E+0	-179.142170080E-12	-5.000000000E+0	-204.855423333E-9	2.323142503E-9	24.407457311E+6	276.790336021E+3	57.440538113E-9	-1.070931338E+0	-859.461077133E-3	7.020500214E-3	4.144175507E-3	5.227742181E+6	4.195451910E+6	34.270511854E+3	20.229757354E+3
2.395658197E+3	-25.000000000E+0	-162.754700920E-12	-5.199999809E+0	-216.983116667E-9	3.094381077E-9	23.964997319E+6	341.763153484E+3	60.638524496E-9	-1.096118898E+0	-879.419947767E-3	3.046335808E-3	4.624506921E-3	5.051632195E+6	4.052941820E+6	14.039506181E+3	21.312750005E+3
2.402490576E+3	-25.000000000E+0	-176.607661828E-12	-5.400000095E+0	-228.903616667E-9	2.656391526E-9	23.590715490E+6	273.766651757E+3	59.602414738E-9	-1.116492600E+0	-895.071193067E-3	5.346410946E-3	3.514429530E-3	4.877566447E+6	3.910253608E+6	23.356603202E+3	15.353315869E+3
2.409331246E+3	-25.000000000E+0	-167.788700989E-12	-5.599999905E+0	-240.376536667E-9	2.887510716E-9	23.296782549E+6	279.851395656E+3	57.364654707E-9	-1.137538656E+0	-922.249982667E-3	3.845053668E-3	4.635508017E-3	4.732319852E+6	3.836688869E+6	15.995960841E+3	19.284361449E+3
2.416155406E+3	-25.000000000E+0	-169.930971378E-12	-5.800000191E+0	-253.837940000E-9	3.419276024E-9	22.849224945E+6	307.786168694E+3	67.306920383E-9	-1.154082383E+0	-941.829368833E-3	3.193904366E-3	3.333462247E-3	4.546532260E+6	3.710356966E+6	12.582454641E+3	13.132245901E+3
2.422977857E+3	-25.000000000E+0	-169.614208327E-12	-6.000000000E+0	-264.582286667E-9	3.553643397E-9	22.677255063E+6	304.581530103E+3	53.721784566E-9	-1.165404941E+0	-964.061493267E-3	4.201963806E-3	4.346983019E-3	4.404697515E+6	3.643711397E+6	15.881500831E+3	16.429607112E+3
2.429860015E+3	-25.000000000E+0	-166.591851656E-12	-6.199999809E+0	-275.060696667E-9	3.271507335E-9	22.540478827E+6	268.091162122E+3	52.392099965E-9	-1.200525710E+0	-1.001007388E+0	6.473575952E-3	3.089268606E-3	4.364584706E+6	3.639223633E+6	23.535081640E+3	11.231225121E+3
2.436675397E+3	-25.000000000E+0	-169.288978669E-12	-6.400000095E+0	-288.965583333E-9	3.649535424E-9	22.147966625E+6	279.721162087E+3	69.524333878E-9	-1.214156806E+0	-1.011180752E+0	3.763724412E-3	4.421617419E-3	4.201735001E+6	3.499312066E+6	13.024818972E+3	15.301536495E+3
2.443506857E+3	-25.000000000E+0	-163.998598035E-12	-6.599999905E+0	-300.614533333E-9	4.082549395E-9	21.955026031E+6	298.164154733E+3	58.244805547E-9	-1.247396409E+0	-1.040540481E+0	3.699313879E-3	3.164974274E-3	4.149488033E+6	3.461377830E+6	12.305838437E+3	10.528347510E+3
2.450330685E+3	-25.000000000E+0	-173.580275153E-12	-6.800000191E+0	-311.639150000E-9	3.908698784E-9	21.820108901E+6	273.676247414E+3	55.123004479E-9	-1.242959633E+0	-1.051725953E+0	7.186972036E-3	2.649511506E-3	3.988457911E+6	3.374819733E+6	23.061839424E+3	8.501857056E+3
2.457150970E+3	-25.000000000E+0	-170.011471105E-12	-7.000000000E+0	-325.353076667E-9	4.189378716E-9	21.515087768E+6	277.037032159E+3	68.569698726E-9	-1.272102458E+0	-1.080341239E+0	2.807267365E-3	4.092284761E-3	3.909913719E+6	3.320519510E+6	8.628371965E+3	12.577980829E+3
2.463987264E+3	-25.000000000E+0	-164.828358138E-12	-7.199999809E+0	-334.927216667E-9	4.588785646E-9	21.497207306E+6	294.529890102E+3	47.870745653E-9	-1.288570166E+0	-1.102221223E+0	3.841356525E-3	3.829940515E-3	3.847313988E+6	3.290927605E+6	11.469227744E+3	11.435142696E+3
2.470804329E+3	-25.000000000E+0	-156.757025184E-12	-7.400000095E+0	-348.233130000E-9	5.168721826E-9	21.250132333E+6	315.409458030E+3	66.529471495E-9	-1.317207360E+0	-1.136907913E+0	5.210235817E-3	7.183501068E-3	3.782544642E+6	3.264789634E+6	14.961918807E+3	20.628425181E+3
2.477626225E+3	-25.000000000E+0	-157.355439095E-12	-7.599999905E+0	-358.000590000E-9	5.384527250E-9	21.229015027E+6	319.296149490E+3	48.837346575E-9	-1.334080262E+0	-1.157330897E+0	5.669699621E-3	4.130972809E-3	3.726475036E+6	3.232762542E+6	15.837123679E+3	11.539011175E+3
2.484450793E+3	-25.000000000E+0	-176.582582815E-12	-7.800000191E+0	-368.423620000E-9	4.855137832E-9	21.171281556E+6	278.998100131E+3	52.115075449E-9	-1.355134014E+0	-1.186578366E+0	6.165762811E-3	4.618684259E-3	3.678195263E+6	3.220690265E+6	16.735525293E+3	12.536341344E+3
2.491342046E+3	-25.000000000E+0	-159.965493860E-12	-8.000000000E+0	-378.110453333E-9	5.524407397E-9	21.157838747E+6	309.127980596E+3	48.434212857E-9	-1.383887986E+0	-1.212498800E+0	6.946284846E-3	3.242609494E-3	3.660009856E+6	3.206731760E+6	18.371046832E+3	8.575826099E+3
2.498162023E+3	-25.000000000E+0	-156.415120555E-12	-8.199999809E+0	-390.700993333E-9	6.311302259E-9	20.987916461E+6	339.034419742E+3	62.952760036E-9	-1.402287615E+0	-1.240396228E+0	4.065658763E-3	3.864217016E-3	3.589158049E+6	3.174796710E+6	10.406062007E+3	9.890471440E+3
2.505037269E+3	-25.000000000E+0	-149.914468802E-12	-8.399999619E+0	-404.164500000E-9	5.777029623E-9	20.783615628E+6	297.075975649E+3	67.317597532E-9	-1.429352379E+0	-1.255174911E+0	3.998141518E-3	4.848801664E-3	3.536560928E+6	3.105604058E+6	9.892361941E+3	11.997099359E+3
2.511878496E+3	-25.000000000E+0	-155.794927653E-12	-8.600000381E+0	-415.243656667E-9	6.050786035E-9	20.710732707E+6	301.789588441E+3	55.395572016E-9	-1.443332641E+0	-1.283852949E+0	4.830811808E-3	6.072047685E-3	3.475869210E+6	3.091806288E+6	11.633679962E+3	14.622854768E+3
2.518703587E+3	-25.000000000E+0	-159.065387019E-12	-8.800000191E+0	-423.235120000E-9	6.075578784E-9	20.792225822E+6	298.474299767E+3	39.957354773E-9	-1.475483798E+0	-1.322564606E+0	4.194339573E-3	4.576824943E-3	3.486203598E+6	3.124893336E+6	9.910187919E+3	10.813906330E+3
2.525528337E+3	-25.000000000E+0	-160.336071503E-12	-9.000000000E+0	-434.020213333E-9	5.256484166E-9	20.736361403E+6	251.141195791E+3	53.925518094E-9	-1.484961812E+0	-1.346836055E+0	9.775283029E-3	5.032928256E-3	3.421411646E+6	3.103164354E+6	22.522644634E+3	11.596068804E+3
2.532358090E+3	-25.000000000E+0	-152.893334336E-12	-9.199999809E+0	-448.511883333E-9	6.024480717E-9	20.512276600E+6	275.524059526E+3	72.458419102E-9	-1.502055911E+0	-1.358172020E+0	4.790326260E-3	4.807914312E-3	3.348976842E+6	3.028173991E+6	10.680489054E+3	10.719703291E+3
2.539176867E+3	-25.000000000E+0	-154.997098489E-12	-9.399999619E+0	-453.886906667E-9	6.281010524E-9	20.710003925E+6	286.590669804E+3	26.875142297E-9	-1.527266313E+0	-1.408759671E+0	4.136069149E-3	4.801034499E-3	3.364860917E+6	3.103768031E+6	9.112554445E+3	10.577600781E+3
2.546017618E+3	-25.000000000E+0	-160.574131075E-12	-9.600000381E+0	-459.060006667E-9	7.525653645E-9	20.912299573E+6	342.828216826E+3	25.865401331E-9	-1.566474713E+0	-1.460837775E+0	4.025900601E-3	5.133196738E-3	3.412352830E+6	3.182237080E+6	8.769878757E+3	11.181973300E+3
2.552847065E+3	-25.000000000E+0	-160.473575400E-12	-9.800000191E+0	-462.520993333E-9	6.918574395E-9	21.188227847E+6	316.942004310E+3	17.304949837E-9	-1.605330223E+0	-1.501153992E+0	5.579504443E-3	5.589712473E-3	3.470826721E+6	3.245591041E+6	12.063245828E+3	12.085316241E+3
2.559672918E+3	-25.000000000E+0	-164.099423170E-12	-10.000000000E+0	-478.693216667E-9	7.991289935E-9	20.890206194E+6	348.740464017E+3	80.861193782E-9	-1.613912130E+0	-1.513927338E+0	5.982585171E-3	4.617474989E-3	3.371495717E+6	3.162625425E+6	12.497743780E+3	9.646000461E+3
