[Main]
Experiment = "RvsVg"
Header length = 74    
Date = "20191025 04:55:46"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 5.000000E+1
Delay after setting initial temperature (s) = 1.000000E+2
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic Gate Voltage]
Pattern = "Linear Hysteresis"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 5.000000E+0
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 0.100000
Pre-measurement Delay = 1.000000E+0
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 5.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
871.666837692E+0	-65.000000000E+0	-254.561415466E-12	100.000001490E-3	-10.116230167E-12	217.625286253E-12	-9.885105404E+9	212.653217431E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	49.997400000E+0
939.427545547E+0	-70.000000000E+0	-252.218167879E-12	100.000001490E-3	-5.318173367E-12	213.848788009E-12	-18.803448966E+9	756.104491982E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	50.002500000E+0
1.002932749E+3	-75.000000000E+0	-275.744203859E-12	100.000001490E-3	-21.526483030E-12	202.795275306E-12	-4.645440751E+9	43.763462648E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	50.000100000E+0
1.074133636E+3	-70.000000000E+0	-174.422069843E-12	100.000001490E-3	14.816738967E-12	198.439180358E-12	6.749123523E+9	90.390371525E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	50.004400000E+0
1.141103111E+3	-65.000000000E+0	-138.196855406E-12	100.000001490E-3	24.876294837E-12	235.714359540E-12	4.019891312E+9	38.090323027E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	49.999600000E+0
1.206652360E+3	-60.000000000E+0	-138.823896591E-12	100.000001490E-3	35.675575333E-12	133.793203843E-12	2.803038229E+9	10.512163059E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	49.996700000E+0
1.280497255E+3	-55.000000000E+0	-137.221242239E-12	100.000001490E-3	4.621981333E-12	103.231744432E-12	21.635743262E+9	483.233349068E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	50.000500000E+0
1.359841576E+3	-50.000000000E+0	-112.174922678E-12	100.000001490E-3	15.467352233E-12	100.769177240E-12	6.465230764E+9	42.120718200E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	49.999700000E+0
1.438648674E+3	-45.000000000E+0	-115.026301678E-12	100.000001490E-3	2.103074567E-9	10.853594809E-9	47.549432186E+6	245.394185510E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	50.000400000E+0
1.497733147E+3	-40.000000000E+0	-93.208276745E-12	100.000001490E-3	12.955009390E-12	152.901220358E-12	7.719021923E+9	91.103590620E+9	41.251661000E-3	0.000000000E+0	277.325214373E-3	27.170417096E+21	3.184224709E+9	0.000000000E+0	21.406793776E+9	NaN	49.999500000E+0
1.562893945E+3	-35.000000000E+0	-74.266909636E-12	100.000001490E-3	5.301212233E-12	99.137755495E-12	18.863610263E+9	352.767612326E+9	63.796890033E-3	0.000000000E+0	226.359433781E-3	27.170417096E+21	12.034396516E+9	0.000000000E+0	42.699560745E+9	NaN	50.000700000E+0
1.643564536E+3	-30.000000000E+0	-56.381766848E-12	100.000001490E-3	62.500913900E-12	157.818899298E-12	1.599976628E+9	4.040045731E+9	55.368502650E-3	0.000000000E+0	198.500792909E-3	27.170417096E+21	885.883088663E+6	0.000000000E+0	3.175966246E+9	NaN	49.999600000E+0
1.700846422E+3	-25.000000000E+0	-30.771228389E-12	100.000001490E-3	78.127644280E-12	303.207948726E-12	1.279956697E+9	4.967422838E+9	86.532207660E-3	NaN	179.833317367E-3	NaN	1.107574770E+9	NaN	2.301788554E+9	NaN	50.000300000E+0
1.758819443E+3	-20.000000000E+0	-31.624134070E-12	100.000001490E-3	143.362375830E-12	117.958793778E-12	697.533093402E+6	573.931352919E+6	74.222629430E-3	149.856418747E-3	105.169955586E-3	254.466767866E-3	517.727395350E+6	1.045298098E+9	733.595233598E+6	1.774989891E+9	50.001400000E+0
1.817845828E+3	-15.000000000E+0	-18.367250631E-12	100.000001490E-3	287.053987233E-12	173.975043507E-12	348.366530122E+6	211.134786241E+6	35.169929308E-3	55.778862606E-3	54.470546338E-3	213.195071588E-3	122.520260550E+6	194.314885308E+6	189.757149389E+6	742.700262214E+6	50.004200000E+0
1.867212827E+3	-10.000000000E+0	-1.559906429E-12	100.000001490E-3	365.646737760E-12	162.586068847E-12	273.488017705E+6	121.607379702E+6	71.496163553E-3	96.786152457E-3	37.247838863E-3	175.599539194E-3	195.533437523E+6	264.698525822E+6	101.868374626E+6	480.243691684E+6	49.997200000E+0
1.916913385E+3	-5.000000000E+0	5.063746211E-12	100.000001490E-3	558.389586357E-12	230.450584446E-12	179.086437021E+6	73.909999553E+6	43.719659346E-3	81.956885698E-3	35.679998252E-3	145.200881514E-3	78.295979034E+6	146.773664303E+6	63.898036647E+6	260.035081352E+6	49.998500000E+0
1.968749429E+3	0.000000000E+0	7.930703490E-12	100.000001490E-3	899.692571047E-12	303.846633083E-12	111.149079928E+6	37.537570936E+6	45.139850388E-3	76.143858066E-3	34.655562250E-3	117.712086974E-3	50.172527640E+6	84.633196401E+6	38.519338010E+6	130.835899686E+6	49.997600000E+0
2.022305408E+3	5.000000000E+0	26.001120181E-12	100.000001490E-3	1.453224768E-9	237.106024692E-12	68.812480807E+6	11.227343579E+6	142.884795213E-3	158.558592423E-3	20.101497888E-3	68.398865985E-3	98.322570817E+6	109.108099353E+6	13.832339170E+6	47.066955826E+6	50.004500000E+0
2.076038647E+3	10.000000000E+0	41.527640817E-12	100.000001490E-3	2.100338921E-9	405.524014418E-12	47.611364274E+6	9.192588574E+6	133.375931300E-3	147.191591134E-3	16.779060916E-3	41.685877078E-3	63.502099559E+6	70.079923591E+6	7.988739695E+6	19.847214491E+6	50.000400000E+0
2.123042693E+3	15.000000000E+0	53.766751815E-12	100.000001490E-3	3.055310828E-9	351.877848474E-12	32.729894635E+6	3.769477330E+6	145.862723450E-3	157.392555333E-3	13.325500166E-3	22.339562330E-3	47.740714985E+6	51.514416756E+6	4.361422099E+6	7.311715104E+6	50.000900000E+0
2.166336143E+3	20.000000000E+0	61.871097366E-12	100.000001490E-3	5.104823179E-9	506.700803952E-12	19.589317394E+6	1.944420507E+6	113.229748750E-3	121.381569540E-3	9.001341135E-3	11.525210946E-3	22.180934536E+6	23.777820561E+6	1.763301258E+6	2.257710119E+6	49.998600000E+0
2.207550823E+3	25.000000000E+0	81.429991222E-12	100.000001490E-3	10.900353447E-9	525.171661358E-12	9.174014584E+6	441.997821810E+3	102.617793098E-3	109.567086560E-3	3.005505963E-3	3.465558739E-3	9.414171164E+6	10.051700350E+6	275.725551237E+3	317.930859435E+3	50.000100000E+0
2.259290824E+3	30.000000000E+0	85.474576375E-12	100.000001490E-3	24.791451073E-9	187.495748933E-12	4.033648583E+6	30.506159553E+3	86.281433852E-3	82.632803047E-3	1.096659683E-3	980.917409696E-6	3.480289782E+6	3.333116839E+6	44.235397094E+3	39.566760606E+3	50.000800000E+0
2.293086951E+3	35.000000000E+0	102.894734053E-12	100.000001490E-3	56.451441807E-9	686.410642126E-12	1.771433967E+6	21.539416669E+3	79.519286578E-3	64.719733162E-3	349.845041856E-6	552.342546247E-6	1.408631632E+6	1.146467319E+6	6.197273810E+3	9.784383331E+3	50.001300000E+0
2.328102479E+3	40.000000000E+0	115.936749553E-12	100.000001490E-3	127.097260171E-9	849.395762215E-12	786.799033715E+3	5.258207487E+3	76.978442249E-3	60.275890308E-3	216.055395133E-6	394.600122958E-6	605.665630759E+3	474.250115437E+3	1.699921736E+3	3.104709908E+3	50.001800000E+0
2.362917470E+3	45.000000000E+0	127.477075423E-12	100.000001490E-3	264.964296846E-9	1.349011706E-9	377.409344128E+3	1.921502744E+3	75.450154624E-3	56.855057489E-3	78.440493659E-6	251.259207394E-6	284.755929467E+3	214.576296375E+3	296.041748237E+0	948.275712557E+0	50.000300000E+0
2.397256657E+3	50.000000000E+0	141.798053854E-12	100.000001490E-3	492.709409907E-9	1.932084121E-9	202.959390422E+3	795.874013299E+0	74.552758517E-3	54.183276994E-3	66.442075856E-6	172.944170785E-6	151.311821974E+3	109.970047059E+3	134.850430133E+0	351.006429565E+0	50.006500000E+0
2.431968799E+3	55.000000000E+0	154.969159264E-12	100.000001490E-3	828.537950670E-9	3.111824895E-9	120.694533557E+3	453.304829133E+0	73.622737527E-3	50.646403109E-3	60.961316702E-6	60.276537261E-6	88.858618325E+3	61.127439085E+3	73.576975747E+0	72.750484407E+0	49.999000000E+0
2.465853859E+3	60.000000000E+0	167.355843535E-12	100.000001490E-3	1.270002629E-6	3.843489594E-9	78.739995651E+3	238.295848334E+0	73.123482952E-3	49.432198079E-3	45.105742498E-6	41.866695238E-6	57.577426438E+3	38.922910037E+3	35.516259152E+0	32.965833518E+0	49.997300000E+0
2.500566758E+3	65.000000000E+0	175.748273804E-12	100.000001490E-3	1.785329367E-6	4.477229826E-9	56.012074494E+3	140.466479293E+0	72.598126434E-3	47.244518175E-3	47.779438004E-6	49.734603076E-6	40.663716053E+3	26.462634320E+3	26.762254009E+0	27.857382509E+0	49.999300000E+0
2.535339783E+3	70.000000000E+0	193.352739838E-12	100.000001490E-3	2.354177723E-6	5.702608242E-9	42.477677238E+3	102.895184982E+0	72.007426890E-3	45.924067574E-3	41.583253663E-6	22.659666654E-6	30.587081926E+3	19.507476908E+3	17.663600013E+0	9.625299921E+0	49.998300000E+0
2.570104439E+3	75.000000000E+0	204.648400078E-12	100.000001490E-3	2.958313761E-6	5.970349463E-9	33.803041047E+3	68.219933472E+0	71.460060376E-3	44.815759762E-3	44.633183118E-6	20.783825131E-6	24.155673181E+3	15.149089442E+3	15.087372985E+0	7.025564835E+0	49.998100000E+0
2.604887518E+3	70.000000000E+0	108.856743295E-12	100.000001490E-3	1.848161245E-6	1.839445610E-9	54.107833803E+3	53.852669842E+0	74.543538640E-3	45.466769859E-3	38.445935811E-6	34.798531627E-6	40.333893397E+3	24.601083904E+3	20.802262743E+0	18.828731378E+0	50.001100000E+0
2.639631663E+3	65.000000000E+0	67.720868959E-12	100.000001490E-3	1.087913762E-6	1.480306411E-9	91.919051801E+3	125.072745977E+0	77.148038318E-3	45.157516136E-3	60.785509482E-6	75.526952144E-6	70.913744248E+3	41.508360031E+3	55.873463116E+0	69.423657230E+0	49.996000000E+0
2.674368252E+3	60.000000000E+0	35.377970865E-12	100.000001490E-3	535.962443047E-9	455.387508768E-12	186.580240439E+3	158.530344768E+0	79.488446773E-3	40.821870776E-3	53.727555182E-6	198.352047772E-6	148.309732901E+3	76.165543511E+3	100.245000147E+0	370.085722135E+0	50.001500000E+0
2.708829761E+3	55.000000000E+0	6.943810370E-12	100.000001490E-3	182.481968645E-9	549.558152352E-12	547.999357048E+3	1.650341217E+3	82.438029165E-3	27.330021832E-3	126.029775944E-6	257.357731886E-6	451.759863054E+3	149.768341689E+3	690.642351570E+0	1.410318695E+3	49.999800000E+0
2.743324005E+3	50.000000000E+0	-16.762165238E-12	100.000001490E-3	47.257319640E-9	708.911514926E-12	2.116074340E+6	31.743431025E+3	80.455486406E-3	14.233874210E-3	442.960274310E-6	456.094803337E-6	1.702497878E+6	301.199355326E+3	9.373368564E+3	9.651304958E+3	50.001200000E+0
2.779469928E+3	45.000000000E+0	-39.188503195E-12	100.000001490E-3	8.753652753E-9	1.838791082E-9	11.423802647E+6	2.399682398E+6	55.821840845E-3	4.397033140E-3	543.196971164E-6	7.945783336E-3	6.376976837E+6	502.308380764E+3	62.053749047E+3	907.710593563E+3	49.999200000E+0
2.828808307E+3	40.000000000E+0	-41.476478299E-12	100.000001490E-3	356.335121170E-12	327.654654299E-12	280.634704662E+6	258.047163126E+6	-35.519262352E-3	179.756777200E-3	56.079317896E-3	217.850224302E-3	-99.679375513E+6	504.459893287E+6	157.378025809E+6	611.363324466E+6	50.006200000E+0
2.881465253E+3	35.000000000E+0	-74.739566445E-12	100.000001490E-3	11.205128423E-12	110.881098985E-12	8.924485085E+9	88.312840042E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.001500000E+0
2.937106607E+3	30.000000000E+0	-85.460694482E-12	100.000001490E-3	25.194458677E-12	124.478000119E-12	3.969126814E+9	19.610223594E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	49.999600000E+0
3.002269018E+3	25.000000000E+0	-89.820883196E-12	100.000001490E-3	-66.109956358E-12	187.972254133E-12	-1.512631485E+9	4.300906636E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	49.998500000E+0
3.067304732E+3	20.000000000E+0	-99.682015622E-12	100.000001490E-3	-121.692593842E-12	212.568161392E-12	-821.742707037E+6	1.435390034E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	49.998500000E+0
3.134108171E+3	15.000000000E+0	-108.031317572E-12	100.000001490E-3	88.161719637E-12	191.353896164E-12	1.134279162E+9	2.461938559E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	49.999100000E+0
3.201058817E+3	10.000000000E+0	-117.089596583E-12	100.000001490E-3	80.801186952E-12	194.091338632E-12	1.237605600E+9	2.972834147E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	50.000200000E+0
3.273425384E+3	5.000000000E+0	-122.121675735E-12	100.000001490E-3	7.515453810E-12	212.208269914E-12	13.305916584E+9	375.709253146E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	50.000600000E+0
3.331761924E+3	0.000000000E+0	-127.836135080E-12	100.000001490E-3	12.734001883E-12	203.303448755E-12	7.852990946E+9	125.376150945E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	50.001300000E+0
3.390970179E+3	-5.000000000E+0	-142.642124964E-12	100.000001490E-3	9.923587196E-12	153.598910340E-12	10.077001342E+9	155.973479664E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	50.000000000E+0
3.448357507E+3	-10.000000000E+0	-150.942955184E-12	100.000001490E-3	51.051136152E-12	214.601919845E-12	1.958820293E+9	8.234226058E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	49.998100000E+0
3.519211353E+3	-15.000000000E+0	-167.120291911E-12	100.000001490E-3	75.402232203E-12	175.153709966E-12	1.326220704E+9	3.080710873E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	49.997500000E+0
3.577794722E+3	-20.000000000E+0	-170.271652796E-12	100.000001490E-3	74.066257880E-12	187.870340612E-12	1.350142485E+9	3.424659701E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	50.000600000E+0
3.642570811E+3	-25.000000000E+0	-172.973791424E-12	100.000001490E-3	-33.989399087E-12	186.203397519E-12	-2.942093834E+9	16.117609682E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	49.999700000E+0
3.712454471E+3	-30.000000000E+0	-184.759484217E-12	100.000001490E-3	-81.521226433E-12	144.791287982E-12	-1.226674400E+9	2.178718035E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	50.004600000E+0
3.765388511E+3	-35.000000000E+0	-209.556161544E-12	100.000001490E-3	-41.475125367E-12	190.553517349E-12	-2.411083767E+9	11.077494963E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	50.001000000E+0
3.828786444E+3	-40.000000000E+0	-211.205511645E-12	100.000001490E-3	-1.414007797E-12	183.420514290E-12	-70.720968955E+9	9.173695172E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	49.998600000E+0
3.899010283E+3	-45.000000000E+0	-217.917175046E-12	100.000001490E-3	14.562087480E-12	177.480755489E-12	6.867147422E+9	83.695865314E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	50.000700000E+0
3.960926503E+3	-50.000000000E+0	-218.250767690E-12	100.000001490E-3	-14.676073750E-12	210.885043405E-12	-6.813811595E+9	97.909766501E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	49.997700000E+0
4.025209100E+3	-55.000000000E+0	-232.859163202E-12	100.000001490E-3	-51.420433237E-12	193.185518048E-12	-1.944752216E+9	7.306394379E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	49.998900000E+0
4.086279198E+3	-60.000000000E+0	-244.634821197E-12	100.000001490E-3	2.079821790E-12	204.374874138E-12	48.081043275E+9	4.724711134E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	50.000900000E+0
4.153600444E+3	-65.000000000E+0	-252.709349742E-12	100.000001490E-3	-9.079996700E-12	228.640370297E-12	-11.013220026E+9	277.320222467E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	49.997200000E+0
4.218430349E+3	-70.000000000E+0	-260.704929173E-12	100.000001490E-3	38.491126800E-12	179.335560402E-12	2.598001405E+9	12.104453066E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	50.001100000E+0
4.302138946E+3	-75.000000000E+0	-261.883419117E-12	100.000001490E-3	-23.945702333E-12	193.090100489E-12	-4.176114782E+9	33.674786890E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	49.998300000E+0
4.363578380E+3	-70.000000000E+0	-164.594339894E-12	100.000001490E-3	-24.987570333E-12	241.522579778E-12	-4.001989796E+9	38.682068195E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	49.999900000E+0
