[Main]
Experiment = "RvsVg"
Header length = 74    
Date = "20191025 02:45:25"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 1.000000E+2
Delay after setting initial temperature (s) = 1.000000E+2
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic Gate Voltage]
Pattern = "Linear Hysteresis"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 5.000000E+0
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 0.100000
Pre-measurement Delay = 1.000000E+0
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 5.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
656.622326374E+0	-50.000000000E+0	-213.392524600E-12	100.000001490E-3	5.148773107E-12	119.340468409E-12	19.422102978E+9	450.173821786E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.000700000E+0
721.071805000E+0	-55.000000000E+0	-232.318895603E-12	100.000001490E-3	-2.226569733E-12	202.909360777E-12	-44.912135467E+9	4.092884477E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	100.000500000E+0
790.361269474E+0	-60.000000000E+0	-239.538254972E-12	100.000001490E-3	-16.906553333E-12	226.213392382E-12	-5.914866237E+9	79.142207788E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	100.000700000E+0
868.627273560E+0	-65.000000000E+0	-247.133495844E-12	100.000001490E-3	-28.269674933E-12	210.837451162E-12	-3.537359440E+9	26.381903928E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	100.000300000E+0
935.946875095E+0	-70.000000000E+0	-265.084385692E-12	100.000001490E-3	59.393160900E-12	218.894322472E-12	1.683695563E+9	6.205283470E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.002000000E+0
1.001778630E+3	-75.000000000E+0	-262.715794258E-12	100.000001490E-3	-66.054287800E-12	179.947704826E-12	-1.513906286E+9	4.124243414E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.999900000E+0
1.079918035E+3	-70.000000000E+0	-169.672880375E-12	100.000001490E-3	13.616380367E-12	195.967977623E-12	7.344095773E+9	105.696782646E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999900000E+0
1.146100225E+3	-65.000000000E+0	-149.962202031E-12	100.000001490E-3	31.385443600E-12	125.952584704E-12	3.186190476E+9	12.786466585E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999900000E+0
1.225913029E+3	-60.000000000E+0	-148.731596772E-12	100.000001490E-3	-3.348012647E-12	127.543701810E-12	-29.868465876E+9	1.137849557E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	100.002000000E+0
1.307963891E+3	-55.000000000E+0	-136.191714041E-12	100.000001490E-3	-40.613092333E-12	112.079565377E-12	-2.462260216E+9	6.795076143E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.999900000E+0
1.390087171E+3	-50.000000000E+0	-120.844137879E-12	100.000001490E-3	-10.970438967E-12	74.715136760E-12	-9.115405664E+9	62.081269752E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	100.000100000E+0
1.464475863E+3	-45.000000000E+0	-112.851801168E-12	100.000001490E-3	62.650158233E-12	192.912530827E-12	1.596165186E+9	4.914916010E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.000600000E+0
1.516958471E+3	-40.000000000E+0	-100.669147844E-12	100.000001490E-3	60.592391050E-12	216.386433866E-12	1.650372262E+9	5.893779106E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.001100000E+0
1.568292030E+3	-35.000000000E+0	-66.957232843E-12	100.000001490E-3	54.651161700E-12	199.465552270E-12	1.829787298E+9	6.678349051E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	NaN	99.999100000E+0
1.610407408E+3	-30.000000000E+0	-49.903232790E-12	100.000001490E-3	39.372411000E-12	165.562658607E-12	2.539849579E+9	10.680175230E+9	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	NaN	99.999300000E+0
1.660541355E+3	-25.000000000E+0	-42.371817079E-12	100.000001490E-3	-3.198790697E-12	159.035229632E-12	-31.261814533E+9	1.554252943E+12	NaN	233.062437077E-3	NaN	277.662913560E-3	NaN	-72.859545740E+9	NaN	86.802463771E+9	100.001000000E+0
1.737901908E+3	-20.000000000E+0	-35.514848123E-12	100.000001490E-3	-1.710407667E-12	224.701876364E-12	-58.465594746E+9	7.680817327E+12	106.975578563E-3	72.381716264E-3	349.544009924E-3	267.504368790E-3	-62.543907308E+9	-42.318400271E+9	204.362981257E+9	156.398017855E+9	100.001000000E+0
1.798592381E+3	-15.000000000E+0	-26.095989085E-12	100.000001490E-3	40.045744333E-12	215.931729026E-12	2.497144282E+9	13.464918469E+9	46.924677770E-3	59.868912033E-3	254.567584465E-3	251.288444877E-3	1.171776890E+9	1.495013091E+9	6.356919785E+9	6.275034940E+9	100.000500000E+0
1.852661801E+3	-10.000000000E+0	-5.207074847E-12	100.000001490E-3	95.049970183E-12	241.710881694E-12	1.052078199E+9	2.675421662E+9	144.454699340E-3	135.020773103E-3	179.139059067E-3	231.239902854E-3	1.519776377E+9	1.420524097E+9	1.884682959E+9	2.432824570E+9	100.001100000E+0
1.915465853E+3	-5.000000000E+0	4.264955143E-12	100.000001490E-3	141.082007033E-12	191.782035941E-12	708.807619008E+6	963.528738516E+6	246.953705921E-3	148.787393769E-3	100.451368739E-3	185.252887003E-3	1.750426657E+9	1.054616367E+9	712.006944411E+6	1.313086558E+9	99.999100000E+0
1.970231451E+3	0.000000000E+0	14.083370147E-12	100.000001490E-3	348.209209733E-12	252.731464586E-12	287.183677786E+6	208.438919659E+6	81.964284147E-3	85.065669505E-3	13.543957538E-3	153.946366953E-3	235.388042176E+6	244.294714578E+6	38.896034795E+6	442.108831844E+6	100.000000000E+0
2.030372524E+3	5.000000000E+0	19.492985785E-12	100.000001490E-3	663.166552433E-12	408.435164892E-12	150.791684417E+6	92.870525908E+6	-20.951998791E-3	47.259549341E-3	37.442178918E-3	116.639838225E-3	-31.593871425E+6	71.263469438E+6	56.459691431E+6	175.883174139E+6	100.001700000E+0
2.081745412E+3	10.000000000E+0	37.655438316E-12	100.000001490E-3	1.922174298E-9	422.101909914E-12	52.024419222E+6	11.424357687E+6	159.646768940E-3	161.204536166E-3	19.095214374E-3	47.705184031E-3	83.055303110E+6	83.865722450E+6	9.934174229E+6	24.818344561E+6	100.001000000E+0
2.127680543E+3	15.000000000E+0	51.002555478E-12	100.000001490E-3	3.890763442E-9	633.745905627E-12	25.701897067E+6	4.186446253E+6	130.349399640E-3	151.242424220E-3	9.868359016E-3	21.737386555E-3	33.502268023E+6	38.872171615E+6	2.536355439E+6	5.586920634E+6	99.997200000E+0
2.176193799E+3	20.000000000E+0	59.475598087E-12	100.000001490E-3	10.513501420E-9	600.392804780E-12	9.511579206E+6	543.176196880E+3	100.442225907E-3	121.100261230E-3	2.208184194E-3	8.755870382E-3	9.553641731E+6	11.518547094E+6	210.033185533E+3	832.821534159E+3	99.998600000E+0
2.224322721E+3	25.000000000E+0	69.740286289E-12	100.000001490E-3	23.573207302E-9	317.180746711E-12	4.242104191E+6	57.078095384E+3	81.006453611E-3	98.639972550E-3	1.009786158E-3	1.770647273E-3	3.436378112E+6	4.184410347E+6	42.836180282E+3	75.112701060E+3	100.000000000E+0
2.258635995E+3	30.000000000E+0	97.696559407E-12	100.000001490E-3	47.575719568E-9	1.277706606E-9	2.101912539E+6	56.449541068E+3	74.440054654E-3	87.792638040E-3	399.987710606E-6	688.001135679E-6	1.564664819E+6	1.845324439E+6	8.407391717E+3	14.461181921E+3	100.000800000E+0
2.294289432E+3	35.000000000E+0	105.668218157E-12	100.000001490E-3	105.816622143E-9	3.912919139E-9	945.031125211E+3	34.945647497E+3	68.154235857E-3	75.029490721E-3	208.748622673E-6	692.980852801E-6	644.078732399E+3	709.052029832E+3	1.972739428E+3	6.548884653E+3	99.999000000E+0
2.329624887E+3	40.000000000E+0	114.949020441E-12	100.000001490E-3	212.042478879E-9	1.921260236E-9	471.603624041E+3	4.273074408E+3	63.773911959E-3	64.120524034E-3	89.611621996E-6	272.238485029E-6	300.760075510E+3	302.394710594E+3	422.611650596E+0	1.283886542E+3	99.998600000E+0
2.364187048E+3	45.000000000E+0	132.437883808E-12	100.000001490E-3	367.626716652E-9	2.862183039E-9	272.015054838E+3	2.117791883E+3	61.421807336E-3	54.958826130E-3	64.659493453E-6	177.383502548E-6	167.076560417E+3	149.496278807E+3	175.883553954E+0	482.509824541E+0	99.999500000E+0
2.398924037E+3	50.000000000E+0	143.282457658E-12	100.000001490E-3	564.494608667E-9	3.840701970E-9	177.149613043E+3	1.205288514E+3	61.000128488E-3	49.579943895E-3	70.398962874E-6	133.230822813E-6	108.061489962E+3	87.830677447E+3	124.711488459E+0	236.017883551E+0	99.999800000E+0
2.432753136E+3	55.000000000E+0	159.172323932E-12	100.000001490E-3	813.040967506E-9	4.755107543E-9	122.995034059E+3	719.342121297E+0	60.278046751E-3	46.444842984E-3	44.486289529E-6	103.875888134E-6	74.139003028E+3	57.124849596E+3	54.715926142E+0	127.762182086E+0	99.999600000E+0
2.467226119E+3	60.000000000E+0	169.720334546E-12	100.000001490E-3	1.087230262E-6	5.076807982E-9	91.976837812E+3	429.484682871E+0	59.987714776E-3	44.501336486E-3	23.793996470E-6	76.851383462E-6	55.174802304E+3	40.930921474E+3	21.884965216E+0	70.685471270E+0	100.000300000E+0
2.501893443E+3	65.000000000E+0	184.247440453E-12	100.000001490E-3	1.382874078E-6	6.702012364E-9	72.313165062E+3	350.461212549E+0	59.916511525E-3	42.701500359E-3	31.628066135E-6	66.282699022E-6	43.327525233E+3	30.878805978E+3	22.871255329E+0	47.931116837E+0	99.998900000E+0
2.536605477E+3	70.000000000E+0	195.626706501E-12	100.000001490E-3	1.703476860E-6	7.273824200E-9	58.703469258E+3	250.663055850E+0	59.791449721E-3	41.715351336E-3	16.624417945E-6	42.137663805E-6	35.099654783E+3	24.488358083E+3	9.759109932E+0	24.736270150E+0	100.000200000E+0
2.571317218E+3	75.000000000E+0	212.259074669E-12	100.000001490E-3	2.035862371E-6	7.711283222E-9	49.119234637E+3	186.050066716E+0	59.809662955E-3	40.973195238E-3	38.502144813E-6	38.213474267E-6	29.378048245E+3	20.125719607E+3	18.911958569E+0	18.770165808E+0	100.001100000E+0
2.606036173E+3	70.000000000E+0	111.179445742E-12	100.000001490E-3	1.032514120E-6	820.924394342E-12	96.850977202E+3	77.003624711E+0	60.739228141E-3	33.618876294E-3	25.335208070E-6	54.317091400E-6	58.826535123E+3	32.560209730E+3	24.537396226E+0	52.606633024E+0	100.001300000E+0
2.640725931E+3	65.000000000E+0	68.711136086E-12	100.000001490E-3	503.660756312E-9	405.444328331E-12	198.546343420E+3	159.828789204E+0	60.721223105E-3	25.284569730E-3	31.247663577E-6	110.196651746E-6	120.559766358E+3	50.201587901E+3	62.041092512E+0	218.791419353E+0	100.000400000E+0
2.675397302E+3	60.000000000E+0	38.264089293E-12	100.000001490E-3	210.781627262E-9	331.684382535E-12	474.424658303E+3	746.551072276E+0	59.695896328E-3	26.223506140E-3	68.452391637E-6	314.013559409E-6	283.212047956E+3	124.410777544E+3	324.755020284E+0	1.489757734E+3	99.999500000E+0
2.709823626E+3	55.000000000E+0	15.600838040E-12	100.000001490E-3	42.703271867E-9	3.234292547E-9	2.341740975E+6	177.360540542E+3	56.376171153E-3	18.355202475E-3	274.937525733E-6	8.514537657E-3	1.320183880E+6	429.831290958E+3	6.438324599E+3	199.388414154E+3	100.001300000E+0
2.755261157E+3	50.000000000E+0	-12.781999967E-12	100.000001490E-3	1.818730622E-9	2.270364770E-9	54.983404506E+6	68.637093919E+6	20.362997450E-3	-2.932146033E-3	3.092778217E-3	127.730359585E-3	11.196269090E+6	-1.612193690E+6	1.700514732E+6	70.230499241E+6	100.002300000E+0
2.802404443E+3	45.000000000E+0	-27.556917396E-12	100.000001490E-3	335.170614400E-12	2.962577360E-9	298.355515650E+6	2.637168230E+9	-34.184631277E-3	NaN	151.257013221E-3	NaN	-101.991731399E+6	NaN	451.283635028E+6	NaN	100.002300000E+0
2.855050282E+3	40.000000000E+0	-52.924919135E-12	100.000001490E-3	36.246092167E-12	438.984787325E-12	2.758918148E+9	33.413894416E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	99.999500000E+0
2.915322333E+3	35.000000000E+0	-90.678672441E-12	100.000001490E-3	-5.873528773E-12	169.860697410E-12	-17.025540412E+9	492.373542334E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	100.001100000E+0
2.981843342E+3	30.000000000E+0	-87.406800808E-12	100.000001490E-3	34.027662637E-12	188.252917288E-12	2.938785498E+9	16.258388042E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.001400000E+0
3.040801346E+3	25.000000000E+0	-86.153066799E-12	100.000001490E-3	-65.536198924E-12	188.580346844E-12	-1.525874297E+9	4.390701764E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.999800000E+0
3.102268550E+3	20.000000000E+0	-110.833644693E-12	100.000001490E-3	43.421655917E-12	182.811607129E-12	2.302998340E+9	9.695964349E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.998700000E+0
3.169099631E+3	15.000000000E+0	-114.959093980E-12	100.000001490E-3	-1.760618420E-12	173.926099794E-12	-56.798225188E+9	5.610922657E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	100.001500000E+0
3.228381880E+3	10.000000000E+0	-126.692510187E-12	100.000001490E-3	19.695634047E-12	173.166045120E-12	5.077267442E+9	44.639858804E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.001900000E+0
3.286391651E+3	5.000000000E+0	-127.585968353E-12	100.000001490E-3	39.045295540E-12	144.302877855E-12	2.561128046E+9	9.465369452E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999400000E+0
3.346661168E+3	0.000000000E+0	-139.886166713E-12	100.000001490E-3	-47.118379003E-12	175.891083965E-12	-2.122314129E+9	7.922516448E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	100.000000000E+0
3.404563036E+3	-5.000000000E+0	-138.038867489E-12	100.000001490E-3	10.193484417E-12	199.664251698E-12	9.810188293E+9	192.156462353E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999200000E+0
3.472205923E+3	-10.000000000E+0	-148.252195705E-12	100.000001490E-3	3.504740897E-12	183.896137329E-12	28.532780151E+9	1.497134371E+12	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.001400000E+0
3.524650182E+3	-15.000000000E+0	-167.668096189E-12	100.000001490E-3	55.856933933E-12	157.709374011E-12	1.790288053E+9	5.054792453E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999000000E+0
3.595168944E+3	-20.000000000E+0	-165.001115895E-12	100.000001490E-3	75.703982417E-12	163.344143911E-12	1.320934491E+9	2.850139540E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.001700000E+0
3.661917000E+3	-25.000000000E+0	-186.364868329E-12	100.000001490E-3	-28.231956792E-12	200.343169723E-12	-3.542085383E+9	25.135792688E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.999400000E+0
3.734793304E+3	-30.000000000E+0	-190.521897333E-12	100.000001490E-3	-38.439912750E-12	203.340509861E-12	-2.601462759E+9	13.761289400E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.998100000E+0
3.798120119E+3	-35.000000000E+0	-192.588603167E-12	100.000001490E-3	23.874150367E-12	207.424953715E-12	4.188630798E+9	36.391935879E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.998100000E+0
3.871834878E+3	-40.000000000E+0	-206.139357204E-12	100.000001490E-3	52.343101043E-12	206.353506630E-12	1.910471476E+9	7.531699125E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.001800000E+0
3.937878494E+3	-45.000000000E+0	-213.508175491E-12	100.000001490E-3	-49.895412533E-12	217.696715262E-12	-2.004192298E+9	8.744412719E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.999600000E+0
4.004095670E+3	-50.000000000E+0	-222.129137537E-12	100.000001490E-3	-123.326023033E-12	202.119431306E-12	-810.858884690E+6	1.328919336E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.999500000E+0
4.061382212E+3	-55.000000000E+0	-234.553358449E-12	100.000001490E-3	96.645311167E-12	204.084381926E-12	1.034711361E+9	2.184983691E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.001000000E+0
4.123305628E+3	-60.000000000E+0	-242.079606361E-12	100.000001490E-3	28.325152747E-12	201.898342489E-12	3.530431147E+9	25.164496134E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	100.000800000E+0
4.190335762E+3	-65.000000000E+0	-258.644298802E-12	100.000001490E-3	37.150700623E-12	194.575781502E-12	2.691739316E+9	14.097911271E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999900000E+0
4.255690661E+3	-70.000000000E+0	-262.610234022E-12	100.000001490E-3	-112.602594833E-12	194.877005064E-12	-888.079014859E+6	1.536964392E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	100.000400000E+0
4.328601107E+3	-75.000000000E+0	-269.050363470E-12	100.000001490E-3	-3.826394333E-15	168.399142516E-12	NaN	NaN	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	99.999300000E+0
4.392209241E+3	-70.000000000E+0	-172.162201162E-12	100.000001490E-3	37.137473133E-12	203.254849486E-12	2.692698050E+9	14.737242216E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	99.999900000E+0
