[Main]
Experiment = "IvsV"
Header length = 54    
Date = "20190903 14:45:08"
Comments = "SD: 1Vb to 2V-, BG: 2Va to 2V-, volt1: 1I- to 2I+, volt2: 1V- to 2Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Gate Voltage]
Pattern = "Linear+Reveresed"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 2.500000E+1
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 1.000000
Pre-measurement Delay = 3.000000E+2
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = TRUE
Finish gate voltage (V) = 0.000000E+0
Finish gate ramp step (V) = 1.000000E-1
Finish gate ramp delay (s) = 1.000000E+0

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 0.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 200.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = TRUE
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = TRUE
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	di/dv (A/V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)
7.670927932E+3	75.000000000E+0	335.303081596E-12	2.000000000E+0	148.499213333E-9	516.293550377E-12	13.468084814E+6	46.825065058E+3	38.467557495E-9	695.962721600E-3	705.830885300E-3	3.299381873E-3	3.225139066E-3	4.686642481E+6	4.753095114E+6	22.218177449E+3	21.718223242E+3
7.677790519E+3	75.000000000E+0	340.985465789E-12	2.200000048E+0	156.496840000E-9	679.986161928E-12	14.057792143E+6	61.081770879E+3	39.988123799E-9	774.641698733E-3	777.951553633E-3	2.480155981E-3	2.410382806E-3	4.949887159E+6	4.971036819E+6	15.847962046E+3	15.402118061E+3
7.684634831E+3	75.000000000E+0	333.963811235E-12	2.400000095E+0	164.831716667E-9	579.571653410E-12	14.560305164E+6	51.196094470E+3	41.674373397E-9	855.283390600E-3	850.320226467E-3	3.656017270E-3	3.171617116E-3	5.188827781E+6	5.158717289E+6	22.180302093E+3	19.241546352E+3
7.691471312E+3	75.000000000E+0	338.655508266E-12	2.599999905E+0	170.332406667E-9	781.536553708E-12	15.264270349E+6	70.037084999E+3	27.503476229E-9	916.291310300E-3	919.372738167E-3	4.006581484E-3	3.607987863E-3	5.379430305E+6	5.397520978E+6	23.522132765E+3	21.182040068E+3
7.698319041E+3	75.000000000E+0	334.833788473E-12	2.799999952E+0	177.972306667E-9	920.108981151E-12	15.732784526E+6	81.337802559E+3	38.199490893E-9	974.966218900E-3	992.477285167E-3	4.764376645E-3	2.944516691E-3	5.478190608E+6	5.576582693E+6	26.770325866E+3	16.544802649E+3
7.705175554E+3	75.000000000E+0	330.135378294E-12	3.000000000E+0	182.476676667E-9	770.614494473E-12	16.440457240E+6	69.429446416E+3	22.521844630E-9	1.048866219E+0	1.073597548E+0	5.844446672E-3	3.319344930E-3	5.747946743E+6	5.883478194E+6	32.028458534E+3	18.190516126E+3
7.711994864E+3	75.000000000E+0	341.600525644E-12	3.200000048E+0	187.275510000E-9	705.340817277E-12	17.087124994E+6	64.355700904E+3	23.994160946E-9	1.098080279E+0	1.135952446E+0	6.645502234E-3	4.780512238E-3	5.863448346E+6	6.065675357E+6	35.485164261E+3	25.526627789E+3
7.718897037E+3	75.000000000E+0	339.408122903E-12	3.400000095E+0	192.441853333E-9	866.100170496E-12	17.667674866E+6	79.514803817E+3	25.831710508E-9	1.182958627E+0	1.213991274E+0	4.180238362E-3	3.953296710E-3	6.147096418E+6	6.308353682E+6	21.722085346E+3	20.542811461E+3
7.725713411E+3	75.000000000E+0	333.796135177E-12	3.599999905E+0	195.556360000E-9	752.370459740E-12	18.409014693E+6	70.825611850E+3	15.572548184E-9	1.233162727E+0	1.287805205E+0	5.879622219E-3	4.310627585E-3	6.305919821E+6	6.585340436E+6	30.066126300E+3	22.042891291E+3
7.732572834E+3	75.000000000E+0	333.631836047E-12	3.799999952E+0	199.570130000E-9	874.906301249E-12	19.040925375E+6	83.474543970E+3	20.068845215E-9	1.314127374E+0	1.372848898E+0	4.821001264E-3	4.304404537E-3	6.584789888E+6	6.879029935E+6	24.156928013E+3	21.568380685E+3
7.739393087E+3	75.000000000E+0	322.909141093E-12	4.000000000E+0	200.734486667E-9	922.323269580E-12	19.926820082E+6	91.558606372E+3	5.821781945E-9	1.377329896E+0	1.442744036E+0	5.466826164E-3	4.644687296E-3	6.861451259E+6	7.187325207E+6	27.234115349E+3	23.138462023E+3
7.746216999E+3	75.000000000E+0	330.864428448E-12	4.199999809E+0	203.119050000E-9	887.564696331E-12	20.677527830E+6	90.354123405E+3	11.922828037E-9	1.448752867E+0	1.524460421E+0	7.584708649E-3	5.389849295E-3	7.132530737E+6	7.505255767E+6	37.341197926E+3	26.535419967E+3
7.753035645E+3	75.000000000E+0	326.020306122E-12	4.400000095E+0	205.864553333E-9	1.109695666E-9	21.373276866E+6	115.210862353E+3	13.727497029E-9	1.525141276E+0	1.608243308E+0	11.422779316E-3	3.992454444E-3	7.408469556E+6	7.812142897E+6	55.486868092E+3	19.393598264E+3
7.759884180E+3	75.000000000E+0	337.307800210E-12	4.599999905E+0	209.251290000E-9	826.675213858E-12	21.983137617E+6	86.847325963E+3	16.933699483E-9	1.586692368E+0	1.692189783E+0	4.863663306E-3	5.691999825E-3	7.582712479E+6	8.086878620E+6	23.243169999E+3	27.201743057E+3
7.766713324E+3	75.000000000E+0	337.535607797E-12	4.800000191E+0	211.846736667E-9	1.057817428E-9	22.657890635E+6	113.137978753E+3	12.977214769E-9	1.667649944E+0	1.770313079E+0	4.889747302E-3	3.964845550E-3	7.871964281E+6	8.356574694E+6	23.081532335E+3	18.715631936E+3
7.773554270E+3	75.000000000E+0	341.395915241E-12	5.000000000E+0	214.812880000E-9	1.026749373E-9	23.276071714E+6	111.253533978E+3	14.830730810E-9	1.737027188E+0	1.836901027E+0	7.042991550E-3	4.285861750E-3	8.086233881E+6	8.551168009E+6	32.786635280E+3	19.951605092E+3
7.780395125E+3	75.000000000E+0	326.891733127E-12	5.199999809E+0	217.194060000E-9	859.095538664E-12	23.941722022E+6	94.699765623E+3	11.905911354E-9	1.813189029E+0	1.930642100E+0	6.323856219E-3	4.988922604E-3	8.348244096E+6	8.889018882E+6	29.116156397E+3	22.969885105E+3
7.787231813E+3	75.000000000E+0	332.391310772E-12	5.400000095E+0	218.217940000E-9	794.615120715E-12	24.745903547E+6	90.109315182E+3	5.119392677E-9	1.892017693E+0	1.991379876E+0	9.252940873E-3	5.887937337E-3	8.670312319E+6	9.125646940E+6	42.402292281E+3	26.981912380E+3
7.794055257E+3	75.000000000E+0	329.598797329E-12	5.599999905E+0	222.086156667E-9	1.264146293E-9	25.215438858E+6	143.529898654E+3	19.341101778E-9	1.973076640E+0	2.066658987E+0	9.955696440E-3	5.402374944E-3	8.884284683E+6	9.305663251E+6	44.828081990E+3	24.325581680E+3
7.800878281E+3	75.000000000E+0	336.390741188E-12	5.800000191E+0	223.020210000E-9	1.114261020E-9	26.006612543E+6	129.935105979E+3	4.670259986E-9	2.050436228E+0	2.143832939E+0	8.798391362E-3	8.106584892E-3	9.193948066E+6	9.612729443E+6	39.451094419E+3	36.349104381E+3
7.807756645E+3	75.000000000E+0	336.432549412E-12	6.000000000E+0	224.888066667E-9	1.060625138E-9	26.679939442E+6	125.828884015E+3	9.339292240E-9	2.136639539E+0	2.232715640E+0	6.999404843E-3	5.526728985E-3	9.500902253E+6	9.928119679E+6	31.123949556E+3	24.575465772E+3
7.814626643E+3	75.000000000E+0	322.357520307E-12	6.199999809E+0	226.569306667E-9	1.005099787E-9	27.364694276E+6	121.394414825E+3	8.406208017E-9	2.200712046E+0	2.317970631E+0	5.411715394E-3	7.409385888E-3	9.713195837E+6	10.230735419E+6	23.885474486E+3	32.702513843E+3
7.821442014E+3	75.000000000E+0	329.647289095E-12	6.400000095E+0	227.711673333E-9	1.232925006E-9	28.105718085E+6	152.175960669E+3	5.711825163E-9	2.271385911E+0	2.378926295E+0	6.284969589E-3	6.507526371E-3	9.974832987E+6	10.447098563E+6	27.600559500E+3	28.577921701E+3
7.828264009E+3	75.000000000E+0	326.677097410E-12	6.599999905E+0	228.593016667E-9	1.153288878E-9	28.872272657E+6	145.665302519E+3	4.406720869E-9	2.346009256E+0	2.435842717E+0	4.868630709E-3	4.949143579E-3	10.262821191E+6	10.655805468E+6	21.298247778E+3	21.650458318E+3
7.835097481E+3	75.000000000E+0	345.398599536E-12	6.800000191E+0	229.391900000E-9	1.266205859E-9	29.643593304E+6	163.627798162E+3	3.994410953E-9	2.418925556E+0	2.508572007E+0	5.852420886E-3	7.120494286E-3	10.544947561E+6	10.935747978E+6	25.512761724E+3	31.040739824E+3
7.841917237E+3	75.000000000E+0	319.990767217E-12	7.000000000E+0	232.630143333E-9	1.085701668E-9	30.090683433E+6	140.435391222E+3	16.191232108E-9	2.512145645E+0	2.574703886E+0	9.254113394E-3	4.866354075E-3	10.798882762E+6	11.067799938E+6	39.780370941E+3	20.918845706E+3
7.848771360E+3	75.000000000E+0	336.027005295E-12	7.199999809E+0	233.578623333E-9	1.421088886E-9	30.824737754E+6	187.537248168E+3	4.742404523E-9	2.571164481E+0	2.635881186E+0	6.394894000E-3	4.038762195E-3	11.007704575E+6	11.284770620E+6	27.377907742E+3	17.290804002E+3
7.855586529E+3	75.000000000E+0	340.411948629E-12	7.400000095E+0	234.157150000E-9	1.113071837E-9	31.602708247E+6	150.224259785E+3	2.892629195E-9	2.631329083E+0	2.683479485E+0	6.723887949E-3	9.573323429E-3	11.237449220E+6	11.460164615E+6	28.715279245E+3	40.884181536E+3
7.862410043E+3	75.000000000E+0	334.692797551E-12	7.599999905E+0	235.691463333E-9	1.509558135E-9	32.245545923E+6	206.526471002E+3	7.671573983E-9	2.744632682E+0	2.745107265E+0	10.127427635E-3	6.159723688E-3	11.645023725E+6	11.647037303E+6	42.969004865E+3	26.134691518E+3
7.869266353E+3	75.000000000E+0	330.825715896E-12	7.800000191E+0	237.159956667E-9	1.353556481E-9	32.889195547E+6	187.710372384E+3	7.342456163E-9	2.798242844E+0	2.805810564E+0	7.166551321E-3	4.999811950E-3	11.798968439E+6	11.830878213E+6	30.218218207E+3	21.082024217E+3
7.876100118E+3	75.000000000E+0	322.992927774E-12	8.000000000E+0	238.741563333E-9	1.073140012E-9	33.509037506E+6	150.622658223E+3	7.908040875E-9	2.878482055E+0	2.891011245E+0	8.822691841E-3	5.331069798E-3	12.056895394E+6	12.109375530E+6	36.954988978E+3	22.329877226E+3
7.882946611E+3	75.000000000E+0	321.940247146E-12	8.199999809E+0	241.159233333E-9	1.364031824E-9	34.002429415E+6	192.322703820E+3	12.088361528E-9	2.966561549E+0	2.952952943E+0	12.002070029E-3	6.067552460E-3	12.301256343E+6	12.244826385E+6	49.768237619E+3	25.159942567E+3
7.889781285E+3	75.000000000E+0	334.074237718E-12	8.399999619E+0	242.784976667E-9	1.017119658E-9	34.598514842E+6	144.946487469E+3	8.128724419E-9	3.052438337E+0	3.011868240E+0	7.396094667E-3	6.146879816E-3	12.572599752E+6	12.405496754E+6	30.463559847E+3	25.318205024E+3
7.896596086E+3	75.000000000E+0	328.903236128E-12	8.600000381E+0	243.072953333E-9	1.080248365E-9	35.380326209E+6	157.234850808E+3	1.439877841E-9	3.122197237E+0	3.062292862E+0	6.553191614E-3	8.579771306E-3	12.844692072E+6	12.598246001E+6	26.959772876E+3	35.297103968E+3
7.903407576E+3	75.000000000E+0	318.093392367E-12	8.800000191E+0	241.988946667E-9	1.143960908E-9	36.365298134E+6	171.910659710E+3	-5.420038502E-9	3.216721139E+0	3.127648031E+0	6.047953745E-3	4.816113806E-3	13.292843260E+6	12.924755755E+6	24.992685940E+3	19.902205751E+3
7.910278000E+3	75.000000000E+0	319.027027943E-12	9.000000000E+0	246.289623333E-9	1.749495524E-9	36.542343434E+6	259.575151388E+3	21.503403841E-9	3.307101241E+0	3.174070432E+0	7.751122969E-3	8.667705812E-3	13.427692145E+6	12.887552422E+6	31.471577501E+3	35.193142506E+3
7.917098343E+3	75.000000000E+0	325.746880858E-12	9.199999809E+0	246.157306667E-9	1.350794131E-9	37.374473802E+6	205.093322480E+3	-661.583964269E-12	3.419910841E+0	3.249386738E+0	8.868871290E-3	10.014096674E-3	13.893192475E+6	13.200448047E+6	36.029283102E+3	40.681695819E+3
7.923920842E+3	75.000000000E+0	315.414674471E-12	9.399999619E+0	247.020016667E-9	1.494369298E-9	38.053594787E+6	230.208565698E+3	4.313554114E-9	3.481476602E+0	3.313567784E+0	9.834808077E-3	8.514170815E-3	14.093904815E+6	13.414167112E+6	39.813810273E+3	34.467533968E+3
7.930749516E+3	75.000000000E+0	319.869974489E-12	9.600000381E+0	246.106826667E-9	1.142632446E-9	39.007452623E+6	181.105016868E+3	-4.565932582E-9	3.594840092E+0	3.367206375E+0	18.095738003E-3	9.514546704E-3	14.606828021E+6	13.681889366E+6	73.527980705E+3	38.660230733E+3
7.937578589E+3	75.000000000E+0	342.731797572E-12	9.800000191E+0	248.124476667E-9	1.211609638E-9	39.496305735E+6	192.863297190E+3	10.088259621E-9	3.678822265E+0	3.409870721E+0	9.146115954E-3	7.318688045E-3	14.826518988E+6	13.742581011E+6	36.860998468E+3	29.496034182E+3
7.944461140E+3	75.000000000E+0	314.821346770E-12	10.000000000E+0	250.530926667E-9	1.558339498E-9	39.915231756E+6	248.278657863E+3	12.032261475E-9	3.727722095E+0	3.485372842E+0	8.688220049E-3	9.805682738E-3	14.879289134E+6	13.911946473E+6	34.679231679E+3	39.139609900E+3
