[Main]
Experiment = "RvsVg"
Header length = 74    
Date = "20191029 02:32:45"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 2.000000E+1
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic Gate Voltage]
Pattern = "Linear Hysteresis"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 5.000000E+0
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 0.100000
Pre-measurement Delay = 1.000000E+0
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
285.894562721E+0	-50.000000000E+0	-239.567386762E-12	100.000001490E-3	1.489331333E-12	691.096284974E-15	67.144227246E+9	31.157019911E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	20.000700000E+0
313.782358646E+0	-55.000000000E+0	-248.880644797E-12	100.000001490E-3	1.809344667E-12	645.391246367E-15	55.268630313E+9	19.714259455E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	20.002500000E+0
341.638893604E+0	-60.000000000E+0	-267.837409658E-12	100.000001490E-3	1.592013000E-12	684.014085743E-15	62.813558363E+9	26.988070258E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	20.003300000E+0
369.513518333E+0	-65.000000000E+0	-279.101841638E-12	100.000001490E-3	1.880540333E-12	714.353649809E-15	53.176206709E+9	20.199841860E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	20.001500000E+0
397.383512974E+0	-70.000000000E+0	-289.823165004E-12	100.000001490E-3	1.423598667E-12	426.113795090E-15	70.244517526E+9	21.025699622E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	20.000600000E+0
425.273131371E+0	-75.000000000E+0	-291.926869715E-12	100.000001490E-3	1.692100667E-12	506.625651003E-15	59.098139644E+9	17.694357115E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	20.001500000E+0
453.129966736E+0	-70.000000000E+0	-219.346725968E-12	100.000001490E-3	1.239687333E-12	320.661988010E-15	80.665502342E+9	20.865229199E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	20.001100000E+0
480.993779182E+0	-65.000000000E+0	-176.895610891E-12	100.000001490E-3	2.708429315E-12	2.660985039E-12	36.921768993E+9	36.275000563E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	20.001200000E+0
508.847743511E+0	-60.000000000E+0	-140.063279493E-12	100.000001490E-3	2.426274974E-12	2.202090868E-12	41.215444487E+9	37.407200300E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	20.000700000E+0
536.698456764E+0	-55.000000000E+0	-117.638402896E-12	100.000001490E-3	1.504549440E-12	1.462490261E-12	66.465081726E+9	64.607072475E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	19.999200000E+0
564.709597111E+0	-50.000000000E+0	-86.248931897E-12	100.000001490E-3	1.414947400E-12	923.343807075E-15	70.674006320E+9	46.119315854E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	20.000600000E+0
593.563427448E+0	-45.000000000E+0	-73.541397711E-12	100.000001490E-3	749.966766667E-15	1.068574310E-12	133.339243730E+9	189.985605550E+9	NaN	0.000000000E+0	NaN	27.170417096E+21	NaN	0.000000000E+0	NaN	NaN	20.000400000E+0
623.579123497E+0	-40.000000000E+0	-68.333084446E-12	100.000001490E-3	1.467072233E-12	1.295652826E-12	68.162970587E+9	60.198498387E+9	82.540033333E-6	0.000000000E+0	60.169234671E-3	27.170417096E+21	56.261737805E+6	0.000000000E+0	41.013137120E+9	NaN	19.998800000E+0
653.872987270E+0	-35.000000000E+0	-70.794154162E-12	100.000001490E-3	-3.295762667E-12	5.361206180E-12	-30.341991097E+9	49.357216105E+9	9.149095400E-3	NaN	54.752689071E-3	NaN	-2.776017670E+9	NaN	16.613055796E+9	NaN	19.998800000E+0
685.292688847E+0	-30.000000000E+0	-58.649520252E-12	100.000001490E-3	2.025664200E-12	1.428437390E-12	49.366524565E+9	34.811786437E+9	13.994220833E-3	NaN	40.889532191E-3	NaN	6.908460362E+9	NaN	20.185740653E+9	NaN	19.999200000E+0
715.965900898E+0	-25.000000000E+0	-29.942441235E-12	100.000001490E-3	-10.166305667E-12	27.796181044E-12	-9.836414994E+9	26.894211226E+9	33.364972933E-3	NaN	66.998096553E-3	NaN	-3.281917151E+9	NaN	6.590210717E+9	NaN	19.999400000E+0
748.059281826E+0	-20.000000000E+0	-21.571617901E-12	100.000001490E-3	-105.637824667E-12	147.342540239E-12	-946.630639221E+6	1.320350580E+9	98.929832067E-3	NaN	175.646631921E-3	NaN	-936.500087718E+6	NaN	1.662724810E+9	NaN	19.999800000E+0
779.200370312E+0	-15.000000000E+0	2.545327115E-12	100.000001490E-3	-340.052441667E-12	454.889893296E-12	-294.072293673E+6	393.382013770E+6	138.991909110E-3	NaN	239.382677621E-3	NaN	-408.736689049E+6	NaN	703.958120246E+6	NaN	20.000800000E+0
810.253147125E+0	-10.000000000E+0	15.806988733E-12	100.000001490E-3	-366.900509333E-12	622.859544099E-12	-272.553455082E+6	462.693608912E+6	142.348435757E-3	NaN	250.186662852E-3	NaN	-387.975574129E+6	NaN	681.892383597E+6	NaN	19.999300000E+0
840.911571503E+0	-5.000000000E+0	25.019503309E-12	100.000001490E-3	-384.445949333E-12	694.226675339E-12	-260.114592607E+6	469.710993563E+6	151.529825810E-3	NaN	252.840469799E-3	NaN	-394.151183209E+6	NaN	657.674948162E+6	NaN	20.001500000E+0
871.439761639E+0	0.000000000E+0	44.955732742E-12	100.000001490E-3	-354.456356667E-12	709.676604060E-12	-282.122184041E+6	564.852371060E+6	142.366243699E-3	NaN	250.310058743E-3	NaN	-401.646750076E+6	NaN	706.180194077E+6	NaN	19.998200000E+0
902.096059322E+0	5.000000000E+0	49.127649749E-12	100.000001490E-3	-344.088211333E-12	718.904185838E-12	-290.623154750E+6	607.199536543E+6	141.185980647E-3	NaN	253.244606843E-3	NaN	-410.319144906E+6	NaN	735.987454676E+6	NaN	20.000000000E+0
932.739624977E+0	10.000000000E+0	72.753042855E-12	100.000001490E-3	-319.747217133E-12	667.652741930E-12	-312.747058088E+6	653.035959890E+6	130.682327423E-3	NaN	248.426403237E-3	NaN	-408.705128367E+6	NaN	776.946256060E+6	NaN	19.999000000E+0
963.431329727E+0	15.000000000E+0	71.219443884E-12	100.000001490E-3	-264.550043800E-12	611.016869579E-12	-378.000321050E+6	873.046813941E+6	130.681627105E-3	NaN	245.664472940E-3	NaN	-493.976962650E+6	NaN	928.612482580E+6	NaN	19.999900000E+0
994.410272121E+0	20.000000000E+0	95.268918217E-12	100.000001490E-3	-243.590616100E-12	547.060342339E-12	-410.524851454E+6	921.964357128E+6	117.494734608E-3	NaN	240.042137200E-3	NaN	-482.345077530E+6	NaN	985.432612485E+6	NaN	19.997700000E+0
1.025315867E+3	25.000000000E+0	99.157541610E-12	100.000001490E-3	-222.562545967E-12	513.180506530E-12	-449.311904911E+6	1.036014887E+9	118.097393022E-3	NaN	235.251457751E-3	NaN	-530.625638329E+6	NaN	1.057012790E+9	NaN	20.002000000E+0
1.056328322E+3	30.000000000E+0	105.701184032E-12	100.000001490E-3	-184.392447037E-12	478.296203386E-12	-542.321570635E+6	1.406729790E+9	100.572776057E-3	NaN	231.914813247E-3	NaN	-545.427850614E+6	NaN	1.257724039E+9	NaN	20.000500000E+0
1.088545531E+3	35.000000000E+0	110.163155103E-12	100.000001490E-3	-132.614358667E-12	491.764520015E-12	-754.066169724E+6	2.796250661E+9	84.296109510E-3	220.551373700E-3	221.460699887E-3	211.234427551E-3	-635.648434739E+6	-1.663103271E+9	1.669960192E+9	1.592847333E+9	20.000700000E+0
1.120571475E+3	40.000000000E+0	130.136107099E-12	100.000001490E-3	854.399249333E-12	111.569491048E-12	117.041303077E+6	15.283532407E+6	103.318634637E-3	29.882704267E-3	65.857634370E-3	39.016315560E-3	120.925474499E+6	34.975105947E+6	77.080632294E+6	45.665203464E+6	20.001300000E+0
1.151618233E+3	45.000000000E+0	144.782325943E-12	100.000001490E-3	23.882818162E-9	540.261500251E-12	4.187110617E+6	94.718079264E+3	76.945919395E-3	28.535431040E-3	571.270010956E-6	6.847256299E-3	3.221810712E+6	1.194810045E+6	23.919706924E+3	286.702191200E+3	19.998500000E+0
1.178150464E+3	50.000000000E+0	152.321622214E-12	100.000001490E-3	175.202358116E-9	1.130764614E-9	570.768581914E+3	3.683768428E+3	69.283230930E-3	29.975975569E-3	74.853712360E-6	1.569790578E-3	395.446908793E+3	171.093448123E+3	427.241466181E+0	8.959871286E+3	19.999700000E+0
1.204856389E+3	55.000000000E+0	170.129092758E-12	100.000001490E-3	570.361379818E-9	1.973133028E-9	175.327441563E+3	606.535396482E+0	72.018764901E-3	35.214040927E-3	40.186759847E-6	1.006036304E-3	126.268656065E+3	61.739876109E+3	70.458416837E+0	1.763857686E+3	19.999600000E+0
1.231509889E+3	60.000000000E+0	184.999837671E-12	100.000001490E-3	1.193350896E-6	4.405736916E-9	83.797650665E+3	309.372879612E+0	73.681753348E-3	41.636702140E-3	28.653798494E-6	1.047831279E-3	61.743577354E+3	34.890577688E+3	24.011209606E+0	878.057981243E+0	19.998200000E+0
1.258249693E+3	65.000000000E+0	194.904198799E-12	100.000001490E-3	1.917200367E-6	5.889104088E-9	52.159389927E+3	160.219078720E+0	73.255684381E-3	37.993284983E-3	25.307173321E-6	312.842921850E-6	38.209717490E+3	19.817065365E+3	13.200067015E+0	163.176957035E+0	19.999100000E+0
1.284771890E+3	70.000000000E+0	209.069346095E-12	100.000001490E-3	2.712660509E-6	4.674578982E-9	36.864178599E+3	63.526015833E+0	73.694696284E-3	37.339595502E-3	31.864327829E-6	305.792454249E-6	27.166944051E+3	13.764934969E+3	11.746522545E+0	112.727874796E+0	20.001200000E+0
1.311282586E+3	75.000000000E+0	224.277006688E-12	100.000001490E-3	3.506280436E-6	7.673672104E-9	28.520251968E+3	62.418014173E+0	73.828180245E-3	36.675152597E-3	24.258016195E-6	376.846764024E-6	21.055982715E+3	10.459845774E+3	6.918447238E+0	107.477645030E+0	20.000500000E+0
1.337776530E+3	70.000000000E+0	135.536546107E-12	100.000001490E-3	2.190749705E-6	1.050844605E-9	45.646474937E+3	21.895404941E+0	76.632244127E-3	35.584608477E-3	14.519765904E-6	449.884030331E-6	34.979917588E+3	16.243119148E+3	6.627761206E+0	205.356198092E+0	20.000100000E+0
1.364275162E+3	65.000000000E+0	84.548025525E-12	100.000001490E-3	1.244805928E-6	421.264778872E-12	80.333808855E+3	27.186409912E+0	79.167975862E-3	34.319498035E-3	16.283947238E-6	1.663703314E-3	63.598649456E+3	27.570159541E+3	13.081514853E+0	1.336516220E+3	20.002000000E+0
1.390943403E+3	60.000000000E+0	47.374351028E-12	100.000001490E-3	549.757887506E-9	673.280301042E-12	181.898256965E+3	222.768087538E+0	81.086146963E-3	30.057956893E-3	45.364215546E-6	1.557932866E-3	147.494285768E+3	54.674898854E+3	82.516716135E+0	2.833852685E+3	20.000300000E+0
1.417604182E+3	55.000000000E+0	19.915596949E-12	100.000001490E-3	125.526411453E-9	210.988209521E-12	796.645107052E+3	1.339022783E+3	85.163599224E-3	19.096234833E-3	181.762501787E-6	4.461889913E-3	678.451636096E+3	152.129218164E+3	1.448002055E+3	35.545427147E+3	19.999900000E+0
1.443441071E+3	50.000000000E+0	-15.815257379E-12	100.000001490E-3	5.254590242E-9	392.420025490E-12	19.030979940E+6	1.421259754E+6	141.240568253E-3	6.374365233E-3	7.011351731E-3	9.656799576E-3	26.879463811E+6	1.213104151E+6	1.334328922E+6	1.837783563E+6	20.001000000E+0
1.470039508E+3	45.000000000E+0	-38.447586318E-12	100.000001490E-3	-363.508323233E-12	2.162428855E-9	-275.096868761E+6	1.636489095E+9	66.051175694E-3	13.060255100E-3	186.887491906E-3	65.603571487E-3	-181.704713407E+6	-35.928352297E+6	514.121630679E+6	180.473368267E+6	20.001800000E+0
1.502582428E+3	40.000000000E+0	-60.483391096E-12	100.000001490E-3	-176.925452333E-12	450.376367290E-12	-565.209811089E+6	1.438781917E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.998000000E+0
1.533951626E+3	35.000000000E+0	-73.740590197E-12	100.000001490E-3	-20.180401667E-12	17.940074461E-12	-4.955302830E+9	4.405189907E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	20.000200000E+0
1.562839146E+3	30.000000000E+0	-79.696352064E-12	100.000001490E-3	-38.032978367E-12	21.966780442E-12	-2.629297146E+9	1.518608208E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	-0.000000000E+0	-0.000000000E+0	NaN	NaN	20.001100000E+0
1.591422770E+3	25.000000000E+0	-101.680052457E-12	100.000001490E-3	1.012928333E-12	913.924795141E-15	98.723668990E+9	89.074425098E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	19.999800000E+0
1.619239067E+3	20.000000000E+0	-117.644609563E-12	100.000001490E-3	798.886633333E-15	703.409687100E-15	125.174207851E+9	110.214324165E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	19.999900000E+0
1.647134986E+3	15.000000000E+0	-129.562727907E-12	100.000001490E-3	1.269519600E-12	376.429610703E-15	78.769954785E+9	23.356349453E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	19.998900000E+0
1.674975828E+3	10.000000000E+0	-137.652274937E-12	100.000001490E-3	1.156816767E-12	639.170173764E-15	86.444114895E+9	47.762533817E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	19.999400000E+0
1.702821011E+3	5.000000000E+0	-157.856031603E-12	100.000001490E-3	1.853259900E-12	557.521885774E-15	53.958973315E+9	16.232644195E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	19.999400000E+0
1.730723210E+3	0.000000000E+0	-170.773226810E-12	100.000001490E-3	1.837152300E-12	588.372717585E-15	54.432069399E+9	17.432601857E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	20.000000000E+0
1.758570558E+3	-5.000000000E+0	-160.375486502E-12	100.000001490E-3	1.641367233E-12	553.506285061E-15	60.924818931E+9	20.545231749E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	19.998600000E+0
1.786388512E+3	-10.000000000E+0	-179.127707343E-12	100.000001490E-3	1.826809633E-12	516.118825000E-15	54.740242040E+9	15.465469903E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	19.999000000E+0
1.814266809E+3	-15.000000000E+0	-187.135107873E-12	100.000001490E-3	1.655571100E-12	664.359698905E-15	60.402118333E+9	24.238604521E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	20.000600000E+0
1.842164052E+3	-20.000000000E+0	-191.801814015E-12	100.000001490E-3	1.746404700E-12	715.249251612E-15	57.260497232E+9	23.451338508E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	19.998400000E+0
1.870024238E+3	-25.000000000E+0	-204.757580335E-12	100.000001490E-3	1.665609933E-12	418.891894489E-15	60.038067430E+9	15.099249413E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	19.998400000E+0
1.897922616E+3	-30.000000000E+0	-208.400109669E-12	100.000001490E-3	1.817890867E-12	457.169426206E-15	55.008803512E+9	13.833802457E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	19.999400000E+0
1.925805556E+3	-35.000000000E+0	-218.170922069E-12	100.000001490E-3	1.730469033E-12	582.860421589E-15	57.787801783E+9	19.464215690E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	20.001300000E+0
1.953679978E+3	-40.000000000E+0	-224.074798993E-12	100.000001490E-3	1.608880667E-12	516.545525246E-15	62.155014702E+9	19.955423283E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	19.999800000E+0
1.981518318E+3	-45.000000000E+0	-221.654349504E-12	100.000001490E-3	1.535788733E-12	525.564769076E-15	65.113123517E+9	22.282468273E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	20.001100000E+0
2.009370905E+3	-50.000000000E+0	-230.223369072E-12	100.000001490E-3	1.675399967E-12	640.511700737E-15	59.687240945E+9	22.818656423E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	19.999200000E+0
2.037257865E+3	-55.000000000E+0	-249.002477896E-12	100.000001490E-3	1.391371400E-12	334.049634715E-15	71.871537312E+9	17.255393337E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	19.999200000E+0
2.065115195E+3	-60.000000000E+0	-250.164134315E-12	100.000001490E-3	1.698370667E-12	504.160296511E-15	58.879962692E+9	17.478481012E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	19.999300000E+0
2.092936184E+3	-65.000000000E+0	-259.720495573E-12	100.000001490E-3	1.550280333E-12	622.760658538E-15	64.504463702E+9	25.911986000E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	19.998900000E+0
2.120808287E+3	-70.000000000E+0	-266.432311861E-12	100.000001490E-3	1.554139000E-12	660.383299221E-15	64.344309930E+9	27.341124364E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	19.998800000E+0
2.148680935E+3	-75.000000000E+0	-286.166885096E-12	100.000001490E-3	1.565498667E-12	517.289991588E-15	63.877410834E+9	21.107105369E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	19.999000000E+0
2.176567622E+3	-70.000000000E+0	-207.984783100E-12	100.000001490E-3	2.331028867E-12	1.573765023E-12	42.899512280E+9	28.963069866E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	19.999800000E+0
2.204441899E+3	-65.000000000E+0	-168.178820176E-12	100.000001490E-3	2.076139397E-12	3.542671004E-12	48.166323342E+9	82.189778463E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	20.000900000E+0
2.232325053E+3	-60.000000000E+0	-141.466137069E-12	100.000001490E-3	4.531846440E-12	4.944521525E-12	22.066061332E+9	24.075421945E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	20.000900000E+0
