[Main]
Experiment = "IvsV"
Header length = 54    
Date = "20190903 13:30:15"
Comments = "SD: 1Vb to 2V-, BG: 2Va to 2V-, volt1: 1I- to 2I+, volt2: 1V- to 2Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Gate Voltage]
Pattern = "Linear+Reveresed"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 2.500000E+1
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 1.000000
Pre-measurement Delay = 3.000000E+2
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = TRUE
Finish gate voltage (V) = 0.000000E+0
Finish gate ramp step (V) = 1.000000E-1
Finish gate ramp delay (s) = 1.000000E+0

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 0.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 200.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = TRUE
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = TRUE
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	di/dv (A/V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)
3.272520278E+3	-25.000000000E+0	-195.647207231E-12	4.800000191E+0	122.307860000E-9	768.138842335E-12	39.245230770E+6	246.474643013E+3	5.473792170E-9	1.650849281E+0	1.128631053E+0	9.090111592E-3	4.088273224E-3	13.497491336E+6	9.227788413E+6	74.321565207E+3	33.426087451E+3
3.279332159E+3	-25.000000000E+0	-192.916505687E-12	5.000000000E+0	123.663796667E-9	741.301451309E-12	40.432205179E+6	242.370468856E+3	6.779689799E-9	1.720015152E+0	1.166612434E+0	6.525138224E-3	5.749496687E-3	13.908801107E+6	9.433742659E+6	52.765145499E+3	46.492965942E+3
3.286156643E+3	-25.000000000E+0	-196.272437192E-12	5.199999809E+0	124.280230000E-9	826.187279074E-12	41.840925216E+6	278.149148567E+3	3.082169606E-9	1.778036193E+0	1.234144798E+0	8.501014525E-3	3.944205401E-3	14.306669634E+6	9.930338864E+6	68.401985777E+3	31.736386397E+3
3.292991372E+3	-25.000000000E+0	-202.538480085E-12	5.400000095E+0	124.732420000E-9	823.128266034E-12	43.292674794E+6	285.694964753E+3	2.260946766E-9	1.869768925E+0	1.273966906E+0	7.906697210E-3	4.582543829E-3	14.990240110E+6	10.213598886E+6	63.389271287E+3	36.738995592E+3
3.299818024E+3	-25.000000000E+0	-199.680334536E-12	5.599999905E+0	125.417260000E-9	692.557159399E-12	44.650950791E+6	246.563636013E+3	3.424203266E-9	1.922026564E+0	1.326998543E+0	6.884397554E-3	5.087072570E-3	15.325056251E+6	10.580669221E+6	54.891946722E+3	40.561184081E+3
3.306642112E+3	-25.000000000E+0	-206.543084950E-12	5.800000191E+0	125.950156667E-9	934.584478823E-12	46.049964083E+6	341.703280260E+3	2.664479522E-9	1.992783189E+0	1.367711357E+0	6.868583442E-3	5.725583588E-3	15.821998491E+6	10.859147723E+6	54.534139722E+3	45.459122402E+3
3.313459919E+3	-25.000000000E+0	-193.172977383E-12	6.000000000E+0	127.031483333E-9	675.415963319E-12	47.232385567E+6	251.130714692E+3	5.406638490E-9	2.084162300E+0	1.416202386E+0	7.469235078E-3	3.733937805E-3	16.406659559E+6	11.148436190E+6	58.798298515E+3	29.393798345E+3
3.320316829E+3	-25.000000000E+0	-199.943508046E-12	6.199999809E+0	127.366016667E-9	632.621229534E-12	48.678603379E+6	241.784415714E+3	1.672668262E-9	2.126645511E+0	1.458093065E+0	6.587957745E-3	5.015952754E-3	16.697118800E+6	11.448054221E+6	51.724611613E+3	39.382190673E+3
3.327172763E+3	-25.000000000E+0	-178.916019153E-12	6.400000095E+0	129.115046667E-9	786.314037788E-12	49.568197205E+6	301.871627643E+3	8.745137490E-9	2.199868281E+0	1.501300218E+0	6.995502378E-3	5.278499270E-3	17.038047370E+6	11.627616275E+6	54.180380661E+3	40.882138889E+3
3.334027318E+3	-25.000000000E+0	-201.946690851E-12	6.599999905E+0	128.759336667E-9	920.294584203E-12	51.258418034E+6	366.364457387E+3	-1.778551696E-9	2.304562595E+0	1.564794021E+0	12.054957130E-3	6.716562411E-3	17.898217364E+6	12.152858670E+6	93.623945588E+3	52.163692243E+3
3.340897759E+3	-25.000000000E+0	-193.535043315E-12	6.800000191E+0	129.674020000E-9	726.759050523E-12	52.439187053E+6	293.895830430E+3	4.573410124E-9	2.384685049E+0	1.623043380E+0	8.058853174E-3	8.469314252E-3	18.389844388E+6	12.516334264E+6	62.147014293E+3	65.312344381E+3
3.347720473E+3	-25.000000000E+0	-201.839422490E-12	7.000000000E+0	130.974406667E-9	717.501183915E-12	53.445556106E+6	292.784298530E+3	6.501939534E-9	2.475363637E+0	1.675307025E+0	9.297356387E-3	5.897801976E-3	18.899598021E+6	12.791102229E+6	70.986054630E+3	45.030186628E+3
3.354573853E+3	-25.000000000E+0	-201.227516132E-12	7.199999809E+0	131.845956667E-9	714.375172698E-12	54.609181740E+6	295.886537764E+3	4.357754156E-9	2.545208354E+0	1.722410367E+0	9.185831179E-3	4.962653233E-3	19.304409621E+6	13.063808785E+6	69.670935777E+3	37.639783266E+3
3.361404001E+3	-25.000000000E+0	-195.819798455E-12	7.400000095E+0	131.383896667E-9	695.664500729E-12	56.323493846E+6	298.227227383E+3	-2.310296695E-9	2.640963418E+0	1.786371376E+0	9.150970586E-3	5.523993198E-3	20.101119582E+6	13.596577828E+6	69.650625516E+3	42.044674716E+3
3.368231832E+3	-25.000000000E+0	-195.467774374E-12	7.599999905E+0	132.476943333E-9	787.615100153E-12	57.368472682E+6	341.072749871E+3	5.465238545E-9	2.717013606E+0	1.834670838E+0	8.937988077E-3	7.341101654E-3	20.509331946E+6	13.848982259E+6	67.468254110E+3	55.414183551E+3
3.375053653E+3	-25.000000000E+0	-183.975090255E-12	7.800000191E+0	132.532670000E-9	867.595634458E-12	58.853414715E+6	385.270784021E+3	278.632934746E-12	2.809530636E+0	1.887359182E+0	6.705322801E-3	3.744044701E-3	21.198777899E+6	14.240708964E+6	50.593735124E+3	28.249975655E+3
3.381890128E+3	-25.000000000E+0	-204.546609280E-12	8.000000000E+0	134.041100000E-9	775.691228118E-12	59.683186724E+6	345.384545546E+3	7.542157193E-9	2.914823008E+0	1.942208647E+0	15.566114283E-3	6.578401824E-3	21.745740729E+6	14.489650167E+6	116.129413168E+3	49.077498053E+3
3.388728470E+3	-25.000000000E+0	-195.454366118E-12	8.199999809E+0	133.891770000E-9	856.740380806E-12	61.243493975E+6	391.881998048E+3	-746.650712062E-12	2.958053700E+0	1.989290822E+0	7.795179243E-3	8.342172239E-3	22.092871728E+6	14.857454062E+6	58.220002939E+3	62.305339898E+3
3.395597893E+3	-25.000000000E+0	-202.196414241E-12	8.399999619E+0	135.162826667E-9	1.021854711E-9	62.147262126E+6	469.844217840E+3	6.355289394E-9	3.045475690E+0	2.051141600E+0	5.230907621E-3	5.287770257E-3	22.531902926E+6	15.175338153E+6	38.700785932E+3	39.121483230E+3
3.402415850E+3	-25.000000000E+0	-199.323228524E-12	8.600000381E+0	134.109460000E-9	741.846926584E-12	64.126724405E+6	354.726753888E+3	-5.266813242E-9	3.132071898E+0	2.102480748E+0	7.119793932E-3	5.747508940E-3	23.354593313E+6	15.677348545E+6	53.089423609E+3	42.856849472E+3
3.409237944E+3	-25.000000000E+0	-196.631084563E-12	8.800000191E+0	135.693063333E-9	1.197436888E-9	64.852247967E+6	572.295090466E+3	7.918024218E-9	3.257550222E+0	2.151887958E+0	15.423372906E-3	8.461091262E-3	24.006755703E+6	15.858496414E+6	113.663679828E+3	62.354633713E+3
3.416120836E+3	-25.000000000E+0	-191.241892692E-12	9.000000000E+0	135.392003333E-9	764.036014896E-12	66.473645255E+6	375.120079223E+3	-1.505301436E-9	3.317366213E+0	2.223629126E+0	6.862755448E-3	5.527797573E-3	24.501936092E+6	16.423637080E+6	50.688041237E+3	40.828094993E+3
3.422978644E+3	-25.000000000E+0	-205.101476543E-12	9.199999809E+0	135.747460000E-9	805.450690971E-12	67.772905727E+6	402.127109759E+3	1.777285028E-9	3.409765784E+0	2.284988976E+0	8.062649362E-3	9.405441895E-3	25.118449978E+6	16.832646268E+6	59.394476785E+3	69.286319574E+3
3.429869691E+3	-25.000000000E+0	-185.782147652E-12	9.399999619E+0	135.511256667E-9	800.814019773E-12	69.366928252E+6	409.929108616E+3	-1.181017793E-9	3.456629641E+0	2.355552558E+0	7.204801526E-3	3.497354979E-3	25.508062767E+6	17.382707653E+6	53.167550085E+3	25.808593802E+3
3.436694578E+3	-25.000000000E+0	-179.221144175E-12	9.600000381E+0	136.464963333E-9	774.957864253E-12	70.347729901E+6	399.491013570E+3	4.768515143E-9	3.491883443E+0	2.393415279E+0	11.056466472E-3	6.911903675E-3	25.588131620E+6	17.538679677E+6	81.020550638E+3	50.649657660E+3
3.443554913E+3	-25.000000000E+0	-201.031457453E-12	9.800000191E+0	136.429386667E-9	916.335512915E-12	71.832032894E+6	482.463817465E+3	-177.883502976E-12	3.601558642E+0	2.455576595E+0	15.658833675E-3	5.019062971E-3	26.398701411E+6	17.998883193E+6	114.776105481E+3	36.788723410E+3
3.450403258E+3	-25.000000000E+0	-200.139627787E-12	10.000000000E+0	137.403400000E-9	1.188666143E-9	72.778402863E+6	629.600311647E+3	4.870071311E-9	3.657124309E+0	2.494598387E+0	9.265948209E-3	5.146762010E-3	26.615966631E+6	18.155288639E+6	67.436091170E+3	37.457311902E+3
