[Main]
Experiment = "RvsVg_270.0K"
Header length = 74    
Date = "20191030 23:09:32"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 2.700000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic Gate Voltage]
Pattern = "Linear Hysteresis"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 5.000000E+0
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 0.100000
Pre-measurement Delay = 1.000000E+0
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
1.035300539E+3	-50.000000000E+0	-217.840698258E-12	100.000001490E-3	28.532582633E-12	139.607289791E-12	3.504765158E+9	17.148492003E+9	NaN	121.181135343E-3	NaN	320.756550139E-3	NaN	4.247114147E+9	NaN	11.241763645E+9	269.997600000E+0
1.136412267E+3	-55.000000000E+0	-214.453047681E-12	100.000001490E-3	3.042707767E-12	155.726637591E-12	32.865463646E+9	1.682063655E+12	NaN	104.610553509E-3	NaN	314.419734012E-3	NaN	34.380742921E+9	NaN	103.335501837E+9	270.004200000E+0
1.239481979E+3	-60.000000000E+0	-214.159896530E-12	100.000001490E-3	25.572387967E-12	146.176151754E-12	3.910467870E+9	22.352904448E+9	NaN	113.113775620E-3	NaN	318.891914065E-3	NaN	4.423277786E+9	NaN	12.470165652E+9	269.998700000E+0
1.344654222E+3	-65.000000000E+0	-234.387372011E-12	100.000001490E-3	43.188780243E-12	185.087123843E-12	2.315416201E+9	9.922802237E+9	NaN	105.757243696E-3	NaN	312.069769852E-3	NaN	2.448720318E+9	NaN	7.225713903E+9	269.998200000E+0
1.438116205E+3	-70.000000000E+0	-250.030368169E-12	100.000001490E-3	14.566134767E-12	153.006162355E-12	6.865239344E+9	72.114115550E+9	NaN	78.072518027E-3	NaN	313.533137856E-3	NaN	5.359865145E+9	NaN	21.524800016E+9	270.000100000E+0
1.534307284E+3	-75.000000000E+0	-246.669556540E-12	100.000001490E-3	6.958809333E-12	172.770549948E-12	14.370274669E+9	356.779463061E+9	NaN	82.847093133E-3	NaN	307.481039434E-3	NaN	11.905354661E+9	NaN	44.185869264E+9	269.989400000E+0
1.626975930E+3	-70.000000000E+0	-207.571057911E-12	100.000001490E-3	32.968334300E-12	146.878408526E-12	3.033213646E+9	13.513378899E+9	NaN	20.210071524E-3	NaN	300.081859521E-3	NaN	613.014638245E+6	NaN	9.102123777E+9	270.000900000E+0
1.734164625E+3	-65.000000000E+0	-178.560180299E-12	100.000001490E-3	-2.379887633E-12	168.411380487E-12	-42.018791177E+9	2.973435607E+12	NaN	-5.246858634E-3	NaN	288.570840898E-3	NaN	2.204666540E+9	NaN	121.253977228E+9	269.997300000E+0
1.837909932E+3	-60.000000000E+0	-153.884110836E-12	100.000001490E-3	-30.610579123E-12	173.975778807E-12	-3.266844482E+9	18.567169561E+9	NaN	3.691125563E-3	NaN	278.656500363E-3	NaN	-120.583329970E+6	NaN	9.103274369E+9	269.993600000E+0
1.943812462E+3	-55.000000000E+0	-145.667146574E-12	100.000001490E-3	31.566233433E-12	147.729250008E-12	3.167942153E+9	14.825896769E+9	NaN	3.096143137E-3	NaN	268.448070180E-3	NaN	98.084022089E+6	NaN	8.504279446E+9	269.996100000E+0
2.041515709E+3	-50.000000000E+0	-148.049023041E-12	100.000001490E-3	-5.217989933E-12	147.581520087E-12	-19.164468074E+9	542.032730268E+9	NaN	7.800688003E-3	NaN	262.741549645E-3	NaN	-1.494960340E+9	NaN	50.353019650E+9	270.002600000E+0
2.145572181E+3	-45.000000000E+0	-124.718957268E-12	100.000001490E-3	17.470963100E-12	143.514612583E-12	5.723782995E+9	47.017814317E+9	NaN	13.064394034E-3	NaN	256.600152690E-3	NaN	747.777552916E+6	NaN	14.687235685E+9	270.005100000E+0
2.247812802E+3	-40.000000000E+0	-115.758018795E-12	100.000001490E-3	12.215039067E-12	111.970461397E-12	8.186629690E+9	75.043616209E+9	NaN	7.896903063E-3	NaN	254.541827912E-3	NaN	646.490201156E+6	NaN	20.838396547E+9	270.009100000E+0
2.350292996E+3	-35.000000000E+0	-114.078342317E-12	100.000001490E-3	-25.439927167E-12	133.082135110E-12	-3.930828922E+9	20.563074034E+9	167.288854600E-3	15.382625038E-3	378.509675058E-3	260.997106439E-3	-6.575838583E+9	-604.664664993E+6	14.878567560E+9	10.259349594E+9	270.000600000E+0
2.443596792E+3	-30.000000000E+0	-89.653612861E-12	100.000001490E-3	8.175701567E-12	116.097269509E-12	12.231366406E+9	173.688854779E+9	104.064107010E-3	-3.784138479E-3	361.632463942E-3	244.389038759E-3	12.728462036E+9	-462.851835802E+6	44.232591050E+9	29.892118342E+9	270.003300000E+0
2.534524492E+3	-25.000000000E+0	-86.656407166E-12	100.000001490E-3	30.583103533E-12	149.354188568E-12	3.269779386E+9	15.968138958E+9	76.753073850E-3	26.697643168E-3	345.457117146E-3	228.267614393E-3	2.509656149E+9	872.954019831E+6	11.295685435E+9	7.463847289E+9	270.001300000E+0
2.622846200E+3	-20.000000000E+0	-76.146271233E-12	100.000001490E-3	28.671262713E-12	135.404219423E-12	3.487812954E+9	16.471705317E+9	59.724254630E-3	38.841380623E-3	325.086652145E-3	216.508786700E-3	2.083070258E+9	1.354714685E+9	11.338414195E+9	7.551421396E+9	269.999400000E+0
2.708022853E+3	-15.000000000E+0	-51.245982978E-12	100.000001490E-3	59.766961933E-12	148.750523940E-12	1.673165211E+9	4.164243819E+9	45.628999290E-3	52.430681913E-3	306.213039139E-3	222.230990883E-3	763.448530994E+6	877.251916733E+6	5.123449967E+9	3.718291573E+9	269.998000000E+0
2.802835973E+3	-10.000000000E+0	-47.077088437E-12	100.000001490E-3	43.614673873E-12	133.978949705E-12	2.292806356E+9	7.043221013E+9	48.309251107E-3	57.139638587E-3	282.306013337E-3	211.904006260E-3	1.107637564E+9	1.310101246E+9	6.472730122E+9	4.858548453E+9	270.006400000E+0
2.899990930E+3	-5.000000000E+0	-29.054476764E-12	100.000001490E-3	63.409823553E-12	146.551429504E-12	1.577042734E+9	3.644827474E+9	60.632454027E-3	49.687713167E-3	261.761305775E-3	201.408521302E-3	956.199696340E+6	783.596458440E+6	4.128087591E+9	3.176298403E+9	269.999400000E+0
2.995023279E+3	0.000000000E+0	-30.479142242E-12	100.000001490E-3	113.004501490E-12	143.606627673E-12	884.920513533E+6	1.124560960E+9	87.974134452E-3	19.225963417E-3	209.484732158E-3	190.913914478E-3	778.501150766E+6	170.134491663E+6	1.853773340E+9	1.689436367E+9	269.997600000E+0
3.084628685E+3	5.000000000E+0	1.194166178E-12	100.000001490E-3	166.400327100E-12	236.039345964E-12	600.960366082E+6	852.464019948E+6	76.529128783E-3	49.929135353E-3	177.125028003E-3	183.805148918E-3	459.909725640E+6	300.054310130E+6	1.064451201E+9	1.104596079E+9	270.000600000E+0
3.177645527E+3	10.000000000E+0	7.896999200E-12	100.000001490E-3	506.389727033E-12	677.563607709E-12	197.476362872E+6	264.228892731E+6	89.196894157E-3	62.063771887E-3	115.689601115E-3	166.505159600E-3	176.142779750E+6	122.561277556E+6	228.459613098E+6	328.808328273E+6	269.990300000E+0
3.260660486E+3	15.000000000E+0	29.354708768E-12	100.000001490E-3	920.526837567E-12	1.640468487E-9	108.633444903E+6	193.595380073E+6	100.285595748E-3	45.487427590E-3	81.791471055E-3	155.908766515E-3	108.943695778E+6	49.414558852E+6	88.852891320E+6	169.369061447E+6	269.996600000E+0
3.345689526E+3	20.000000000E+0	36.026266866E-12	100.000001490E-3	1.450041099E-9	3.003708168E-9	68.963563552E+6	142.855550293E+6	87.675903947E-3	45.687682573E-3	51.045429930E-3	138.550246128E-3	60.464426837E+6	31.507853537E+6	35.202746985E+6	95.549185616E+6	270.000900000E+0
3.425719472E+3	25.000000000E+0	44.819215816E-12	100.000001490E-3	1.251214488E-9	2.864102552E-9	79.922349411E+6	182.946894503E+6	90.596715366E-3	60.530798732E-3	33.614024952E-3	124.813113407E-3	72.407022331E+6	48.377635743E+6	26.865118073E+6	99.753571122E+6	269.997300000E+0
3.505344009E+3	30.000000000E+0	51.255756699E-12	100.000001490E-3	1.044964585E-9	3.827575314E-9	95.697024528E+6	350.526299278E+6	72.873325342E-3	58.651120715E-3	21.948164060E-3	103.519648408E-3	69.737602988E+6	56.127376540E+6	21.003739631E+6	99.065221853E+6	269.995900000E+0
3.582472466E+3	35.000000000E+0	62.982281659E-12	100.000001490E-3	1.809562424E-9	4.406374058E-9	55.261979454E+6	134.565654896E+6	54.649384191E-3	53.870328806E-3	16.176343250E-3	86.881042085E-3	30.200331013E+6	29.769809593E+6	8.939367350E+6	48.012182911E+6	270.000400000E+0
3.660222363E+3	40.000000000E+0	76.941523060E-12	100.000001490E-3	371.558391033E-12	3.368131867E-9	269.136706110E+6	2.439691683E+9	69.404986642E-3	67.705432449E-3	10.677620862E-3	69.059424758E-3	186.794292140E+6	182.220168034E+6	28.737396651E+6	185.864258281E+6	270.000900000E+0
3.735770327E+3	45.000000000E+0	86.170413629E-12	100.000001490E-3	382.458052367E-12	4.073214635E-9	261.466586653E+6	2.784644017E+9	60.952917132E-3	68.253260933E-3	10.896820634E-3	53.613851254E-3	159.371509514E+6	178.459468981E+6	28.491544540E+6	140.182304757E+6	270.001900000E+0
3.809294701E+3	50.000000000E+0	88.723154604E-12	100.000001490E-3	1.293583112E-9	3.624246843E-9	77.304659119E+6	216.585362219E+6	51.198940702E-3	61.444877837E-3	6.941626658E-3	40.916427247E-3	39.579165993E+6	47.499752650E+6	5.366200745E+6	31.630304135E+6	270.001400000E+0
3.882386619E+3	55.000000000E+0	100.597117557E-12	100.000001490E-3	1.889729222E-9	3.188021365E-9	52.917635134E+6	89.273399279E+6	61.195472353E-3	73.507214379E-3	6.229284029E-3	31.772673740E-3	32.383196296E+6	38.898278923E+6	3.296389745E+6	16.813347312E+6	269.999500000E+0
3.954019321E+3	60.000000000E+0	103.238884108E-12	100.000001490E-3	1.288399010E-9	3.204330466E-9	77.615708133E+6	193.035213742E+6	60.205909367E-3	70.440068202E-3	5.130065399E-3	25.572552089E-3	46.729242196E+6	54.672556929E+6	3.981736528E+6	19.848317096E+6	269.997000000E+0
4.027038824E+3	65.000000000E+0	114.993772259E-12	100.000001490E-3	1.652793177E-9	3.001413713E-9	60.503638871E+6	109.872459503E+6	42.461146073E-3	49.032670297E-3	4.270631840E-3	21.073026766E-3	25.690538098E+6	29.666549324E+6	2.583887627E+6	12.749947824E+6	269.998800000E+0
4.097784883E+3	70.000000000E+0	123.439943221E-12	100.000001490E-3	2.058112740E-9	2.887872523E-9	48.588203914E+6	68.177285082E+6	59.721051103E-3	65.881796846E-3	3.611333972E-3	17.635003753E-3	29.017385658E+6	32.010781317E+6	1.754682288E+6	8.568531456E+6	270.002400000E+0
4.172064227E+3	75.000000000E+0	139.708756601E-12	100.000001490E-3	2.311083927E-9	3.308691110E-9	43.269740367E+6	61.947644393E+6	66.605587130E-3	70.892499174E-3	3.924683930E-3	13.614110500E-3	28.820064191E+6	30.674999875E+6	1.698200521E+6	5.890790179E+6	270.008100000E+0
4.243837546E+3	70.000000000E+0	95.173360570E-12	100.000001490E-3	255.020617667E-12	4.929753471E-9	392.125163860E+6	7.580094525E+9	-909.163199333E-6	-37.481277470E-3	62.939137263E-3	187.509692478E-3	-3.565057632E+6	-146.973518506E+6	246.800191446E+6	735.272677926E+6	269.998400000E+0
4.322817266E+3	65.000000000E+0	49.991054467E-12	100.000001490E-3	491.328907057E-12	5.395807380E-9	203.529652039E+6	2.235176442E+9	-36.730303740E-3	-145.771915100E-3	263.056471272E-3	209.968604215E-3	-74.757058281E+6	-296.689067153E+6	535.397912669E+6	427.348363182E+6	269.996500000E+0
4.404039438E+3	60.000000000E+0	26.407042930E-12	100.000001490E-3	412.767917933E-12	5.192133559E-9	242.266894169E+6	3.047431782E+9	-58.507616860E-3	-147.606569200E-3	344.421353440E-3	215.879260409E-3	-141.744584107E+6	-357.601845461E+6	834.418903399E+6	523.003971554E+6	269.996900000E+0
4.484843909E+3	55.000000000E+0	23.160855352E-12	100.000001490E-3	716.758653493E-12	4.070581899E-9	139.516978278E+6	792.338235008E+6	1.469564000E-3	-128.362752733E-3	361.046847596E-3	222.170049886E-3	2.050291256E+6	-179.087831180E+6	503.721644429E+6	309.964935621E+6	269.998300000E+0
4.566024529E+3	50.000000000E+0	4.407697066E-12	100.000001490E-3	-110.159762367E-12	2.066804192E-9	-907.772487356E+6	17.031518063E+9	0.000000000E+0	NaN	35.520950593E+36	NaN	-0.000000000E+0	NaN	NaN	NaN	269.999600000E+0
4.647972482E+3	45.000000000E+0	-497.215289774E-15	100.000001490E-3	1.774534103E-12	260.828331768E-12	56.352820327E+9	8.282969648E+12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	270.000100000E+0
4.735184896E+3	40.000000000E+0	-15.651966528E-12	100.000001490E-3	25.692662263E-12	174.174311130E-12	3.892161912E+9	26.385534241E+9	0.000000000E+0	NaN	62.971914922E+36	NaN	0.000000000E+0	NaN	NaN	NaN	270.000100000E+0
4.823459475E+3	35.000000000E+0	-34.534539869E-12	100.000001490E-3	-14.237060067E-12	112.256539894E-12	-7.023922146E+9	55.382304552E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	270.004500000E+0
4.908669864E+3	30.000000000E+0	-28.935450708E-12	100.000001490E-3	45.334828473E-12	157.944458507E-12	2.205809636E+9	7.684939378E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	269.998400000E+0
4.997102277E+3	25.000000000E+0	-48.032682085E-12	100.000001490E-3	36.678937293E-12	187.811728433E-12	2.726360382E+9	13.960122442E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	270.002200000E+0
5.088892520E+3	20.000000000E+0	-64.406004893E-12	100.000001490E-3	106.277846563E-12	213.363867533E-12	940.929880721E+6	1.889014926E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	270.001900000E+0
5.186310531E+3	15.000000000E+0	-76.815303250E-12	100.000001490E-3	102.196792400E-12	178.960735042E-12	978.504306659E+6	1.713496538E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	270.003300000E+0
5.278137798E+3	10.000000000E+0	-87.898348727E-12	100.000001490E-3	101.464447390E-12	170.025893941E-12	985.566906069E+6	1.651533109E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	270.007800000E+0
5.373242599E+3	5.000000000E+0	-93.351287233E-12	100.000001490E-3	-18.909202583E-12	193.217258969E-12	-5.288430385E+9	54.038028238E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	270.002800000E+0
5.469540587E+3	0.000000000E+0	-106.337177258E-12	100.000001490E-3	-11.079843890E-12	197.339996202E-12	-9.025398055E+9	160.748836852E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	269.998600000E+0
5.563531717E+3	-5.000000000E+0	-124.472314516E-12	100.000001490E-3	32.691261033E-12	187.417815801E-12	3.058921508E+9	17.536686245E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	269.997600000E+0
5.664289194E+3	-10.000000000E+0	-131.659885251E-12	100.000001490E-3	7.182411500E-12	157.823015013E-12	13.922900615E+9	305.935430291E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	269.998000000E+0
5.759022446E+3	-15.000000000E+0	-144.012035283E-12	100.000001490E-3	-6.152225233E-12	198.296065403E-12	-16.254281613E+9	523.901510038E+9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	270.001400000E+0
5.857429086E+3	-20.000000000E+0	-154.641059853E-12	100.000001490E-3	10.072014800E-12	180.224702025E-12	9.928500253E+9	177.656708730E+9	NaN	280.189579180E-3	NaN	323.188394854E-3	NaN	27.818622663E+9	NaN	32.087760123E+9	269.999800000E+0
5.955805380E+3	-25.000000000E+0	-177.734640662E-12	100.000001490E-3	10.477503133E-12	148.972562168E-12	9.544258801E+9	135.703389391E+9	NaN	254.752846637E-3	NaN	320.407414360E-3	NaN	24.314270623E+9	NaN	30.580512388E+9	270.000600000E+0
6.062316585E+3	-30.000000000E+0	-171.877787697E-12	100.000001490E-3	-23.560456033E-12	119.673088376E-12	-4.244400081E+9	21.559025226E+9	NaN	214.099511117E-3	NaN	321.415528485E-3	NaN	-9.087239687E+9	NaN	13.642160747E+9	270.003600000E+0
6.161261128E+3	-35.000000000E+0	-185.049803837E-12	100.000001490E-3	-6.716662367E-12	151.501375080E-12	-14.888347222E+9	335.822310802E+9	NaN	290.953248149E-3	NaN	318.877756215E-3	NaN	-43.318129194E+9	NaN	47.475626853E+9	270.000500000E+0
6.260377004E+3	-40.000000000E+0	-181.174348325E-12	100.000001490E-3	22.652795733E-12	128.272012996E-12	4.414466217E+9	24.997023531E+9	NaN	289.398905419E-3	NaN	325.998333254E-3	NaN	12.775416722E+9	NaN	14.391086076E+9	270.001400000E+0
6.365452869E+3	-45.000000000E+0	-195.663980504E-12	100.000001490E-3	19.657874033E-12	154.796555547E-12	5.087020159E+9	40.057902359E+9	NaN	250.874197026E-3	NaN	326.629971083E-3	NaN	12.762020786E+9	NaN	16.615732227E+9	269.996900000E+0
6.467636689E+3	-50.000000000E+0	-200.484993653E-12	100.000001490E-3	-21.073900767E-12	167.347805055E-12	-4.745206054E+9	37.681672054E+9	NaN	198.146230702E-3	NaN	319.794462640E-3	NaN	-9.402446794E+9	NaN	15.174905974E+9	270.000800000E+0
6.571638461E+3	-55.000000000E+0	-208.824636055E-12	100.000001490E-3	-39.357508900E-12	174.307178096E-12	-2.540811253E+9	11.252786365E+9	NaN	148.660479287E-3	NaN	320.072533755E-3	NaN	-3.777182130E+9	NaN	8.132438833E+9	269.998700000E+0
6.678368187E+3	-60.000000000E+0	-222.697426934E-12	100.000001490E-3	-10.710528333E-12	102.272952919E-12	-9.336607717E+9	89.153626390E+9	NaN	109.707925901E-3	NaN	319.057573709E-3	NaN	-10.242998523E+9	NaN	29.789153605E+9	269.999800000E+0
6.791717251E+3	-65.000000000E+0	-240.685324911E-12	100.000001490E-3	-7.046113567E-12	155.170875518E-12	-14.192221080E+9	312.543837057E+9	NaN	107.554110714E-3	NaN	318.863832383E-3	NaN	-15.264316945E+9	NaN	45.253859360E+9	269.999600000E+0
6.893384128E+3	-70.000000000E+0	-265.200652411E-12	100.000001490E-3	23.576365263E-12	148.936127186E-12	4.241535978E+9	26.794543383E+9	NaN	101.373788119E-3	NaN	317.522167182E-3	NaN	4.299805631E+9	NaN	13.467816758E+9	269.999200000E+0
7.001012996E+3	-75.000000000E+0	-273.764643825E-12	100.000001490E-3	-23.718422967E-12	174.315833567E-12	-4.216131976E+9	30.985979163E+9	NaN	95.808298008E-3	NaN	310.965909982E-3	NaN	-4.039404228E+9	NaN	13.110732970E+9	269.998200000E+0
7.092429981E+3	-70.000000000E+0	-207.837632752E-12	100.000001490E-3	6.387727333E-12	108.791444434E-12	15.655020365E+9	266.625701020E+9	NaN	-11.680030940E-3	NaN	305.977236653E-3	NaN	-1.828511195E+9	NaN	47.900797997E+9	269.999500000E+0
7.200084560E+3	-65.000000000E+0	-188.797200790E-12	100.000001490E-3	22.889645387E-12	160.467464216E-12	4.368787712E+9	30.627310906E+9	NaN	-16.839429578E-3	NaN	297.885959944E-3	NaN	-735.678919174E+6	NaN	13.014005019E+9	269.999800000E+0
7.303274045E+3	-60.000000000E+0	-174.559010765E-12	100.000001490E-3	9.736686400E-12	117.707789930E-12	10.270434661E+9	124.160326826E+9	NaN	-240.270985667E-6	NaN	288.116433837E-3	NaN	-24.676874226E+6	NaN	29.590809645E+9	270.000600000E+0
7.402454704E+3	-55.000000000E+0	-151.577546001E-12	100.000001490E-3	-37.625150467E-12	141.343453162E-12	-2.657796720E+9	9.984336581E+9	NaN	6.262831563E-3	NaN	279.691978186E-3	NaN	-166.453329373E+6	NaN	7.433644111E+9	269.996400000E+0
7.505477027E+3	-50.000000000E+0	-147.537680857E-12	100.000001490E-3	-11.703702200E-12	166.954897513E-12	-8.544305023E+9	121.885668738E+9	NaN	7.211806946E-3	NaN	270.286656521E-3	NaN	-616.198773951E+6	NaN	23.094116024E+9	269.993000000E+0
7.608173153E+3	-45.000000000E+0	-135.368151006E-12	100.000001490E-3	-13.045533533E-12	139.770459543E-12	-7.665458928E+9	82.128087303E+9	NaN	17.576074995E-3	NaN	259.488776329E-3	NaN	-1.347286790E+9	NaN	19.891005275E+9	269.999800000E+0
