[Main]
Experiment = "VvsI_400.0K"
Header length = 61    
Date = "20201201 16:56:00"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 4.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration3]
Voltage meter = "Keithley 6430"
Auto-range = "Manual"
GPIB = "GPIB0::9::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial current (A) = -1.000000E-9
Final current (A) = 1.000000E-9
Current step (A) = 1.000000E-11
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 10.000000
Auto-range = 1
Manual range (A) = 0.000010
Check output compliance = "Abort"
Inital delay (s) = 1.000000
Time (s)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	dI/dV 1 (A/V)	dI/dV 2 (A/V)	dI/dV 3 (A/V)	Temperature (K)
1.199169800E+3	-290.000000000E-12	-3.345430066E-3	-1.650216487E-3	7.856618267E-3	303.847127217E-6	195.165606614E-6	19.854693678E-6	11.535965746E+6	5.690401678E+6	-27.091787126E+6	1.047748715E+6	672.984850393E+3	68.464460957E+3	-503.562849839E-9	642.188826120E-9	-1.333066720E-6	400.008400000E+0
1.216249906E+3	-280.000000000E-12	-3.318058892E-3	-1.650108329E-3	7.857977667E-3	382.375714051E-6	197.704542512E-6	36.803787233E-6	11.850210330E+6	5.893244033E+6	-28.064205952E+6	1.365627550E+6	706.087651830E+3	131.442097262E+3	365.347865605E-9	92.457900836E-6	7.356186553E-6	400.008400000E+0
1.233058956E+3	-270.000000000E-12	-3.322965342E-3	-1.650760698E-3	7.875770267E-3	346.066855058E-6	216.469156225E-6	33.396814266E-6	12.307279046E+6	6.113928510E+6	-29.169519506E+6	1.281729093E+6	801.737615648E+3	123.691904688E+3	-2.038133477E-6	-15.328763659E-6	562.031406315E-9	400.008400000E+0
1.249866761E+3	-260.000000000E-12	-3.288153023E-3	-1.639545174E-3	7.890010767E-3	352.211363429E-6	224.161961940E-6	25.696711273E-6	12.646742397E+6	6.305942976E+6	-30.346195256E+6	1.354659090E+6	862.161392078E+3	98.833504897E+3	287.254635349E-9	891.621292059E-9	702.222534321E-9	400.008400000E+0
1.266685194E+3	-250.000000000E-12	-3.272800518E-3	-1.635806494E-3	7.912471167E-3	309.717843598E-6	178.104662646E-6	24.551747111E-6	13.091202073E+6	6.543225976E+6	-31.649884667E+6	1.238871374E+6	712.418650583E+3	98.206988445E+3	651.359501267E-9	2.674741056E-6	445.228045805E-9	400.001700000E+0
1.283714977E+3	-240.000000000E-12	-3.256570409E-3	-1.641758940E-3	7.951511567E-3	346.800790939E-6	197.043704599E-6	28.813391744E-6	13.569043369E+6	6.840662249E+6	-33.131298194E+6	1.445003296E+6	821.015435831E+3	120.055798932E+3	616.138781892E-9	-1.679981735E-6	256.144916548E-9	400.001700000E+0
1.300519638E+3	-230.000000000E-12	-3.285801329E-3	-1.622411709E-3	8.003890700E-3	417.727540312E-6	173.415954273E-6	39.071082175E-6	14.286092733E+6	7.053963951E+6	-34.799524783E+6	1.816206697E+6	753.982409884E+3	169.874270328E+3	-342.103498624E-9	516.869830106E-9	190.915720891E-9	400.001700000E+0
1.317335540E+3	-220.000000000E-12	-3.253653996E-3	-1.623355953E-3	8.052067567E-3	371.575240746E-6	205.677025329E-6	18.648621553E-6	14.789336345E+6	7.378890694E+6	-36.600307121E+6	1.688978367E+6	934.895569678E+3	84.766461606E+3	311.067798492E-9	-10.590482968E-6	207.568501065E-9	400.001700000E+0
1.334153618E+3	-210.000000000E-12	-3.240962366E-3	-1.607820887E-3	8.127252500E-3	434.596911362E-6	209.263192220E-6	19.560542764E-6	15.433154125E+6	7.656289937E+6	-38.701202381E+6	2.069509102E+6	996.491391522E+3	93.145441734E+3	787.920878771E-9	643.705021916E-9	133.005371644E-9	400.007800000E+0
1.351166255E+3	-200.000000000E-12	-3.226975543E-3	-1.625062550E-3	8.104019867E-3	319.023326135E-6	187.974314455E-6	43.572749921E-6	16.134877713E+6	8.125312750E+6	-40.520099333E+6	1.595116631E+6	939.871572277E+3	217.863749607E+3	714.958609497E-9	-579.990445624E-9	-430.429037317E-9	400.007800000E+0
1.367982488E+3	-190.000000000E-12	-3.234489748E-3	-1.627566691E-3	8.138972033E-3	314.984168396E-6	195.022581602E-6	51.535304340E-6	17.023630254E+6	8.566140479E+6	-42.836694912E+6	1.657811413E+6	1.026434640E+6	271.238443895E+3	-1.330812656E-6	-3.993385356E-6	286.105296286E-9	400.007800000E+0
1.384792932E+3	-180.000000000E-12	-3.227030186E-3	-1.629853170E-3	8.222976833E-3	321.840892035E-6	236.879220167E-6	17.458813777E-6	17.927945476E+6	9.054739835E+6	-45.683204630E+6	1.788004956E+6	1.315995668E+6	96.993409870E+3	1.340561162E-6	-4.373536141E-6	119.040816715E-9	400.007800000E+0
1.401599015E+3	-170.000000000E-12	-3.220393917E-3	-1.619454004E-3	8.250132700E-3	368.793245790E-6	221.796764307E-6	41.315581422E-6	18.943493629E+6	9.526200025E+6	-48.530192353E+6	2.169372034E+6	1.304686849E+6	243.032831893E+3	1.506870879E-6	961.615575711E-9	368.244553663E-9	400.008300000E+0
1.418574035E+3	-160.000000000E-12	-3.202322262E-3	-1.600669828E-3	8.319123367E-3	364.468706625E-6	188.975099410E-6	31.511176571E-6	20.014514137E+6	10.004186427E+6	-51.994521042E+6	2.277929416E+6	1.181094371E+6	196.944853566E+3	553.352750481E-9	532.362984674E-9	144.947142609E-9	400.008300000E+0
1.435389599E+3	-150.000000000E-12	-3.214046821E-3	-1.591795220E-3	8.339802067E-3	374.225419448E-6	197.690165358E-6	45.750704451E-6	21.426978804E+6	10.611968133E+6	-55.598680444E+6	2.494836130E+6	1.317934436E+6	305.004696342E+3	-852.910568688E-9	1.126810291E-6	483.589393917E-9	400.008300000E+0
1.452216295E+3	-140.000000000E-12	-3.214868442E-3	-1.593936763E-3	8.423488933E-3	437.199110777E-6	218.748742724E-6	53.801488646E-6	22.963346017E+6	11.385262595E+6	-60.167778095E+6	3.122850791E+6	1.562491019E+6	384.296347468E+3	-12.171051964E-6	-4.669529607E-6	119.493062631E-9	400.008300000E+0
1.469222852E+3	-130.000000000E-12	-3.200770585E-3	-1.571323341E-3	8.535456767E-3	350.709714940E-6	193.285787111E-6	33.979834086E-6	24.621312195E+6	12.087102623E+6	-65.657359744E+6	2.697767038E+6	1.486813747E+6	261.383339125E+3	709.327665900E-9	442.215240692E-9	89.311364722E-9	399.999700000E+0
1.486210052E+3	-120.000000000E-12	-3.181861376E-3	-1.596603819E-3	8.511768967E-3	332.543594282E-6	200.362907259E-6	39.447423160E-6	26.515511464E+6	13.305031825E+6	-70.931408056E+6	2.771196619E+6	1.669690894E+6	328.728526333E+3	528.842832476E-9	-395.562140874E-9	-422.158241795E-9	399.999700000E+0
1.503030942E+3	-110.000000000E-12	-3.168603998E-3	-1.600107181E-3	8.562830733E-3	318.818866557E-6	214.021863262E-6	39.928939242E-6	28.805490888E+6	14.546428915E+6	-77.843915758E+6	2.898353332E+6	1.945653302E+6	362.990356742E+3	754.296965810E-9	-2.854401273E-6	195.841245864E-9	399.999700000E+0
1.519843843E+3	-100.000000000E-12	-3.120666090E-3	-1.591631387E-3	8.340033933E-3	350.121439825E-6	225.351349567E-6	48.526915482E-6	31.206660903E+6	15.916313867E+6	-83.400339333E+6	3.501214398E+6	2.253513496E+6	485.269154821E+3	208.603181830E-9	1.179830468E-6	-44.883948064E-9	399.999700000E+0
1.537539527E+3	-90.000000000E-12	-3.148271824E-3	-1.597457214E-3	8.348608400E-3	308.865882104E-6	224.058722511E-6	47.738631283E-6	34.980798044E+6	17.749524600E+6	-92.762315556E+6	3.431843134E+6	2.489541361E+6	530.429236481E+3	-362.243587537E-9	-1.716494401E-6	1.166253295E-6	399.998500000E+0
1.555263937E+3	-80.000000000E-12	-3.134285353E-3	-1.577094071E-3	8.443369267E-3	353.038524455E-6	239.391230848E-6	25.708542690E-6	39.178566917E+6	19.713675892E+6	-105.542115833E+6	4.412981556E+6	2.992390386E+6	321.356783623E+3	714.976654106E-9	491.083334419E-9	105.528794235E-9	399.998500000E+0
1.572846319E+3	-70.000000000E-12	-3.130001323E-3	-1.569036269E-3	8.471626133E-3	284.220463242E-6	183.672745848E-6	36.806753171E-6	44.714304610E+6	22.414803843E+6	-121.023230476E+6	4.060292332E+6	2.623896369E+6	525.810759591E+3	2.334250331E-6	1.241033173E-6	353.896280078E-9	399.998500000E+0
1.590428618E+3	-60.000000000E-12	-3.116907090E-3	-1.557329551E-3	8.519592900E-3	321.260991772E-6	169.783186374E-6	40.617123429E-6	51.948451500E+6	25.955492517E+6	-141.993215000E+6	5.354349863E+6	2.829719773E+6	676.952057157E+3	763.694998750E-9	854.210377324E-9	208.477675168E-9	399.998500000E+0
1.608004495E+3	-50.000000000E-12	-3.105236848E-3	-1.573119526E-3	8.620559867E-3	338.071521857E-6	237.442314073E-6	30.760069415E-6	62.104736967E+6	31.462390513E+6	-172.411197333E+6	6.761430437E+6	4.748846281E+6	615.201388293E+3	856.880284541E-9	-633.313239008E-9	99.042294031E-9	399.996500000E+0
1.625791533E+3	-40.000000000E-12	-3.128924531E-3	-1.557130743E-3	8.664150300E-3	300.748009428E-6	201.414083134E-6	29.993521267E-6	78.223113267E+6	38.928268575E+6	-216.603757500E+6	7.518700236E+6	5.035352078E+6	749.838031682E+3	-422.160338833E-9	625.438484497E-9	229.408134660E-9	399.996500000E+0
1.643381673E+3	-30.000000000E-12	-3.139664350E-3	-1.560995616E-3	8.687654433E-3	361.430803810E-6	227.578927605E-6	41.325911456E-6	104.655478344E+6	52.033187200E+6	-289.588481111E+6	12.047693460E+6	7.585964254E+6	1.377530382E+6	-931.114330629E-9	-2.587407141E-6	425.457082726E-9	399.996500000E+0
1.660968233E+3	-20.000000000E-12	-3.098217957E-3	-1.553845969E-3	8.682147867E-3	410.267328737E-6	210.129546174E-6	39.230270802E-6	154.910897850E+6	77.692298433E+6	-434.107393333E+6	20.513366437E+6	10.506477309E+6	1.961513540E+6	241.275517500E-9	1.398670387E-6	-1.816013608E-6	399.996500000E+0
1.678551595E+3	-10.000000000E-12	-3.081714370E-3	-1.567929323E-3	8.568519100E-3	312.671819084E-6	215.045232613E-6	13.413813715E-6	308.171437033E+6	156.792932300E+6	-856.851910000E+6	31.267181908E+6	21.504523261E+6	1.341381371E+6	605.928893033E-9	-710.058112813E-9	-88.005883487E-9	400.008300000E+0
1.699370447E+3	-1.586506565E-24	-3.072779032E-3	-1.540378776E-3	13.122755333E-3	352.733638201E-6	179.517459454E-6	25.319727314E-6	NaN	NaN	NaN	NaN	NaN	NaN	1.119151802E-6	362.969195458E-9	2.195757859E-9	400.008300000E+0
1.722092778E+3	10.000000000E-12	-3.082024067E-3	-1.553428062E-3	8.966536700E-3	391.361807892E-6	277.263677237E-6	17.398439877E-6	-308.202406667E+6	-155.342806233E+6	896.653670000E+6	39.136180789E+6	27.726367724E+6	1.739843988E+6	-1.081661709E-6	-766.325413445E-9	-2.406033196E-9	400.008300000E+0
1.742744112E+3	20.000000000E-12	-3.071556858E-3	-1.519617120E-3	8.773097667E-3	330.903897454E-6	166.579444532E-6	88.555054431E-6	-153.577842883E+6	-75.980855983E+6	438.654883333E+6	16.545194873E+6	8.328972227E+6	4.427752722E+6	955.364510253E-9	295.762235871E-9	-51.695874549E-9	399.998900000E+0
1.761639595E+3	30.000000000E-12	-3.057005639E-3	-1.524880396E-3	8.933278333E-3	354.645664890E-6	237.578714923E-6	54.867536482E-6	-101.900187967E+6	-50.829346533E+6	297.775944444E+6	11.821522163E+6	7.919290497E+6	1.828917883E+6	687.227663131E-9	-1.899957245E-6	62.429506682E-9	399.998900000E+0
1.779395343E+3	40.000000000E-12	-3.053541110E-3	-1.533718094E-3	8.996381800E-3	306.661990370E-6	225.990559057E-6	35.510644068E-6	-76.338527750E+6	-38.342952342E+6	224.909545000E+6	7.666549759E+6	5.649763976E+6	887.766101690E+3	2.886395236E-6	-1.131516417E-6	158.469899171E-9	399.998900000E+0
1.796977351E+3	50.000000000E-12	-3.044004724E-3	-1.519162837E-3	9.073463700E-3	357.041954337E-6	188.132231478E-6	31.302451637E-6	-60.880094473E+6	-30.383256733E+6	181.469274000E+6	7.140839087E+6	3.762644630E+6	626.049032742E+3	1.048615235E-6	687.036992889E-9	129.732142046E-9	399.998900000E+0
1.814563814E+3	60.000000000E-12	-3.009138345E-3	-1.508745151E-3	9.121104933E-3	338.376002597E-6	167.783164889E-6	58.162004647E-6	-50.152305744E+6	-25.145752522E+6	152.018415556E+6	5.639600043E+6	2.796386081E+6	969.366744115E+3	286.809249679E-9	959.906128860E-9	209.902206562E-9	400.000300000E+0
1.832341986E+3	70.000000000E-12	-3.008335646E-3	-1.513573027E-3	9.289974967E-3	343.649245379E-6	181.467904790E-6	26.263315322E-6	-42.976223519E+6	-21.622471819E+6	132.713928095E+6	4.909274934E+6	2.592398640E+6	375.190218882E+3	12.457980271E-6	-2.071304234E-6	59.217137598E-9	400.000300000E+0
1.849915981E+3	80.000000000E-12	-2.993839416E-3	-1.510396790E-3	9.366806900E-3	355.883955709E-6	231.868963613E-6	30.778499915E-6	-37.422992696E+6	-18.879959879E+6	117.085086250E+6	4.448549446E+6	2.898362045E+6	384.731248932E+3	689.834497667E-9	3.148379671E-6	130.154215391E-9	400.000300000E+0
1.867497556E+3	90.000000000E-12	-3.002775103E-3	-1.499617030E-3	9.403733200E-3	378.269738807E-6	184.855535015E-6	25.071072295E-6	-33.364167807E+6	-16.662411448E+6	104.485924444E+6	4.202997098E+6	2.053950389E+6	278.567469946E+3	-1.119108133E-6	927.664437798E-9	270.809693904E-9	400.000300000E+0
1.885075345E+3	100.000000000E-12	-2.980528230E-3	-1.506059550E-3	9.458567867E-3	322.050169505E-6	179.639849562E-6	27.402649534E-6	-29.805282303E+6	-15.060595497E+6	94.585678667E+6	3.220501695E+6	1.796398496E+6	274.026495343E+3	449.501388337E-9	-1.552187814E-6	182.366386228E-9	399.974600000E+0
1.902837243E+3	110.000000000E-12	-3.001352234E-3	-1.506458446E-3	9.164020400E-3	329.542139995E-6	219.836081376E-6	23.523051586E-6	-27.285020309E+6	-13.695076779E+6	83.309276364E+6	2.995837636E+6	1.998509831E+6	213.845923506E+3	-480.215051825E-9	-25.069190967E-6	-33.950385360E-9	399.974600000E+0
1.919654780E+3	120.000000000E-12	-2.957532386E-3	-1.502320871E-3	9.207503100E-3	357.828815574E-6	173.305872796E-6	18.911715195E-6	-24.646103219E+6	-12.519340594E+6	76.729192500E+6	2.981906796E+6	1.444215607E+6	157.597626624E+3	228.207091820E-9	2.416875008E-6	229.976519397E-9	399.974600000E+0
1.936476096E+3	130.000000000E-12	-2.979944063E-3	-1.487547358E-3	9.247830433E-3	379.336613385E-6	208.962625967E-6	19.763757164E-6	-22.922646641E+6	-11.442671985E+6	71.137157179E+6	2.917973949E+6	1.607404815E+6	152.028901258E+3	-446.195971859E-9	676.887059589E-9	247.970772512E-9	399.974600000E+0
1.953282096E+3	140.000000000E-12	-2.967106644E-3	-1.485533434E-3	9.334511600E-3	347.047325060E-6	192.410382376E-6	16.089137712E-6	-21.193618886E+6	-10.610953098E+6	66.675082857E+6	2.478909465E+6	1.374359874E+6	114.922412229E+3	778.972762386E-9	4.965429850E-6	115.365313880E-9	400.020600000E+0
1.970291093E+3	150.000000000E-12	-2.932860034E-3	-1.490868581E-3	9.339669467E-3	377.104377336E-6	214.441052900E-6	34.438603224E-6	-19.552400224E+6	-9.939123873E+6	62.264463111E+6	2.514029182E+6	1.429607019E+6	229.590688163E+3	291.999701654E-9	-1.874362482E-6	1.938786061E-6	400.020600000E+0
1.987109426E+3	160.000000000E-12	-2.941831705E-3	-1.480942043E-3	9.371661867E-3	357.304239458E-6	208.878241670E-6	28.669648548E-6	-18.386448156E+6	-9.255887767E+6	58.572886667E+6	2.233151497E+6	1.305489010E+6	179.185303423E+3	-1.114619521E-6	1.007400532E-6	312.574236381E-9	400.020600000E+0
2.003909991E+3	170.000000000E-12	-2.940138368E-3	-1.470868558E-3	9.481458000E-3	317.876916219E-6	179.710086866E-6	24.380916378E-6	-17.294931576E+6	-8.652167990E+6	55.773282353E+6	1.869864213E+6	1.057118158E+6	143.417155167E+3	5.905499024E-6	992.705172222E-9	91.077888596E-9	400.020600000E+0
2.020722467E+3	180.000000000E-12	-2.943929552E-3	-1.469870558E-3	9.501421567E-3	302.788024674E-6	183.211899938E-6	30.054123798E-6	-16.355164180E+6	-8.165947543E+6	52.785675370E+6	1.682155693E+6	1.017843889E+6	166.967354435E+3	-2.637698176E-6	10.020033387E-6	500.912495596E-9	399.998200000E+0
2.037677510E+3	190.000000000E-12	-2.934537527E-3	-1.467856891E-3	9.548065967E-3	439.246239550E-6	158.957696531E-6	38.766633263E-6	-15.444934353E+6	-7.725562584E+6	50.252978772E+6	2.311822313E+6	836.619455427E+3	204.034911908E+3	1.064733074E-6	4.966065221E-6	214.388007992E-9	399.998200000E+0
2.054500287E+3	200.000000000E-12	-2.917032715E-3	-1.455169853E-3	9.543577900E-3	417.581858925E-6	168.983220308E-6	32.752316203E-6	-14.585163575E+6	-7.275849267E+6	47.717889500E+6	2.087909295E+6	844.916101540E+3	163.761581014E+3	571.271488091E-9	788.206062182E-9	-2.228130895E-6	399.998200000E+0
2.071315468E+3	210.000000000E-12	-2.889588893E-3	-1.462592479E-3	9.759368567E-3	301.612171615E-6	212.623977823E-6	23.811629332E-6	-13.759947108E+6	-6.964726090E+6	46.473183651E+6	1.436248436E+6	1.012495132E+6	113.388711103E+3	364.380729424E-9	-1.347232159E-6	46.341207219E-9	399.998200000E+0
2.088156872E+3	220.000000000E-12	-2.870769747E-3	-1.452375314E-3	9.820069300E-3	376.277043520E-6	164.683547322E-6	30.613425531E-6	-13.048953394E+6	-6.601705974E+6	44.636678636E+6	1.710350198E+6	748.561578735E+3	139.151934234E+3	531.373740339E-9	978.745114349E-9	164.742655498E-9	399.992400000E+0
2.105167679E+3	230.000000000E-12	-2.873541304E-3	-1.457293814E-3	9.868007233E-3	314.683058445E-6	189.294132974E-6	23.662760924E-6	-12.493657845E+6	-6.336060059E+6	42.904379275E+6	1.368187211E+6	823.017969451E+3	102.881569233E+3	-3.608079356E-6	-2.033140461E-6	208.603068690E-9	399.992400000E+0
2.121983459E+3	240.000000000E-12	-2.863475933E-3	-1.450541343E-3	9.878553067E-3	353.209652083E-6	195.632510762E-6	29.176021426E-6	-11.931149719E+6	-6.043922261E+6	41.160637778E+6	1.471706884E+6	815.135461507E+3	121.566755943E+3	993.505290333E-9	1.480939348E-6	948.241801660E-9	399.992400000E+0
2.138798893E+3	250.000000000E-12	-2.856511845E-3	-1.433772358E-3	9.929468367E-3	308.791402397E-6	223.960224281E-6	37.607635594E-6	-11.426047381E+6	-5.735089431E+6	39.717873467E+6	1.235165610E+6	895.840897126E+3	150.430542377E+3	1.435938339E-6	596.339015152E-9	196.404617080E-9	399.992400000E+0
2.155628610E+3	260.000000000E-12	-2.847995722E-3	-1.433663045E-3	9.988925700E-3	372.890006957E-6	210.384375324E-6	30.608877323E-6	-10.953829699E+6	-5.514088635E+6	38.418945000E+6	1.434192334E+6	809.170674324E+3	117.726451242E+3	1.174243164E-6	91.480706719E-6	168.187832171E-9	400.007200000E+0
2.172622885E+3	270.000000000E-12	-2.818818359E-3	-1.410904999E-3	10.034289533E-3	360.675145903E-6	201.140870443E-6	27.380048773E-6	-10.440067998E+6	-5.225574070E+6	37.164035309E+6	1.335833874E+6	744.966186825E+3	101.407588048E+3	342.731460293E-9	439.405035037E-9	220.439924610E-9	400.007200000E+0
2.189423630E+3	280.000000000E-12	-2.824945312E-3	-1.433082559E-3	10.065179567E-3	425.246662099E-6	218.354821190E-6	33.822007548E-6	-10.089090401E+6	-5.118151996E+6	35.947069881E+6	1.518738079E+6	779.838647106E+3	120.792884101E+3	-1.632132644E-6	-450.906231344E-9	323.729012918E-9	400.007200000E+0
2.206232841E+3	290.000000000E-12	-2.818325677E-3	-1.432465577E-3	10.111695667E-3	389.351688215E-6	203.199405219E-6	30.742484776E-6	-9.718364405E+6	-4.939536472E+6	34.867916092E+6	1.342592028E+6	700.687604204E+3	106.008568195E+3	1.510657310E-6	16.207928270E-6	214.979329737E-9	400.007200000E+0
2.223047210E+3	300.000000000E-12	-2.789349038E-3	-1.421539831E-3	10.135641000E-3	371.207251012E-6	213.039796366E-6	31.460954273E-6	-9.297830126E+6	-4.738466102E+6	33.785470000E+6	1.237357503E+6	710.132654553E+3	104.869847578E+3	345.105578667E-9	915.269281833E-9	417.617907456E-9	399.994400000E+0
2.240065764E+3	310.000000000E-12	-2.818726657E-3	-1.418382041E-3	10.175518000E-3	337.244577778E-6	232.035462421E-6	20.854413806E-6	-9.092666635E+6	-4.575425939E+6	32.824251613E+6	1.087885735E+6	748.501491681E+3	67.272302598E+3	-340.395179287E-9	3.166772032E-6	250.771121198E-9	399.994400000E+0
2.256875384E+3	320.000000000E-12	-2.804101421E-3	-1.415260620E-3	10.151055667E-3	361.506309013E-6	197.240685791E-6	22.242928312E-6	-8.762816942E+6	-4.422689439E+6	31.722048958E+6	1.129707216E+6	616.377143097E+3	69.509150974E+3	683.749665846E-9	3.203669440E-6	-408.791747857E-9	399.994400000E+0
2.273679970E+3	330.000000000E-12	-2.753097923E-3	-1.394407964E-3	10.211597333E-3	352.069371352E-6	201.491306206E-6	19.256965409E-6	-8.342720980E+6	-4.225478679E+6	30.944234343E+6	1.066876883E+6	610.579715775E+3	58.354440635E+3	196.064983621E-9	479.555210624E-9	165.175498968E-9	399.994400000E+0
2.290494386E+3	340.000000000E-12	-2.764823654E-3	-1.389452956E-3	10.228745000E-3	340.349138681E-6	181.055423510E-6	16.329390628E-6	-8.131834276E+6	-4.086626340E+6	30.084544118E+6	1.001026878E+6	532.515951501E+3	48.027619494E+3	-852.825319315E-9	2.018160077E-6	583.169721828E-9	399.994500000E+0
2.307471836E+3	350.000000000E-12	-2.759479598E-3	-1.399525770E-3	10.275174667E-3	330.329191612E-6	225.382611263E-6	23.726038037E-6	-7.884227424E+6	-3.998645056E+6	29.357641905E+6	943.797690320E+3	643.950317894E+3	67.788680105E+3	1.871237993E-6	-992.771235526E-9	215.379534637E-9	399.994500000E+0
2.324283121E+3	360.000000000E-12	-2.754119953E-3	-1.405877625E-3	10.310721333E-3	349.729368850E-6	201.271067681E-6	31.414934811E-6	-7.650333202E+6	-3.905215624E+6	28.640892593E+6	971.470469029E+3	559.086299115E+3	87.263707809E+3	1.865794984E-6	-1.574343243E-6	281.320330083E-9	399.994500000E+0
2.341091513E+3	370.000000000E-12	-2.719765765E-3	-1.396894260E-3	10.341821000E-3	315.014109197E-6	253.812005569E-6	31.759977021E-6	-7.350718283E+6	-3.775389892E+6	27.950867568E+6	851.389484317E+3	685.978393431E+3	85.837775731E+3	291.085325609E-9	1.113168659E-6	321.546854736E-9	399.994500000E+0
2.357904916E+3	380.000000000E-12	-2.702111854E-3	-1.381594515E-3	10.406567333E-3	288.955613639E-6	186.331708831E-6	40.151977057E-6	-7.110820668E+6	-3.635775040E+6	27.385703509E+6	760.409509576E+3	490.346602187E+3	105.663097519E+3	566.446731765E-9	653.605678910E-9	154.448900581E-9	400.001700000E+0
2.374921170E+3	390.000000000E-12	-2.716370741E-3	-1.380632470E-3	10.428538000E-3	360.980525499E-6	193.416123374E-6	36.210273109E-6	-6.965053182E+6	-3.540083256E+6	26.739841026E+6	925.591091024E+3	495.938777882E+3	92.846854125E+3	-701.317010227E-9	10.394520563E-6	455.152324311E-9	400.001700000E+0
2.391872175E+3	400.000000000E-12	-2.721916169E-3	-1.380251154E-3	10.474350333E-3	301.554126915E-6	265.272158317E-6	34.709618610E-6	-6.804790422E+6	-3.450627884E+6	26.185875833E+6	753.885317287E+3	663.180395791E+3	86.774046524E+3	-1.803287429E-6	26.224945343E-6	218.281830948E-9	400.001700000E+0
2.408685730E+3	410.000000000E-12	-2.696150400E-3	-1.392011845E-3	10.513576667E-3	327.752862786E-6	273.484899849E-6	18.371606341E-6	-6.575976585E+6	-3.395150841E+6	25.642869919E+6	799.397226308E+3	667.036341095E+3	44.808795953E+3	388.111839394E-9	-850.290174276E-9	254.930786292E-9	400.001700000E+0
2.425494932E+3	420.000000000E-12	-2.696480002E-3	-1.367710848E-3	10.513536333E-3	336.777896336E-6	229.637489142E-6	19.033550140E-6	-6.420190482E+6	-3.256454399E+6	25.032229365E+6	801.852134133E+3	546.755926528E+3	45.317976523E+3	-30.339560360E-6	411.505750155E-9	-247.933884289E-6	399.997800000E+0
2.442483487E+3	430.000000000E-12	-2.709353327E-3	-1.370033576E-3	10.608451333E-3	342.147631725E-6	222.791990788E-6	7.960756217E-6	-6.300821691E+6	-3.186124595E+6	24.670817054E+6	795.692166803E+3	518.120908809E+3	18.513386550E+3	-776.800088555E-9	-4.305282409E-6	105.357425065E-9	399.997800000E+0
2.459296218E+3	440.000000000E-12	-2.700691582E-3	-1.355568828E-3	10.622039667E-3	308.677715342E-6	180.498029621E-6	18.380004969E-6	-6.137935414E+6	-3.080838245E+6	24.140999242E+6	701.540262141E+3	410.222794592E+3	41.772738565E+3	1.154501733E-6	691.335945185E-9	735.925426223E-9	399.997800000E+0
2.476115267E+3	450.000000000E-12	-2.692448772E-3	-1.356058981E-3	10.701666333E-3	358.206815903E-6	193.611825541E-6	18.888135207E-6	-5.983219493E+6	-3.013464403E+6	23.781480741E+6	796.015146450E+3	430.248501203E+3	41.973633794E+3	1.213178516E-6	-20.401779035E-6	125.586068319E-9	399.997800000E+0
2.492923655E+3	460.000000000E-12	-2.696478936E-3	-1.359071414E-3	10.734421000E-3	307.342550525E-6	174.214967050E-6	29.530341772E-6	-5.861910731E+6	-2.954503073E+6	23.335697826E+6	668.135979401E+3	378.728189239E+3	64.196395157E+3	-2.481288397E-6	-3.319576639E-6	305.300008141E-9	399.991400000E+0
2.509901794E+3	470.000000000E-12	-2.670221967E-3	-1.353916633E-3	10.764142000E-3	284.781268282E-6	206.021063326E-6	17.591548990E-6	-5.681323333E+6	-2.880673687E+6	22.902429787E+6	605.917592089E+3	438.342687927E+3	37.428827638E+3	380.851260711E-9	1.939946750E-6	336.462433969E-9	399.991400000E+0
