0.017453,0.0012,0.0010552
0.087266,0.0020759,0.0017945
0.15708,0.002989,0.0025933
0.22689,0.0037277,0.0031917
0.29671,0.0041585,0.0035254
0.36652,0.0039587,0.0033536
0.43633,0.0031927,0.0026831
0.50615,0.0021333,0.0017695
0.57596,0.0011537,0.00096118
0.64577,0.00052763,0.00043925
0.71558,0.00040643,0.00033897
0.7854,0.0004298,0.00035846
0.85521,0.00062883,0.00052769
0.92502,0.0014685,0.0012409
0.99484,0.003385,0.0028823
1.0647,0.006051,0.0052306
1.1345,0.0096818,0.0084281
1.2043,0.013214,0.011636
1.2741,0.018089,0.016018
1.3439,0.022544,0.020326
1.4137,0.027461,0.024985
1.4835,0.02808,0.025849
1.5533,0.023907,0.022228
1.6232,0.016966,0.01589
1.693,0.0099917,0.0094373
1.7628,0.0035194,0.0033577
1.8326,0.00022151,0.00021315
1.9024,0.0010457,0.0010137
1.9722,0.0050128,0.0048555
2.042,0.010684,0.010385
2.1118,0.016406,0.015903
2.1817,0.022083,0.021407
2.2515,0.026739,0.025699
2.3213,0.030539,0.029192
2.3911,0.031287,0.029711
2.4609,0.029889,0.028176
2.5307,0.026476,0.024777
2.6005,0.021593,0.019969
2.6704,0.016302,0.014871
2.7402,0.010129,0.0091567
2.81,0.004845,0.0043323
2.8798,0.0018378,0.0016286
2.9496,0.0019794,0.001743
3.0194,0.0054196,0.0047354
3.0892,0.014332,0.012453
3.159,0.032745,0.028254
3.2289,0.070694,0.060572
3.2987,0.16447,0.14082
3.3685,0.28335,0.24189
3.4383,0.42025,0.35982
3.5081,0.56575,0.4851
3.5779,0.64519,0.55526
3.6477,0.63329,0.54502
3.7176,0.5654,0.49055
3.7874,0.43153,0.37538
3.8572,0.2868,0.25143
3.927,0.15476,0.13787
3.9968,0.05113,0.046012
4.0666,0.0044191,0.0040205
4.1364,0.037657,0.034733
4.2062,0.16254,0.1513
4.2761,0.35914,0.34079
4.3459,0.59353,0.5678
4.4157,0.8133,0.78995
4.4855,0.96926,0.95219
4.5553,1,1
4.6251,0.89904,0.90838
4.6949,0.73925,0.75716
4.7647,0.51765,0.53643
4.8346,0.31998,0.33605
4.9044,0.16262,0.17184
4.9742,0.062144,0.06604
5.044,0.014999,0.016064
5.1138,0.0016623,0.0017825
5.1836,0.0056386,0.0060266
5.2534,0.016021,0.017145
5.3233,0.023291,0.024894
5.3931,0.026266,0.027856
5.4629,0.023818,0.025137
5.5327,0.020388,0.021264
5.6025,0.013885,0.014371
5.6723,0.0086227,0.0087963
5.7421,0.0070958,0.0071639
5.8119,0.005123,0.0051129
5.8818,0.0049802,0.0048771
5.9516,0.0034357,0.0033175
6.0214,0.0028802,0.0027383
6.0912,0.0027365,0.0025559
6.161,0.0027971,0.0025604
6.2308,0.0030241,0.0027337
