0.017453,0.40655,0.39006
0.087266,0.41826,0.3967
0.15708,0.30401,0.28754
0.22689,0.21893,0.20544
0.29671,0.11927,0.1107
0.36652,0.055032,0.050876
0.43633,0.016636,0.015266
0.50615,0.18274,0.16737
0.57596,0.2113,0.19173
0.64577,0.24278,0.22029
0.71558,0.30139,0.27475
0.7854,0.39404,0.36019
0.85521,0.51846,0.4754
0.92502,0.64943,0.59712
0.99484,0.74868,0.69487
1.0647,0.84276,0.7924
1.1345,0.87725,0.83104
1.2043,0.83341,0.79706
1.2741,0.71179,0.6873
1.3439,0.55642,0.54312
1.4137,0.41054,0.40692
1.4835,0.29129,0.29178
1.5533,0.22186,0.22423
1.6232,0.21846,0.2228
1.693,0.27661,0.28456
1.7628,0.38266,0.39807
1.8326,0.53728,0.56102
1.9024,0.69,0.72559
1.9722,0.83642,0.884
2.042,0.92257,0.97382
2.1118,0.95015,1
2.1817,0.9281,0.97599
2.2515,0.83976,0.88125
2.3213,0.72016,0.74916
2.3911,0.5643,0.58291
2.4609,0.42112,0.4302
2.5307,0.29996,0.30442
2.6005,0.22152,0.22235
2.6704,0.20555,0.20415
2.7402,0.25166,0.24684
2.81,0.34611,0.33689
2.8798,0.47228,0.45475
2.9496,0.60765,0.57953
3.0194,0.7297,0.68935
3.0892,0.82138,0.77077
3.159,0.85682,0.79586
3.2289,0.83523,0.77307
3.2987,0.76998,0.70851
3.3685,0.65275,0.59947
3.4383,0.51597,0.47256
3.5081,0.38598,0.35283
3.5779,0.27264,0.25
3.6477,0.21042,0.19257
3.7176,0.17596,0.1621
3.7874,0.28858,0.26805
3.8572,0.40865,0.38347
3.927,0.55884,0.52752
3.9968,0.71246,0.68085
4.0666,0.8609,0.82895
4.1364,0.95554,0.93607
4.2062,1,0.99398
4.2761,0.95748,0.96577
4.3459,0.84997,0.87259
4.4157,0.7179,0.74589
4.4855,0.55201,0.58463
4.5553,0.4015,0.4317
4.6251,0.28768,0.31408
4.6949,0.22196,0.24482
4.7647,0.21926,0.24549
4.8346,0.26825,0.30321
4.9044,0.35095,0.40171
4.9742,0.48317,0.55716
5.044,0.60801,0.70604
5.1138,0.71923,0.8352
5.1836,0.80529,0.93432
5.2534,0.84637,0.98414
5.3233,0.82856,0.96048
5.3931,0.75938,0.87644
5.4629,0.65222,0.74949
5.5327,0.51943,0.59274
5.6025,0.38582,0.43572
5.6723,0.28273,0.31628
5.7421,0.21562,0.23731
5.8119,0.20515,0.22302
5.8818,0.25347,0.27162
5.9516,0.34887,0.36763
6.0214,0.4645,0.48261
6.0912,0.584,0.59487
6.161,0.68588,0.68787
6.2308,0.74114,0.734
