0.017453,0.53358,0.55115
0.087266,0.5312,0.54241
0.15708,0.48722,0.49613
0.22689,0.39634,0.40041
0.29671,0.28508,0.28486
0.36652,0.16509,0.16432
0.43633,0.067709,0.066894
0.50615,0.015966,0.015743
0.57596,0.017274,0.016875
0.64577,0.072844,0.071161
0.71558,0.17154,0.16835
0.7854,0.3082,0.30331
0.85521,0.43215,0.42661
0.92502,0.55418,0.54858
0.99484,0.63384,0.63335
1.0647,0.68127,0.68963
1.1345,0.64751,0.66039
1.2043,0.54754,0.56378
1.2741,0.43166,0.44874
1.3439,0.29734,0.31246
1.4137,0.17323,0.18485
1.4835,0.075647,0.081579
1.5533,0.020773,0.022604
1.6232,0.016407,0.018015
1.693,0.061337,0.067932
1.7628,0.14639,0.16395
1.8326,0.25137,0.28258
1.9024,0.35776,0.40504
1.9722,0.4518,0.51407
2.042,0.51572,0.58607
2.1118,0.54483,0.61735
2.1817,0.54872,0.62123
2.2515,0.51354,0.5802
2.3213,0.44628,0.49983
2.3911,0.34019,0.37833
2.4609,0.21869,0.24052
2.5307,0.10949,0.11963
2.6005,0.028246,0.030523
2.6704,0.0099558,0.010645
2.7402,0.075747,0.079985
2.81,0.22083,0.23141
2.8798,0.41779,0.4331
2.9496,0.63415,0.65114
3.0194,0.82328,0.83733
3.0892,0.94528,0.95499
3.159,1,1
3.2289,0.95504,0.95168
3.2987,0.85263,0.84466
3.3685,0.67969,0.67203
3.4383,0.48002,0.47332
3.5081,0.27259,0.26826
3.5779,0.10875,0.10736
3.6477,0.021615,0.021296
3.7176,0.020925,0.020754
3.7874,0.10167,0.10167
3.8572,0.242,0.24449
3.927,0.39352,0.39992
3.9968,0.53828,0.5538
4.0666,0.65391,0.67788
4.1364,0.70861,0.74735
4.2062,0.71837,0.76875
4.2761,0.66959,0.72712
4.3459,0.57484,0.63535
4.4157,0.45192,0.50551
4.4855,0.31332,0.35725
4.5553,0.18011,0.2085
4.6251,0.076717,0.090172
4.6949,0.020593,0.024454
4.7647,0.018657,0.022489
4.8346,0.074345,0.090471
4.9044,0.18031,0.2222
4.9742,0.32247,0.40034
5.044,0.47577,0.59481
5.1138,0.6209,0.77625
5.1836,0.74034,0.92476
5.2534,0.79705,0.99779
5.3233,0.80009,0.99852
5.3931,0.72335,0.8988
5.4629,0.58138,0.71926
5.5327,0.40854,0.50192
5.6025,0.23946,0.29115
5.6723,0.10268,0.12367
5.7421,0.025652,0.030395
5.8119,0.011041,0.012922
5.8818,0.053773,0.062039
5.9516,0.13171,0.14942
6.0214,0.23929,0.26767
6.0912,0.34845,0.38213
6.161,0.446,0.48156
6.2308,0.51531,0.54944
