#Static
-17.091782900E-3	-17.160108800E-3	-17.154118500E-3	-17.138601500E-3	-17.147096200E-3	-17.134713900E-3	-17.139588700E-3	-17.127474100E-3	-17.110546000E-3	-17.128863000E-3	-17.133977600E-3	-17.134156100E-3	-17.124278200E-3	-17.131947400E-3	-17.134546600E-3	-17.133241400E-3	-17.141250900E-3	-17.146092200E-3	-17.145523300E-3	-17.134568900E-3	-17.148507400E-3	-17.153315300E-3	-17.161163000E-3	-17.155234000E-3	-17.140302700E-3	-17.144909800E-3	-17.140202300E-3	-17.146092200E-3	-17.145484300E-3	-17.135109900E-3
-17.011250000E-3	-16.997244700E-3	-16.999341900E-3	-17.003753700E-3	-17.000089300E-3	-16.983947600E-3	-16.984260000E-3	-16.983417800E-3	-16.990462300E-3	-16.977617100E-3	-16.989709300E-3	-16.990183400E-3	-16.993167400E-3	-17.003235000E-3	-17.009732900E-3	-16.998906800E-3	-17.001796000E-3	-17.003352200E-3	-16.997467800E-3	-17.007395900E-3	-16.988828100E-3	-17.005521800E-3	-17.004501100E-3	-17.002164100E-3	-17.000245400E-3	-16.999537100E-3	-16.983735700E-3	-16.991639200E-3	-17.000747400E-3	-16.999760200E-3
-16.854297200E-3	-16.841150800E-3	-16.825209900E-3	-16.821562200E-3	-16.823296800E-3	-16.844051100E-3	-16.841669500E-3	-16.861079600E-3	-16.843471100E-3	-16.830391500E-3	-16.844380200E-3	-16.839416100E-3	-16.829153300E-3	-16.835701400E-3	-16.823598000E-3	-16.836253600E-3	-16.817412400E-3	-16.828311100E-3	-16.817384500E-3	-16.825276900E-3	-16.826353300E-3	-16.837703800E-3	-16.827597200E-3	-16.836236900E-3	-16.851112400E-3	-16.845624000E-3	-16.842227300E-3	-16.842790600E-3	-16.838456800E-3	-16.839131700E-3
-16.684984600E-3	-16.686663400E-3	-16.678553600E-3	-16.680723300E-3	-16.678960700E-3	-16.654435900E-3	-16.665150500E-3	-16.651652700E-3	-16.664933000E-3	-16.677282600E-3	-16.669016600E-3	-16.670115300E-3	-16.664972800E-3	-16.669178300E-3	-16.681973400E-3	-16.673540000E-3	-16.680539900E-3	-16.695432200E-3	-16.681772600E-3	-16.677868200E-3	-16.664035700E-3	-16.673144000E-3	-16.675336000E-3	-16.678861100E-3	-16.678091300E-3	-16.667934500E-3	-16.676429200E-3	-16.661715400E-3	-16.678158300E-3	-16.675849100E-3
-16.517826700E-3	-16.526120600E-3	-16.525970000E-3	-16.523510300E-3	-16.528056000E-3	-16.516978900E-3	-16.528491100E-3	-16.530008200E-3	-16.532389800E-3	-16.533639200E-3	-16.526750900E-3	-16.516041800E-3	-16.522199500E-3	-16.510877000E-3	-16.494272500E-3	-16.525752500E-3	-16.508857900E-3	-16.519990800E-3	-16.520398000E-3	-16.530228300E-3	-16.534729400E-3	-16.528990000E-3	-16.538862400E-3	-16.534712700E-3	-16.530657700E-3	-16.517472200E-3	-16.532872000E-3	-16.533546900E-3	-16.536363600E-3	-16.535844900E-3
-16.374032700E-3	-16.377501900E-3	-16.375466100E-3	-16.374858200E-3	-16.373675700E-3	-16.363234400E-3	-16.352575600E-3	-16.356056000E-3	-16.352653700E-3	-16.342798000E-3	-16.353328600E-3	-16.353016200E-3	-16.362559500E-3	-16.370429500E-3	-16.371528300E-3	-16.362358700E-3	-16.359698200E-3	-16.378952100E-3	-16.371941100E-3	-16.366876600E-3	-16.350411500E-3	-16.364857500E-3	-16.368198500E-3	-16.365878200E-3	-16.363808900E-3	-16.357004200E-3	-16.368929100E-3	-16.363273400E-3	-16.349379600E-3	-16.369565000E-3
-16.201647400E-3	-16.220890100E-3	-16.217850300E-3	-16.213048000E-3	-16.207498300E-3	-16.206232200E-3	-16.202355800E-3	-16.193314500E-3	-16.191066700E-3	-16.191362300E-3	-16.184401500E-3	-16.172560200E-3	-16.186448400E-3	-16.198875300E-3	-16.190687400E-3	-16.188138400E-3	-16.197653800E-3	-16.204754100E-3	-16.208134100E-3	-16.214364300E-3	-16.191970300E-3	-16.205808300E-3	-16.209751600E-3	-16.208797900E-3	-16.209924600E-3	-16.198947800E-3	-16.208044900E-3	-16.188818900E-3	-16.208044900E-3	-16.205094400E-3
-16.048449900E-3	-16.051495300E-3	-16.052817200E-3	-16.048042700E-3	-16.036653200E-3	-16.027723500E-3	-16.042883400E-3	-16.043017300E-3	-16.053386100E-3	-16.026758500E-3	-16.045320900E-3	-16.046369400E-3	-16.052465800E-3	-16.044333600E-3	-16.035816600E-3	-16.011342000E-3	-16.052270600E-3	-16.039826900E-3	-16.044456300E-3	-16.065071200E-3	-16.049258700E-3	-16.059694400E-3	-16.059705500E-3	-16.038125700E-3	-16.052895300E-3	-16.051567800E-3	-16.046754300E-3	-16.051802000E-3	-16.066660800E-3	-16.058907900E-3
-15.874957000E-3	-15.886502600E-3	-15.882721000E-3	-15.869212000E-3	-15.872575300E-3	-15.896324800E-3	-15.891873900E-3	-15.902181300E-3	-15.893402100E-3	-15.875392000E-3	-15.890847600E-3	-15.890306500E-3	-15.890992600E-3	-15.889336000E-3	-15.880077200E-3	-15.884606200E-3	-15.884372000E-3	-15.875447800E-3	-15.868877400E-3	-15.872893200E-3	-15.876396000E-3	-15.873016000E-3	-15.874053400E-3	-15.893809300E-3	-15.888856400E-3	-15.877316300E-3	-15.882888300E-3	-15.881962400E-3	-15.874349000E-3	-15.865324400E-3
-15.751794600E-3	-15.744789100E-3	-15.741453700E-3	-15.740806700E-3	-15.735692000E-3	-15.712550600E-3	-15.724932800E-3	-15.719656400E-3	-15.708830300E-3	-15.717196700E-3	-15.716828600E-3	-15.711368100E-3	-15.715211100E-3	-15.715478800E-3	-15.722328100E-3	-15.731034700E-3	-15.714480400E-3	-15.719450100E-3	-15.728971000E-3	-15.736696000E-3	-15.719126600E-3	-15.726332800E-3	-15.727677000E-3	-15.734163800E-3	-15.734643500E-3	-15.719885100E-3	-15.735848200E-3	-15.736952600E-3	-15.743037800E-3	-15.738140600E-3
