[Main]
Experiment = "VvsI"
Header length = 74    
Date = "20181215 07:11:09"
Comments = "SD: 3I+ to 1I-; voltage1: 2I- to 2I+; voltage2h: 2I- to 3I-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 1.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic magnetic field]
Initial field (T) = 9.000000E+0
Final field (T) = -9.000000E+0
Measurement interval (T) = 1.000000E-1
Ramp rate (G/s) = 1.000000E+2
Delay after field step (s) = 1.000000E+0
Measurement Pattern = "Linear"
Go to other field at finish = TRUE
Finish field (T) = 0.000000
Finish ramp rate (G/s) = 100.000000
Delay before setting finish field (s) = 0.000000
Stabilize finish field = TRUE

[Static Voltage 0]
Voltage meter = "Keithley 2182A"
Auto-range = TRUE
GPIB = "7"
Range (V) = 1.000000E-3
Speed = 1.000000

[Static Voltage 1]
Voltage meter = "Keithley 2182A"
Auto-range = TRUE
GPIB = "8"
Range (V) = 1.000000E-3
Speed = 1.000000

[Static Voltage 2]
Voltage meter = "Keithley 6430"
Auto-range = TRUE
GPIB = "21"
Range (V) = 5.000000E+0
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "21"
Initial current (A) = 1.000000E-6
Final current (A) = 1.000000E-6
Current step (A) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 5.000000
Auto-range = TRUE
Manual range (A) = 0.000001
Check output compliance = TRUE
Inital delay (s) = 0.000000
Time (s)	Magnetic Field (T)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
7.330171168E+3	-3.299977344E+0	1.000000000E-6	1.060137940E-3	-103.629612430E-6	9.229265417E-3	60.354772490E-6	14.142880778E-6	7.217418624E-6	1.060137940E+3	-103.629612424E+0	9.229265416E+3	60.354772486E+0	14.142880777E+0	7.217418624E+0	100.002100000E+0
7.379657288E+3	-3.399974219E+0	1.000000000E-6	1.055840822E-3	-102.386243170E-6	9.229023233E-3	57.627566476E-6	15.608656566E-6	10.004493074E-6	1.055840821E+3	-102.386243164E+0	9.229023233E+3	57.627566473E+0	15.608656565E+0	10.004493074E+0	100.000700000E+0
7.433006906E+3	-3.499983594E+0	1.000000000E-6	1.031318524E-3	-104.749736917E-6	9.224048750E-3	76.548371413E-6	913.393015800E-9	7.452251784E-6	1.031318524E+3	-104.749736910E+0	9.224048749E+3	76.548371409E+0	913.393015743E-3	7.452251783E+0	100.000300000E+0
7.478128723E+3	-3.600023828E+0	1.000000000E-6	1.070916657E-3	-103.753552403E-6	9.227264017E-3	47.190899051E-6	8.138433668E-6	8.953878794E-6	1.070916657E+3	-103.753552397E+0	9.227264016E+3	47.190899048E+0	8.138433667E+0	8.953878793E+0	99.999900000E+0
7.523989035E+3	-3.699971875E+0	1.000000000E-6	1.064393192E-3	-104.138024050E-6	9.229703567E-3	28.507029566E-6	1.033368704E-6	5.678130524E-6	1.064393192E+3	-104.138024044E+0	9.229703566E+3	28.507029564E+0	1.033368704E+0	5.678130524E+0	99.999200000E+0
7.569208882E+3	-3.800009375E+0	1.000000000E-6	1.069284305E-3	-104.316491100E-6	9.228198300E-3	55.990210917E-6	1.367678928E-6	7.715693019E-6	1.069284305E+3	-104.316491094E+0	9.228198299E+3	55.990210914E+0	1.367678928E+0	7.715693018E+0	99.999100000E+0
7.614379678E+3	-3.899994141E+0	1.000000000E-6	1.046406930E-3	-104.547969117E-6	9.221394467E-3	33.120332363E-6	1.305237831E-6	7.302313333E-6	1.046406930E+3	-104.547969110E+0	9.221394466E+3	33.120332361E+0	1.305237831E+0	7.302313333E+0	100.001400000E+0
7.659543328E+3	-3.999985937E+0	1.000000000E-6	1.058730344E-3	-104.931828950E-6	9.224756000E-3	42.382980338E-6	1.547326468E-6	9.468344038E-6	1.058730344E+3	-104.931828943E+0	9.224755999E+3	42.382980336E+0	1.547326468E+0	9.468344037E+0	100.000400000E+0
7.704722961E+3	-4.099994922E+0	1.000000000E-6	1.046392428E-3	-104.561259650E-6	9.219287450E-3	40.084193251E-6	1.367620196E-6	8.186975318E-6	1.046392428E+3	-104.561259644E+0	9.219287449E+3	40.084193248E+0	1.367620196E+0	8.186975318E+0	100.000000000E+0
7.749991804E+3	-4.199989453E+0	1.000000000E-6	1.060141619E-3	-105.045789850E-6	9.224827833E-3	29.665528775E-6	1.440664151E-6	7.776250540E-6	1.060141619E+3	-105.045789843E+0	9.224827833E+3	29.665528773E+0	1.440664151E+0	7.776250539E+0	99.999500000E+0
7.795188303E+3	-4.300012500E+0	1.000000000E-6	1.051437040E-3	-104.560511017E-6	9.227580150E-3	30.526796381E-6	1.475539464E-6	8.600441550E-6	1.051437040E+3	-104.560511010E+0	9.227580149E+3	30.526796379E+0	1.475539464E+0	8.600441550E+0	100.000200000E+0
7.840293235E+3	-4.399987891E+0	1.000000000E-6	1.052762366E-3	-104.647251930E-6	9.227589133E-3	35.970086734E-6	3.218928825E-6	8.359994812E-6	1.052762366E+3	-104.647251923E+0	9.227589133E+3	35.970086732E+0	3.218928825E+0	8.359994811E+0	100.000900000E+0
7.885742299E+3	-4.499999219E+0	1.000000000E-6	1.050508327E-3	-104.403519863E-6	9.222580500E-3	33.913451482E-6	4.312593984E-6	9.997780953E-6	1.050508327E+3	-104.403519857E+0	9.222580499E+3	33.913451480E+0	4.312593984E+0	9.997780953E+0	99.999200000E+0
7.931085626E+3	-4.599982813E+0	1.000000000E-6	1.055318909E-3	-105.026324800E-6	9.223719917E-3	39.881992611E-6	1.324809176E-6	6.673208131E-6	1.055318909E+3	-105.026324793E+0	9.223719916E+3	39.881992609E+0	1.324809176E+0	6.673208131E+0	99.998900000E+0
7.976314333E+3	-4.699982422E+0	1.000000000E-6	1.054347545E-3	-105.484597067E-6	9.221566183E-3	35.620448155E-6	1.353098408E-6	7.423410200E-6	1.054347545E+3	-105.484597060E+0	9.221566183E+3	35.620448153E+0	1.353098408E+0	7.423410200E+0	100.000200000E+0
8.021465378E+3	-4.799983203E+0	1.000000000E-6	1.059079443E-3	-105.122968533E-6	9.228307583E-3	32.787652785E-6	1.245717313E-6	7.877583213E-6	1.059079443E+3	-105.122968527E+0	9.228307583E+3	32.787652783E+0	1.245717313E+0	7.877583212E+0	99.999400000E+0
8.066670682E+3	-4.899985938E+0	1.000000000E-6	1.061622384E-3	-104.910667550E-6	9.221764117E-3	23.171929847E-6	1.141617856E-6	9.173253389E-6	1.061622384E+3	-104.910667543E+0	9.221764116E+3	23.171929845E+0	1.141617856E+0	9.173253388E+0	99.998500000E+0
8.111857022E+3	-4.999985156E+0	1.000000000E-6	1.051528400E-3	-106.532128000E-6	9.226113317E-3	25.494326175E-6	1.515113367E-6	9.415740744E-6	1.051528400E+3	-106.532127993E+0	9.226113316E+3	25.494326174E+0	1.515113367E+0	9.415740744E+0	99.998700000E+0
8.157099034E+3	-5.099990625E+0	1.000000000E-6	1.064033310E-3	-105.319894400E-6	9.224397483E-3	34.676540592E-6	1.133408408E-6	8.759203960E-6	1.064033310E+3	-105.319894393E+0	9.224397483E+3	34.676540590E+0	1.133408408E+0	8.759203959E+0	99.999600000E+0
8.202265646E+3	-5.199982422E+0	1.000000000E-6	1.054109115E-3	-106.438245833E-6	9.230709417E-3	35.586154732E-6	1.166223992E-6	9.016429828E-6	1.054109115E+3	-106.438245827E+0	9.230709416E+3	35.586154730E+0	1.166223992E+0	9.016429828E+0	100.000500000E+0
8.247417037E+3	-5.299983984E+0	1.000000000E-6	1.056995821E-3	-106.306092583E-6	9.229140050E-3	31.276575200E-6	1.583281013E-6	7.946972633E-6	1.056995821E+3	-106.306092577E+0	9.229140049E+3	31.276575198E+0	1.583281013E+0	7.946972632E+0	100.000900000E+0
8.292573148E+3	-5.399982813E+0	1.000000000E-6	1.060898966E-3	-105.590591567E-6	9.226781850E-3	43.260938662E-6	1.092860169E-6	8.549698307E-6	1.060898966E+3	-105.590591560E+0	9.226781849E+3	43.260938659E+0	1.092860168E+0	8.549698306E+0	100.000200000E+0
8.337676085E+3	-5.499980078E+0	1.000000000E-6	1.070631558E-3	-104.918409733E-6	9.228076767E-3	34.365310937E-6	1.485881200E-6	7.893980245E-6	1.070631558E+3	-104.918409727E+0	9.228076766E+3	34.365310935E+0	1.485881200E+0	7.893980244E+0	100.000500000E+0
8.382879376E+3	-5.599975000E+0	1.000000000E-6	1.059743005E-3	-105.648791183E-6	9.223832550E-3	43.577970338E-6	1.605006156E-6	7.593793520E-6	1.059743004E+3	-105.648791177E+0	9.223832549E+3	43.577970335E+0	1.605006155E+0	7.593793520E+0	100.000000000E+0
8.427964575E+3	-5.699985938E+0	1.000000000E-6	1.054947056E-3	-105.708500350E-6	9.234236017E-3	38.916280804E-6	1.212181957E-6	7.706855769E-6	1.054947056E+3	-105.708500343E+0	9.234236016E+3	38.916280802E+0	1.212181957E+0	7.706855769E+0	100.001200000E+0
8.473163882E+3	-5.799986328E+0	1.000000000E-6	1.057205607E-3	-105.711027717E-6	9.227972633E-3	27.360154643E-6	1.263600787E-6	7.794354002E-6	1.057205607E+3	-105.711027710E+0	9.227972633E+3	27.360154642E+0	1.263600787E+0	7.794354001E+0	99.999700000E+0
8.518386184E+3	-5.899987500E+0	1.000000000E-6	1.056263888E-3	-105.221983933E-6	9.238078967E-3	26.170783463E-6	1.352298015E-6	8.093265955E-6	1.056263888E+3	-105.221983927E+0	9.238078966E+3	26.170783461E+0	1.352298015E+0	8.093265954E+0	100.000200000E+0
8.563562211E+3	-5.999987891E+0	1.000000000E-6	1.057932250E-3	-106.356170567E-6	9.229476567E-3	23.797275596E-6	1.251587519E-6	6.593753701E-6	1.057932250E+3	-106.356170560E+0	9.229476566E+3	23.797275595E+0	1.251587519E+0	6.593753701E+0	100.000400000E+0
8.608708887E+3	-6.099976172E+0	1.000000000E-6	1.059640723E-3	-106.048016750E-6	9.231511067E-3	37.088086764E-6	1.122812163E-6	7.622499002E-6	1.059640722E+3	-106.048016743E+0	9.231511066E+3	37.088086762E+0	1.122812163E+0	7.622499002E+0	100.000900000E+0
8.653912906E+3	-6.199988281E+0	1.000000000E-6	1.048380615E-3	-105.795778217E-6	9.237702900E-3	30.289590893E-6	1.531421347E-6	7.409450918E-6	1.048380615E+3	-105.795778210E+0	9.237702899E+3	30.289590892E+0	1.531421347E+0	7.409450917E+0	100.000800000E+0
8.699088647E+3	-6.299969141E+0	1.000000000E-6	1.061021925E-3	-106.454203300E-6	9.240081217E-3	30.598623401E-6	1.364419544E-6	8.157774566E-6	1.061021925E+3	-106.454203293E+0	9.240081216E+3	30.598623399E+0	1.364419544E+0	8.157774565E+0	99.999100000E+0
8.744241896E+3	-6.399979297E+0	1.000000000E-6	1.058503314E-3	-105.857942833E-6	9.241685683E-3	31.690466419E-6	1.270828847E-6	8.448643586E-6	1.058503314E+3	-105.857942827E+0	9.241685683E+3	31.690466417E+0	1.270828847E+0	8.448643585E+0	100.000600000E+0
8.789364828E+3	-6.499971484E+0	1.000000000E-6	1.059142669E-3	-106.454692783E-6	9.240462783E-3	27.500074047E-6	1.405723291E-6	7.829045217E-6	1.059142669E+3	-106.454692777E+0	9.240462783E+3	27.500074045E+0	1.405723291E+0	7.829045217E+0	100.000100000E+0
8.834502772E+3	-6.599982813E+0	1.000000000E-6	1.051968538E-3	-106.310872683E-6	9.240163467E-3	30.661268181E-6	886.893144646E-9	8.814199668E-6	1.051968538E+3	-106.310872677E+0	9.240163466E+3	30.661268179E+0	886.893144591E-3	8.814199668E+0	100.001400000E+0
8.879619922E+3	-6.699970312E+0	1.000000000E-6	1.059925183E-3	-106.674620917E-6	9.239674733E-3	24.009384484E-6	1.143980708E-6	6.663653442E-6	1.059925182E+3	-106.674620910E+0	9.239674733E+3	24.009384483E+0	1.143980708E+0	6.663653441E+0	99.999700000E+0
8.924743749E+3	-6.799980469E+0	1.000000000E-6	1.055786283E-3	-106.485553713E-6	9.236396400E-3	26.040549385E-6	5.709772193E-6	8.962459163E-6	1.055786283E+3	-106.485553707E+0	9.236396399E+3	26.040549383E+0	5.709772193E+0	8.962459163E+0	99.999500000E+0
8.970074372E+3	-6.899982031E+0	1.000000000E-6	1.055692967E-3	-106.635443567E-6	9.242840517E-3	24.017217595E-6	1.183366738E-6	7.860904924E-6	1.055692967E+3	-106.635443560E+0	9.242840516E+3	24.017217593E+0	1.183366738E+0	7.860904924E+0	100.000500000E+0
9.015255320E+3	-6.999986719E+0	1.000000000E-6	1.063669172E-3	-106.788076080E-6	9.241483367E-3	24.763267017E-6	1.647454039E-6	6.705202522E-6	1.063669172E+3	-106.788076073E+0	9.241483366E+3	24.763267015E+0	1.647454039E+0	6.705202521E+0	100.000900000E+0
9.060527035E+3	-7.099983594E+0	1.000000000E-6	1.059582814E-3	-107.564270317E-6	9.246044967E-3	22.233029771E-6	1.206177987E-6	8.139275526E-6	1.059582813E+3	-107.564270310E+0	9.246044966E+3	22.233029770E+0	1.206177987E+0	8.139275525E+0	100.001900000E+0
9.105700405E+3	-7.199990625E+0	1.000000000E-6	1.071956199E-3	-107.135097907E-6	9.243743717E-3	36.839736700E-6	3.651715293E-6	8.961400218E-6	1.071956199E+3	-107.135097900E+0	9.243743716E+3	36.839736698E+0	3.651715293E+0	8.961400217E+0	99.998000000E+0
9.151096354E+3	-7.299978906E+0	1.000000000E-6	1.066117625E-3	-106.494025222E-6	9.246825533E-3	33.411154457E-6	5.424074640E-6	8.260796225E-6	1.066117625E+3	-106.494025215E+0	9.246825533E+3	33.411154455E+0	5.424074639E+0	8.260796225E+0	99.999500000E+0
9.196402131E+3	-7.399982031E+0	1.000000000E-6	1.066701028E-3	-106.327160478E-6	9.248912250E-3	28.654494727E-6	5.185219575E-6	8.928956595E-6	1.066701028E+3	-106.327160472E+0	9.248912249E+3	28.654494725E+0	5.185219575E+0	8.928956595E+0	100.000000000E+0
9.241722129E+3	-7.499984375E+0	1.000000000E-6	1.059948431E-3	-106.299874788E-6	9.254845717E-3	26.716396964E-6	4.546371312E-6	8.504708117E-6	1.059948431E+3	-106.299874782E+0	9.254845716E+3	26.716396962E+0	4.546371311E+0	8.504708116E+0	100.000900000E+0
9.286974950E+3	-7.599976563E+0	1.000000000E-6	1.061047071E-3	-107.820193767E-6	9.259359333E-3	31.605326606E-6	1.349157348E-6	9.110050776E-6	1.061047071E+3	-107.820193760E+0	9.259359333E+3	31.605326604E+0	1.349157348E+0	9.110050776E+0	100.000400000E+0
9.332126133E+3	-7.699974219E+0	1.000000000E-6	1.062100819E-3	-106.805736133E-6	9.267934000E-3	35.952033920E-6	978.100473037E-9	8.531214007E-6	1.062100819E+3	-106.805736127E+0	9.267933999E+3	35.952033917E+0	978.100472977E-3	8.531214006E+0	99.998600000E+0
9.377271711E+3	-7.799982812E+0	1.000000000E-6	1.066084462E-3	-106.901764233E-6	9.266092650E-3	30.749073548E-6	1.278814270E-6	9.155584645E-6	1.066084462E+3	-106.901764227E+0	9.266092649E+3	30.749073546E+0	1.278814270E+0	9.155584645E+0	99.999800000E+0
9.422467237E+3	-7.899988281E+0	1.000000000E-6	1.055955781E-3	-107.462769033E-6	9.262997800E-3	40.740318813E-6	1.322224188E-6	10.428692117E-6	1.055955781E+3	-107.462769027E+0	9.262997799E+3	40.740318810E+0	1.322224187E+0	10.428692117E+0	99.999500000E+0
9.467609629E+3	-7.999977344E+0	1.000000000E-6	1.064992458E-3	-105.971107940E-6	9.272645550E-3	32.355714962E-6	12.748209002E-6	7.483962220E-6	1.064992458E+3	-105.971107933E+0	9.272645549E+3	32.355714960E+0	12.748209001E+0	7.483962220E+0	100.000300000E+0
9.516469050E+3	-8.099988281E+0	1.000000000E-6	1.059175639E-3	-105.448391460E-6	9.283861917E-3	38.141212454E-6	10.190073793E-6	10.555467082E-6	1.059175639E+3	-105.448391453E+0	9.283861916E+3	38.141212452E+0	10.190073792E+0	10.555467082E+0	100.000100000E+0
9.565449575E+3	-8.199979688E+0	1.000000000E-6	1.068264347E-3	-105.105448300E-6	9.282305317E-3	33.302875850E-6	11.425815416E-6	9.358736160E-6	1.068264347E+3	-105.105448293E+0	9.282305316E+3	33.302875848E+0	11.425815415E+0	9.358736159E+0	99.996100000E+0
9.613333834E+3	-8.299989062E+0	1.000000000E-6	1.063777026E-3	-106.414275963E-6	9.275519083E-3	35.896213220E-6	12.129837371E-6	8.049055954E-6	1.063777026E+3	-106.414275957E+0	9.275519083E+3	35.896213218E+0	12.129837370E+0	8.049055953E+0	99.999500000E+0
9.662453023E+3	-8.399972656E+0	1.000000000E-6	1.060159378E-3	-106.755076515E-6	9.291902917E-3	30.273436938E-6	9.864393833E-6	6.632249600E-6	1.060159377E+3	-106.755076508E+0	9.291902916E+3	30.273436936E+0	9.864393832E+0	6.632249599E+0	99.999600000E+0
9.711129665E+3	-8.499981250E+0	1.000000000E-6	1.067463314E-3	-106.956844643E-6	9.286601750E-3	36.410250051E-6	7.772135794E-6	9.016136541E-6	1.067463314E+3	-106.956844637E+0	9.286601749E+3	36.410250049E+0	7.772135794E+0	9.016136541E+0	100.001700000E+0
9.758966686E+3	-8.599981250E+0	1.000000000E-6	1.064634373E-3	-107.663491885E-6	9.296069300E-3	39.550850761E-6	7.313406695E-6	9.127209822E-6	1.064634373E+3	-107.663491878E+0	9.296069299E+3	39.550850759E+0	7.313406694E+0	9.127209822E+0	99.999700000E+0
9.805288139E+3	-8.699974219E+0	1.000000000E-6	1.060660763E-3	-106.819685670E-6	9.294361467E-3	40.208956191E-6	9.852374599E-6	9.113911578E-6	1.060660763E+3	-106.819685663E+0	9.294361466E+3	40.208956188E+0	9.852374598E+0	9.113911578E+0	100.003000000E+0
9.853504350E+3	-8.799994531E+0	1.000000000E-6	1.059706511E-3	-106.489437970E-6	9.295860917E-3	36.845300843E-6	10.640790311E-6	7.880880783E-6	1.059706510E+3	-106.489437963E+0	9.295860916E+3	36.845300840E+0	10.640790310E+0	7.880880783E+0	100.000600000E+0
9.901531528E+3	-8.899989844E+0	1.000000000E-6	1.064293608E-3	-107.694109887E-6	9.296229300E-3	48.833315565E-6	9.301620338E-6	7.480501661E-6	1.064293608E+3	-107.694109880E+0	9.296229299E+3	48.833315562E+0	9.301620337E+0	7.480501661E+0	100.001700000E+0
9.949350556E+3	-8.999982031E+0	1.000000000E-6	1.054904516E-3	-107.402450468E-6	9.306356200E-3	39.707190008E-6	7.741938014E-6	8.776265459E-6	1.054904516E+3	-107.402450462E+0	9.306356199E+3	39.707190006E+0	7.741938013E+0	8.776265459E+0	99.999200000E+0
