#Acq. time (s)=	120
#Accumulations=	2
#Range=	Off
#Autofocus=	On
#Macrospot=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-89.59
#Instrument=	LabRAM HR Evol
#Detector=	Synapse/Water Cooled
#Objective=	x100_VIS
#Grating=	1800 (500nm)
#ND Filter=	25%
#Laser=	488 nm ULF
#Spectro (cm-¹)=	299.982
#Hole=	49.98
#Range=	Visible
#StageXY=	Marzhauser
#StageZ=	Marzhauser
#X (µm)=	4.35
#Y (µm)=	-8.75
#Z (µm)=	-4.9
#Full time(mm:ss)=	4:44
#Project=	InSe
#Sample=	MBE2-200307A-MH
#Site=	
#Title=	01-center_Raman_MBE2-200307A-MH_18_54_26_2020_05_13_488 nm ULF_1800 (500nm)_25%
#Remark=	
#Date=	13.05.2020 18:57
#Acquired=	13.05.2020 18:57:03
-20.336	-317
-19.6862	-268
-19.0366	-203
-18.3856	-217
-17.736	-178
-17.0864	-213
-16.4369	-177
-15.7861	-165
-15.1367	-83
-14.4873	-105
-13.8379	-110
-13.1886	-27
-12.5393	29
-11.8888	53
-11.2396	126
-10.5904	160
-9.94133	155
-9.29225	271
-8.64322	470
-7.99423	598
-7.34527	768
-6.69636	952
-6.04749	1285
-5.39866	1575
-4.74988	1737
-4.10113	1262
-3.45242	397
-2.80248	2521
-2.15385	17018
-1.50655	51816
-0.858011	51949
-0.209511	51975
0.438949	14729
1.08737	-114
1.73574	-735
2.38408	226
3.03238	1022
3.68063	1010
4.32884	964
4.97702	753
5.62515	726
6.27324	535
6.92001	502
7.56801	309
8.21598	182
8.86391	236
9.51179	180
10.1596	97
10.8062	65
11.4539	25
12.1016	-10
12.7493	7
13.397	-121
14.0433	-109
14.6908	-92
15.3384	-129
15.9858	-173
16.632	-118
17.2794	-163
17.9267	-209
18.5728	-261
19.22	-251
19.8673	-292
20.5132	-358
21.1603	-361
21.8074	-331
22.4532	-390
23.1003	-373
23.7472	-396
24.3929	-447
25.0398	-400
25.6854	-416
26.3322	-431
26.979	-468
27.6245	-430
28.2712	-498
28.9165	-490
29.5631	-491
30.2084	-504
30.855	-498
31.5002	-503
32.1467	-532
32.7918	-499
33.4382	-492
34.0832	-519
34.7295	-490
35.3745	-508
36.0194	-505
36.6656	-523
37.3104	-504
37.9565	-492
38.6013	-443
39.246	-341
39.892	-114
40.5366	-34
41.1812	-124
41.8271	-390
42.4716	-488
43.1161	-505
43.7618	-576
44.4062	-577
45.0506	-566
45.6962	-568
46.3405	-621
46.9847	-595
47.6289	-598
48.2743	-606
48.9185	-614
49.5625	-639
50.2066	-633
50.8518	-616
51.4958	-593
52.1397	-615
52.7836	-618
53.4274	-632
54.0725	-615
54.7163	-644
55.36	-663
56.0036	-625
56.6473	-708
57.2909	-658
57.9344	-648
58.5779	-627
59.2214	-617
59.8648	-663
60.5095	-694
61.1528	-666
61.7961	-680
62.4394	-645
63.0826	-669
63.7258	-664
64.369	-709
65.0121	-683
65.6551	-710
66.2982	-672
66.9411	-714
67.5841	-682
68.227	-720
68.8686	-719
69.5114	-699
