[Main]
Experiment = "Rvst_"
Header length = 48    
Date = "20200216 18:07:54"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = FALSE
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 5.000000E-6
Auto-range = TRUE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 1

[Time Sweep ]
Interval = 5.000000E+0
Duration = 3.600000E+3

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 1.000000E-3
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)
0.000000000E+0	100.000001490E-3	2.057503220E-9	35.061607122E-12	48.602597816E+6	828.229658861E+3	0.000000000E+0	-7.076653499E-12
13.581306458E+0	100.000001490E-3	1.726283507E-9	40.246235547E-12	57.927913394E+6	1.350520026E+6	0.000000000E+0	-8.685782996E-12
28.580589771E+0	100.000001490E-3	1.459906302E-9	21.354989308E-12	68.497547637E+6	1.001957725E+6	0.000000000E+0	-8.182952579E-12
43.581005573E+0	100.000001490E-3	1.283726035E-9	19.220537125E-12	77.898242108E+6	1.166328339E+6	0.000000000E+0	-12.406925314E-12
58.581550598E+0	100.000001490E-3	1.138198948E-9	23.432140643E-12	87.858103948E+6	1.808737789E+6	0.000000000E+0	-4.562369579E-12
73.581192017E+0	100.000001490E-3	1.043746832E-9	16.093503795E-12	95.808675415E+6	1.477271340E+6	0.000000000E+0	-20.804634057E-12
88.580740929E+0	100.000001490E-3	939.118580033E-12	8.217556953E-12	106.482827213E+6	931.755281708E+3	0.000000000E+0	-31.817687374E-12
108.581593037E+0	100.000001490E-3	843.158194933E-12	9.994189224E-12	118.601707356E+6	1.405819113E+6	0.000000000E+0	-10.948636095E-12
128.581309795E+0	100.000001490E-3	755.694476167E-12	7.131736707E-12	132.328612480E+6	1.248828532E+6	0.000000000E+0	-18.340634567E-12
148.581107140E+0	100.000001490E-3	710.885912567E-12	5.597986008E-12	140.669550096E+6	1.107725107E+6	0.000000000E+0	-27.090555493E-12
168.581393719E+0	100.000001490E-3	661.893503033E-12	5.943829101E-12	151.081708812E+6	1.356719553E+6	0.000000000E+0	-37.097984407E-12
188.580189705E+0	100.000001490E-3	616.763309900E-12	7.603990271E-12	162.136754708E+6	1.998961815E+6	0.000000000E+0	-30.761625885E-12
208.580458641E+0	100.000001490E-3	566.893423267E-12	4.794102942E-12	176.400002868E+6	1.491779121E+6	0.000000000E+0	-30.711329313E-12
228.580657005E+0	100.000001490E-3	543.045430533E-12	8.514708685E-12	184.146658580E+6	2.887336980E+6	0.000000000E+0	-19.849207347E-12
248.581371307E+0	100.000001490E-3	509.363626700E-12	8.185900154E-12	196.323404830E+6	3.155081568E+6	0.000000000E+0	-33.276058992E-12
268.581702232E+0	100.000001490E-3	492.088777500E-12	9.104723318E-12	203.215366947E+6	3.759930676E+6	0.000000000E+0	-33.980075698E-12
288.580625534E+0	100.000001490E-3	459.000269833E-12	5.592235634E-12	217.864798917E+6	2.654358552E+6	0.000000000E+0	-35.438464663E-12
308.581299782E+0	100.000001490E-3	445.676531733E-12	5.438445938E-12	224.377983515E+6	2.738011643E+6	0.000000000E+0	-52.536572315E-12
328.580885410E+0	100.000001490E-3	427.903290273E-12	6.426944268E-12	233.697668990E+6	3.510049884E+6	0.000000000E+0	-29.705560928E-12
348.581156731E+0	100.000001490E-3	413.739467380E-12	5.826431451E-12	241.697999283E+6	3.403680179E+6	0.000000000E+0	-38.405487124E-12
368.580776691E+0	100.000001490E-3	391.417621823E-12	4.731138134E-12	255.481603062E+6	3.088054005E+6	0.000000000E+0	-50.223304682E-12
388.580744743E+0	100.000001490E-3	395.169765293E-12	3.782066448E-12	253.055801007E+6	2.421930873E+6	0.000000000E+0	-44.942997240E-12
408.582030296E+0	100.000001490E-3	372.043985907E-12	3.805993915E-12	268.785426665E+6	2.749663312E+6	0.000000000E+0	-40.718779043E-12
428.581030369E+0	100.000001490E-3	360.532386193E-12	3.403807542E-12	277.367596698E+6	2.618643854E+6	0.000000000E+0	-46.401375797E-12
448.580912113E+0	100.000001490E-3	344.495980130E-12	5.736882200E-12	290.279153482E+6	4.834010859E+6	0.000000000E+0	-35.237309598E-12
468.582231045E+0	100.000001490E-3	337.085932540E-12	6.086495891E-12	296.660263265E+6	5.356561337E+6	0.000000000E+0	-32.722886900E-12
488.582222462E+0	100.000001490E-3	323.982149573E-12	5.553536866E-12	308.658985138E+6	5.290874992E+6	0.000000000E+0	-53.240634124E-12
508.582204819E+0	100.000001490E-3	325.146561637E-12	6.533439896E-12	307.553618241E+6	6.179930273E+6	0.000000000E+0	-42.177105558E-12
528.581070423E+0	100.000001490E-3	315.051847627E-12	6.651678544E-12	317.408078205E+6	6.701425557E+6	0.000000000E+0	-38.757514559E-12
548.581540585E+0	100.000001490E-3	305.387801250E-12	3.994878355E-12	327.452508191E+6	4.283514050E+6	0.000000000E+0	-37.399708330E-12
568.580959797E+0	100.000001490E-3	301.718191963E-12	3.800833543E-12	331.435107838E+6	4.175186345E+6	0.000000000E+0	-33.125186621E-12
588.580631256E+0	100.000001490E-3	292.175038127E-12	5.103383033E-12	342.260591908E+6	5.978220826E+6	0.000000000E+0	-52.536579254E-12
608.580952644E+0	100.000001490E-3	288.772407460E-12	4.260266962E-12	346.293478555E+6	5.108876845E+6	0.000000000E+0	-48.714657308E-12
628.581079960E+0	100.000001490E-3	277.730687393E-12	4.040037419E-12	360.061044851E+6	5.237664257E+6	0.000000000E+0	-53.441747555E-12
648.582169533E+0	100.000001490E-3	270.780362837E-12	2.813233719E-12	369.303004260E+6	3.836820563E+6	0.000000000E+0	-43.384067172E-12
668.581413746E+0	100.000001490E-3	264.265832997E-12	2.878008216E-12	378.406850239E+6	4.121070104E+6	0.000000000E+0	-47.708885453E-12
688.580403328E+0	100.000001490E-3	257.957734570E-12	3.560848116E-12	387.660411334E+6	5.351263639E+6	0.000000000E+0	-33.276055522E-12
708.581242561E+0	100.000001490E-3	252.589171210E-12	4.828085266E-12	395.899796539E+6	7.567378940E+6	0.000000000E+0	-50.575345995E-12
728.581580639E+0	100.000001490E-3	249.238354917E-12	3.318997818E-12	401.222362118E+6	5.342902157E+6	0.000000000E+0	-53.793788868E-12
748.581112862E+0	100.000001490E-3	252.147480810E-12	4.264205635E-12	396.593299956E+6	6.707008846E+6	0.000000000E+0	-53.894385482E-12
768.580864906E+0	100.000001490E-3	237.867193713E-12	4.134267234E-12	420.402662213E+6	7.306837586E+6	0.000000000E+0	-45.797927950E-12
788.581242561E+0	100.000001490E-3	240.745693733E-12	3.715659736E-12	415.376075640E+6	6.410898304E+6	0.000000000E+0	-38.757500681E-12
808.580069542E+0	100.000001490E-3	235.025325113E-12	4.505396180E-12	425.486068116E+6	8.156496773E+6	0.000000000E+0	-40.417030833E-12
828.581809521E+0	100.000001490E-3	229.877182983E-12	2.893688702E-12	435.014907492E+6	5.475957669E+6	0.000000000E+0	-35.187016495E-12
848.580860138E+0	100.000001490E-3	224.863027700E-12	3.643126246E-12	444.715178449E+6	7.205068593E+6	0.000000000E+0	-55.051012360E-12
868.581622601E+0	100.000001490E-3	219.409100867E-12	4.501142209E-12	455.769615276E+6	9.350039925E+6	0.000000000E+0	-52.938892853E-12
888.581618309E+0	100.000001490E-3	216.440857643E-12	4.008760437E-12	462.019983560E+6	8.557198726E+6	0.000000000E+0	-52.285138025E-12
908.580602646E+0	100.000001490E-3	209.774361960E-12	2.828191650E-12	476.702684521E+6	6.426936731E+6	0.000000000E+0	-53.542358047E-12
928.580815792E+0	100.000001490E-3	207.360745753E-12	4.293185066E-12	482.251359228E+6	9.984504666E+6	0.000000000E+0	-49.820994552E-12
948.580266476E+0	100.000001490E-3	207.758396147E-12	2.765487495E-12	481.328328216E+6	6.406997250E+6	0.000000000E+0	-42.881170836E-12
968.580917835E+0	100.000001490E-3	202.079636027E-12	2.691582342E-12	494.854422031E+6	6.591170937E+6	0.000000000E+0	-50.323883949E-12
988.580617428E+0	100.000001490E-3	195.538679980E-12	3.716353957E-12	511.407776202E+6	9.719674456E+6	0.000000000E+0	-49.066670865E-12
1.008580637E+3	100.000001490E-3	196.382042083E-12	3.898420532E-12	509.211537008E+6	10.108463534E+6	0.000000000E+0	-48.312322892E-12
1.028581833E+3	100.000001490E-3	194.858785817E-12	3.976402111E-12	513.192161549E+6	10.472498768E+6	0.000000000E+0	-31.817687374E-12
1.048580714E+3	100.000001490E-3	188.644844620E-12	3.933317670E-12	530.096656983E+6	11.052719475E+6	0.000000000E+0	-34.281820438E-12
1.068581277E+3	100.000001490E-3	192.129133957E-12	2.547360375E-12	520.483278255E+6	6.900871574E+6	0.000000000E+0	-36.544812315E-12
1.088581709E+3	100.000001490E-3	190.130319493E-12	3.213150967E-12	525.955048919E+6	8.888498051E+6	0.000000000E+0	-42.328009153E-12
1.108581851E+3	100.000001490E-3	184.673627873E-12	4.728052960E-12	541.495841294E+6	13.863490119E+6	0.000000000E+0	-38.103759731E-12
1.128582423E+3	100.000001490E-3	183.472114730E-12	2.934618706E-12	545.041962574E+6	8.717893403E+6	0.000000000E+0	-44.440121721E-12
1.148580735E+3	100.000001490E-3	178.042599293E-12	2.711447496E-12	561.663342857E+6	8.553686987E+6	0.000000000E+0	-58.520931157E-12
1.168581294E+3	100.000001490E-3	178.069662950E-12	3.183198772E-12	561.577979278E+6	10.038848304E+6	0.000000000E+0	-53.290920288E-12
