[Main]
Experiment = "IvsV"
Header length = 54    
Date = "20200326 21:55:44"
Comments = "SD: 1I+ to 2V-; Gate: 1I- to 2V-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Gate Voltage]
Pattern = "Linear+Reveresed"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 2.500000E+1
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 0.050000
Pre-measurement Delay = 1.000000E+0
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = TRUE
Finish gate voltage (V) = 0.000000E+0
Finish gate ramp step (V) = 1.000000E-1
Finish gate ramp delay (s) = 1.000000E-1

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = -10.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 100.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 10.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear Hysteresis"
Check compliance = 1
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)
18.925954159E+3	75.000000000E+0	263.415223893E-12	0.000000000E+0	24.262621333E-12	4.650419244E-12	0.000000000E+0	0.000000000E+0
18.936108715E+3	75.000000000E+0	239.211388660E-12	-100.000001490E-3	-15.473811333E-9	622.244412822E-12	6.462532038E+6	259.876146002E+3
18.941137151E+3	75.000000000E+0	234.518182189E-12	-200.000002980E-3	-25.374379333E-9	1.166525805E-9	7.881966308E+6	362.354364291E+3
18.945865441E+3	75.000000000E+0	223.522552782E-12	-300.000011921E-3	-29.086849333E-9	1.097045704E-9	10.313939763E+6	389.002713212E+3
18.950598973E+3	75.000000000E+0	221.621856977E-12	-400.000005960E-3	-31.662145333E-9	1.055952498E-9	12.633382917E+6	421.331280993E+3
18.955346615E+3	75.000000000E+0	226.455845280E-12	-500.000000000E-3	-30.353900667E-9	1.103525087E-9	16.472347508E+6	598.857092961E+3
18.960067962E+3	75.000000000E+0	217.523608848E-12	-600.000023842E-3	-31.695908000E-9	1.082741468E-9	18.929889115E+6	646.650537176E+3
18.964796934E+3	75.000000000E+0	221.365359839E-12	-699.999988079E-3	-30.828587000E-9	957.023339593E-12	22.706197598E+6	704.876971960E+3
18.969531152E+3	75.000000000E+0	208.463916499E-12	-800.000011921E-3	-29.235895333E-9	825.396579694E-12	27.363622793E+6	772.538018897E+3
18.974268863E+3	75.000000000E+0	210.681537956E-12	-899.999976158E-3	-27.105358667E-9	865.727853789E-12	33.203765618E+6	1.060507079E+6
18.978998821E+3	75.000000000E+0	206.717405693E-12	-1.000000000E+0	-28.248228667E-9	542.077691484E-12	35.400449770E+6	679.327341730E+3
18.983720097E+3	75.000000000E+0	206.893409349E-12	-1.100000024E+0	-25.708306000E-9	1.310500355E-9	42.787728754E+6	2.181136856E+6
18.988448457E+3	75.000000000E+0	214.255113188E-12	-1.200000048E+0	-27.853340667E-9	809.015519611E-12	43.082805113E+6	1.251363647E+6
18.993187752E+3	75.000000000E+0	200.284291929E-12	-1.299999952E+0	-27.273513000E-9	762.954202296E-12	47.665291681E+6	1.333397520E+6
18.997914789E+3	75.000000000E+0	197.463371117E-12	-1.399999976E+0	-26.996618667E-9	870.175914422E-12	51.858345426E+6	1.671538340E+6
19.002648219E+3	75.000000000E+0	208.767360343E-12	-1.500000000E+0	-26.548995000E-9	1.023086454E-9	56.499313816E+6	2.177245603E+6
19.007383493E+3	75.000000000E+0	196.668913099E-12	-1.600000024E+0	-25.981573000E-9	681.840955043E-12	61.582107590E+6	1.616114738E+6
19.012111482E+3	75.000000000E+0	191.611881917E-12	-1.700000048E+0	-27.658370667E-9	740.870006783E-12	61.464215234E+6	1.646409114E+6
19.016840441E+3	75.000000000E+0	201.484515183E-12	-1.799999952E+0	-26.151733333E-9	931.917172767E-12	68.829087899E+6	2.452724956E+6
19.021570035E+3	75.000000000E+0	194.846913141E-12	-1.899999976E+0	-26.224809000E-9	986.198775838E-12	72.450479092E+6	2.724541246E+6
19.026305724E+3	75.000000000E+0	197.954485674E-12	-2.000000000E+0	-26.106622333E-9	1.161855402E-9	76.608914568E+6	3.409421568E+6
19.031024837E+3	75.000000000E+0	190.752046103E-12	-2.099999905E+0	-24.185275000E-9	1.124371428E-9	86.829688917E+6	4.036705032E+6
19.035756063E+3	75.000000000E+0	194.213391203E-12	-2.200000048E+0	-23.941124667E-9	617.789543993E-12	91.892092720E+6	2.371232549E+6
19.040488613E+3	75.000000000E+0	192.622661340E-12	-2.299999952E+0	-23.448612000E-9	827.164204173E-12	98.086827157E+6	3.460073130E+6
19.045219011E+3	75.000000000E+0	194.654167784E-12	-2.400000095E+0	-22.447696000E-9	706.951699938E-12	106.915208375E+6	3.367111186E+6
19.049946912E+3	75.000000000E+0	198.113699520E-12	-2.500000000E+0	-21.222032667E-9	738.349905322E-12	117.802099321E+6	4.098531477E+6
19.054678202E+3	75.000000000E+0	180.716820212E-12	-2.599999905E+0	-22.765633667E-9	709.277893691E-12	114.207227556E+6	3.558199301E+6
19.059416098E+3	75.000000000E+0	189.364136871E-12	-2.700000048E+0	-22.789252000E-9	710.712116782E-12	118.476905152E+6	3.694854577E+6
19.064144317E+3	75.000000000E+0	187.528662969E-12	-2.799999952E+0	-24.485808000E-9	719.389930659E-12	114.351952458E+6	3.359645847E+6
