[Main]
Experiment = "Rvst_"
Header length = 48    
Date = "20200218 21:24:12"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = FALSE
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 5.000000E-6
Auto-range = TRUE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 1

[Time Sweep ]
Interval = 5.000000E+0
Duration = 3.600000E+3

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 1.000000E-3
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)
0.000000000E+0	100.000001490E-3	149.503351625E-9	704.581563515E-12	668.881335455E+3	3.152313657E+3	0.000000000E+0	-35.790745367E-12
19.095523834E+0	100.000001490E-3	148.550417412E-9	775.520582160E-12	673.172133964E+3	3.514354617E+3	0.000000000E+0	-60.231486465E-12
39.095927238E+0	100.000001490E-3	146.602824888E-9	871.004725670E-12	682.115106352E+3	4.052619597E+3	0.000000000E+0	-35.136976662E-12
59.094279289E+0	100.000001490E-3	146.521095069E-9	727.276429150E-12	682.495591797E+3	3.387655250E+3	0.000000000E+0	-88.293067302E-12
79.095671177E+0	100.000001490E-3	147.526152508E-9	788.592525111E-12	677.845926231E+3	3.623386237E+3	0.000000000E+0	-58.773021172E-12
99.094910622E+0	100.000001490E-3	147.530854319E-9	924.329832109E-12	677.824323271E+3	4.246794651E+3	0.000000000E+0	-111.325532126E-12
119.095184803E+0	100.000001490E-3	147.314199221E-9	754.268851221E-12	678.821199987E+3	3.475657400E+3	0.000000000E+0	-74.714685827E-12
139.095707893E+0	100.000001490E-3	146.052890498E-9	742.425542579E-12	684.683481095E+3	3.480427558E+3	0.000000000E+0	25.911509050E-12
159.095648289E+0	100.000001490E-3	145.740291255E-9	892.335492223E-12	686.152062883E+3	4.201156959E+3	0.000000000E+0	-67.875323417E-12
179.094881058E+0	100.000001490E-3	145.848144909E-9	717.103089193E-12	685.644658372E+3	3.371163225E+3	0.000000000E+0	-106.799222244E-12
