[Main]
Experiment = "IvsV"
Header length = 54    
Date = "20200327 01:21:48"
Comments = "SD: 1I+ to 2V-; Gate: 1I- to 2V-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Gate Voltage]
Pattern = "Linear+Reveresed"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 2.500000E+1
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 0.050000
Pre-measurement Delay = 1.000000E+0
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = TRUE
Finish gate voltage (V) = 0.000000E+0
Finish gate ramp step (V) = 1.000000E-1
Finish gate ramp delay (s) = 1.000000E-1

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = -10.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 100.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 10.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear Hysteresis"
Check compliance = 1
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)
31.289403911E+3	0.000000000E+0	-323.849522199E-12	0.000000000E+0	150.415676333E-12	73.410833998E-12	0.000000000E+0	0.000000000E+0
31.300100457E+3	0.000000000E+0	-178.413532559E-12	-100.000001490E-3	34.022351000E-12	5.483263300E-12	-2.939244307E+9	473.707723426E+6
31.310169940E+3	0.000000000E+0	-146.790818621E-12	-200.000002980E-3	-3.919211667E-12	1.589024619E-12	51.030671469E+9	20.690128576E+9
31.320238850E+3	0.000000000E+0	-131.432884946E-12	-300.000011921E-3	-38.364860000E-12	2.277477121E-12	7.819656110E+9	464.203124619E+6
31.330320088E+3	0.000000000E+0	-127.020942375E-12	-400.000005960E-3	-74.440291333E-12	3.704581914E-12	5.373434182E+9	267.413342013E+6
31.341394757E+3	0.000000000E+0	-119.626989102E-12	-500.000000000E-3	-112.720953667E-12	7.242076590E-12	4.435732521E+9	284.986185854E+6
31.354029517E+3	0.000000000E+0	-114.919994817E-12	-600.000023842E-3	-166.622263333E-12	5.521831034E-12	3.600959511E+9	119.335133146E+6
31.363680188E+3	0.000000000E+0	-111.178583469E-12	-699.999988079E-3	-198.720410000E-12	13.221523772E-12	3.522536956E+9	234.365992396E+6
31.373330168E+3	0.000000000E+0	-110.392378572E-12	-800.000011921E-3	-236.725173333E-12	6.705292878E-12	3.379446303E+9	95.723563789E+6
31.382976050E+3	0.000000000E+0	-105.097082888E-12	-899.999976158E-3	-258.499566667E-12	5.448514060E-12	3.481630502E+9	73.383924730E+6
31.392624332E+3	0.000000000E+0	-103.207924383E-12	-1.000000000E+0	-318.505093333E-12	8.347705575E-12	3.139667217E+9	82.287593134E+6
31.402274871E+3	0.000000000E+0	-101.286924912E-12	-1.100000024E+0	-343.523520000E-12	5.905754664E-12	3.202109782E+9	55.049723467E+6
31.411930941E+3	0.000000000E+0	-97.676277599E-12	-1.200000048E+0	-347.225403333E-12	12.644216121E-12	3.455968475E+9	125.849122469E+6
31.421585816E+3	0.000000000E+0	-98.090280343E-12	-1.299999952E+0	-404.798900000E-12	10.173013248E-12	3.211471060E+9	80.707575135E+6
31.431236632E+3	0.000000000E+0	-94.332105553E-12	-1.399999976E+0	-421.799820000E-12	8.798114879E-12	3.319109942E+9	69.231680957E+6
31.440888531E+3	0.000000000E+0	-91.321547084E-12	-1.500000000E+0	-457.066006667E-12	12.287222033E-12	3.281801705E+9	88.224076237E+6
31.450565712E+3	0.000000000E+0	-92.317239270E-12	-1.600000024E+0	-494.899886667E-12	13.310593621E-12	3.232977147E+9	86.952626489E+6
