[Main]
Experiment = "RvsB_75.00Vg_1.8K"
Header length = 71    
Date = "20200225 04:12:16"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 5.000000E-2
Delay after inital voltage set = 1.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = TRUE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 0

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 1.800000E+0
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic magnetic field]
Initial field (T) = -9.000000E+0
Final field (T) = 9.000000E+0
Measurement interval (T) = 5.000000E-2
Ramp rate (G/s) = 1.000000E+2
Delay after field step (s) = 1.000000E+0
Measurement Pattern = "Linear+Reveresed"
Go to other field at finish = TRUE
Finish field (T) = 0.000000
Finish ramp rate (G/s) = 100.000000
Delay before setting finish field (s) = 0.000000
Stabilize finish field = TRUE

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 50.000000E-3
Final Voltage (V) = 50.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Magnetic Field (T)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)	Temperature (K)
4.523415502E+3	-4.499975000E+0	50.000000745E-3	738.428417366E-9	454.764648663E-12	67.711371298E+3	41.700369670E+0	75.000000000E+0	75.974152317E-12	1.800100000E+0
4.561901502E+3	-4.449997656E+0	50.000000745E-3	737.596570379E-9	431.145826093E-12	67.787734858E+3	39.623827060E+0	75.000000000E+0	76.678127042E-12	1.800100000E+0
4.600420697E+3	-4.400006250E+0	50.000000745E-3	738.530369614E-9	644.450869226E-12	67.702023914E+3	59.077635741E+0	75.000000000E+0	73.555401353E-12	1.800000000E+0
4.639001518E+3	-4.349984375E+0	50.000000745E-3	738.943674398E-9	630.337518540E-12	67.664156928E+3	57.719225767E+0	75.000000000E+0	76.914490749E-12	1.800000000E+0
4.677568926E+3	-4.300021484E+0	50.000000745E-3	738.683826338E-9	846.599065125E-12	67.687959263E+3	77.576577405E+0	75.000000000E+0	65.836684368E-12	1.800000000E+0
4.716095692E+3	-4.250025391E+0	50.000000745E-3	738.914423076E-9	525.986028556E-12	67.666835541E+3	48.167702483E+0	75.000000000E+0	74.274526460E-12	1.800000000E+0
4.754622058E+3	-4.199999219E+0	50.000000745E-3	737.852268032E-9	664.117889581E-12	67.764243483E+3	60.992489039E+0	75.000000000E+0	75.043883260E-12	1.800200000E+0
4.793277743E+3	-4.150014453E+0	50.000000745E-3	738.051685996E-9	507.824222594E-12	67.745933915E+3	46.613302126E+0	75.000000000E+0	74.887974294E-12	1.800200000E+0
4.831782052E+3	-4.100001172E+0	50.000000745E-3	738.288613640E-9	704.686307681E-12	67.724193251E+3	64.641809180E+0	75.000000000E+0	75.682479034E-12	1.800100000E+0
4.870337641E+3	-4.049984766E+0	50.000000745E-3	737.974763647E-9	637.836889378E-12	67.752995371E+3	58.559400595E+0	75.000000000E+0	75.994231047E-12	1.800100000E+0
4.908776028E+3	-3.999981250E+0	50.000000745E-3	738.014970677E-9	723.538205907E-12	67.749304190E+3	66.420346406E+0	75.000000000E+0	75.119275383E-12	1.799900000E+0
4.947346624E+3	-3.950016016E+0	50.000000745E-3	738.502607331E-9	653.950715550E-12	67.704569014E+3	59.953006141E+0	75.000000000E+0	83.013997065E-12	1.799900000E+0
4.985845324E+3	-3.899989844E+0	50.000000745E-3	737.494775456E-9	475.718375782E-12	67.797091463E+3	43.732272156E+0	75.000000000E+0	75.310287867E-12	1.800000000E+0
5.024351842E+3	-3.850014453E+0	50.000000745E-3	737.814277092E-9	550.400832475E-12	67.767732745E+3	50.553937048E+0	75.000000000E+0	82.752531216E-12	1.800000000E+0
5.062942294E+3	-3.800004687E+0	50.000000745E-3	737.800625119E-9	423.739029174E-12	67.768986692E+3	38.921578068E+0	75.000000000E+0	84.165475978E-12	1.800100000E+0
5.101494380E+3	-3.749993750E+0	50.000000745E-3	737.941516580E-9	527.748896221E-12	67.756047900E+3	48.456657727E+0	75.000000000E+0	77.940194576E-12	1.800100000E+0
5.139990117E+3	-3.699987109E+0	50.000000745E-3	737.388018037E-9	473.285575409E-12	67.806906977E+3	43.521226546E+0	75.000000000E+0	89.063288689E-12	1.800400000E+0
5.177127059E+3	-3.650013281E+0	50.000000745E-3	737.862991105E-9	690.277411567E-12	67.763258691E+3	63.393133106E+0	75.000000000E+0	85.840042019E-12	1.800400000E+0
5.215572880E+3	-3.600026172E+0	50.000000745E-3	737.813422782E-9	665.991439773E-12	67.767811212E+3	61.170996306E+0	75.000000000E+0	91.698285770E-12	1.800500000E+0
5.254120908E+3	-3.549982422E+0	50.000000745E-3	737.396600997E-9	363.583226329E-12	67.806117736E+3	33.432710454E+0	75.000000000E+0	89.214215876E-12	1.800500000E+0
5.291167545E+3	-3.499974609E+0	50.000000745E-3	738.388962824E-9	559.875451193E-12	67.714989338E+3	51.344158861E+0	75.000000000E+0	87.569898555E-12	1.801100000E+0
5.329784503E+3	-3.449976562E+0	50.000000745E-3	738.097837052E-9	416.163188923E-12	67.741697963E+3	38.194937896E+0	75.000000000E+0	88.148232463E-12	1.801100000E+0
5.368458351E+3	-3.399980859E+0	50.000000745E-3	737.423751784E-9	406.176759439E-12	67.803621221E+3	37.346580008E+0	75.000000000E+0	89.883056553E-12	1.800800000E+0
5.407014921E+3	-3.349985156E+0	50.000000745E-3	736.290641078E-9	454.054650636E-12	67.907967256E+3	41.877387308E+0	75.000000000E+0	92.895137416E-12	1.800800000E+0
5.445538154E+3	-3.299982813E+0	50.000000745E-3	736.206653957E-9	483.866720078E-12	67.915714258E+3	44.637132418E+0	NaN	NaN	1.800900000E+0
5.551802381E+3	-3.249986914E+0	50.000000745E-3	737.465498625E-9	484.264575856E-12	67.799782957E+3	44.521449747E+0	75.000000000E+0	88.791950875E-12	1.800600000E+0
5.590422801E+3	-3.199989062E+0	50.000000745E-3	736.424645084E-9	730.270918837E-12	67.895610337E+3	67.328259689E+0	75.000000000E+0	93.176783650E-12	1.800600000E+0
5.628927271E+3	-3.149982422E+0	50.000000745E-3	736.092564800E-9	511.720011449E-12	67.926240715E+3	47.221257677E+0	75.000000000E+0	94.076916396E-12	1.800700000E+0
5.667417216E+3	-3.099979102E+0	50.000000745E-3	736.733516473E-9	643.284262053E-12	67.867145483E+3	59.258694798E+0	75.000000000E+0	91.934724417E-12	1.800700000E+0
5.705950073E+3	-3.049982227E+0	50.000000745E-3	736.769468009E-9	690.903565696E-12	67.863833826E+3	63.639125681E+0	75.000000000E+0	91.587724904E-12	1.800700000E+0
5.744502192E+3	-2.999990625E+0	50.000000745E-3	735.696283638E-9	819.050613603E-12	67.962829033E+3	75.663012115E+0	75.000000000E+0	91.376569505E-12	1.800700000E+0
5.783004296E+3	-2.949978711E+0	50.000000745E-3	737.284464969E-9	471.633426520E-12	67.816430592E+3	43.381485782E+0	75.000000000E+0	96.495608032E-12	1.800800000E+0
5.821544630E+3	-2.899990430E+0	50.000000745E-3	737.368778939E-9	559.867795595E-12	67.808676165E+3	51.485627180E+0	75.000000000E+0	97.264940546E-12	1.800800000E+0
5.860053399E+3	-2.849991211E+0	50.000000745E-3	736.789786626E-9	568.269903623E-12	67.861962330E+3	52.340452450E+0	75.000000000E+0	97.722555742E-12	1.800600000E+0
5.898599045E+3	-2.799997656E+0	50.000000745E-3	736.803053482E-9	619.848971278E-12	67.860740409E+3	57.089082264E+0	75.000000000E+0	99.190906183E-12	1.800600000E+0
5.937163215E+3	-2.749983398E+0	50.000000745E-3	736.463497240E-9	571.906391599E-12	67.892028502E+3	52.722076769E+0	75.000000000E+0	94.177404070E-12	1.800500000E+0
5.975772386E+3	-2.699983203E+0	50.000000745E-3	736.664095214E-9	593.198050784E-12	67.873541102E+3	54.655103382E+0	75.000000000E+0	89.334929038E-12	1.800500000E+0
6.014314459E+3	-2.649983203E+0	50.000000745E-3	736.953372122E-9	581.495014980E-12	67.846898646E+3	53.534775519E+0	75.000000000E+0	96.339625166E-12	1.801000000E+0
6.052897733E+3	-2.599975391E+0	50.000000745E-3	735.863738403E-9	457.449969051E-12	67.947363263E+3	42.239503864E+0	75.000000000E+0	96.073107803E-12	1.801000000E+0
6.091417477E+3	-2.549988281E+0	50.000000745E-3	736.353406403E-9	506.467436208E-12	67.902178913E+3	46.703447242E+0	75.000000000E+0	93.412985680E-12	1.801000000E+0
6.129951721E+3	-2.499995898E+0	50.000000745E-3	736.112225646E-9	585.838648872E-12	67.924426471E+3	54.057999368E+0	75.000000000E+0	93.473338098E-12	1.801000000E+0
6.168522119E+3	-2.449993555E+0	50.000000745E-3	736.541537845E-9	461.247843049E-12	67.884834970E+3	42.511836871E+0	75.000000000E+0	96.299336561E-12	1.800000000E+0
6.207055247E+3	-2.399981445E+0	50.000000745E-3	736.811407749E-9	501.955537926E-12	67.859970977E+3	46.229860012E+0	75.000000000E+0	99.281224214E-12	1.800000000E+0
6.245554781E+3	-2.349983398E+0	50.000000745E-3	736.083856078E-9	585.331860741E-12	67.927044361E+3	54.015399118E+0	75.000000000E+0	95.881903805E-12	1.800200000E+0
6.284082606E+3	-2.299991992E+0	50.000000745E-3	735.185192822E-9	944.310486566E-12	68.010075874E+3	87.355714542E+0	75.000000000E+0	93.337479412E-12	1.800200000E+0
6.322622258E+3	-2.249981055E+0	50.000000745E-3	736.706674496E-9	949.859964909E-12	67.869618229E+3	87.506514358E+0	75.000000000E+0	97.490977097E-12	1.799900000E+0
6.361179256E+3	-2.199984180E+0	50.000000745E-3	736.463835226E-9	563.546424167E-12	67.891997344E+3	51.951352535E+0	75.000000000E+0	89.415192611E-12	1.799900000E+0
6.399684284E+3	-2.149979688E+0	50.000000745E-3	736.356694046E-9	582.976994663E-12	67.901875748E+3	53.758228553E+0	75.000000000E+0	91.401489155E-12	1.800000000E+0
6.438252132E+3	-2.099978516E+0	50.000000745E-3	735.755061466E-9	722.577602220E-12	67.957399634E+3	66.740274655E+0	75.000000000E+0	83.672670181E-12	1.800000000E+0
6.476787958E+3	-2.049982617E+0	50.000000745E-3	736.352503668E-9	745.768866676E-12	67.902262158E+3	68.770585884E+0	75.000000000E+0	86.543958111E-12	1.800000000E+0
6.515326678E+3	-1.999986914E+0	50.000000745E-3	736.289762827E-9	709.004542937E-12	67.908048257E+3	65.391530817E+0	75.000000000E+0	78.458109454E-12	1.800000000E+0
6.552372498E+3	-1.949976953E+0	50.000000745E-3	735.870016702E-9	518.135154104E-12	67.946783549E+3	47.842168272E+0	75.000000000E+0	83.260311146E-12	1.799900000E+0
6.590931983E+3	-1.899975781E+0	50.000000745E-3	736.547291545E-9	915.040502041E-12	67.884304673E+3	84.335234060E+0	75.000000000E+0	72.680354790E-12	1.799900000E+0
6.629433601E+3	-1.849976758E+0	50.000000745E-3	737.023025063E-9	445.854768367E-12	67.840486721E+3	41.039429522E+0	75.000000000E+0	75.963966367E-12	1.800000000E+0
6.667991813E+3	-1.799986328E+0	50.000000745E-3	736.642979209E-9	661.087848919E-12	67.875486710E+3	60.913713657E+0	75.000000000E+0	70.166113197E-12	1.800000000E+0
6.706456433E+3	-1.749994922E+0	50.000000745E-3	736.989815147E-9	723.512373306E-12	67.843543720E+3	66.602878794E+0	75.000000000E+0	70.875121050E-12	1.800200000E+0
6.744860717E+3	-1.699981836E+0	50.000000745E-3	736.477113050E-9	645.601400762E-12	67.890773330E+3	59.513564759E+0	75.000000000E+0	67.883185184E-12	1.800200000E+0
6.783367181E+3	-1.650010938E+0	50.000000745E-3	736.727010567E-9	619.482504546E-12	67.867744806E+3	57.067108885E+0	75.000000000E+0	61.527150735E-12	1.800000000E+0
6.821955569E+3	-1.599980371E+0	50.000000745E-3	736.776619794E-9	654.149940913E-12	67.863175082E+3	60.252579652E+0	75.000000000E+0	68.426276451E-12	1.800000000E+0
6.860452163E+3	-1.549981348E+0	50.000000745E-3	736.386681993E-9	552.576469804E-12	67.899110573E+3	50.950746042E+0	75.000000000E+0	63.392704280E-12	1.800300000E+0
6.899063805E+3	-1.499988770E+0	50.000000745E-3	736.342957354E-9	689.252924889E-12	67.903142477E+3	63.560653489E+0	75.000000000E+0	70.276783004E-12	1.800300000E+0
6.937432409E+3	-1.449977734E+0	50.000000745E-3	736.584366048E-9	521.827643689E-12	67.880887852E+3	48.089703491E+0	75.000000000E+0	72.604922768E-12	1.800400000E+0
6.975706184E+3	-1.400021289E+0	50.000000745E-3	736.390887652E-9	521.967671716E-12	67.898722789E+3	48.127888111E+0	75.000000000E+0	69.120117269E-12	1.800400000E+0
7.013973965E+3	-1.349975293E+0	50.000000745E-3	736.234400087E-9	431.503029322E-12	67.913154750E+3	39.803535398E+0	75.000000000E+0	67.908322715E-12	1.800000000E+0
7.051086962E+3	-1.299987109E+0	50.000000745E-3	735.258062303E-9	503.656970381E-12	68.003335575E+3	46.582765600E+0	75.000000000E+0	68.697816880E-12	1.800000000E+0
7.088116885E+3	-1.249976074E+0	50.000000745E-3	735.316158510E-9	496.457718687E-12	67.997962735E+3	45.909658130E+0	75.000000000E+0	70.296878041E-12	1.800000000E+0
7.125221559E+3	-1.199984766E+0	50.000000745E-3	735.148348100E-9	543.438039772E-12	68.013484454E+3	50.277083211E+0	75.000000000E+0	77.678676685E-12	1.800000000E+0
7.163546545E+3	-1.149991113E+0	50.000000745E-3	735.408114762E-9	710.660349445E-12	67.989460194E+3	65.701496312E+0	75.000000000E+0	77.789343716E-12	1.799900000E+0
7.202136758E+3	-1.100017090E+0	50.000000745E-3	735.239327071E-9	462.752652916E-12	68.005068423E+3	42.801744501E+0	75.000000000E+0	75.828241602E-12	1.799900000E+0
7.240778323E+3	-1.050006152E+0	50.000000745E-3	735.046841838E-9	432.226862025E-12	68.022876773E+3	39.999239368E+0	75.000000000E+0	77.558023892E-12	1.799800000E+0
7.279124003E+3	-999.992871094E-3	50.000000745E-3	734.568960858E-9	426.219831696E-12	68.067129717E+3	39.494672547E+0	75.000000000E+0	79.514115431E-12	1.799800000E+0
7.317642696E+3	-949.981835937E-3	50.000000745E-3	734.942825560E-9	508.330082548E-12	68.032504035E+3	47.055318032E+0	75.000000000E+0	81.485283798E-12	1.800100000E+0
7.356019305E+3	-899.998144531E-3	50.000000745E-3	734.975445672E-9	445.555431993E-12	68.029484576E+3	41.240706158E+0	75.000000000E+0	89.591267044E-12	1.800100000E+0
7.394533221E+3	-849.991406250E-3	50.000000745E-3	734.766050330E-9	460.320034745E-12	68.048871777E+3	42.631609077E+0	75.000000000E+0	88.796805325E-12	1.800300000E+0
7.433112521E+3	-799.976025391E-3	50.000000745E-3	734.663812260E-9	599.566434826E-12	68.058341667E+3	55.543088679E+0	75.000000000E+0	87.348588085E-12	1.800300000E+0
7.471669867E+3	-750.028173828E-3	50.000000745E-3	733.941760560E-9	537.603074553E-12	68.125297444E+3	49.900920385E+0	75.000000000E+0	87.796163395E-12	1.800600000E+0
7.510223568E+3	-699.997558594E-3	50.000000745E-3	734.539881542E-9	562.836882863E-12	68.069824391E+3	52.158104332E+0	75.000000000E+0	87.936952858E-12	1.800600000E+0
7.548731787E+3	-649.998486328E-3	50.000000745E-3	732.571628947E-9	382.887149003E-12	68.252712458E+3	35.673080218E+0	75.000000000E+0	83.541999013E-12	1.800300000E+0
7.587314845E+3	-600.020117188E-3	50.000000745E-3	733.846917502E-9	436.725234438E-12	68.134102021E+3	40.547804956E+0	75.000000000E+0	90.360646049E-12	1.800300000E+0
7.625851129E+3	-550.015625000E-3	50.000000745E-3	732.436686734E-9	401.756454656E-12	68.265287158E+3	37.444901712E+0	75.000000000E+0	91.582615103E-12	1.800700000E+0
7.664427917E+3	-500.011132812E-3	50.000000745E-3	732.937832716E-9	459.611629399E-12	68.218610792E+3	42.778617042E+0	75.000000000E+0	87.353519557E-12	1.800700000E+0
7.702928084E+3	-450.020800781E-3	50.000000745E-3	733.035634663E-9	423.199119630E-12	68.209509034E+3	39.378991701E+0	75.000000000E+0	92.693851206E-12	1.800400000E+0
7.741467410E+3	-400.015234375E-3	50.000000745E-3	733.285570756E-9	579.512670197E-12	68.186260223E+3	53.887330268E+0	75.000000000E+0	90.400877062E-12	1.800400000E+0
7.779985625E+3	-350.013989258E-3	50.000000745E-3	732.570183151E-9	400.885271287E-12	68.252847161E+3	37.350088469E+0	75.000000000E+0	90.431007821E-12	1.800300000E+0
7.818631094E+3	-300.009521484E-3	50.000000745E-3	731.751523016E-9	669.224803777E-12	68.329206257E+3	62.490610831E+0	75.000000000E+0	94.624758723E-12	1.800300000E+0
7.857180101E+3	-250.013720703E-3	50.000000745E-3	732.114817991E-9	536.373605986E-12	68.295299475E+3	50.035588888E+0	75.000000000E+0	90.798055186E-12	1.800800000E+0
7.895795949E+3	-200.011425781E-3	50.000000745E-3	731.769009279E-9	495.177964644E-12	68.327573471E+3	46.236323664E+0	75.000000000E+0	89.792406149E-12	1.800800000E+0
7.934316007E+3	-150.010192871E-3	50.000000745E-3	731.690662864E-9	559.295662510E-12	68.334889705E+3	52.234379021E+0	75.000000000E+0	93.880512392E-12	1.799600000E+0
7.972916368E+3	-100.013330078E-3	50.000000745E-3	730.957589902E-9	454.338953590E-12	68.403422354E+3	42.517294798E+0	75.000000000E+0	90.541579789E-12	1.799600000E+0
8.011232481E+3	-50.011019897E-3	50.000000745E-3	730.607556937E-9	506.269305133E-12	68.436194329E+3	47.422373640E+0	75.000000000E+0	89.681696097E-12	1.799800000E+0
8.049775881E+3	-15.236642957E-6	50.000000745E-3	730.669886068E-9	560.339344821E-12	68.430356442E+3	52.478173558E+0	75.000000000E+0	92.402107493E-12	1.799800000E+0
8.088287097E+3	49.993603516E-3	50.000000745E-3	730.712353474E-9	489.888733861E-12	68.426379419E+3	45.874840102E+0	75.000000000E+0	97.385365744E-12	1.799600000E+0
8.126957354E+3	99.976324463E-3	50.000000745E-3	730.842426401E-9	496.599251655E-12	68.414201118E+3	46.486684202E+0	75.000000000E+0	92.125528039E-12	1.799600000E+0
8.165510245E+3	149.977551270E-3	50.000000745E-3	731.170288978E-9	450.604282229E-12	68.383523645E+3	42.143272303E+0	75.000000000E+0	96.233750829E-12	1.800800000E+0
8.204132508E+3	199.989660645E-3	50.000000745E-3	731.806929625E-9	568.030391714E-12	68.324032912E+3	53.033287343E+0	75.000000000E+0	92.075147506E-12	1.800800000E+0
8.242758968E+3	249.986523437E-3	50.000000745E-3	731.915823550E-9	704.505703650E-12	68.313867710E+3	65.755525283E+0	75.000000000E+0	99.904470113E-12	1.800900000E+0
8.281350575E+3	299.982299805E-3	50.000000745E-3	732.980609361E-9	571.154040792E-12	68.214629564E+3	53.154286510E+0	75.000000000E+0	96.329174498E-12	1.800900000E+0
8.319612474E+3	349.977001953E-3	50.000000745E-3	731.424487578E-9	589.746182329E-12	68.359757698E+3	55.118343468E+0	75.000000000E+0	93.578596955E-12	1.800600000E+0
8.358208146E+3	399.974951172E-3	50.000000745E-3	732.428544646E-9	652.917778201E-12	68.266046033E+3	60.855240321E+0	75.000000000E+0	91.355958215E-12	1.800600000E+0
8.396705945E+3	449.975097656E-3	50.000000745E-3	733.195032852E-9	493.573237215E-12	68.194680139E+3	45.907388251E+0	75.000000000E+0	91.557075810E-12	1.800400000E+0
8.435264117E+3	499.998095703E-3	50.000000745E-3	733.740965408E-9	459.675690268E-12	68.143940576E+3	42.690969155E+0	75.000000000E+0	89.057946434E-12	1.800400000E+0
8.473875738E+3	549.986279297E-3	50.000000745E-3	733.143943416E-9	412.726589279E-12	68.199432314E+3	38.393168684E+0	75.000000000E+0	93.668994783E-12	1.800200000E+0
8.512074986E+3	599.992919922E-3	50.000000745E-3	734.064543006E-9	607.658713683E-12	68.113902546E+3	56.384696413E+0	75.000000000E+0	92.743700914E-12	1.800200000E+0
8.550585049E+3	649.988720703E-3	50.000000745E-3	734.358933195E-9	452.816148258E-12	68.086597010E+3	41.983162746E+0	75.000000000E+0	81.494991311E-12	1.800200000E+0
8.589208766E+3	699.986621094E-3	50.000000745E-3	734.215896521E-9	539.418384939E-12	68.099861338E+3	50.032037431E+0	75.000000000E+0	82.485628744E-12	1.800200000E+0
8.627702647E+3	749.987890625E-3	50.000000745E-3	734.306025061E-9	427.872363534E-12	68.091502778E+3	39.676199344E+0	75.000000000E+0	80.011609144E-12	1.800200000E+0
8.666308311E+3	799.970605469E-3	50.000000745E-3	734.388956521E-9	471.563376875E-12	68.083813490E+3	43.717750267E+0	75.000000000E+0	74.751725643E-12	1.800200000E+0
8.704817052E+3	849.971777344E-3	50.000000745E-3	735.047246616E-9	745.934998555E-12	68.022839314E+3	69.030415091E+0	75.000000000E+0	75.345119033E-12	1.800400000E+0
8.743404419E+3	899.982812500E-3	50.000000745E-3	734.819124667E-9	674.493078137E-12	68.043956760E+3	62.457789003E+0	75.000000000E+0	71.885584985E-12	1.800400000E+0
8.781999850E+3	949.985156250E-3	50.000000745E-3	734.342594334E-9	549.709325925E-12	68.088111912E+3	50.968948814E+0	75.000000000E+0	69.713273348E-12	1.800100000E+0
8.820593211E+3	999.988476563E-3	50.000000745E-3	734.862025785E-9	476.776330749E-12	68.039984365E+3	44.144142644E+0	75.000000000E+0	61.692832787E-12	1.800100000E+0
8.859085789E+3	1.049972363E+0	50.000000745E-3	733.908359143E-9	478.204458980E-12	68.128397943E+3	44.391514654E+0	75.000000000E+0	64.207043848E-12	1.799700000E+0
8.897710921E+3	1.099974707E+0	50.000000745E-3	734.658035388E-9	483.323053587E-12	68.058876833E+3	44.775150601E+0	75.000000000E+0	67.048130936E-12	1.799700000E+0
8.936236381E+3	1.149989941E+0	50.000000745E-3	735.718904359E-9	583.030276320E-12	67.960739419E+3	53.856396034E+0	75.000000000E+0	67.591199304E-12	1.799900000E+0
8.974575505E+3	1.199979297E+0	50.000000745E-3	734.487694833E-9	546.275863109E-12	68.074660878E+3	50.630588353E+0	75.000000000E+0	67.078287369E-12	1.799900000E+0
9.013125489E+3	1.249981543E+0	50.000000745E-3	734.860887123E-9	503.287940706E-12	68.040089793E+3	46.598964889E+0	75.000000000E+0	67.963287775E-12	1.800400000E+0
9.051674601E+3	1.299979590E+0	50.000000745E-3	734.896817110E-9	474.934115624E-12	68.036763231E+3	43.969410702E+0	75.000000000E+0	66.791626396E-12	1.800400000E+0
9.088791639E+3	1.349985156E+0	50.000000745E-3	735.486958920E-9	443.383782087E-12	67.982171728E+3	40.982633410E+0	75.000000000E+0	66.942468929E-12	1.800100000E+0
9.127148761E+3	1.399983105E+0	50.000000745E-3	735.678967358E-9	449.718057635E-12	67.964428730E+3	41.546424776E+0	75.000000000E+0	70.070228092E-12	1.800100000E+0
9.165649444E+3	1.449989746E+0	50.000000745E-3	735.213855709E-9	554.754474960E-12	68.007424448E+3	51.314896679E+0	75.000000000E+0	80.479242368E-12	1.800100000E+0
9.203962792E+3	1.499984375E+0	50.000000745E-3	734.517126860E-9	594.206277873E-12	68.071933134E+3	55.068518535E+0	75.000000000E+0	73.776230264E-12	1.800100000E+0
9.242139421E+3	1.549984570E+0	50.000000745E-3	735.962092065E-9	462.671847328E-12	67.938282806E+3	42.710257972E+0	75.000000000E+0	72.559423053E-12	1.800000000E+0
9.280417771E+3	1.599973730E+0	50.000000745E-3	735.929049060E-9	543.994249696E-12	67.941333215E+3	50.221817760E+0	75.000000000E+0	80.997257512E-12	1.800000000E+0
9.318932977E+3	1.649984766E+0	50.000000745E-3	734.281444499E-9	624.899370626E-12	68.093782186E+3	57.950206900E+0	75.000000000E+0	73.615401969E-12	1.799800000E+0
9.357515270E+3	1.699981836E+0	50.000000745E-3	735.736038003E-9	577.624596703E-12	67.959156766E+3	53.354570786E+0	75.000000000E+0	77.598010656E-12	1.799800000E+0
9.396034457E+3	1.749974219E+0	50.000000745E-3	735.831946696E-9	545.534213887E-12	67.950298937E+3	50.377281226E+0	75.000000000E+0	81.545490499E-12	1.800200000E+0
9.434577319E+3	1.799980859E+0	50.000000745E-3	735.546080387E-9	478.736978741E-12	67.976707481E+3	44.243269636E+0	75.000000000E+0	83.194849620E-12	1.800200000E+0
9.472998820E+3	1.849985352E+0	50.000000745E-3	734.880660798E-9	713.990347549E-12	68.038259016E+3	66.104148323E+0	75.000000000E+0	86.780230224E-12	1.799800000E+0
9.511542088E+3	1.899980078E+0	50.000000745E-3	735.407661386E-9	538.071153336E-12	67.989502109E+3	49.745456480E+0	75.000000000E+0	84.150307555E-12	1.799800000E+0
9.550047851E+3	1.949982422E+0	50.000000745E-3	735.124994153E-9	784.208433836E-12	68.015645153E+3	72.556970564E+0	75.000000000E+0	80.937043179E-12	1.800200000E+0
9.588688731E+3	1.999987891E+0	50.000000745E-3	734.913596847E-9	567.298791394E-12	68.035209798E+3	52.518136086E+0	75.000000000E+0	86.971287810E-12	1.800200000E+0
9.627204795E+3	2.049978320E+0	50.000000745E-3	735.685251487E-9	559.065015728E-12	67.963848186E+3	51.647371996E+0	75.000000000E+0	87.162331519E-12	1.800100000E+0
9.665827473E+3	2.099981836E+0	50.000000745E-3	735.866365389E-9	617.217555352E-12	67.947120696E+3	56.991537732E+0	75.000000000E+0	83.169716253E-12	1.800100000E+0
9.704335886E+3	2.149976367E+0	50.000000745E-3	736.510973356E-9	772.930786950E-12	67.887652124E+3	71.244636236E+0	75.000000000E+0	93.820142627E-12	1.799800000E+0
9.742630468E+3	2.199980859E+0	50.000000745E-3	735.570574195E-9	849.370005027E-12	67.974443920E+3	78.490706126E+0	75.000000000E+0	87.715536917E-12	1.799800000E+0
9.781125471E+3	2.249971289E+0	50.000000745E-3	735.986356318E-9	497.513918406E-12	67.936042993E+3	45.923578148E+0	75.000000000E+0	93.221791397E-12	1.800100000E+0
9.819660068E+3	2.299987695E+0	50.000000745E-3	736.269968747E-9	691.083484210E-12	67.909873915E+3	63.742097695E+0	75.000000000E+0	92.216067421E-12	1.800100000E+0
9.857900327E+3	2.349994336E+0	50.000000745E-3	735.784797954E-9	517.829679804E-12	67.954653160E+3	47.825038496E+0	75.000000000E+0	88.419496724E-12	1.800000000E+0
9.896502461E+3	2.399981445E+0	50.000000745E-3	735.482352701E-9	390.581843637E-12	67.982597490E+3	36.102522604E+0	75.000000000E+0	89.757089261E-12	1.800000000E+0
9.935018434E+3	2.449981445E+0	50.000000745E-3	736.552037097E-9	561.676201866E-12	67.883867299E+3	51.766543071E+0	75.000000000E+0	85.598521327E-12	1.800300000E+0
9.973520001E+3	2.499978516E+0	50.000000745E-3	736.375506678E-9	381.328664834E-12	67.900141017E+3	35.161775319E+0	75.000000000E+0	89.993446029E-12	1.800300000E+0
