[Main]
Experiment = "IvsV"
Header length = 54    
Date = "20200327 02:16:49"
Comments = "SD: 1I+ to 2V-; Gate: 1I- to 2V-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Gate Voltage]
Pattern = "Linear+Reveresed"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 2.500000E+1
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 0.050000
Pre-measurement Delay = 1.000000E+0
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = TRUE
Finish gate voltage (V) = 0.000000E+0
Finish gate ramp step (V) = 1.000000E-1
Finish gate ramp delay (s) = 1.000000E-1

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = -10.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 100.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 10.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear Hysteresis"
Check compliance = 1
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)
34.591427498E+3	-25.000000000E+0	-393.808141652E-12	0.000000000E+0	185.763456667E-12	70.677594273E-12	0.000000000E+0	0.000000000E+0
34.601304401E+3	-25.000000000E+0	-253.139547749E-12	-100.000001490E-3	56.468055000E-12	5.944307992E-12	-1.770912802E+9	186.421351332E+6
34.611785333E+3	-25.000000000E+0	-219.528758597E-12	-200.000002980E-3	17.648290000E-12	1.455891983E-12	-11.332542868E+9	934.875747866E+6
34.621857999E+3	-25.000000000E+0	-203.579124854E-12	-300.000011921E-3	-22.862341000E-12	1.693335540E-12	13.122016329E+9	971.902947297E+6
34.632003890E+3	-25.000000000E+0	-200.241709788E-12	-400.000005960E-3	-59.846630000E-12	2.751392098E-12	6.683751549E+9	307.279143280E+6
34.642082717E+3	-25.000000000E+0	-193.120964128E-12	-500.000000000E-3	-122.862664000E-12	8.283794412E-12	4.069584557E+9	274.384428197E+6
34.652364601E+3	-25.000000000E+0	-188.345295841E-12	-600.000023842E-3	-162.802193333E-12	9.313629773E-12	3.685454179E+9	210.838411135E+6
34.662019819E+3	-25.000000000E+0	-187.016003147E-12	-699.999988079E-3	-199.753476667E-12	7.324547108E-12	3.504319423E+9	128.496149967E+6
34.671674424E+3	-25.000000000E+0	-182.612416392E-12	-800.000011921E-3	-236.669560000E-12	3.562124191E-12	3.380240416E+9	50.876150511E+6
34.681323951E+3	-25.000000000E+0	-180.270733063E-12	-899.999976158E-3	-273.587446667E-12	11.659549313E-12	3.289624532E+9	140.194807612E+6
34.691013217E+3	-25.000000000E+0	-175.226838132E-12	-1.000000000E+0	-316.114740000E-12	15.603031908E-12	3.163408324E+9	156.141915515E+6
34.700665929E+3	-25.000000000E+0	-174.395391184E-12	-1.100000024E+0	-361.362643333E-12	6.390957682E-12	3.044033588E+9	53.835918580E+6
34.710321580E+3	-25.000000000E+0	-172.370438756E-12	-1.200000048E+0	-408.948310000E-12	8.396340650E-12	2.934356295E+9	60.246868463E+6
34.719976626E+3	-25.000000000E+0	-172.279917647E-12	-1.299999952E+0	-452.393250000E-12	13.579820014E-12	2.873605988E+9	86.259138731E+6
