[Main]
Experiment = "IvsV"
Header length = 54    
Date = "20200327 00:27:41"
Comments = "SD: 1I+ to 2V-; Gate: 1I- to 2V-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Gate Voltage]
Pattern = "Linear+Reveresed"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 2.500000E+1
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 0.050000
Pre-measurement Delay = 1.000000E+0
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = TRUE
Finish gate voltage (V) = 0.000000E+0
Finish gate ramp step (V) = 1.000000E-1
Finish gate ramp delay (s) = 1.000000E-1

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = -10.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 100.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 10.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear Hysteresis"
Check compliance = 1
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)
28.042324646E+3	25.000000000E+0	-261.800418381E-12	0.000000000E+0	119.618664667E-12	66.633583672E-12	0.000000000E+0	0.000000000E+0
28.053085968E+3	25.000000000E+0	-114.896357474E-12	-100.000001490E-3	11.540244667E-12	5.069398176E-12	-8.665327675E+9	3.806504765E+9
28.063157025E+3	25.000000000E+0	-81.111329690E-12	-200.000002980E-3	-25.966135000E-12	1.622915862E-12	7.702340105E+9	481.405874625E+6
28.073231979E+3	25.000000000E+0	-67.597336062E-12	-300.000011921E-3	-61.967522000E-12	2.183816193E-12	4.841245902E+9	170.611811658E+6
28.083304113E+3	25.000000000E+0	-62.754618747E-12	-400.000005960E-3	-91.361966333E-12	3.026060012E-12	4.378189547E+9	145.012906810E+6
28.094376136E+3	25.000000000E+0	-57.891788412E-12	-500.000000000E-3	-134.642529667E-12	14.069673768E-12	3.713536883E+9	388.051625336E+6
28.104354263E+3	25.000000000E+0	-55.055541202E-12	-600.000023842E-3	-181.517123333E-12	5.475669422E-12	3.305473406E+9	99.713345603E+6
28.114006427E+3	25.000000000E+0	-50.504513939E-12	-699.999988079E-3	-223.936760000E-12	3.446098029E-12	3.125882450E+9	48.103300917E+6
28.123655349E+3	25.000000000E+0	-48.529899717E-12	-800.000011921E-3	-263.782306667E-12	9.522328769E-12	3.032803913E+9	109.481778061E+6
28.133325257E+3	25.000000000E+0	-45.215969684E-12	-899.999976158E-3	-320.630730000E-12	7.956455449E-12	2.806967305E+9	69.654927679E+6
28.142975438E+3	25.000000000E+0	-43.712333521E-12	-1.000000000E+0	-336.922356667E-12	3.896581937E-12	2.968042875E+9	34.326075502E+6
