[Main]
Experiment = "VvsI_400.0K"
Header length = 61    
Date = "20201118 10:59:37"
Comments = "SD: 1I- to 2I-; Volt1: 1V- to 1Va; Volt2: 2I+ to 2V-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 4.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration3]
Voltage meter = "Keithley 6430"
Auto-range = "Manual"
GPIB = "GPIB0::9::INSTR"
Range (V) = 2.000000E+1
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial current (A) = -1.000000E-9
Final current (A) = 1.000000E-9
Current step (A) = 1.000000E-11
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 20.000000
Auto-range = 1
Manual range (A) = 0.000010
Check output compliance = "Abort"
Inital delay (s) = 1.000000
Time (s)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	dI/dV 1 (A/V)	dI/dV 2 (A/V)	dI/dV 3 (A/V)	Temperature (K)
1.971490172E+3	150.000000000E-12	-1.870408266E-3	-1.995332068E-3	1.533633067E-3	178.444423760E-6	205.326697952E-6	9.512739501E-6	-12.469388438E+6	-13.302213789E+6	10.224220444E+6	1.189629492E+6	1.368844653E+6	63.418263343E+3	376.880605958E-9	213.228818233E-9	319.980886475E-9	400.006400000E+0
1.988314437E+3	160.000000000E-12	-1.876354020E-3	-1.996257825E-3	1.557112533E-3	167.977751236E-6	239.123930401E-6	21.297601697E-6	-11.727212623E+6	-12.476611408E+6	9.731953333E+6	1.049860945E+6	1.494524565E+6	133.110010607E+3	-1.681872476E-6	-10.801970712E-6	425.904052335E-9	400.006400000E+0
2.005141456E+3	170.000000000E-12	-1.895663479E-3	-1.995713585E-3	1.559839833E-3	205.558134386E-6	259.089774282E-6	68.855454470E-6	-11.150961641E+6	-11.739491676E+6	9.175528431E+6	1.209165496E+6	1.524057496E+6	405.032085115E+3	-517.880890779E-9	18.374235402E-6	3.666630000E-6	400.006400000E+0
2.021966305E+3	180.000000000E-12	-1.883174074E-3	-1.976658000E-3	1.625653267E-3	158.203362622E-6	232.383640039E-6	21.201052288E-6	-10.462078191E+6	-10.981433335E+6	9.031407037E+6	878.907570123E+3	1.291020222E+6	117.783623824E+3	800.678676598E-9	524.780539402E-9	151.944663779E-9	399.992200000E+0
2.039001604E+3	190.000000000E-12	-1.849675861E-3	-1.968162736E-3	1.669330467E-3	199.291411907E-6	231.524519739E-6	26.579694723E-6	-9.735136112E+6	-10.358751242E+6	8.785949825E+6	1.048902168E+6	1.218550104E+6	139.893130121E+3	298.523386904E-9	1.177126409E-6	228.952405374E-9	399.992200000E+0
2.055820693E+3	200.000000000E-12	-1.856805329E-3	-1.953172639E-3	1.708624967E-3	157.196508432E-6	203.896218437E-6	15.639184853E-6	-9.284026645E+6	-9.765863193E+6	8.543124833E+6	785.982542162E+3	1.019481092E+6	78.195924264E+3	-1.402629266E-6	667.107075934E-9	254.488541653E-9	399.992200000E+0
2.072642362E+3	210.000000000E-12	-1.857881094E-3	-1.955368593E-3	1.731814133E-3	156.401616797E-6	191.426659689E-6	13.594618600E-6	-8.847052830E+6	-9.311279014E+6	8.246733968E+6	744.769603794E+3	911.555522330E+3	64.736279047E+3	-9.295707614E-6	-4.553828761E-6	431.235850074E-9	399.992200000E+0
2.089462869E+3	220.000000000E-12	-1.860798343E-3	-1.941048998E-3	1.777017567E-3	151.607363808E-6	195.032320338E-6	10.562923494E-6	-8.458174285E+6	-8.822949991E+6	8.077352576E+6	689.124380945E+3	886.510546993E+3	48.013288608E+3	-3.427887810E-6	698.343772991E-9	221.222134307E-9	399.996800000E+0
2.106460137E+3	230.000000000E-12	-1.839609163E-3	-1.922301224E-3	1.810983867E-3	183.114820792E-6	209.279749553E-6	8.205397487E-6	-7.998300707E+6	-8.357831410E+6	7.873842899E+6	796.151394749E+3	909.911954576E+3	35.675641246E+3	471.938980178E-9	533.396667668E-9	294.409458787E-9	399.996800000E+0
2.123287822E+3	240.000000000E-12	-1.854361494E-3	-1.904278509E-3	1.852689300E-3	163.008580474E-6	191.741211936E-6	8.456890470E-6	-7.726506226E+6	-7.934493789E+6	7.719538750E+6	679.202418643E+3	798.921716402E+3	35.237043626E+3	-677.858946365E-9	554.855358918E-9	239.776911561E-9	399.996800000E+0
2.140123446E+3	250.000000000E-12	-1.873070045E-3	-1.916329665E-3	1.991844233E-3	177.944390554E-6	192.010818379E-6	210.122819056E-6	-7.492280180E+6	-7.665318659E+6	7.967376933E+6	711.777562215E+3	768.043273517E+3	840.491276225E+3	-534.514948708E-9	-829.795959259E-9	71.862346239E-9	399.996800000E+0
2.157130546E+3	260.000000000E-12	-1.852081962E-3	-1.892772157E-3	1.914545067E-3	152.657052664E-6	169.460318732E-6	6.953094429E-6	-7.123392162E+6	-7.279892912E+6	7.363634872E+6	587.142510247E+3	651.770456660E+3	26.742670879E+3	476.460856382E-9	424.493123020E-9	-129.367500728E-9	400.002000000E+0
2.174202654E+3	270.000000000E-12	-1.829506220E-3	-1.874442047E-3	1.946924100E-3	187.369131336E-6	237.951950658E-6	14.549039692E-6	-6.775948963E+6	-6.942377951E+6	7.210830000E+6	693.959745688E+3	881.303520955E+3	53.885332192E+3	442.953325742E-9	545.550453224E-9	308.841832832E-9	400.002000000E+0
2.191026478E+3	280.000000000E-12	-1.839025748E-3	-1.876946546E-3	1.987745200E-3	162.298300459E-6	198.832676435E-6	28.321965660E-6	-6.567949099E+6	-6.703380523E+6	7.099090000E+6	579.636787352E+3	710.116701555E+3	101.149877358E+3	-1.050472287E-6	-3.992813468E-6	244.971350601E-9	400.002000000E+0
2.207856192E+3	290.000000000E-12	-1.812694533E-3	-1.863570475E-3	2.032091300E-3	144.570862977E-6	190.917364057E-6	26.251178839E-6	-6.250670803E+6	-6.426105085E+6	7.007211379E+6	498.520217161E+3	658.335738128E+3	90.521306341E+3	379.777390697E-9	747.603649951E-9	225.498972852E-9	400.002000000E+0
2.224683338E+3	300.000000000E-12	-1.837949406E-3	-1.865639219E-3	2.050464600E-3	173.639028593E-6	246.857596589E-6	17.326143287E-6	-6.126498021E+6	-6.218797398E+6	6.834882000E+6	578.796761975E+3	822.858655297E+3	57.753810958E+3	-395.963181760E-9	-4.833849320E-6	544.268041125E-9	400.002800000E+0
2.241694495E+3	310.000000000E-12	-1.810925148E-3	-1.866546920E-3	2.078975133E-3	204.112039019E-6	237.848273373E-6	17.681013765E-6	-5.841694026E+6	-6.021119097E+6	6.706371398E+6	658.425932320E+3	767.252494752E+3	57.035528276E+3	370.037907300E-9	-11.016847698E-6	350.747559966E-9	400.002800000E+0
2.258515022E+3	320.000000000E-12	-1.803010934E-3	-1.847271835E-3	2.122956233E-3	187.050103738E-6	200.274677759E-6	19.087441908E-6	-5.634409170E+6	-5.772724484E+6	6.634238229E+6	584.531574182E+3	625.858367998E+3	59.648255963E+3	1.263549409E-6	518.804456634E-9	227.370393192E-9	400.002800000E+0
2.275333448E+3	330.000000000E-12	-1.810360081E-3	-1.854368832E-3	2.147002367E-3	172.115249318E-6	247.457892394E-6	20.578901927E-6	-5.485939638E+6	-5.619299491E+6	6.506067778E+6	521.561361571E+3	749.872401195E+3	62.360308869E+3	-1.360702257E-6	-1.409046671E-6	415.867277345E-9	400.002800000E+0
2.292153586E+3	340.000000000E-12	-1.799564988E-3	-1.834168686E-3	2.189133667E-3	152.057161772E-6	237.934878090E-6	25.866220033E-6	-5.292838199E+6	-5.394613782E+6	6.438628431E+6	447.226946387E+3	699.808464970E+3	76.077117743E+3	926.346813316E-9	495.045926896E-9	237.353226698E-9	399.991100000E+0
2.309217695E+3	350.000000000E-12	-1.801916685E-3	-1.828996135E-3	2.231892867E-3	137.889286673E-6	236.195828937E-6	20.985977549E-6	-5.148333386E+6	-5.225703244E+6	6.376836762E+6	393.969390493E+3	674.845225535E+3	59.959935856E+3	-4.252247880E-6	1.933282174E-6	233.867799210E-9	399.991100000E+0
2.326047614E+3	360.000000000E-12	-1.783572550E-3	-1.803116009E-3	2.266629000E-3	143.038638973E-6	187.737430672E-6	12.806046928E-6	-4.954368195E+6	-5.008655581E+6	6.296191667E+6	397.329552703E+3	521.492862979E+3	35.572352579E+3	545.133372694E-9	386.396882303E-9	287.884661889E-9	399.991100000E+0
2.342870090E+3	370.000000000E-12	-1.776041143E-3	-1.806745645E-3	2.283200067E-3	152.388962712E-6	241.577412409E-6	19.060733980E-6	-4.800111197E+6	-4.883096339E+6	6.170810991E+6	411.862061384E+3	652.911925430E+3	51.515497243E+3	1.327773092E-6	-2.755097205E-6	603.461454905E-9	399.991100000E+0
2.359688485E+3	380.000000000E-12	-1.798233119E-3	-1.785275695E-3	2.331503467E-3	136.973490105E-6	216.610785287E-6	13.627378913E-6	-4.732192418E+6	-4.698093933E+6	6.135535439E+6	360.456552909E+3	570.028382335E+3	35.861523456E+3	-450.613327547E-9	465.767255606E-9	207.024764302E-9	399.995800000E+0
2.376698491E+3	390.000000000E-12	-1.767398072E-3	-1.769957371E-3	2.368724500E-3	192.304932540E-6	224.671874838E-6	18.936442665E-6	-4.531789927E+6	-4.538352233E+6	6.073652564E+6	493.089570615E+3	576.081730353E+3	48.554981193E+3	324.306299906E-9	652.812945960E-9	268.665297668E-9	399.995800000E+0
2.393520574E+3	400.000000000E-12	-1.771901531E-3	-1.756817195E-3	2.413023333E-3	175.965386141E-6	241.734606944E-6	12.224646620E-6	-4.429753828E+6	-4.392042988E+6	6.032558333E+6	439.913465353E+3	604.336517359E+3	30.561616550E+3	-2.220515057E-6	761.024814280E-9	225.739579297E-9	399.995800000E+0
2.410343273E+3	410.000000000E-12	-1.771737489E-3	-1.749212875E-3	2.435833433E-3	161.430423297E-6	220.298207293E-6	13.528356208E-6	-4.321310950E+6	-4.266372866E+6	5.941057154E+6	393.732739748E+3	537.312700716E+3	32.995990752E+3	60.959998049E-6	1.315041976E-6	438.402286706E-9	399.995800000E+0
2.427164175E+3	420.000000000E-12	-1.778812222E-3	-1.748995223E-3	2.463857900E-3	164.175446000E-6	204.232268575E-6	12.977186636E-6	-4.235267195E+6	-4.164274340E+6	5.866328333E+6	390.893919048E+3	486.267306132E+3	30.898063419E+3	-1.413480971E-6	45.944832508E-6	356.831054769E-9	399.998900000E+0
2.444171725E+3	430.000000000E-12	-1.732951261E-3	-1.768123910E-3	2.507392767E-3	194.116460860E-6	240.562388635E-6	18.343188184E-6	-4.030119212E+6	-4.111916071E+6	5.831145969E+6	451.433629907E+3	559.447415431E+3	42.658577171E+3	218.050380584E-9	-522.775015948E-9	229.700944683E-9	399.998900000E+0
2.461182873E+3	440.000000000E-12	-1.745515214E-3	-1.726653270E-3	2.535491100E-3	173.333160233E-6	207.376173949E-6	35.604810224E-6	-3.967080033E+6	-3.924211977E+6	5.762479773E+6	393.939000530E+3	471.309486247E+3	80.920023235E+3	-795.927821020E-9	241.134446906E-9	355.892994840E-9	399.998900000E+0
2.478009947E+3	450.000000000E-12	-1.740700642E-3	-1.721571337E-3	2.568897967E-3	145.427010430E-6	267.103153378E-6	23.437795391E-6	-3.868223650E+6	-3.825714081E+6	5.708662148E+6	323.171134290E+3	593.562563061E+3	52.083989758E+3	2.077027823E-6	1.967755183E-6	299.339656717E-9	399.998900000E+0
2.494832324E+3	460.000000000E-12	-1.738131109E-3	-1.711898162E-3	2.600277167E-3	141.031323691E-6	222.237937840E-6	20.710297838E-6	-3.778545890E+6	-3.721517743E+6	5.652776449E+6	306.589834111E+3	483.125951827E+3	45.022386605E+3	3.891757763E-6	1.033786771E-6	318.682439323E-9	400.001300000E+0
2.511877184E+3	470.000000000E-12	-1.731400427E-3	-1.695255168E-3	2.639289667E-3	171.478049978E-6	207.937496191E-6	22.040578227E-6	-3.683830696E+6	-3.606925889E+6	5.615509929E+6	364.846914847E+3	442.420204662E+3	46.894847291E+3	1.485733467E-6	600.853416141E-9	256.328099968E-9	400.001300000E+0
2.528693406E+3	480.000000000E-12	-1.720022437E-3	-1.688122865E-3	2.665739333E-3	160.015567012E-6	211.874519029E-6	45.153451948E-6	-3.583380078E+6	-3.516922636E+6	5.553623611E+6	333.365764608E+3	441.405247977E+3	94.069691559E+3	878.889882393E-9	1.402071804E-6	378.076598319E-9	400.001300000E+0
2.545517868E+3	490.000000000E-12	-1.720187089E-3	-1.692823216E-3	2.705783633E-3	154.939638673E-6	232.133854391E-6	40.623987543E-6	-3.510585897E+6	-3.454741256E+6	5.522007415E+6	316.203344231E+3	473.742559982E+3	82.906097027E+3	-60.734154459E-6	-2.127500993E-6	249.723431300E-9	400.001300000E+0
2.562344963E+3	500.000000000E-12	-1.723907232E-3	-1.666561809E-3	2.728648300E-3	146.650762871E-6	240.850734800E-6	39.591383410E-6	-3.447814463E+6	-3.333123617E+6	5.457296600E+6	293.301525743E+3	481.701469600E+3	79.182766819E+3	-2.688069193E-6	380.786909094E-9	437.356036971E-9	400.025500000E+0
2.579382973E+3	510.000000000E-12	-1.732824361E-3	-1.674619693E-3	2.765755567E-3	139.649599582E-6	239.831335222E-6	20.051919938E-6	-3.397694825E+6	-3.283568025E+6	5.423050131E+6	273.822744278E+3	470.257520042E+3	39.317490075E+3	-1.121437138E-6	-1.241020595E-6	269.488994968E-9	400.025500000E+0
2.596204914E+3	520.000000000E-12	-1.729652193E-3	-1.669065890E-3	2.810324433E-3	149.879276645E-6	204.174479132E-6	21.174899631E-6	-3.326254217E+6	-3.209742096E+6	5.404470064E+6	288.229378164E+3	392.643229100E+3	40.720960829E+3	3.152417826E-6	1.800568007E-6	224.371870947E-9	400.025500000E+0
2.613032033E+3	530.000000000E-12	-1.725621855E-3	-1.640172374E-3	2.835991033E-3	148.330725658E-6	221.492229068E-6	25.160701520E-6	-3.255890292E+6	-3.094664857E+6	5.350926478E+6	279.869293694E+3	417.909866166E+3	47.473021737E+3	2.481181684E-6	346.098415830E-9	389.611401588E-9	400.025500000E+0
2.629853621E+3	540.000000000E-12	-1.709374079E-3	-1.637758202E-3	2.865109033E-3	160.312386078E-6	200.638166230E-6	9.759234882E-6	-3.165507554E+6	-3.032885559E+6	5.305757469E+6	296.874789034E+3	371.552159686E+3	18.072657189E+3	615.468849398E-9	4.142206363E-6	343.430180644E-9	400.001300000E+0
2.646854457E+3	550.000000000E-12	-1.695569816E-3	-1.621334162E-3	2.893611300E-3	155.192219031E-6	268.592006229E-6	15.845032378E-6	-3.082854211E+6	-2.947880295E+6	5.261111455E+6	282.167670966E+3	488.349102234E+3	28.809149777E+3	724.413900257E-9	608.863604993E-9	350.849289179E-9	400.001300000E+0
2.663676742E+3	560.000000000E-12	-1.706382816E-3	-1.606452134E-3	2.936032967E-3	152.385315293E-6	186.610291322E-6	27.630740862E-6	-3.047112171E+6	-2.868664524E+6	5.242916012E+6	272.116634452E+3	333.232663075E+3	49.340608682E+3	-924.812725423E-9	671.951415225E-9	235.728597808E-9	400.001300000E+0
2.680492394E+3	570.000000000E-12	-1.680944780E-3	-1.596669890E-3	2.963780167E-3	169.555067982E-6	204.452447483E-6	15.743739270E-6	-2.949025930E+6	-2.801175246E+6	5.199614327E+6	297.465031548E+3	358.688504357E+3	27.620595211E+3	393.112109756E-9	1.022260402E-6	360.396724715E-9	400.001300000E+0
2.697312598E+3	580.000000000E-12	-1.681766150E-3	-1.605508196E-3	2.999062833E-3	172.710508134E-6	194.417080312E-6	9.690308440E-6	-2.899596810E+6	-2.768117579E+6	5.170797989E+6	297.776738162E+3	335.201862606E+3	16.707428345E+3	-12.174781158E-6	-1.131438621E-6	283.425289094E-9	400.000700000E+0
2.714340989E+3	590.000000000E-12	-1.687492926E-3	-1.590626195E-3	3.037128667E-3	150.661469163E-6	259.687099248E-6	8.646402012E-6	-2.860157502E+6	-2.695976602E+6	5.147675706E+6	255.358422310E+3	440.147625844E+3	14.654918664E+3	-1.746183193E-6	671.952664429E-9	262.702773703E-9	400.000700000E+0
2.731161541E+3	600.000000000E-12	-1.678975755E-3	-1.570662091E-3	3.081905700E-3	137.055816272E-6	194.456308092E-6	11.639294164E-6	-2.798292926E+6	-2.617770152E+6	5.136509500E+6	228.426360454E+3	324.093846819E+3	19.398823606E+3	1.174098817E-6	500.899013550E-9	223.328774945E-9	400.000700000E+0
2.747985976E+3	610.000000000E-12	-1.670041711E-3	-1.562368342E-3	3.110274733E-3	144.140426895E-6	222.030680236E-6	14.336094445E-6	-2.737773297E+6	-2.561259577E+6	5.098811038E+6	236.295781795E+3	363.984721698E+3	23.501794172E+3	1.119313899E-6	1.205727301E-6	352.497030213E-9	400.000700000E+0
2.765003110E+3	620.000000000E-12	-1.687583225E-3	-1.577577245E-3	3.147936400E-3	140.940117641E-6	256.618169891E-6	15.189306819E-6	-2.721908427E+6	-2.544479427E+6	5.077316774E+6	227.322770389E+3	413.900274018E+3	24.498881965E+3	-570.076231164E-9	-657.509603476E-9	265.521971943E-9	400.005600000E+0
2.781995401E+3	630.000000000E-12	-1.679323245E-3	-1.536578542E-3	3.166337233E-3	203.107308818E-6	234.593969237E-6	12.252837452E-6	-2.665592452E+6	-2.439013559E+6	5.025932116E+6	322.392553679E+3	372.371379741E+3	19.448948337E+3	1.210656733E-6	243.910156897E-9	543.453647933E-9	400.005600000E+0
2.798817428E+3	640.000000000E-12	-1.659372760E-3	-1.535834103E-3	3.211297833E-3	173.639303647E-6	234.359905422E-6	20.689773681E-6	-2.592769938E+6	-2.399740786E+6	5.017652865E+6	271.311411949E+3	366.187352222E+3	32.327771377E+3	501.240947275E-9	13.432928047E-6	222.416960628E-9	400.005600000E+0
2.815633881E+3	650.000000000E-12	-1.655289174E-3	-1.536488184E-3	3.233332133E-3	173.976723703E-6	232.736974214E-6	25.606366797E-6	-2.546598729E+6	-2.363827976E+6	4.974357128E+6	267.656498004E+3	358.056883406E+3	39.394410457E+3	2.448828064E-6	-15.288618541E-6	453.837880032E-9	400.005600000E+0
2.832450251E+3	660.000000000E-12	-1.654687168E-3	-1.504709132E-3	3.273606000E-3	158.890255896E-6	244.559785937E-6	37.915648726E-6	-2.507101770E+6	-2.279862322E+6	4.960009091E+6	240.742811964E+3	370.545130208E+3	57.447952616E+3	16.611130122E-6	314.672696970E-9	248.299972853E-9	400.000300000E+0
2.849461186E+3	670.000000000E-12	-1.654521820E-3	-1.498955414E-3	3.310070000E-3	199.881090021E-6	212.080732827E-6	36.471028618E-6	-2.469435552E+6	-2.237246887E+6	4.940402985E+6	298.329985106E+3	316.538407204E+3	54.434371072E+3	60.478505939E-6	1.738006625E-6	274.243089074E-9	400.000300000E+0
2.866277561E+3	680.000000000E-12	-1.649507964E-3	-1.497067772E-3	3.353780867E-3	209.238704644E-6	196.413703902E-6	33.030919407E-6	-2.425747005E+6	-2.201570253E+6	4.932030686E+6	307.703977418E+3	288.843682209E+3	48.574881481E+3	1.994472784E-6	5.297614696E-6	228.776063313E-9	400.000300000E+0
2.883097570E+3	690.000000000E-12	-1.651823868E-3	-1.487049389E-3	3.389780167E-3	195.348528873E-6	210.346575464E-6	25.882363010E-6	-2.393947635E+6	-2.155144042E+6	4.912724879E+6	283.113809961E+3	304.850109368E+3	37.510671029E+3	-4.317967032E-6	998.165039935E-9	277.783179117E-9	400.000300000E+0
2.899915066E+3	700.000000000E-12	-1.658898322E-3	-1.482639248E-3	3.434511667E-3	208.525554757E-6	241.484472552E-6	27.081450121E-6	-2.369854746E+6	-2.118056069E+6	4.906445238E+6	297.893649652E+3	344.977817931E+3	38.687785887E+3	-1.413536716E-6	2.267501198E-6	223.556106994E-9	399.986300000E+0
2.916942279E+3	710.000000000E-12	-1.640992996E-3	-1.458791630E-3	3.473522067E-3	191.800196543E-6	164.780322003E-6	37.179336743E-6	-2.311257741E+6	-2.054636099E+6	4.892284601E+6	270.141121891E+3	232.084960567E+3	52.365263019E+3	558.493053193E-9	419.329091903E-9	256.341898571E-9	399.986300000E+0
2.933768351E+3	720.000000000E-12	-1.625072953E-3	-1.470407050E-3	3.486911367E-3	152.093346166E-6	238.133056494E-6	28.017799575E-6	-2.257045768E+6	-2.042232014E+6	4.842932454E+6	211.240758564E+3	330.740356241E+3	38.913610520E+3	628.138993759E-9	-860.924504928E-9	746.865034020E-9	399.986300000E+0
2.950585134E+3	730.000000000E-12	-1.616703532E-3	-1.452566536E-3	3.518089833E-3	144.178151899E-6	232.701075269E-6	15.503537797E-6	-2.214662373E+6	-1.989817172E+6	4.819301142E+6	197.504317669E+3	318.768596258E+3	21.237723009E+3	1.194825831E-6	560.521946078E-9	320.734181925E-9	399.986300000E+0
2.967402380E+3	740.000000000E-12	-1.619055803E-3	-1.445905610E-3	3.548675200E-3	148.381388030E-6	212.733370676E-6	9.036236199E-6	-2.187913247E+6	-1.953926500E+6	4.795507027E+6	200.515389230E+3	287.477527940E+3	12.211129999E+3	-4.251212056E-6	1.501292838E-6	326.953739315E-9	400.009000000E+0
2.984471825E+3	750.000000000E-12	-1.612581792E-3	-1.425977902E-3	3.594295967E-3	122.439047125E-6	231.310669301E-6	19.522929107E-6	-2.150109056E+6	-1.901303869E+6	4.792394622E+6	163.252062833E+3	308.414225735E+3	26.030572143E+3	1.544637633E-6	501.813847971E-9	219.198420602E-9	400.009000000E+0
3.001290912E+3	760.000000000E-12	-1.620568843E-3	-1.421023599E-3	3.627318067E-3	177.875449414E-6	198.415823839E-6	45.590750442E-6	-2.132327425E+6	-1.869767893E+6	4.772786930E+6	234.046643966E+3	261.073452419E+3	59.987829529E+3	-1.252026561E-6	2.018447398E-6	302.827500371E-9	400.009000000E+0
3.018117010E+3	770.000000000E-12	-1.605488325E-3	-1.405977899E-3	3.659405833E-3	180.274846592E-6	207.350391428E-6	22.441502670E-6	-2.085049773E+6	-1.825945324E+6	4.752475108E+6	234.123177392E+3	269.286222633E+3	29.144808662E+3	663.107180998E-9	664.641754328E-9	311.645247981E-9	400.009000000E+0
3.034926089E+3	780.000000000E-12	-1.608168480E-3	-1.397919477E-3	3.688848467E-3	162.067915014E-6	171.619496457E-6	12.841218010E-6	-2.061754462E+6	-1.792204458E+6	4.729292906E+6	207.779378223E+3	220.024995457E+3	16.463100013E+3	-3.731127027E-6	1.240937742E-6	339.643532791E-9	400.001500000E+0
3.051983512E+3	790.000000000E-12	-1.598432107E-3	-1.400968435E-3	3.726846433E-3	148.134556236E-6	233.049692425E-6	31.906758831E-6	-2.023331781E+6	-1.773377765E+6	4.717527131E+6	187.512096502E+3	294.999610665E+3	40.388302317E+3	1.027076440E-6	-3.279809754E-6	263.171976746E-9	400.001500000E+0
3.069001338E+3	800.000000000E-12	-1.608296221E-3	-1.391857533E-3	3.760461433E-3	157.621174334E-6	239.405510557E-6	28.514409850E-6	-2.010370276E+6	-1.739821917E+6	4.700576792E+6	197.026467918E+3	299.256888197E+3	35.643012312E+3	-1.013775759E-6	1.097586247E-6	297.486241261E-9	400.001500000E+0
3.085810918E+3	810.000000000E-12	-1.601203036E-3	-1.381549192E-3	3.801013033E-3	146.605511511E-6	211.414918664E-6	37.105528220E-6	-1.976793872E+6	-1.705616286E+6	4.692608683E+6	180.994458655E+3	261.006072425E+3	45.809294099E+3	1.409803917E-6	970.088171961E-9	246.599394352E-9	400.001500000E+0
3.102637602E+3	820.000000000E-12	-1.597793223E-3	-1.371222213E-3	3.824598167E-3	163.550038726E-6	260.675000201E-6	33.274985370E-6	-1.948528321E+6	-1.672222211E+6	4.664144106E+6	199.451266739E+3	317.896341709E+3	40.579250451E+3	2.932712146E-6	968.337369256E-9	423.995907026E-9	399.984900000E+0
3.119667745E+3	830.000000000E-12	-1.578828745E-3	-1.358209339E-3	3.849644200E-3	165.930528773E-6	260.157928897E-6	15.885521283E-6	-1.902203308E+6	-1.636396794E+6	4.638125542E+6	199.916299726E+3	313.443287828E+3	19.139182269E+3	527.301630752E-9	768.469767413E-9	399.264820377E-9	399.984900000E+0
3.136476390E+3	840.000000000E-12	-1.558258720E-3	-1.331040091E-3	3.885628067E-3	187.257977531E-6	217.507378717E-6	11.861078401E-6	-1.855069905E+6	-1.584571537E+6	4.625747698E+6	222.926163727E+3	258.937355616E+3	14.120331429E+3	486.144280330E-9	368.063186732E-9	277.902319187E-9	399.984900000E+0
3.153296998E+3	850.000000000E-12	-1.587289414E-3	-1.328227040E-3	3.920010200E-3	126.783094748E-6	197.046162022E-6	9.018490846E-6	-1.867399310E+6	-1.562620047E+6	4.611776706E+6	149.156582057E+3	231.819014143E+3	10.609989230E+3	-344.463009725E-9	3.554859540E-6	290.848735390E-9	399.984900000E+0
3.170108550E+3	860.000000000E-12	-1.577297056E-3	-1.329189481E-3	3.954926767E-3	176.105909424E-6	243.882233917E-6	14.015915886E-6	-1.834066344E+6	-1.545569164E+6	4.598752054E+6	204.774313284E+3	283.583992927E+3	16.297576611E+3	1.000764784E-6	-10.390250897E-6	286.397001614E-9	399.996600000E+0
3.187112340E+3	870.000000000E-12	-1.575801067E-3	-1.299515217E-3	3.992702500E-3	209.908582470E-6	230.175420132E-6	40.711059796E-6	-1.811265595E+6	-1.493695652E+6	4.589313218E+6	241.274232724E+3	264.569448427E+3	46.794321605E+3	6.684544109E-6	336.992351352E-9	264.720208388E-9	399.996600000E+0
3.203922532E+3	880.000000000E-12	-1.578919263E-3	-1.304887300E-3	4.029706933E-3	190.910659344E-6	222.558935477E-6	27.341894851E-6	-1.794226436E+6	-1.482826477E+6	4.579212424E+6	216.943931073E+3	252.907881224E+3	31.070335058E+3	-3.206982499E-6	-1.861475335E-6	270.237890415E-9	399.996600000E+0
3.220735539E+3	890.000000000E-12	-1.547629262E-3	-1.281021899E-3	4.068895133E-3	150.316939368E-6	206.922735518E-6	29.234717634E-6	-1.738909283E+6	-1.439350448E+6	4.571792285E+6	168.895437492E+3	232.497455638E+3	32.847997342E+3	319.590906595E-9	419.016634164E-9	255.178854859E-9	399.996600000E+0
3.237556525E+3	900.000000000E-12	-1.556107964E-3	-1.289678320E-3	4.094466300E-3	155.379176384E-6	210.837774880E-6	21.202207946E-6	-1.729008849E+6	-1.432975911E+6	4.549407000E+6	172.643529315E+3	234.264194312E+3	23.558008829E+3	-1.179425813E-6	-1.155211792E-6	391.065457840E-9	400.001300000E+0
3.254610866E+3	910.000000000E-12	-1.557657114E-3	-1.268244795E-3	4.133168133E-3	147.209821063E-6	205.171347160E-6	16.588906060E-6	-1.711711114E+6	-1.393675599E+6	4.541943004E+6	161.769034135E+3	225.463018857E+3	18.229567099E+3	-6.455151437E-6	466.558806565E-9	258.385692323E-9	400.001300000E+0
