[Main]
Experiment = "RvsT_75.00Vg"
Header length = 73    
Date = "20191106 04:21:10"
Comments = "SD: 2V- to 1Vb; Volt1: 2Va to 2I+; Volt2: 2Vb to 2I-; Gate: 1I+ to 1Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 1.000000E-1
Delay after inital voltage set = 10.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = FALSE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 1

[Dynamic Temperature]
Initial temperature (K) = 4.000000E+0
Final temperature (K) = 3.000000E+2
Ramp rate (K/min) = 1.000000E+1
Step control = "Step Control"
Temperature interval (K) = 1.000000
Stability Temperature (K) = 0.200000
Stability time (s) = FALSE
Go to other temperature at finish = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 1.000000E+0
Final Voltage (V) = 1.000000E+0
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Temperature (K)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)
9.275044563E+3	204.928700000E+0	1.000000000E+0	5.028069975E-9	103.505604963E-12	198.883469212E+6	4.094126355E+6	84.558249620E-3	0.000000000E+0	1.941005516E-3	27.170417096E+21	16.817238035E+6	0.000000000E+0	386.033910766E+3	NaN	75.000000000E+0	14.393770897E-12
9.317466151E+3	205.914500000E+0	1.000000000E+0	4.987162696E-9	96.907967689E-12	200.514813925E+6	3.896300220E+6	83.826264527E-3	0.000000000E+0	2.077534477E-3	27.170417096E+21	16.808407834E+6	0.000000000E+0	416.576439131E+3	NaN	75.000000000E+0	73.728453898E-12
9.360478932E+3	206.971800000E+0	1.000000000E+0	5.057555397E-9	78.459534686E-12	197.723983526E+6	3.067357750E+6	83.508302633E-3	0.000000000E+0	2.532010879E-3	27.170417096E+21	16.511594254E+6	0.000000000E+0	500.639277277E+3	NaN	75.000000000E+0	89.316318230E-12
9.404835167E+3	207.932000000E+0	1.000000000E+0	4.812528756E-9	112.666505373E-12	207.790966185E+6	4.864611350E+6	74.320474883E-3	0.000000000E+0	2.343481011E-3	27.170417096E+21	15.443123283E+6	0.000000000E+0	486.954183557E+3	NaN	75.000000000E+0	43.508023573E-12
9.445895641E+3	208.929000000E+0	1.000000000E+0	4.735923941E-9	127.941659432E-12	211.152039684E+6	5.704302409E+6	73.522089097E-3	0.000000000E+0	1.901549010E-3	27.170417096E+21	15.524339075E+6	0.000000000E+0	401.515952093E+3	NaN	75.000000000E+0	66.185966430E-12
9.486546364E+3	209.935300000E+0	1.000000000E+0	4.999610930E-9	109.652196862E-12	200.015564011E+6	4.386770552E+6	81.119299270E-3	NaN	2.066519936E-3	NaN	16.225122396E+6	NaN	413.336150473E+3	NaN	75.000000000E+0	25.757930511E-12
9.530148340E+3	210.965500000E+0	1.000000000E+0	4.843477247E-9	116.190184468E-12	206.463238924E+6	4.952847014E+6	78.483152213E-3	NaN	1.927214706E-3	NaN	16.203885807E+6	NaN	397.898990291E+3	NaN	75.000000000E+0	50.447188094E-12
9.573565605E+3	211.971400000E+0	1.000000000E+0	4.620802815E-9	95.476076247E-12	216.412610559E+6	4.471566465E+6	76.390346740E-3	NaN	2.372521890E-3	NaN	16.531834360E+6	NaN	513.443655836E+3	NaN	75.000000000E+0	-6.473915154E-12
9.616987488E+3	212.979100000E+0	1.000000000E+0	4.616050023E-9	98.677986629E-12	216.635433994E+6	4.631047834E+6	78.851904970E-3	NaN	2.103588963E-3	NaN	17.082116654E+6	NaN	455.711907953E+3	NaN	75.000000000E+0	101.786759577E-12
9.659240326E+3	213.975000000E+0	1.000000000E+0	4.319882685E-9	100.737974352E-12	231.487767839E+6	5.398204192E+6	68.561498683E-3	NaN	2.187047378E-3	NaN	15.871148290E+6	NaN	506.274715713E+3	NaN	75.000000000E+0	-13.010776484E-12
9.701642990E+3	214.953500000E+0	1.000000000E+0	4.457636612E-9	98.890927382E-12	224.334122999E+6	4.976764909E+6	68.105235507E-3	NaN	1.850476244E-3	NaN	15.278328279E+6	NaN	415.124965376E+3	NaN	75.000000000E+0	61.660412887E-12
9.745303299E+3	215.960900000E+0	1.000000000E+0	4.423908065E-9	130.089897007E-12	226.044480425E+6	6.647087314E+6	70.254736237E-3	NaN	2.569647766E-3	NaN	15.880695350E+6	NaN	580.854694217E+3	NaN	75.000000000E+0	42.552572577E-12
9.786986433E+3	216.935300000E+0	1.000000000E+0	4.406274997E-9	88.325813184E-12	226.949067093E+6	4.549298651E+6	69.298691687E-3	NaN	2.090384838E-3	NaN	15.727273429E+6	NaN	474.410888887E+3	NaN	75.000000000E+0	92.886531800E-12
9.829622936E+3	217.969100000E+0	1.000000000E+0	4.473495531E-9	106.205884703E-12	223.538839627E+6	5.307066938E+6	68.215977890E-3	NaN	1.759401382E-3	NaN	15.248920542E+6	NaN	393.294543405E+3	NaN	75.000000000E+0	70.560619847E-12
9.872129072E+3	218.979000000E+0	1.000000000E+0	4.582440431E-9	96.630470833E-12	218.224331551E+6	4.601722646E+6	70.229647157E-3	NaN	2.045001750E-3	NaN	15.325817806E+6	NaN	446.269139954E+3	NaN	75.000000000E+0	49.944381963E-12
9.915169401E+3	219.976100000E+0	1.000000000E+0	4.290489246E-9	156.571119321E-12	233.073652599E+6	8.505464197E+6	61.921501707E-3	NaN	1.996251955E-3	NaN	14.432270577E+6	NaN	465.273734675E+3	NaN	75.000000000E+0	84.891441099E-12
9.958463663E+3	220.964500000E+0	1.000000000E+0	4.683641793E-9	119.086820103E-12	213.509069266E+6	5.428706388E+6	65.109499553E-3	NaN	1.920658402E-3	NaN	13.901468650E+6	NaN	410.077987762E+3	NaN	75.000000000E+0	-18.843678354E-12
10.001827724E+3	221.971800000E+0	1.000000000E+0	4.431046697E-9	92.634985283E-12	225.680311743E+6	4.718048304E+6	63.512445007E-3	NaN	2.002488996E-3	NaN	14.333508389E+6	NaN	451.922340774E+3	NaN	75.000000000E+0	40.189331030E-12
10.045844961E+3	222.953500000E+0	1.000000000E+0	4.515355446E-9	97.085886266E-12	221.466507351E+6	4.761811645E+6	63.244388297E-3	NaN	2.073982297E-3	NaN	14.006513786E+6	NaN	459.317615593E+3	NaN	75.000000000E+0	-20.352185215E-12
10.090151005E+3	223.972800000E+0	1.000000000E+0	4.537067296E-9	122.374923499E-12	220.406693318E+6	5.944864926E+6	63.161464883E-3	NaN	1.892653876E-3	NaN	13.921209620E+6	NaN	417.153582340E+3	NaN	75.000000000E+0	97.462399262E-12
10.134634533E+3	224.966400000E+0	1.000000000E+0	4.506318989E-9	132.129943109E-12	221.910610953E+6	6.506649101E+6	62.307222753E-3	206.263389300E-3	1.805117821E-3	287.737496317E-3	13.826633868E+6	45.772034737E+6	400.574798449E+3	63.852003602E+6	75.000000000E+0	72.270391061E-12
10.178811939E+3	225.942900000E+0	1.000000000E+0	4.623200925E-9	131.513036961E-12	216.300354716E+6	6.152948359E+6	63.450717477E-3	256.395354200E-3	1.810740475E-3	284.774107305E-3	13.724412697E+6	55.458406061E+6	391.663806945E+3	61.596740424E+6	75.000000000E+0	46.525075459E-12
10.223025098E+3	226.954300000E+0	1.000000000E+0	4.625162265E-9	140.771631810E-12	216.208630667E+6	6.580534910E+6	61.780199775E-3	172.997880767E-3	1.497048844E-3	282.748306078E-3	13.357412396E+6	37.403634909E+6	323.674880535E+3	61.132624081E+6	75.000000000E+0	29.076685504E-12
10.267103599E+3	227.968100000E+0	1.000000000E+0	5.018068874E-9	115.579784719E-12	199.279847496E+6	4.589957302E+6	67.543997933E-3	239.370526907E-3	1.657560042E-3	287.441871721E-3	13.460157607E+6	47.701722097E+6	330.318312433E+3	57.281372361E+6	75.000000000E+0	101.434846633E-12
10.311307292E+3	228.964200000E+0	1.000000000E+0	4.921247406E-9	98.231487273E-12	203.200513494E+6	4.056022184E+6	64.537717284E-3	167.196034040E-3	1.547021608E-3	282.368098709E-3	13.114097292E+6	33.974319971E+6	314.355585034E+3	57.377342652E+6	75.000000000E+0	100.177782736E-12
10.355400112E+3	229.957400000E+0	1.000000000E+0	5.026071043E-9	150.346987292E-12	198.962567682E+6	5.951651376E+6	67.608489870E-3	203.014963298E-3	1.493850050E-3	286.237301497E-3	13.451558742E+6	40.392378376E+6	297.220241772E+3	56.950508472E+6	75.000000000E+0	87.606859267E-12
10.398732131E+3	230.917600000E+0	1.000000000E+0	5.071636522E-9	97.333633480E-12	197.175013548E+6	3.784135637E+6	65.631870487E-3	168.461371737E-3	2.011496374E-3	285.066606078E-3	12.940964952E+6	33.216373254E+6	396.616824891E+3	56.208011915E+6	75.000000000E+0	40.289889480E-12
10.441700130E+3	231.933100000E+0	1.000000000E+0	5.114639390E-9	145.590461831E-12	195.517205381E+6	5.565483323E+6	68.450208643E-3	161.972267559E-3	1.500021576E-3	285.330118856E-3	13.383193502E+6	31.668365102E+6	293.280026628E+3	55.786947450E+6	75.000000000E+0	74.281615581E-12
10.486059069E+3	232.963900000E+0	1.000000000E+0	5.067586266E-9	103.554012820E-12	197.332605224E+6	4.032409526E+6	66.943624279E-3	154.030393100E-3	1.926061620E-3	283.347030416E-3	13.210159782E+6	30.395218754E+6	380.074757214E+3	55.913607694E+6	75.000000000E+0	33.401090921E-12
10.530153909E+3	233.954900000E+0	1.000000000E+0	5.241830047E-9	122.972067945E-12	190.773068000E+6	4.475490138E+6	66.442226814E-3	102.281159753E-3	1.077567806E-3	280.291630235E-3	12.675387454E+6	19.512490645E+6	205.570916328E+3	53.472094235E+6	75.000000000E+0	89.718767138E-12
10.574247185E+3	234.964000000E+0	1.000000000E+0	5.515096148E-9	138.412586086E-12	181.320501624E+6	4.550607799E+6	70.763699936E-3	136.399164334E-3	1.316447413E-3	280.439060338E-3	12.830909569E+6	24.731964898E+6	238.698905362E+3	50.849351095E+6	75.000000000E+0	71.214374675E-12
10.618452087E+3	235.961600000E+0	1.000000000E+0	5.538178490E-9	127.776219055E-12	180.564783505E+6	4.165969980E+6	71.634592423E-3	136.535019170E-3	1.760176272E-3	277.942409802E-3	12.934684672E+6	24.653416177E+6	317.825847572E+3	50.186611053E+6	75.000000000E+0	-8.032664811E-12
10.662759037E+3	236.942500000E+0	1.000000000E+0	5.692640758E-9	128.968708337E-12	175.665397223E+6	3.979759191E+6	70.977011516E-3	133.041567049E-3	1.406739184E-3	276.562243777E-3	12.468204922E+6	23.370799723E+6	247.115397625E+3	48.582416410E+6	75.000000000E+0	38.881987907E-12
10.706823596E+3	237.969900000E+0	1.000000000E+0	6.022316879E-9	119.582858674E-12	166.049050563E+6	3.297172923E+6	71.805248872E-3	83.637775527E-3	1.222325149E-3	270.941661810E-3	11.923193401E+6	13.887973217E+6	202.965930436E+3	44.989605701E+6	75.000000000E+0	19.774206578E-12
10.751070418E+3	238.954000000E+0	1.000000000E+0	6.223827790E-9	106.269876291E-12	160.672826071E+6	2.743437307E+6	73.295006963E-3	145.754224625E-3	1.250504524E-3	269.889629266E-3	11.776515906E+6	23.418743182E+6	200.922095836E+3	43.363929462E+6	75.000000000E+0	69.555000648E-12
10.795101830E+3	239.940000000E+0	1.000000000E+0	6.079511572E-9	157.518425070E-12	164.486898018E+6	4.261808998E+6	72.102146894E-3	130.181909662E-3	1.132835055E-3	270.020687458E-3	11.859858483E+6	21.413218498E+6	186.336524089E+3	44.414865281E+6	75.000000000E+0	48.989118318E-12
10.839032417E+3	240.953700000E+0	1.000000000E+0	6.226695576E-9	121.407338323E-12	160.598826093E+6	3.131335999E+6	70.267157976E-3	88.087806698E-3	1.230509454E-3	259.901486198E-3	11.284823084E+6	14.146798349E+6	197.618373888E+3	41.739873583E+6	75.000000000E+0	53.916884846E-12
10.883357655E+3	241.954400000E+0	1.000000000E+0	6.549183912E-9	159.994970460E-12	152.690780010E+6	3.730198627E+6	73.221768726E-3	148.074837278E-3	1.097561802E-3	264.826401490E-3	11.180288980E+6	22.609662404E+6	167.587567695E+3	40.436549811E+6	75.000000000E+0	87.355553346E-12
10.927691732E+3	242.952500000E+0	1.000000000E+0	6.763679655E-9	170.698232189E-12	147.848516038E+6	3.731324014E+6	72.923788181E-3	154.643121185E-3	1.332980827E-3	259.111864789E-3	10.781673866E+6	22.863755983E+6	197.079237239E+3	38.309304697E+6	75.000000000E+0	11.779115877E-12
10.973177154E+3	243.980300000E+0	1.000000000E+0	7.351515444E-9	379.218171599E-12	136.026375456E+6	7.016740124E+6	78.328637110E-3	155.921249207E-3	1.703894219E-3	258.819063249E-3	10.654760601E+6	21.209402386E+6	231.774554794E+3	35.206219073E+6	75.000000000E+0	74.382430770E-12
11.019378035E+3	244.985500000E+0	1.000000000E+0	7.425793417E-9	326.749035074E-12	134.665744640E+6	5.925548914E+6	77.822321287E-3	162.236623687E-3	1.229960902E-3	256.296676768E-3	10.480000846E+6	21.847715737E+6	165.633600708E+3	34.514382826E+6	75.000000000E+0	91.327986840E-12
11.065320144E+3	246.006100000E+0	1.000000000E+0	7.902951466E-9	466.869417110E-12	126.535004592E+6	7.475096373E+6	78.113412811E-3	106.607920671E-3	1.052200937E-3	249.466415525E-3	9.884081049E+6	13.489633732E+6	133.140250341E+3	31.566234034E+6	75.000000000E+0	118.430931728E-12
11.111824551E+3	246.965700000E+0	1.000000000E+0	8.194946281E-9	599.105708164E-12	122.026425276E+6	8.920952673E+6	79.202777015E-3	120.916205065E-3	1.480678327E-3	250.540422521E-3	9.664831751E+6	14.754972262E+6	180.681883267E+3	30.572552147E+6	75.000000000E+0	-1.093517638E-12
11.158310861E+3	247.988400000E+0	1.000000000E+0	8.817233053E-9	703.812147230E-12	113.414264319E+6	9.052991615E+6	82.909714267E-3	198.514955386E-3	1.492248507E-3	245.779648903E-3	9.403144249E+6	22.514427622E+6	169.242266595E+3	27.874918065E+6	75.000000000E+0	65.230640334E-12
11.204969661E+3	248.959600000E+0	1.000000000E+0	8.900177593E-9	640.714712846E-12	112.357308554E+6	8.088488115E+6	83.726588719E-3	199.187030459E-3	1.016248059E-3	244.674136243E-3	9.407294163E+6	22.380118641E+6	114.182896780E+3	27.490927421E+6	75.000000000E+0	73.326449079E-12
11.251667990E+3	249.985200000E+0	1.000000000E+0	9.492262075E-9	606.305668084E-12	105.348966569E+6	6.729025711E+6	86.285454157E-3	232.412746672E-3	1.071175922E-3	246.867077085E-3	9.090083425E+6	24.484442679E+6	112.847276345E+3	26.007191451E+6	75.000000000E+0	30.283553443E-12
11.302279884E+3	250.988000000E+0	1.000000000E+0	9.954007566E-9	472.684272192E-12	100.462049421E+6	4.770624334E+6	86.719912814E-3	223.620570502E-3	911.420662171E-6	240.373646036E-3	8.712060167E+6	22.465380805E+6	91.563187606E+3	24.148429108E+6	75.000000000E+0	10.421465774E-12
11.350647323E+3	251.940300000E+0	1.000000000E+0	10.059562314E-9	355.207091999E-12	99.407903520E+6	3.510132074E+6	85.067946158E-3	256.687914399E-3	998.133137484E-6	231.966850368E-3	8.456426184E+6	25.516807429E+6	99.222322631E+3	23.059338281E+6	75.000000000E+0	162.026933537E-12
11.399351957E+3	252.968400000E+0	1.000000000E+0	10.434480630E-9	249.919732877E-12	95.836106794E+6	2.295402623E+6	89.088532882E-3	184.007700978E-3	991.191747905E-6	226.654663730E-3	8.537898151E+6	17.634581682E+6	94.991958206E+3	21.721700559E+6	75.000000000E+0	52.257531635E-12
11.444278981E+3	253.956100000E+0	1.000000000E+0	10.740514235E-9	332.244536500E-12	93.105411723E+6	2.880100867E+6	88.616600283E-3	183.968517874E-3	1.208770908E-3	221.495113366E-3	8.250685055E+6	17.128464601E+6	112.543113045E+3	20.622393725E+6	75.000000000E+0	79.008591336E-12
11.488482132E+3	254.936900000E+0	1.000000000E+0	11.268026733E-9	376.893584844E-12	88.746683310E+6	2.968403999E+6	93.803060726E-3	190.953576981E-3	1.015887704E-3	219.243028070E-3	8.324710524E+6	16.946496623E+6	90.156664339E+3	19.457091580E+6	75.000000000E+0	70.862517243E-12
11.532614148E+3	255.945600000E+0	1.000000000E+0	11.814053671E-9	247.352085078E-12	84.644951502E+6	1.772220258E+6	91.074367457E-3	195.825759634E-3	1.194108143E-3	214.689512506E-3	7.708985417E+6	16.575661927E+6	101.075225891E+3	18.172383374E+6	75.000000000E+0	90.070929881E-12
11.576692809E+3	256.956500000E+0	1.000000000E+0	11.890513828E-9	435.095691829E-12	84.100654900E+6	3.077397088E+6	93.684441412E-3	206.803211688E-3	1.023051787E-3	210.783361570E-3	7.878922877E+6	17.392285538E+6	86.039325269E+3	17.727018750E+6	75.000000000E+0	110.737516379E-12
11.624148786E+3	257.951200000E+0	1.000000000E+0	12.607686749E-9	435.361170432E-12	79.316691466E+6	2.738917005E+6	90.932535748E-3	133.276274311E-3	855.577392087E-6	201.206099632E-3	7.212467882E+6	10.571033129E+6	67.861568034E+3	15.959002126E+6	75.000000000E+0	83.282596097E-12
11.669444849E+3	258.928500000E+0	1.000000000E+0	13.226212077E-9	272.111607873E-12	75.607437275E+6	1.555521808E+6	93.824047893E-3	203.622842100E-3	1.522669970E-3	206.733104901E-3	7.093795816E+6	15.395401262E+6	115.125174216E+3	15.630560261E+6	75.000000000E+0	53.011803280E-12
11.713371623E+3	259.960600000E+0	1.000000000E+0	14.166274751E-9	441.699568296E-12	70.590188146E+6	2.200977757E+6	97.469544925E-3	157.691969663E-3	1.467726934E-3	186.960575510E-3	6.880393515E+6	11.131505808E+6	103.607120446E+3	13.197582201E+6	75.000000000E+0	35.311864544E-12
11.757250901E+3	260.932000000E+0	1.000000000E+0	14.318051605E-9	491.446883310E-12	69.841905003E+6	2.397224670E+6	97.997198710E-3	227.366644839E-3	1.286903633E-3	190.776852683E-3	6.844311043E+6	15.879719610E+6	89.879801283E+3	13.324218822E+6	75.000000000E+0	71.968785098E-12
11.801563821E+3	261.954600000E+0	1.000000000E+0	14.919657467E-9	310.502650653E-12	67.025667461E+6	1.394914559E+6	98.953730821E-3	234.146177957E-3	1.261746695E-3	182.885453592E-3	6.632439856E+6	15.693803861E+6	84.569414405E+3	12.258019596E+6	75.000000000E+0	131.756064392E-12
11.845665925E+3	262.943400000E+0	1.000000000E+0	15.538010992E-9	531.715161624E-12	64.358301747E+6	2.202359416E+6	101.711975644E-3	182.231145997E-3	1.311464724E-3	168.059471102E-3	6.546010020E+6	11.728087082E+6	84.403642433E+3	10.816022153E+6	75.000000000E+0	70.762014304E-12
11.889334685E+3	263.937400000E+0	1.000000000E+0	16.407382509E-9	445.841731635E-12	60.948173752E+6	1.656159312E+6	103.123044918E-3	165.578292254E-3	1.630666990E-3	169.352249828E-3	6.285161260E+6	10.091694526E+6	99.386175028E+3	10.321710348E+6	75.000000000E+0	58.995586194E-12
11.935156047E+3	264.978800000E+0	1.000000000E+0	17.264599314E-9	465.923663772E-12	57.921992966E+6	1.563153983E+6	104.875205006E-3	189.797437333E-3	1.647814698E-3	157.596047826E-3	6.074580887E+6	10.993445830E+6	95.444711343E+3	9.128277174E+6	75.000000000E+0	6.599904651E-12
11.980286534E+3	265.978500000E+0	1.000000000E+0	18.099280997E-9	624.005316054E-12	55.250813563E+6	1.904871325E+6	102.090384888E-3	262.289114877E-3	1.208260206E-3	155.508627902E-3	5.640576822E+6	14.491686986E+6	66.757359379E+3	8.591978208E+6	75.000000000E+0	68.499123040E-12
12.025177712E+3	266.980300000E+0	1.000000000E+0	18.733317042E-9	620.344589307E-12	53.380829340E+6	1.767679935E+6	105.840098989E-3	260.743140597E-3	2.085911138E-3	153.086290507E-3	5.649832261E+6	13.918685090E+6	111.347666484E+3	8.171873148E+6	75.000000000E+0	47.178871920E-12
12.069388299E+3	267.947400000E+0	1.000000000E+0	19.934002036E-9	542.842285116E-12	50.165541179E+6	1.366106864E+6	108.599623213E-3	196.439485679E-3	2.184104397E-3	146.126336718E-3	5.447958870E+6	9.854493108E+6	109.566779072E+3	7.330506762E+6	75.000000000E+0	66.588505543E-12
12.113139905E+3	268.940600000E+0	1.000000000E+0	20.472546227E-9	581.540720149E-12	48.845902650E+6	1.387510918E+6	109.080163273E-3	195.418970721E-3	1.537065924E-3	139.340328361E-3	5.328119036E+6	9.545416020E+6	75.079372511E+3	6.806204114E+6	75.000000000E+0	112.497511306E-12
12.157118702E+3	269.947900000E+0	1.000000000E+0	21.288396347E-9	797.216168596E-12	46.973946919E+6	1.759098683E+6	108.758543657E-3	255.583117556E-3	1.460801506E-3	137.437348387E-3	5.108818057E+6	12.005747798E+6	68.619612421E+3	6.455974708E+6	75.000000000E+0	71.214485697E-12
12.201070034E+3	270.937400000E+0	1.000000000E+0	22.216035276E-9	808.107219130E-12	45.012532055E+6	1.637328698E+6	111.160097649E-3	198.360536364E-3	1.511164029E-3	130.082264524E-3	5.003597459E+6	8.928710002E+6	68.021319300E+3	5.855332102E+6	75.000000000E+0	115.413886781E-12
12.245325120E+3	271.932600000E+0	1.000000000E+0	23.094811193E-9	727.683982711E-12	43.299769443E+6	1.364312893E+6	114.061583731E-3	253.478060438E-3	1.327129662E-3	124.740848974E-3	4.938840278E+6	10.975541576E+6	57.464408385E+3	5.401250001E+6	75.000000000E+0	72.069288037E-12
12.289538648E+3	272.916000000E+0	1.000000000E+0	24.574995409E-9	729.788875745E-12	40.691767520E+6	1.208398975E+6	113.161918254E-3	234.183848362E-3	1.284906880E-3	119.802074102E-3	4.604758470E+6	9.529354714E+6	52.285132039E+3	4.874958148E+6	75.000000000E+0	37.323311108E-12
12.333449754E+3	273.958000000E+0	1.000000000E+0	25.473474231E-9	663.353581324E-12	39.256521939E+6	1.022277298E+6	114.380352125E-3	236.445407683E-3	1.296844932E-3	114.602723312E-3	4.490174803E+6	9.282024334E+6	50.909621540E+3	4.498904322E+6	75.000000000E+0	56.129385861E-12
12.377737718E+3	274.929700000E+0	1.000000000E+0	26.506353211E-9	833.784553869E-12	37.726804289E+6	1.186735362E+6	116.602436633E-3	227.595284419E-3	1.575741029E-3	107.521334232E-3	4.399037307E+6	8.586442752E+6	59.447673396E+3	4.056436333E+6	75.000000000E+0	135.125299838E-12
12.422021734E+3	275.954800000E+0	1.000000000E+0	27.726801585E-9	748.020057475E-12	36.066186608E+6	973.001912866E+3	118.634901482E-3	237.100930998E-3	1.016162157E-3	101.098648414E-3	4.278708495E+6	8.551326422E+6	36.649093973E+3	3.646242720E+6	75.000000000E+0	49.039307337E-12
12.466299383E+3	276.949700000E+0	1.000000000E+0	28.324950637E-9	1.037667025E-9	35.304562850E+6	1.293360795E+6	118.848257387E-3	226.112995121E-3	1.370793495E-3	92.848860461E-3	4.195885773E+6	7.982820448E+6	48.395265111E+3	3.277988430E+6	75.000000000E+0	36.971196937E-12
12.510654394E+3	277.946700000E+0	1.000000000E+0	29.042072715E-9	827.028727192E-12	34.432804084E+6	980.540143067E+3	116.562502301E-3	227.794717092E-3	1.810701466E-3	90.594727257E-3	4.013573805E+6	7.843610865E+6	62.347528849E+3	3.119430495E+6	75.000000000E+0	98.015651151E-12
12.555097789E+3	278.973500000E+0	1.000000000E+0	30.225355307E-9	1.000154660E-9	33.084805450E+6	1.094773643E+6	116.454306483E-3	242.096223757E-3	1.763965124E-3	87.797671404E-3	3.852868074E+6	8.009706463E+6	58.360442962E+3	2.904768877E+6	75.000000000E+0	133.968572347E-12
12.599255010E+3	279.918000000E+0	1.000000000E+0	31.142256225E-9	935.906523720E-12	32.110711336E+6	965.011141253E+3	118.384968224E-3	222.371852020E-3	1.383957189E-3	81.891076748E-3	3.801425541E+6	7.140518350E+6	44.439849813E+3	2.629580726E+6	75.000000000E+0	82.729434414E-12
12.643461156E+3	280.952400000E+0	1.000000000E+0	32.414069608E-9	844.118787177E-12	30.850800658E+6	803.408542958E+3	118.851344703E-3	228.082038213E-3	785.623771219E-6	75.129943832E-3	3.666659143E+6	7.036513495E+6	24.237122358E+3	2.317818921E+6	75.000000000E+0	76.846244645E-12
12.688823012E+3	281.970300000E+0	1.000000000E+0	33.288450352E-9	1.072158108E-9	30.040449147E+6	967.546123996E+3	117.255019012E-3	230.956268477E-3	1.003488943E-3	74.503929466E-3	3.522393436E+6	6.938030038E+6	30.145258558E+3	2.238131504E+6	75.000000000E+0	45.720663366E-12
12.734165182E+3	282.978100000E+0	1.000000000E+0	33.891520817E-9	1.169791461E-9	29.505905191E+6	1.018418623E+6	117.293959062E-3	217.368449930E-3	1.097053755E-3	72.292614977E-3	3.460864436E+6	6.413652875E+6	32.369564076E+3	2.133059044E+6	75.000000000E+0	148.400042255E-12
12.779551338E+3	283.980500000E+0	1.000000000E+0	35.720268827E-9	1.131414342E-9	27.995310025E+6	886.731715886E+3	122.813922172E-3	211.358260603E-3	1.516032012E-3	67.474677258E-3	3.438213827E+6	5.917040032E+6	42.441786193E+3	1.888974509E+6	75.000000000E+0	49.994695883E-12
12.824811903E+3	284.966900000E+0	1.000000000E+0	36.927897106E-9	1.065872963E-9	27.079798157E+6	781.621131188E+3	122.032148624E-3	228.315340797E-3	1.021483822E-3	61.866029357E-3	3.304605953E+6	6.182733345E+6	27.661575707E+3	1.675319588E+6	75.000000000E+0	71.214506514E-12
12.870010969E+3	285.970400000E+0	1.000000000E+0	37.354690893E-9	1.202595614E-9	26.770399543E+6	861.845307793E+3	120.944312957E-3	220.145310213E-3	1.014484237E-3	57.984755836E-3	3.237727580E+6	5.893377912E+6	27.158148367E+3	1.552275081E+6	75.000000000E+0	61.610314073E-12
12.915285671E+3	286.971200000E+0	1.000000000E+0	39.230318036E-9	1.236887793E-9	25.490489246E+6	803.686449047E+3	123.531436128E-3	212.453941063E-3	1.278198428E-3	61.280628179E-3	3.148876744E+6	5.415554900E+6	32.581903284E+3	1.562073194E+6	75.000000000E+0	118.883430877E-12
12.959470627E+3	287.934100000E+0	1.000000000E+0	39.511819386E-9	1.237285385E-9	25.308882647E+6	792.530212420E+3	121.406264900E-3	223.630166493E-3	1.355991661E-3	57.996194063E-3	3.072656911E+6	5.659829640E+6	34.318633822E+3	1.467818870E+6	75.000000000E+0	74.533317018E-12
13.004368316E+3	288.967500000E+0	1.000000000E+0	40.267036038E-9	1.360066545E-9	24.834209278E+6	838.804653469E+3	120.702171880E-3	219.479965193E-3	963.406227217E-6	48.575575741E-3	2.997542997E+6	5.450611388E+6	23.925431867E+3	1.206336014E+6	75.000000000E+0	54.972894292E-12
