[Main]
Experiment = "RvsT_75.00Vg"
Header length = 73    
Date = "20191106 10:09:44"
Comments = "SD: 2V- to 1Vb; Volt1: 2Va to 2I+; Volt2: 2Vb to 2I-; Gate: 1I+ to 1Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 1.000000E-1
Delay after inital voltage set = 10.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = FALSE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 1

[Dynamic Temperature]
Initial temperature (K) = 4.000000E+0
Final temperature (K) = 3.000000E+2
Ramp rate (K/min) = 1.000000E+1
Step control = "Step Control"
Temperature interval (K) = 1.000000
Stability Temperature (K) = 0.200000
Stability time (s) = FALSE
Go to other temperature at finish = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Temperature (K)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)
2.573428195E+3	61.928500000E+0	100.000001490E-3	4.581782314E-6	777.264301410E-12	21.825568009E+3	3.702540564E+0	25.648713985E-3	26.300843785E-3	6.842682261E-6	5.071815887E-6	5.597977431E+3	5.740308462E+3	1.493454248E+0	1.106952609E+0	75.000000000E+0	49.341107589E-12
2.617828216E+3	62.937800000E+0	100.000001490E-3	4.499951690E-6	925.957308902E-12	22.222461125E+3	4.572726935E+0	25.600046765E-3	26.208037679E-3	5.627744455E-6	4.312637139E-6	5.688960356E+3	5.824070898E+3	1.250623305E+0	958.374097326E-3	75.000000000E+0	100.278618742E-12
2.662058916E+3	63.935800000E+0	100.000001490E-3	4.414152885E-6	824.150510281E-12	22.654403710E+3	4.229721730E+0	25.557352792E-3	26.053259112E-3	4.784440050E-6	5.868147902E-6	5.789865793E+3	5.902210411E+3	1.083886348E+0	1.329393896E+0	75.000000000E+0	66.940425425E-12
2.706567100E+3	64.943300000E+0	100.000001490E-3	4.333136346E-6	1.470478865E-9	23.077972515E+3	7.831664671E+0	25.528433587E-3	25.933874478E-3	5.913473867E-6	4.855055262E-6	5.891444799E+3	5.985012335E+3	1.364709853E+0	1.120448302E+0	75.000000000E+0	101.636407623E-12
2.750996103E+3	65.941000000E+0	100.000001490E-3	4.244591802E-6	1.450551279E-9	23.559391847E+3	8.051211419E+0	25.489051562E-3	25.825378267E-3	9.326728489E-6	5.594673167E-6	6.005065446E+3	6.084301971E+3	2.197320479E+0	1.318070954E+0	75.000000000E+0	101.233993410E-12
2.794399228E+3	66.898000000E+0	100.000001490E-3	4.154449471E-6	1.130494810E-9	24.070578348E+3	6.550004781E+0	25.423742078E-3	25.722492514E-3	6.979762759E-6	6.318893572E-6	6.119641665E+3	6.191552622E+3	1.680069238E+0	1.520994205E+0	75.000000000E+0	92.987492706E-12
2.838667047E+3	67.936200000E+0	100.000001490E-3	4.067918082E-6	1.522329304E-9	24.582599617E+3	9.199499847E+0	25.307143978E-3	25.608597676E-3	4.214312011E-6	4.327377133E-6	6.221153786E+3	6.295258940E+3	1.035987433E+0	1.063781779E+0	75.000000000E+0	69.002123460E-12
2.883014295E+3	68.937200000E+0	100.000001490E-3	3.977882823E-6	948.909628130E-12	25.139001307E+3	5.996818268E+0	25.259971104E-3	25.525339103E-3	4.637235120E-6	4.112083852E-6	6.350104371E+3	6.416815235E+3	1.165754580E+0	1.033736798E+0	75.000000000E+0	102.139074976E-12
2.927326974E+3	69.931100000E+0	100.000001490E-3	3.887817937E-6	1.531164584E-9	25.721369442E+3	10.130013949E+0	25.213180416E-3	25.436306238E-3	5.575454962E-6	4.055456998E-6	6.485175186E+3	6.542566202E+3	1.434083347E+0	1.043119061E+0	75.000000000E+0	88.914361984E-12
2.971614367E+3	70.938300000E+0	100.000001490E-3	3.799808384E-6	763.769077371E-12	26.317116914E+3	5.289793082E+0	25.205652565E-3	25.321241009E-3	5.803881053E-6	4.970832721E-6	6.633400955E+3	6.663820501E+3	1.527414140E+0	1.308179839E+0	75.000000000E+0	79.461145996E-12
3.016134934E+3	71.939800000E+0	100.000001490E-3	3.708819746E-6	1.293192503E-9	26.962755900E+3	9.401382701E+0	25.088037112E-3	25.237024622E-3	4.540165067E-6	4.322308665E-6	6.764426106E+3	6.804597244E+3	1.224153606E+0	1.165413517E+0	75.000000000E+0	80.165131477E-12
3.060432156E+3	72.929700000E+0	100.000001490E-3	3.620173523E-6	1.478021488E-9	27.622985706E+3	11.277737430E+0	25.047887474E-3	25.162844769E-3	9.270907667E-6	4.837288445E-6	6.918974273E+3	6.950728910E+3	2.560901461E+0	1.336203476E+0	75.000000000E+0	61.861814282E-12
3.104759552E+3	73.934700000E+0	100.000001490E-3	3.526994661E-6	1.135832929E-9	28.352751027E+3	9.130716470E+0	24.954936746E-3	25.103317752E-3	5.968280596E-6	9.080580996E-6	7.075410979E+3	7.117481076E+3	1.692171713E+0	2.574594483E+0	75.000000000E+0	65.532496096E-12
3.149149545E+3	74.927300000E+0	100.000001490E-3	3.436869458E-6	844.032719421E-12	29.096246660E+3	7.145509741E+0	24.854685982E-3	25.038440549E-3	5.473273106E-6	5.237378119E-6	7.231780632E+3	7.285246313E+3	1.592517020E+0	1.523880433E+0	75.000000000E+0	74.684113061E-12
3.193243075E+3	75.917300000E+0	100.000001490E-3	3.343949843E-6	1.100314934E-9	29.904755213E+3	9.840054519E+0	24.727932671E-3	24.926889213E-3	8.486767708E-6	5.016724869E-6	7.394827625E+3	7.454325091E+3	2.537947071E+0	1.500239269E+0	75.000000000E+0	64.225166851E-12
3.237493099E+3	76.937100000E+0	100.000001490E-3	3.256828699E-6	1.719301893E-9	30.704716373E+3	16.209227397E+0	24.676317603E-3	24.897622054E-3	7.572500392E-6	11.615048137E-6	7.576793218E+3	7.644744121E+3	2.325114733E+0	3.566367534E+0	75.000000000E+0	62.264055023E-12
3.281596787E+3	77.926200000E+0	100.000001490E-3	3.166017852E-6	726.860839457E-12	31.585419335E+3	7.251445028E+0	24.546737721E-3	24.845215039E-3	8.930994301E-6	5.770828478E-6	7.753189927E+3	7.847465238E+3	2.820891959E+0	1.822740347E+0	75.000000000E+0	86.752258155E-12
3.325947754E+3	78.945700000E+0	100.000001490E-3	3.078113356E-6	1.333493181E-9	32.487433021E+3	14.074130934E+0	24.470074319E-3	24.807545781E-3	6.066816681E-6	4.994874965E-6	7.949698886E+3	8.059334700E+3	1.970952976E+0	1.622706634E+0	75.000000000E+0	107.318320897E-12
3.370222635E+3	79.923900000E+0	100.000001490E-3	2.988776341E-6	1.004666178E-9	33.458509459E+3	11.246954933E+0	24.363219759E-3	24.824931641E-3	5.820967220E-6	3.937683598E-6	8.151570066E+3	8.306051977E+3	1.947608839E+0	1.317490220E+0	75.000000000E+0	60.956725778E-12
3.414643641E+3	80.949800000E+0	100.000001490E-3	2.900878727E-6	959.538073416E-12	34.472313705E+3	11.402578527E+0	24.264298527E-3	24.738902223E-3	7.625921341E-6	7.248514855E-6	8.364464982E+3	8.528071854E+3	2.628831489E+0	2.498730743E+0	75.000000000E+0	106.212150186E-12
3.458710388E+3	81.939900000E+0	100.000001490E-3	2.808132233E-6	1.014393082E-9	35.610859168E+3	12.863856177E+0	24.132821067E-3	24.698899832E-3	7.173372560E-6	4.817555455E-6	8.593904795E+3	8.795490304E+3	2.554499562E+0	1.715572863E+0	75.000000000E+0	80.718216833E-12
3.502495295E+3	82.942100000E+0	100.000001490E-3	2.719348881E-6	1.397167086E-9	36.773509340E+3	18.893764326E+0	23.990944786E-3	24.593812612E-3	6.724321308E-6	7.255546923E-6	8.822312190E+3	9.044007843E+3	2.472768887E+0	2.668119186E+0	75.000000000E+0	102.038655303E-12
3.546664751E+3	83.937000000E+0	100.000001490E-3	2.631588788E-6	1.359164704E-9	37.999858470E+3	19.626191844E+0	23.862375110E-3	24.489363607E-3	9.131292238E-6	7.523666092E-6	9.067668634E+3	9.305923372E+3	3.469878075E+0	2.858982424E+0	75.000000000E+0	71.868407059E-12
3.590725197E+3	84.938100000E+0	100.000001490E-3	2.547845709E-6	947.278401943E-12	39.248845063E+3	14.592556799E+0	23.718626982E-3	24.405523111E-3	6.296733629E-6	5.915147440E-6	9.309287016E+3	9.578885810E+3	2.471395189E+0	2.321627020E+0	75.000000000E+0	78.053279118E-12
3.634700305E+3	85.928600000E+0	100.000001490E-3	2.464665204E-6	547.682839574E-12	40.573462601E+3	9.015986906E+0	23.626635512E-3	24.354376729E-3	7.806811053E-6	7.209170714E-6	9.586143980E+3	9.881413787E+3	3.167493516E+0	2.925010140E+0	75.000000000E+0	79.360656935E-12
3.678679068E+3	86.910300000E+0	100.000001490E-3	2.385111325E-6	1.200430863E-9	41.926764775E+3	21.101816881E+0	23.526695977E-3	24.362498455E-3	7.017620717E-6	7.851545141E-6	9.863982335E+3	10.214407268E+3	2.942261287E+0	3.291898813E+0	75.000000000E+0	95.954286183E-12
3.722883420E+3	87.946300000E+0	100.000001490E-3	2.303316265E-6	1.281304251E-9	43.415662448E+3	24.151556469E+0	23.400705306E-3	24.326765463E-3	4.750487823E-6	8.612128937E-6	10.159571075E+3	10.561626221E+3	2.062455727E+0	3.739012773E+0	75.000000000E+0	89.166070361E-12
3.767344538E+3	88.939800000E+0	100.000001490E-3	2.224347063E-6	673.988025272E-12	44.957013747E+3	13.622194765E+0	23.293457662E-3	24.263424906E-3	6.958619267E-6	6.029372495E-6	10.472042807E+3	10.908111108E+3	3.128387374E+0	2.710625781E+0	75.000000000E+0	100.429581318E-12
3.811076663E+3	89.931800000E+0	100.000001490E-3	2.148320115E-6	1.014373160E-9	46.547998493E+3	21.978586890E+0	23.170380524E-3	24.332514170E-3	6.615428689E-6	6.653320507E-6	10.785348216E+3	11.326298161E+3	3.079349600E+0	3.096987483E+0	75.000000000E+0	65.784079573E-12
3.855195840E+3	90.943700000E+0	100.000001490E-3	2.072718971E-6	1.317901436E-9	48.245807989E+3	30.676237588E+0	23.058572828E-3	24.277943667E-3	4.802183180E-6	8.245386980E-6	11.124794606E+3	11.713089911E+3	2.316852042E+0	3.978053511E+0	75.000000000E+0	68.951941379E-12
3.899201346E+3	91.932000000E+0	100.000001490E-3	2.001009785E-6	872.934006474E-12	49.974768850E+3	21.801330265E+0	22.922253689E-3	24.255213084E-3	6.061484208E-6	8.531469629E-6	11.455343125E+3	12.121486492E+3	3.029212677E+0	4.263582163E+0	75.000000000E+0	98.367966550E-12
3.943466815E+3	92.948900000E+0	100.000001490E-3	1.929400651E-6	991.303267132E-12	51.829567618E+3	26.629419708E+0	22.775637964E-3	24.246676005E-3	5.854189058E-6	14.071583358E-6	11.804514503E+3	12.566947148E+3	3.034200831E+0	7.293240703E+0	75.000000000E+0	92.987492706E-12
3.987570039E+3	93.940100000E+0	100.000001490E-3	1.859791560E-6	966.649073862E-12	53.769467322E+3	27.947328571E+0	22.668989495E-3	24.210376424E-3	6.673927095E-6	10.808133257E-6	12.188994717E+3	13.017790246E+3	3.588534995E+0	5.811475593E+0	75.000000000E+0	43.810059747E-12
4.031900523E+3	94.956300000E+0	100.000001490E-3	1.789578443E-6	1.215394869E-9	55.879082534E+3	37.950362265E+0	22.561394716E-3	24.184416620E-3	7.888588721E-6	9.225136455E-6	12.607100186E+3	13.514029922E+3	4.408070937E+0	5.154921537E+0	75.000000000E+0	96.406965744E-12
4.075822923E+3	95.934900000E+0	100.000001490E-3	1.721896496E-6	1.071511267E-9	58.075500885E+3	36.139543627E+0	22.413454379E-3	24.213982449E-3	7.105871100E-6	11.298560292E-6	13.016725702E+3	14.062391382E+3	4.126770172E+0	6.561695385E+0	75.000000000E+0	55.676990796E-12
4.119907746E+3	96.945500000E+0	100.000001490E-3	1.658868222E-6	741.812497271E-12	60.282064718E+3	26.956926649E+0	22.361225492E-3	24.271354097E-3	8.387809306E-6	10.740592238E-6	13.479808222E+3	14.631273167E+3	5.056344559E+0	6.474650668E+0	75.000000000E+0	94.395588568E-12
4.164272445E+3	97.974100000E+0	100.000001490E-3	1.591783302E-6	730.288637086E-12	62.822622511E+3	28.822169022E+0	22.204089336E-3	24.153760153E-3	9.908601732E-6	9.869250174E-6	13.949191018E+3	15.174025337E+3	6.224843369E+0	6.200121689E+0	75.000000000E+0	97.161181878E-12
4.208078902E+3	98.924800000E+0	100.000001490E-3	1.531784134E-6	825.029013176E-12	65.283351122E+3	35.162042446E+0	22.122662291E-3	24.126403944E-3	11.582335435E-6	12.700707042E-6	14.442415086E+3	15.750524765E+3	7.561336597E+0	8.291447050E+0	75.000000000E+0	64.778495068E-12
4.252310722E+3	99.961600000E+0	100.000001490E-3	1.467282279E-6	686.188091968E-12	68.153212842E+3	31.872478620E+0	21.921223777E-3	24.035808246E-3	12.175801588E-6	11.854537189E-6	14.940018075E+3	16.381175308E+3	8.298199848E+0	8.079247842E+0	75.000000000E+0	89.819804372E-12
4.296365517E+3	100.936000000E+0	100.000001490E-3	1.408630555E-6	1.277344966E-9	70.990935940E+3	64.374519153E+0	21.780089500E-3	24.035251976E-3	7.514519829E-6	8.896281496E-6	15.461889154E+3	17.062850079E+3	5.334627879E+0	6.315553404E+0	75.000000000E+0	63.873357992E-12
4.340651897E+3	101.944300000E+0	100.000001490E-3	1.351778536E-6	514.770291474E-12	73.976615844E+3	28.171008102E+0	21.704598424E-3	24.104458946E-3	9.907414517E-6	11.259052329E-6	16.056327157E+3	17.831662730E+3	7.329169868E+0	8.329065765E+0	75.000000000E+0	60.604875285E-12
4.385096098E+3	102.956300000E+0	100.000001490E-3	1.298538014E-6	670.508496826E-12	77.009683532E+3	39.764447865E+0	21.653670893E-3	24.104864470E-3	7.669975014E-6	10.739733600E-6	16.675423179E+3	18.563079567E+3	5.906623397E+0	8.270634735E+0	75.000000000E+0	81.070428148E-12
4.429526213E+3	103.949400000E+0	100.000001490E-3	1.244753235E-6	771.664578583E-12	80.337209535E+3	49.803749995E+0	21.465299099E-3	24.048053623E-3	6.510626653E-6	15.482883573E-6	17.244622058E+3	19.319534941E+3	5.230455698E+0	12.438516433E+0	75.000000000E+0	70.460547119E-12
4.473883271E+3	104.951000000E+0	100.000001490E-3	1.196802662E-6	710.870427821E-12	83.555965126E+3	49.630124131E+0	21.484032268E-3	24.127985277E-3	5.490893580E-6	17.418746477E-6	17.951190242E+3	20.160370663E+3	4.587969056E+0	14.554401515E+0	75.000000000E+0	81.472710523E-12
4.518327164E+3	105.973500000E+0	100.000001490E-3	1.149950531E-6	421.283399560E-12	86.960263798E+3	31.857818738E+0	21.359360511E-3	24.132889326E-3	8.576957700E-6	13.775165099E-6	18.574155969E+3	20.986023907E+3	7.458544931E+0	11.978919731E+0	75.000000000E+0	110.235043316E-12
4.562536879E+3	106.951500000E+0	100.000001490E-3	1.104145011E-6	660.504867084E-12	90.567815392E+3	54.178103683E+0	21.299751641E-3	24.172671083E-3	9.267794557E-6	15.685183825E-6	19.290719458E+3	21.892659796E+3	8.393638940E+0	14.205728119E+0	75.000000000E+0	64.476778083E-12
4.606902346E+3	107.945100000E+0	100.000001490E-3	1.059009380E-6	727.843656270E-12	94.427871337E+3	64.899073056E+0	21.224889289E-3	24.154514605E-3	9.672475257E-6	13.540408700E-6	20.042210851E+3	22.808593634E+3	9.133512355E+0	12.785919515E+0	75.000000000E+0	91.579695216E-12
4.651346562E+3	108.959500000E+0	100.000001490E-3	1.016357009E-6	629.090617429E-12	98.390625145E+3	60.900469590E+0	21.146771102E-3	24.150382547E-3	13.900335694E-6	16.032807847E-6	20.806439975E+3	23.761712009E+3	13.676626983E+0	15.774779634E+0	75.000000000E+0	107.016881468E-12
4.695842328E+3	109.959700000E+0	100.000001490E-3	968.313127190E-9	634.103050202E-12	103.272380269E+3	67.628259383E+0	21.051111799E-3	24.057961454E-3	11.078299436E-6	32.889697734E-6	21.739983904E+3	24.845229068E+3	11.440823350E+0	33.965973207E+0	75.000000000E+0	69.002310810E-12
4.740087670E+3	110.938800000E+0	100.000001490E-3	927.255135119E-9	885.471161209E-12	107.845184893E+3	102.985464821E+0	20.980087685E-3	24.011595537E-3	10.458764922E-6	39.613029622E-6	22.626014017E+3	25.895349217E+3	11.279274200E+0	42.720744401E+0	75.000000000E+0	71.566877424E-12
4.784523982E+3	111.969400000E+0	100.000001490E-3	885.542409225E-9	670.769422676E-12	112.925141076E+3	85.537102341E+0	20.876369056E-3	24.072412338E-3	11.643587091E-6	40.192614243E-6	23.574668856E+3	27.183805188E+3	13.148536953E+0	45.387565659E+0	75.000000000E+0	69.454782203E-12
4.828808525E+3	112.956300000E+0	100.000001490E-3	850.437044811E-9	764.053503228E-12	117.586601031E+3	105.642686897E+0	20.777773867E-3	24.052055933E-3	13.750108864E-6	35.677852130E-6	24.431877696E+3	28.281994628E+3	16.168285410E+0	41.952373015E+0	75.000000000E+0	72.119893391E-12
4.873088464E+3	113.937200000E+0	100.000001490E-3	810.490956606E-9	1.079038963E-9	123.382007751E+3	164.263391974E+0	20.662660512E-3	23.838439655E-3	17.061631240E-6	71.243623523E-6	25.494005014E+3	29.412345025E+3	21.050982865E+0	87.901811787E+0	75.000000000E+0	77.198449022E-12
4.917458142E+3	114.965100000E+0	100.000001490E-3	775.560339106E-9	1.148700810E-9	128.939034718E+3	190.974662006E+0	20.576374329E-3	23.765409217E-3	13.514781035E-6	60.033490632E-6	26.530978045E+3	30.642888784E+3	17.425827952E+0	77.406602175E+0	75.000000000E+0	54.419906081E-12
4.961776624E+3	115.954100000E+0	100.000001490E-3	738.890561913E-9	608.711919017E-12	135.338041443E+3	111.494019777E+0	20.452835930E-3	23.622672663E-3	15.149792233E-6	28.509997576E-6	27.680467154E+3	31.970462043E+3	20.503431786E+0	38.584871760E+0	75.000000000E+0	108.827072354E-12
5.005964195E+3	116.962300000E+0	100.000001490E-3	706.685126131E-9	382.140955230E-12	141.505739674E+3	76.519423616E+0	20.325332806E-3	23.674190162E-3	17.986296988E-6	28.427348085E-6	28.761512099E+3	33.500337401E+3	25.451642214E+0	40.226328578E+0	75.000000000E+0	77.148357147E-12
5.050097436E+3	117.955000000E+0	100.000001490E-3	675.058103515E-9	455.963363077E-12	148.135398967E+3	100.057038575E+0	20.318970783E-3	23.196989603E-3	9.151302482E-6	57.061311377E-6	30.099587987E+3	34.362952585E+3	13.556318241E+0	84.528000005E+0	75.000000000E+0	63.370406145E-12
5.094317081E+3	118.948000000E+0	100.000001490E-3	641.886216155E-9	604.854504939E-12	155.790853540E+3	146.802964794E+0	20.208017642E-3	23.069462500E-3	17.550991530E-6	34.414095543E-6	31.482242699E+3	35.940112001E+3	27.342839101E+0	53.614012385E+0	75.000000000E+0	57.889484872E-12
5.138390203E+3	119.944900000E+0	100.000001490E-3	616.456312714E-9	512.031252272E-12	162.217499323E+3	134.738549359E+0	20.185572323E-3	23.024379518E-3	13.686995408E-6	37.556308811E-6	32.744530159E+3	37.349572131E+3	22.202701352E+0	60.922904083E+0	75.000000000E+0	93.289292957E-12
5.182685112E+3	120.946400000E+0	100.000001490E-3	589.877057139E-9	601.895561129E-12	169.526853570E+3	172.980893936E+0	20.233872926E-3	23.029338661E-3	17.541315317E-6	46.751683240E-6	34.301847616E+3	39.040912648E+3	29.737239488E+0	79.256656407E+0	75.000000000E+0	45.569971407E-12
5.227179820E+3	121.959400000E+0	100.000001490E-3	566.955844048E-9	387.309987878E-12	176.380581557E+3	120.492559733E+0	20.154664274E-3	23.369990786E-3	21.055860901E-6	54.396050840E-6	35.548913528E+3	41.220125044E+3	37.138449355E+0	95.944069385E+0	75.000000000E+0	58.040412754E-12
5.271515413E+3	122.954600000E+0	100.000001490E-3	544.700370342E-9	527.098100400E-12	183.587173674E+3	177.654460636E+0	20.119899103E-3	23.308421820E-3	20.866871236E-6	38.555078814E-6	36.937553558E+3	42.791272210E+3	38.308898565E+0	70.782178447E+0	75.000000000E+0	63.471068679E-12
5.315992577E+3	123.968300000E+0	100.000001490E-3	522.495115446E-9	484.801869152E-12	191.389351850E+3	177.582359662E+0	20.119561373E-3	23.256054792E-3	13.945185537E-6	91.016957841E-6	38.506697534E+3	44.509611868E+3	26.689599815E+0	174.196763089E+0	75.000000000E+0	104.100394971E-12
5.360106479E+3	124.936300000E+0	100.000001490E-3	502.194338684E-9	381.191667269E-12	199.126102760E+3	151.147086418E+0	20.128833922E-3	23.225345654E-3	18.135827005E-6	45.192861793E-6	40.081761922E+3	46.247724964E+3	36.113164981E+0	89.990783073E+0	75.000000000E+0	5.946326764E-12
5.404415962E+3	125.963200000E+0	100.000001490E-3	483.482077052E-9	547.570444503E-12	206.832902886E+3	234.249809759E+0	20.157528545E-3	23.329089531E-3	13.419283494E-6	67.600429503E-6	41.692400818E+3	48.252232375E+3	27.755493183E+0	139.819928621E+0	75.000000000E+0	61.007164598E-12
5.448440988E+3	126.953500000E+0	100.000001490E-3	465.641697373E-9	732.274964750E-12	214.757402643E+3	337.730642117E+0	20.246996007E-3	23.251717474E-3	13.139551120E-6	58.270071788E-6	43.481922089E+3	49.934783774E+3	28.218158285E+0	125.139290825E+0	75.000000000E+0	59.046066647E-12
5.492765018E+3	127.959900000E+0	100.000001490E-3	449.454827753E-9	470.217869151E-12	222.491772955E+3	232.770015856E+0	20.294942181E-3	23.220487027E-3	12.360894105E-6	38.622921870E-6	45.154576006E+3	51.663672505E+3	27.501972039E+0	85.932822356E+0	75.000000000E+0	76.293457663E-12
5.536917506E+3	128.963800000E+0	100.000001490E-3	430.250276473E-9	472.867079055E-12	232.422863990E+3	255.444625629E+0	20.214199693E-3	22.907968047E-3	14.149376561E-6	49.992665110E-6	46.982421159E+3	53.243354623E+3	32.886385751E+0	116.194382302E+0	75.000000000E+0	76.695733098E-12
5.581089150E+3	129.961600000E+0	100.000001490E-3	413.791705162E-9	460.606893788E-12	241.667486909E+3	269.009042680E+0	20.179168054E-3	22.580423473E-3	21.831949559E-6	61.458953957E-6	48.766487589E+3	54.569541128E+3	52.760723055E+0	148.526307295E+0	75.000000000E+0	106.765388197E-12
5.625562332E+3	130.950900000E+0	100.000001490E-3	399.154738157E-9	378.627836149E-12	250.529411104E+3	237.645704160E+0	20.217307862E-3	22.436011345E-3	13.544495039E-6	39.336514109E-6	50.650301574E+3	56.208806260E+3	33.932943154E+0	98.549535677E+0	75.000000000E+0	81.321768763E-12
5.669529051E+3	131.950300000E+0	100.000001490E-3	385.545833661E-9	531.597399530E-12	259.372538254E+3	357.627433128E+0	20.294374109E-3	22.488312279E-3	15.406035536E-6	41.811193630E-6	52.638032465E+3	58.328505500E+3	39.959024819E+0	108.446752577E+0	75.000000000E+0	72.471861845E-12
5.713687348E+3	132.974400000E+0	100.000001490E-3	373.007190285E-9	336.721308166E-12	268.091350769E+3	242.011609132E+0	20.272873837E-3	22.354300983E-3	18.786653098E-6	61.199089302E-6	54.349820499E+3	59.929946566E+3	50.365391304E+0	164.069462724E+0	75.000000000E+0	31.691597263E-12
5.758018923E+3	133.950600000E+0	100.000001490E-3	359.415886266E-9	253.270959491E-12	278.229219440E+3	196.060842213E+0	20.344253380E-3	22.588902518E-3	21.771206457E-6	51.957705536E-6	56.603656536E+3	62.848926219E+3	60.573856885E+0	144.561516397E+0	75.000000000E+0	62.565938541E-12
5.802234848E+3	134.978700000E+0	100.000001490E-3	347.932352193E-9	446.140494228E-12	287.412196250E+3	368.537787515E+0	20.294557081E-3	22.620117128E-3	15.606601892E-6	48.495540258E-6	58.329031356E+3	65.012974464E+3	44.855276589E+0	139.382095263E+0	75.000000000E+0	48.385823126E-12
5.846297364E+3	135.953900000E+0	100.000001490E-3	334.440205382E-9	367.230955231E-12	299.007116611E+3	328.323769951E+0	20.323465225E-3	22.316318406E-3	22.158403273E-6	51.340261243E-6	60.768606459E+3	66.727379207E+3	66.255201727E+0	153.511032516E+0	75.000000000E+0	45.771039736E-12
5.890328020E+3	136.952300000E+0	100.000001490E-3	324.300155309E-9	456.299455524E-12	308.356316989E+3	433.866025797E+0	20.338959279E-3	22.437678035E-3	29.196208587E-6	72.258688244E-6	62.716464812E+3	69.187996576E+3	90.028352156E+0	222.814226453E+0	75.000000000E+0	56.079335620E-12
5.934428201E+3	137.964800000E+0	100.000001490E-3	311.257071392E-9	343.112216801E-12	321.277846132E+3	354.158552937E+0	20.388931451E-3	21.923847043E-3	19.010144785E-6	32.916239368E-6	65.505118839E+3	70.436462519E+3	61.075382801E+0	105.752583293E+0	75.000000000E+0	81.372061866E-12
5.978522907E+3	138.949000000E+0	100.000001490E-3	302.653158882E-9	524.584278662E-12	330.411226698E+3	572.696930240E+0	20.508613084E-3	22.522380446E-3	23.203993264E-6	79.329022564E-6	67.762759059E+3	74.416472403E+3	76.668597643E+0	262.111992675E+0	75.000000000E+0	81.673778851E-12
6.022768081E+3	139.966600000E+0	100.000001490E-3	292.217359841E-9	333.599948248E-12	342.211022455E+3	390.673502227E+0	20.487835786E-3	22.500576486E-3	29.446270541E-6	83.530760337E-6	70.111631279E+3	76.999451705E+3	100.768381990E+0	285.851464754E+0	75.000000000E+0	64.426464164E-12
6.066847620E+3	140.960700000E+0	100.000001490E-3	284.187814836E-9	396.338599238E-12	351.879976092E+3	490.744534225E+0	20.568627692E-3	22.401340464E-3	30.656421737E-6	57.231930627E-6	72.376881126E+3	78.825830295E+3	107.873807870E+0	201.387700808E+0	75.000000000E+0	57.185485514E-12
6.111154291E+3	141.947600000E+0	100.000001490E-3	275.640960681E-9	390.718003149E-12	362.790788579E+3	514.251917146E+0	20.568763111E-3	22.391351570E-3	28.778943659E-6	82.606324478E-6	74.621576778E+3	81.233759723E+3	104.407355089E+0	299.688131524E+0	75.000000000E+0	84.590265348E-12
6.155463150E+3	142.965500000E+0	100.000001490E-3	267.434009419E-9	279.718787596E-12	373.924025996E+3	391.100501511E+0	20.774730679E-3	22.106908913E-3	22.691966356E-6	68.481034946E-6	77.681708186E+3	82.663042600E+3	84.850712910E+0	256.067039099E+0	75.000000000E+0	85.042771436E-12
6.199983178E+3	143.963500000E+0	100.000001490E-3	259.578097611E-9	305.802122139E-12	385.240520717E+3	453.841714125E+0	20.733740511E-3	22.290664532E-3	22.311339308E-6	79.947077729E-6	79.874768718E+3	85.872670836E+3	85.952318447E+0	307.988533952E+0	75.000000000E+0	85.294174501E-12
