[Main]
Experiment = "VvsI_300.0K"
Header length = 61    
Date = "20201125 11:40:49"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 3.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration3]
Voltage meter = "Keithley 6430"
Auto-range = "Manual"
GPIB = "GPIB0::9::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial current (A) = -1.000000E-9
Final current (A) = 1.000000E-9
Current step (A) = 1.000000E-11
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 10.000000
Auto-range = 1
Manual range (A) = 0.000010
Check output compliance = "Abort"
Inital delay (s) = 1.000000
Time (s)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	dI/dV 1 (A/V)	dI/dV 2 (A/V)	dI/dV 3 (A/V)	Temperature (K)
1.434180476E+3	-150.000000000E-12	-785.178850367E-3	-570.109306600E-3	-490.181033333E-3	293.412733349E-3	210.304061949E-3	40.727927267E-3	5.234525669E+9	3.800728711E+9	3.267873556E+9	1.956084889E+9	1.402027080E+9	271.519515110E+6	2.320776291E-9	-5.849500198E-9	455.237000935E-12	300.004700000E+0
1.450980527E+3	-140.000000000E-12	-781.172967133E-3	-569.776593367E-3	-465.943293333E-3	295.005022446E-3	210.522079340E-3	40.785770032E-3	5.579806908E+9	4.069832810E+9	3.328166381E+9	2.107178732E+9	1.503729138E+9	291.326928801E+6	2.496328379E-9	30.055913015E-9	412.579720717E-12	300.004700000E+0
1.467780411E+3	-130.000000000E-12	-774.418031333E-3	-569.151946900E-3	-441.660940000E-3	294.205155957E-3	211.168498982E-3	40.765591330E-3	5.957061779E+9	4.378091899E+9	3.397391846E+9	2.263116584E+9	1.624373069E+9	313.581471768E+6	1.480398970E-9	16.009055576E-9	411.821698775E-12	299.988600000E+0
1.484791491E+3	-120.000000000E-12	-768.949790667E-3	-561.105435700E-3	-414.353963333E-3	295.357987251E-3	208.966162795E-3	39.255252434E-3	6.407914922E+9	4.675878631E+9	3.452949694E+9	2.461316560E+9	1.741384690E+9	327.127103614E+6	1.828741749E-9	1.242774633E-9	366.206780123E-12	299.988600000E+0
1.501588879E+3	-110.000000000E-12	-764.907845400E-3	-565.946999300E-3	-391.664080000E-3	294.525335130E-3	210.486843942E-3	40.688763029E-3	6.953707685E+9	5.144972721E+9	3.560582545E+9	2.677503047E+9	1.913516763E+9	369.897845716E+6	2.474056263E-9	-2.065448443E-9	440.725051473E-12	299.988600000E+0
1.518395323E+3	-100.000000000E-12	-762.275628433E-3	-563.504118100E-3	-427.532793333E-3	293.582036291E-3	211.180892422E-3	135.391832028E-3	7.622756284E+9	5.635041181E+9	4.275327933E+9	2.935820363E+9	2.111808924E+9	1.353918320E+9	3.799078923E-9	4.093526939E-9	-278.794500016E-12	299.988600000E+0
1.536271863E+3	-90.000000000E-12	-737.903966600E-3	-557.220704633E-3	-336.262906667E-3	292.178261157E-3	211.036650392E-3	36.491019922E-3	8.198932962E+9	6.191341163E+9	3.736254519E+9	3.246425124E+9	2.344851671E+9	405.455776907E+6	410.312602743E-12	1.591491640E-9	109.565162895E-12	299.997500000E+0
1.554029097E+3	-80.000000000E-12	-734.216266567E-3	-551.023226200E-3	-309.601973333E-3	296.639483084E-3	210.077929034E-3	35.678714622E-3	9.177703332E+9	6.887790327E+9	3.870024667E+9	3.707993539E+9	2.625974113E+9	445.983932774E+6	2.711717306E-9	1.613559467E-9	375.080642338E-12	299.997500000E+0
1.571603256E+3	-70.000000000E-12	-731.695742633E-3	-556.992551333E-3	-287.116906667E-3	294.194806768E-3	212.134832016E-3	37.046148358E-3	10.452796323E+9	7.957036448E+9	4.101670095E+9	4.202782954E+9	3.030497600E+9	529.230690822E+6	3.967429100E-9	-1.675231249E-9	444.739619777E-12	299.997500000E+0
1.589176466E+3	-60.000000000E-12	-725.851532700E-3	-551.782973200E-3	-262.266150000E-3	295.015439470E-3	209.203680322E-3	37.204452914E-3	12.097525545E+9	9.196382887E+9	4.371102500E+9	4.916923991E+9	3.486728005E+9	620.074215232E+6	1.711095274E-9	1.919541227E-9	402.402234030E-12	299.997500000E+0
1.606754528E+3	-50.000000000E-12	-722.900335767E-3	-551.383205400E-3	-236.737743333E-3	295.565897998E-3	210.861934045E-3	37.266652374E-3	14.458006715E+9	11.027664108E+9	4.734754867E+9	5.911317960E+9	4.217238681E+9	745.333047489E+6	3.388455676E-9	25.014520929E-9	391.720491238E-12	299.997300000E+0
1.624573901E+3	-40.000000000E-12	-712.804984667E-3	-549.430612333E-3	-208.313296667E-3	295.657733351E-3	211.662447238E-3	35.619037124E-3	17.820124617E+9	13.735765308E+9	5.207832417E+9	7.391443334E+9	5.291561181E+9	890.475928096E+6	990.554949595E-12	5.121394811E-9	351.809838808E-12	299.997300000E+0
1.642143831E+3	-30.000000000E-12	-709.915331700E-3	-550.552798800E-3	-185.026013333E-3	295.186615450E-3	211.032000069E-3	36.996226920E-3	23.663844390E+9	18.351759960E+9	6.167533778E+9	9.839553848E+9	7.034400002E+9	1.233207564E+9	3.460623167E-9	-8.911175011E-9	429.418917478E-12	299.997300000E+0
1.659721387E+3	-20.000000000E-12	-702.102460133E-3	-548.261652967E-3	-159.381683333E-3	293.563418753E-3	211.021333027E-3	36.884582718E-3	35.105123007E+9	27.413082648E+9	7.969084167E+9	14.678170938E+9	10.551066651E+9	1.844229136E+9	1.279939125E-9	4.364628325E-9	389.949747176E-12	299.997300000E+0
1.677297065E+3	-10.000000000E-12	-689.930838100E-3	-539.423149367E-3	-220.672800000E-3	293.713032914E-3	211.889228098E-3	97.825607767E-3	68.993083810E+9	53.942314937E+9	22.067280000E+9	29.371303291E+9	21.188922810E+9	9.782560777E+9	821.583185266E-12	1.131413241E-9	-163.155780868E-12	299.999300000E+0
1.698183650E+3	-1.586506565E-24	-665.559455500E-3	-529.447223733E-3	-194.184740000E-3	295.369014373E-3	212.664164151E-3	39.167458075E-3	NaN	NaN	NaN	NaN	NaN	NaN	410.317303869E-12	1.002413246E-9	377.528592128E-12	299.999300000E+0
1.720886671E+3	10.000000000E-12	-658.344502300E-3	-532.969578633E-3	-78.864536000E-3	296.579138994E-3	210.653798580E-3	25.418411923E-3	-65.834450230E+9	-53.296957863E+9	-7.886453600E+9	29.657913899E+9	21.065379858E+9	2.541841192E+9	1.386010376E-9	-2.839009777E-9	86.715073796E-12	299.999300000E+0
1.741517404E+3	20.000000000E-12	-639.345140433E-3	-535.881110500E-3	56.958493667E-3	295.062824313E-3	211.063612823E-3	95.815232964E-3	-31.967257022E+9	-26.794055525E+9	2.847924683E+9	14.753141216E+9	10.553180641E+9	4.790761648E+9	526.333466891E-12	-3.434618084E-9	73.625216758E-12	300.001700000E+0
1.760466871E+3	30.000000000E-12	-667.516054700E-3	-539.011880033E-3	-24.516954220E-3	294.829135110E-3	210.479160199E-3	32.730073247E-3	-22.250535157E+9	-17.967062668E+9	-817.231807333E+6	9.827637837E+9	7.015972007E+9	1.091002442E+9	-354.976054570E-12	-3.194102885E-9	-122.736361191E-12	300.001700000E+0
1.778034791E+3	40.000000000E-12	-666.077764000E-3	-538.252340500E-3	-5.326537630E-3	294.412134499E-3	210.176978308E-3	35.731082545E-3	-16.651944100E+9	-13.456308513E+9	-133.163440750E+6	7.360303362E+9	5.254424458E+9	893.277063622E+6	6.952697393E-9	13.165871638E-9	521.093429791E-12	300.001700000E+0
1.795611918E+3	50.000000000E-12	-661.480688300E-3	-529.126151467E-3	19.012387277E-3	295.018436668E-3	207.357052851E-3	35.854828071E-3	-13.229613766E+9	-10.582523029E+9	380.247745533E+6	5.900368733E+9	4.147141057E+9	717.096561419E+6	2.175295917E-9	1.095747630E-9	410.864491277E-12	300.001700000E+0
1.813181709E+3	60.000000000E-12	-653.205519067E-3	-535.434195433E-3	43.760889333E-3	293.034330485E-3	210.181711125E-3	35.809448221E-3	-10.886758651E+9	-8.923903257E+9	729.348155556E+6	4.883905508E+9	3.503028519E+9	596.824137012E+6	1.208434501E-9	-1.585277473E-9	404.064859243E-12	300.002500000E+0
1.831000113E+3	70.000000000E-12	-646.915212733E-3	-535.318778967E-3	71.517689577E-3	294.757017508E-3	211.828737082E-3	33.943837599E-3	-9.241645896E+9	-7.647411128E+9	1.021681280E+9	4.210814536E+9	3.026124815E+9	484.911965703E+6	1.589747696E-9	86.642749417E-9	360.272074315E-12	300.002500000E+0
1.848723974E+3	80.000000000E-12	-637.766308633E-3	-533.933447167E-3	95.285476667E-3	292.616659993E-3	211.448004033E-3	34.549285582E-3	-7.972078858E+9	-6.674168090E+9	1.191068458E+9	3.657708250E+9	2.643100050E+9	431.866069778E+6	1.093027087E-9	7.218487297E-9	420.737528577E-12	300.002500000E+0
1.866295605E+3	90.000000000E-12	-637.594613867E-3	-533.241370033E-3	118.732811667E-3	294.025236517E-3	210.860943084E-3	35.266061074E-3	-7.084384599E+9	-5.924904111E+9	1.319253463E+9	3.266947072E+9	2.342899368E+9	391.845123039E+6	58.242893445E-9	14.449256475E-9	426.487701054E-12	300.002500000E+0
1.883857602E+3	100.000000000E-12	-631.192362900E-3	-529.051687667E-3	143.496179000E-3	292.424281724E-3	211.317203715E-3	35.263655860E-3	-6.311923629E+9	-5.290516877E+9	1.434961790E+9	2.924242817E+9	2.113172037E+9	352.636558598E+6	1.561950641E-9	2.386815783E-9	403.822301927E-12	300.009400000E+0
1.901627398E+3	110.000000000E-12	-625.804456667E-3	-531.502325000E-3	202.524343333E-3	292.189347547E-3	210.957228398E-3	27.088471809E-3	-5.689131424E+9	-4.831839318E+9	1.841130394E+9	2.656266796E+9	1.917792985E+9	246.258834624E+6	1.856008543E-9	-4.080571149E-9	169.410655285E-12	300.009400000E+0
1.918438034E+3	120.000000000E-12	-629.251128333E-3	-532.031382000E-3	189.847533333E-3	292.751222701E-3	210.504047139E-3	37.855599909E-3	-5.243759403E+9	-4.433594850E+9	1.582062778E+9	2.439593523E+9	1.754200393E+9	315.463332573E+6	-2.901349756E-9	-18.901555031E-9	-788.841987850E-12	300.009400000E+0
1.935236875E+3	130.000000000E-12	-623.707582333E-3	-532.483151900E-3	213.862223333E-3	292.687180319E-3	211.254020200E-3	38.347102651E-3	-4.797750633E+9	-4.096024245E+9	1.645094026E+9	2.251439849E+9	1.625030925E+9	294.977712701E+6	1.803899526E-9	-22.135162170E-9	416.411787951E-12	300.009400000E+0
1.952035758E+3	140.000000000E-12	-614.605060667E-3	-531.393332000E-3	238.746223333E-3	292.385047237E-3	210.985968607E-3	38.444402398E-3	-4.390036148E+9	-3.795666657E+9	1.705330167E+9	2.088464623E+9	1.507042633E+9	274.602874274E+6	1.098596671E-9	9.175828043E-9	401.864651985E-12	299.998900000E+0
1.969047408E+3	150.000000000E-12	-609.418083833E-3	-529.491900867E-3	266.382023333E-3	290.815857245E-3	210.592812861E-3	36.819759766E-3	-4.062787226E+9	-3.529946006E+9	1.775880156E+9	1.938772382E+9	1.403952086E+9	245.465065110E+6	1.927905275E-9	5.259196520E-9	361.849485088E-12	299.998900000E+0
1.985842187E+3	160.000000000E-12	-610.334317600E-3	-529.336762933E-3	289.222690000E-3	294.151233820E-3	210.332195155E-3	38.241164924E-3	-3.814589485E+9	-3.308354768E+9	1.807641813E+9	1.838445211E+9	1.314576220E+9	239.007280773E+6	-10.914245211E-9	64.458767660E-9	437.815592073E-12	299.998900000E+0
2.002643541E+3	170.000000000E-12	-605.043791837E-3	-526.826712533E-3	313.937173333E-3	293.473347341E-3	210.175301553E-3	38.475501046E-3	-3.559081128E+9	-3.098980662E+9	1.846689255E+9	1.726313808E+9	1.236325303E+9	226.326476738E+6	1.890171308E-9	3.983983748E-9	404.621042048E-12	299.998900000E+0
2.019437414E+3	180.000000000E-12	-597.598914047E-3	-520.453830300E-3	339.442776667E-3	292.023204243E-3	209.430643395E-3	38.353921999E-3	-3.319993967E+9	-2.891410168E+9	1.885793204E+9	1.622351135E+9	1.163503574E+9	213.077344436E+6	1.343205393E-9	1.569148720E-9	392.070709691E-12	299.999600000E+0
2.036463434E+3	190.000000000E-12	-590.290956023E-3	-524.543465233E-3	367.546053333E-3	292.490930122E-3	210.893123153E-3	36.922969955E-3	-3.106794505E+9	-2.760755080E+9	1.934452912E+9	1.539425948E+9	1.109963806E+9	194.331420815E+6	1.368371297E-9	-2.445206030E-9	355.830393680E-12	299.999600000E+0
2.053250566E+3	200.000000000E-12	-586.944346947E-3	-521.317469200E-3	390.953450000E-3	291.877698015E-3	211.403233310E-3	38.493665712E-3	-2.934721735E+9	-2.606587346E+9	1.954767250E+9	1.459388490E+9	1.057016167E+9	192.468328559E+6	2.988099228E-9	3.099817823E-9	427.215385906E-12	299.999600000E+0
2.070050468E+3	210.000000000E-12	-582.795593887E-3	-524.060504700E-3	416.905406667E-3	292.949345312E-3	211.133413791E-3	38.402472951E-3	-2.775217114E+9	-2.495526213E+9	1.985263841E+9	1.394996882E+9	1.005397209E+9	182.868918813E+6	2.410362790E-9	-3.645596275E-9	385.327400490E-12	299.999600000E+0
2.086849489E+3	220.000000000E-12	-581.085155387E-3	-520.977857733E-3	442.408640000E-3	294.205668664E-3	210.702268754E-3	38.544748851E-3	-2.641296161E+9	-2.368081172E+9	2.010948364E+9	1.337298494E+9	957.737585245E+6	175.203403866E+6	5.846453994E-9	3.243965367E-9	392.107144584E-12	300.002600000E+0
2.103835071E+3	230.000000000E-12	-569.927952850E-3	-521.504412300E-3	470.140993333E-3	292.586179428E-3	211.794779148E-3	37.403384004E-3	-2.477947621E+9	-2.267410488E+9	2.044091275E+9	1.272113824E+9	920.846865862E+6	162.623408714E+6	896.282017570E-12	-18.991384052E-9	360.589665067E-12	300.002600000E+0
2.120633018E+3	240.000000000E-12	-566.270614687E-3	-516.634479400E-3	494.507340000E-3	292.599395929E-3	210.579140696E-3	38.471703493E-3	-2.359460895E+9	-2.152643664E+9	2.060447250E+9	1.219164150E+9	877.413086233E+6	160.298764552E+6	2.734228981E-9	2.053416383E-9	410.402106512E-12	300.002600000E+0
2.137434177E+3	250.000000000E-12	-560.339438473E-3	-518.134559500E-3	520.198983333E-3	292.066888368E-3	211.089739038E-3	38.555237996E-3	-2.241357754E+9	-2.072538238E+9	2.080795933E+9	1.168267553E+9	844.358956150E+6	154.220951984E+6	1.686006222E-9	-6.666310686E-9	389.231621748E-12	300.002600000E+0
2.154494477E+3	260.000000000E-12	-554.260999543E-3	-509.592967233E-3	549.418470000E-3	293.610501087E-3	209.270138204E-3	36.842423985E-3	-2.131773075E+9	-1.959972951E+9	2.113147962E+9	1.129271158E+9	804.885146939E+6	141.701630713E+6	1.645159245E-9	1.170741905E-9	342.237360775E-12	300.002300000E+0
2.171528682E+3	270.000000000E-12	-548.312688653E-3	-513.494962467E-3	575.424380000E-3	293.614423928E-3	210.031817813E-3	36.972687418E-3	-2.030787736E+9	-1.901833194E+9	2.131201407E+9	1.087460829E+9	777.895621531E+6	136.935879327E+6	1.681149520E-9	-2.562791444E-9	384.527978448E-12	300.002300000E+0
2.188331189E+3	280.000000000E-12	-546.240472663E-3	-512.283546600E-3	599.286686667E-3	292.759420840E-3	210.032088804E-3	38.824079424E-3	-1.950858831E+9	-1.829584095E+9	2.140309595E+9	1.045569360E+9	750.114602871E+6	138.657426515E+6	4.825751779E-9	8.254803553E-9	419.070969948E-12	300.002300000E+0
2.205132003E+3	290.000000000E-12	-539.489228147E-3	-511.936535500E-3	625.909696667E-3	291.315795926E-3	210.175667300E-3	38.717295102E-3	-1.860307683E+9	-1.765298398E+9	2.158309299E+9	1.004537227E+9	724.743680344E+6	133.507914145E+6	1.481208387E-9	28.817521976E-9	375.614928590E-12	300.002300000E+0
2.221933017E+3	300.000000000E-12	-531.063388290E-3	-513.844066733E-3	652.371623333E-3	291.795003761E-3	211.795071945E-3	38.529945352E-3	-1.770211294E+9	-1.712813556E+9	2.174572078E+9	972.650012537E+6	705.983573149E+6	128.433151175E+6	1.186825310E-9	-5.242378120E-9	377.901432725E-12	300.001600000E+0
2.238981873E+3	310.000000000E-12	-528.206809133E-3	-511.782879467E-3	681.462330000E-3	292.624334122E-3	212.047987943E-3	36.906350291E-3	-1.703892933E+9	-1.650912514E+9	2.198265581E+9	943.949464910E+6	684.025767559E+6	119.052742873E+6	3.500690669E-9	4.851572762E-9	343.752391944E-12	300.001600000E+0
2.255789046E+3	320.000000000E-12	-527.423424283E-3	-510.645084067E-3	705.212853333E-3	294.190535933E-3	212.175049643E-3	38.700021426E-3	-1.648198201E+9	-1.595765888E+9	2.203790167E+9	919.345424790E+6	663.047030134E+6	120.937566957E+6	12.765117937E-9	8.788926375E-9	421.043353852E-12	300.001600000E+0
2.272588308E+3	330.000000000E-12	-522.141201180E-3	-509.539077267E-3	731.200063333E-3	293.266099358E-3	210.848825054E-3	38.890231906E-3	-1.582246064E+9	-1.544057810E+9	2.215757768E+9	888.685149570E+6	638.935833498E+6	117.849187594E+6	1.893142301E-9	9.041535730E-9	384.804678917E-12	300.001600000E+0
2.289388908E+3	340.000000000E-12	-515.475401693E-3	-509.844709067E-3	757.529113333E-3	293.444624590E-3	211.824662018E-3	38.791187717E-3	-1.516104123E+9	-1.499543262E+9	2.228026804E+9	863.072425266E+6	623.013711819E+6	114.091728579E+6	1.500195141E-9	-32.719108417E-9	379.808614439E-12	300.001200000E+0
2.306381617E+3	350.000000000E-12	-506.974686008E-3	-507.741555100E-3	786.120700000E-3	292.942161072E-3	211.422393730E-3	37.381264705E-3	-1.448499103E+9	-1.450690157E+9	2.246059143E+9	836.977603063E+6	604.063982087E+6	106.803613444E+6	1.176371540E-9	4.754763635E-9	349.753237433E-12	300.001200000E+0
2.323191087E+3	360.000000000E-12	-503.253470887E-3	-506.993968933E-3	810.180386667E-3	292.125444508E-3	212.242374210E-3	38.649112470E-3	-1.397926308E+9	-1.408316580E+9	2.250501074E+9	811.459568078E+6	589.562150582E+6	107.358645750E+6	2.687294251E-9	13.376384484E-9	415.633010460E-12	300.001200000E+0
2.339986408E+3	370.000000000E-12	-498.252135549E-3	-507.234481500E-3	836.483746667E-3	292.430652548E-3	212.409096882E-3	38.732835747E-3	-1.346627393E+9	-1.370904004E+9	2.260766883E+9	790.353114995E+6	574.078640223E+6	104.683339857E+6	1.999466007E-9	-41.577869043E-9	380.179566413E-12	300.001200000E+0
2.356791521E+3	380.000000000E-12	-489.951630037E-3	-499.337430333E-3	862.856393333E-3	292.189020450E-3	210.368199148E-3	38.704978293E-3	-1.289346395E+9	-1.314045869E+9	2.270674719E+9	768.918474869E+6	553.600524074E+6	101.855206035E+6	1.204745902E-9	1.266295455E-9	379.180752178E-12	300.004200000E+0
2.373840268E+3	390.000000000E-12	-483.805209190E-3	-500.020812100E-3	891.261610000E-3	292.976368933E-3	211.708178093E-3	36.789882519E-3	-1.240526177E+9	-1.282104646E+9	2.285286179E+9	751.221458802E+6	542.841482291E+6	94.333032101E+6	1.626963114E-9	-14.633109175E-9	352.048009961E-12	300.004200000E+0
2.390640517E+3	400.000000000E-12	-481.358466190E-3	-501.301692700E-3	914.616010000E-3	292.543970373E-3	211.254501456E-3	38.634197969E-3	-1.203396165E+9	-1.253254232E+9	2.286540025E+9	731.359925932E+6	528.136253640E+6	96.585494923E+6	4.087065948E-9	-7.807128939E-9	428.184838831E-12	300.004200000E+0
2.407443402E+3	410.000000000E-12	-477.512260803E-3	-497.136888900E-3	941.370426667E-3	292.972935563E-3	210.888338043E-3	38.937070663E-3	-1.164664051E+9	-1.212528997E+9	2.296025431E+9	714.568135520E+6	514.361800105E+6	94.968465033E+6	2.599965159E-9	2.401073491E-9	373.770062887E-12	300.004200000E+0
2.424245197E+3	420.000000000E-12	-467.187346191E-3	-498.221631667E-3	967.992823333E-3	290.773138386E-3	211.157178548E-3	38.906181970E-3	-1.112350824E+9	-1.186241980E+9	2.304744817E+9	692.316996158E+6	502.755187019E+6	92.633766596E+6	968.531012196E-12	-9.218775462E-9	375.623582099E-12	300.000200000E+0
2.441224838E+3	430.000000000E-12	-459.644281346E-3	-495.545085867E-3	997.380390000E-3	293.210273785E-3	210.611641120E-3	37.506288641E-3	-1.068940189E+9	-1.152430432E+9	2.319489279E+9	681.884357640E+6	489.794514232E+6	87.223927072E+6	1.325721070E-9	3.736158746E-9	340.279959665E-12	300.000200000E+0
2.458240261E+3	440.000000000E-12	-457.230402490E-3	-495.641837667E-3	1.024206937E+0	292.400548409E-3	211.500715029E-3	37.212315181E-3	-1.039160006E+9	-1.126458722E+9	2.327743038E+9	664.546700929E+6	480.683443247E+6	84.573443594E+6	4.142709969E-9	-103.357250201E-9	372.765086921E-12	300.000200000E+0
2.475027982E+3	450.000000000E-12	-453.798451643E-3	-496.820426967E-3	1.047922910E+0	291.959097486E-3	212.055245598E-3	38.801896585E-3	-1.008441004E+9	-1.104045393E+9	2.328717578E+9	648.797994413E+6	471.233879107E+6	86.226436855E+6	2.913794645E-9	-8.484719826E-9	421.656739930E-12	300.000200000E+0
2.491821475E+3	460.000000000E-12	-448.382243040E-3	-493.561199400E-3	1.074538370E+0	292.838547406E-3	210.339852239E-3	38.845507683E-3	-974.744006609E+6	-1.072959129E+9	2.335952978E+9	636.605537840E+6	457.260548345E+6	84.446755832E+6	1.846309980E-9	3.068211653E-9	375.721479170E-12	300.003400000E+0
2.508815944E+3	470.000000000E-12	-440.693664013E-3	-491.821310267E-3	1.103348300E+0	293.019902698E-3	211.260595552E-3	37.339929229E-3	-937.646093645E+6	-1.046428320E+9	2.347549574E+9	623.446601485E+6	449.490628833E+6	79.446657934E+6	1.300630450E-9	5.747492647E-9	347.102544158E-12	300.003400000E+0
2.525612225E+3	480.000000000E-12	-435.666960517E-3	-492.728268567E-3	1.127439867E+0	291.873366181E-3	212.523740773E-3	38.846817090E-3	-907.639501076E+6	-1.026517226E+9	2.348833056E+9	608.069512878E+6	442.757793276E+6	80.930868938E+6	1.989375344E-9	-11.025865247E-9	415.083009684E-12	300.003400000E+0
2.542411341E+3	490.000000000E-12	-433.278858207E-3	-491.373212533E-3	1.154476033E+0	291.403244115E-3	212.173196502E-3	38.987921034E-3	-884.242567769E+6	-1.002802475E+9	2.356073537E+9	594.700498193E+6	433.006523474E+6	79.567185783E+6	4.187425287E-9	7.379768625E-9	369.874920631E-12	300.003400000E+0
2.559212576E+3	500.000000000E-12	-423.893128027E-3	-487.261371667E-3	1.181780733E+0	290.807164713E-3	210.996789014E-3	38.841102639E-3	-847.786256055E+6	-974.522743333E+6	2.363561467E+9	581.614329426E+6	421.993578027E+6	77.682205278E+6	1.065447206E-9	2.432000733E-9	366.237314455E-12	299.999200000E+0
2.576218630E+3	510.000000000E-12	-419.880190668E-3	-486.302589767E-3	1.211271000E+0	293.580736266E-3	211.653885532E-3	37.469584799E-3	-823.294491505E+6	-953.534489739E+6	2.375041176E+9	575.648502483E+6	415.007618691E+6	73.469774116E+6	2.491940218E-9	10.429900690E-9	339.094933017E-12	299.999200000E+0
2.593014707E+3	520.000000000E-12	-413.253281157E-3	-486.936547133E-3	1.235163067E+0	289.926740350E-3	211.843654240E-3	39.151382766E-3	-794.717848378E+6	-936.416436795E+6	2.375313590E+9	557.551423750E+6	407.391642769E+6	75.291120704E+6	1.508999026E-9	-15.773931381E-9	418.548974415E-12	299.999200000E+0
2.609807536E+3	530.000000000E-12	-409.572183193E-3	-484.652668967E-3	1.262419200E+0	292.806939870E-3	212.096914090E-3	38.894976155E-3	-772.777704138E+6	-914.438998050E+6	2.381923019E+9	552.465924284E+6	400.182856774E+6	73.386747462E+6	2.716580786E-9	4.378517272E-9	366.889898787E-12	299.999200000E+0
2.626607540E+3	540.000000000E-12	-404.751014693E-3	-481.117941967E-3	1.288763933E+0	293.931158230E-3	212.041300492E-3	39.197265965E-3	-749.538916099E+6	-890.959151790E+6	2.386599877E+9	544.316959685E+6	392.669074985E+6	72.587529566E+6	2.074185957E-9	2.829072797E-9	379.582509850E-12	299.999300000E+0
2.643597389E+3	550.000000000E-12	-392.939654709E-3	-484.166582067E-3	1.318222333E+0	290.890296965E-3	213.482355040E-3	38.144886953E-3	-714.435735835E+6	-880.302876485E+6	2.396767879E+9	528.891449027E+6	388.149736436E+6	69.354339914E+6	846.642555434E-12	-3.280151042E-9	339.461749450E-12	299.999300000E+0
2.660401783E+3	560.000000000E-12	-394.747521793E-3	-483.510101400E-3	1.344610600E+0	294.106117645E-3	212.811836560E-3	39.318670686E-3	-704.906288916E+6	-863.410895357E+6	2.401090357E+9	525.189495795E+6	380.021136715E+6	70.211911940E+6	-5.531380094E-9	15.232741051E-9	378.956303812E-12	299.999300000E+0
2.677194742E+3	570.000000000E-12	-389.878658317E-3	-483.210170933E-3	1.371850333E+0	294.341328261E-3	212.724771525E-3	39.752858751E-3	-683.997646170E+6	-847.737141988E+6	2.406754971E+9	516.388295195E+6	373.201353553E+6	69.741857457E+6	2.053867406E-9	33.341061050E-9	367.110789141E-12	299.999300000E+0
2.693989596E+3	580.000000000E-12	-381.793194067E-3	-480.401214733E-3	1.400457333E+0	293.862156059E-3	211.421205122E-3	39.541226073E-3	-658.264127702E+6	-828.277956437E+6	2.414581609E+9	506.658889757E+6	364.519319175E+6	68.174527712E+6	1.236787362E-9	3.560041271E-9	349.564791834E-12	300.003400000E+0
2.711004962E+3	590.000000000E-12	-376.211461003E-3	-475.529214933E-3	1.430056900E+0	294.222118397E-3	211.427038270E-3	37.871411981E-3	-637.646544073E+6	-805.981720226E+6	2.423825254E+9	498.681556605E+6	358.350912322E+6	64.188833865E+6	1.791558264E-9	2.052545240E-9	337.842783734E-12	300.003400000E+0
2.727798937E+3	600.000000000E-12	-369.527154220E-3	-475.053276667E-3	1.454984100E+0	292.358512827E-3	212.412279290E-3	39.585631389E-3	-615.878590367E+6	-791.755461111E+6	2.424973500E+9	487.264188046E+6	354.020465483E+6	65.976052314E+6	1.496041448E-9	21.011128334E-9	401.168201804E-12	300.003400000E+0
2.744603314E+3	610.000000000E-12	-364.895478823E-3	-476.469596433E-3	1.482500867E+0	292.796143787E-3	213.047807275E-3	39.515463976E-3	-598.189309546E+6	-781.097699071E+6	2.430329290E+9	479.993678339E+6	349.258700451E+6	64.779449141E+6	2.159045949E-9	-7.060552451E-9	363.414790740E-12	300.003400000E+0
