[Main]
Experiment = "IvsV_400.0K"
Header length = 55    
Date = "20201124 23:43:36"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 4.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = -10.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 10.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 1
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
1.170147394E+3	-8.159999847E+0	-3.302000767E-6	103.394685161E-12	2.471228938E+6	77.380944478E+0	-517.273157267E-3	511.695601567E-3	295.734885537E-6	173.673037581E-6	156.654463103E+3	-154.965318825E+3	89.562330973E+0	52.596304439E+0	399.999300000E+0
1.176482805E+3	-8.149999619E+0	-3.297873867E-6	122.031576844E-12	2.471289063E+6	91.445371598E+0	-516.826213933E-3	510.963426300E-3	299.213242915E-6	179.895747557E-6	156.714972988E+3	-154.937225303E+3	90.729134895E+0	54.549007885E+0	399.999300000E+0
1.182814344E+3	-8.140000343E+0	-3.293990933E-6	132.522980007E-12	2.471166590E+6	99.419326669E+0	-516.209932900E-3	510.371716533E-3	307.209189418E-6	228.294226844E-6	156.712614985E+3	-154.940231125E+3	93.263520039E+0	69.306270559E+0	399.999300000E+0
1.189140399E+3	-8.130000114E+0	-3.290144100E-6	126.014325951E-12	2.471016426E+6	94.641286172E+0	-515.718237033E-3	509.764162933E-3	264.095622314E-6	202.227157839E-6	156.746398139E+3	-154.936728435E+3	80.268709907E+0	61.464529119E+0	399.999300000E+0
1.195476137E+3	-8.119999886E+0	-3.286282300E-6	103.066817965E-12	2.470877163E+6	77.493478498E+0	-515.193194033E-3	509.075709100E-3	262.224892962E-6	201.972548130E-6	156.770827033E+3	-154.909305600E+3	79.793781856E+0	61.459281246E+0	399.999300000E+0
1.201813356E+3	-8.109999657E+0	-3.282463000E-6	136.388137820E-12	2.470705582E+6	102.659171916E+0	-514.597261800E-3	508.552424767E-3	325.299297179E-6	187.533815339E-6	156.771686931E+3	-154.930131662E+3	99.102197703E+0	57.132042414E+0	400.000100000E+0
1.208334639E+3	-8.100000381E+0	-3.278716367E-6	119.681036822E-12	2.470479137E+6	90.178433128E+0	-514.074984733E-3	507.820550500E-3	226.631736856E-6	213.489050783E-6	156.791538896E+3	-154.883952654E+3	69.122092768E+0	65.113607555E+0	400.000100000E+0
1.214671802E+3	-8.090000153E+0	-3.275255233E-6	110.644719815E-12	2.470036555E+6	83.442810733E+0	-513.510433167E-3	507.212147300E-3	266.974731740E-6	206.872481556E-6	156.784859983E+3	-154.861869126E+3	81.512649464E+0	63.162247464E+0	400.000100000E+0
1.221010311E+3	-8.079999924E+0	-3.271820733E-6	141.294491518E-12	2.469572933E+6	106.649196345E+0	-513.151288600E-3	506.599282833E-3	327.115136355E-6	179.756524453E-6	156.839671371E+3	-154.837114904E+3	99.979541367E+0	54.940823200E+0	400.000100000E+0
1.227346755E+3	-8.069999695E+0	-3.268637933E-6	136.569783434E-12	2.468918204E+6	103.156002980E+0	-512.569437500E-3	505.991086833E-3	326.028213232E-6	208.489354496E-6	156.814382001E+3	-154.801815666E+3	99.744364436E+0	63.784780924E+0	400.000100000E+0
1.233681561E+3	-8.060000420E+0	-3.265620067E-6	148.172996128E-12	2.468137828E+6	111.988342006E+0	-512.037949967E-3	505.420769200E-3	307.936960291E-6	177.615248812E-6	156.796546908E+3	-154.770230119E+3	94.296627901E+0	54.389440653E+0	400.000100000E+0
1.240005219E+3	-8.050000191E+0	-3.262514167E-6	162.913364608E-12	2.467422294E+6	123.210520279E+0	-511.422992367E-3	504.821035200E-3	295.755208876E-6	188.674999513E-6	156.757324640E+3	-154.733745023E+3	90.652543948E+0	57.831166357E+0	400.000100000E+0
1.246333601E+3	-8.039999962E+0	-3.259063933E-6	155.266385849E-12	2.466966014E+6	117.529727825E+0	-510.916416033E-3	504.202131833E-3	231.386220863E-6	199.296701612E-6	156.767840854E+3	-154.707652917E+3	70.997754446E+0	61.151516414E+0	400.000100000E+0
1.252664802E+3	-8.029999733E+0	-3.255672067E-6	113.484598175E-12	2.466464548E+6	85.974794891E+0	-510.527177633E-3	503.531881500E-3	288.660764645E-6	212.002897953E-6	156.811609763E+3	-154.662960885E+3	88.663955931E+0	65.118013612E+0	400.000100000E+0
1.258992948E+3	-8.020000458E+0	-3.251983500E-6	191.365825869E-12	2.466187315E+6	145.124959081E+0	-510.010922600E-3	502.945882133E-3	306.382151024E-6	170.765397265E-6	156.830722727E+3	-154.658190035E+3	94.213931597E+0	52.511151199E+0	400.000100000E+0
1.265326406E+3	-8.010000229E+0	-3.247906667E-6	169.756282365E-12	2.466203943E+6	128.899520811E+0	-509.396511667E-3	502.293725033E-3	255.867220199E-6	167.982617927E-6	156.838408226E+3	-154.651526840E+3	78.779117277E+0	51.720272522E+0	399.996700000E+0
1.271850032E+3	-8.000000000E+0	-3.243798133E-6	186.204880364E-12	2.466244714E+6	141.570709108E+0	-508.980694433E-3	501.684509067E-3	284.502719400E-6	209.671893203E-6	156.908868404E+3	-154.659596080E+3	87.706665984E+0	64.637774789E+0	399.996700000E+0
1.278184611E+3	-7.989999771E+0	-3.239686033E-6	138.706707029E-12	2.466288304E+6	105.593790770E+0	-508.383021700E-3	501.042934000E-3	285.919386648E-6	204.318336003E-6	156.923546439E+3	-154.657867721E+3	88.255276501E+0	63.067326247E+0	399.996700000E+0
1.284509452E+3	-7.980000019E+0	-3.235224500E-6	166.527982530E-12	2.466598537E+6	126.964196180E+0	-507.828526167E-3	500.489351800E-3	282.817637564E-6	214.500607167E-6	156.968558493E+3	-154.700037602E+3	87.418241783E+0	66.301614360E+0	399.996700000E+0
1.290837279E+3	-7.969999790E+0	-3.230649667E-6	130.732507456E-12	2.466995995E+6	99.830252624E+0	-507.369087700E-3	499.819877633E-3	279.640967169E-6	191.985120077E-6	157.048624905E+3	-154.711878168E+3	86.558740817E+0	59.426164978E+0	399.996700000E+0
1.297169486E+3	-7.960000038E+0	-3.225993567E-6	132.288265003E-12	2.467456885E+6	101.182963817E+0	-506.790590400E-3	499.234338800E-3	245.430701072E-6	218.266920490E-6	157.095970567E+3	-154.753668438E+3	76.079104313E+0	67.658820757E+0	399.996700000E+0
1.303499868E+3	-7.949999809E+0	-3.221637567E-6	160.533739785E-12	2.467689070E+6	122.964593863E+0	-506.263723233E-3	498.587445400E-3	238.414374841E-6	185.977230609E-6	157.144841019E+3	-154.762115565E+3	74.004095714E+0	57.727545933E+0	399.996700000E+0
1.309835636E+3	-7.940000057E+0	-3.217471933E-6	146.001873709E-12	2.467776012E+6	111.982304477E+0	-505.792222200E-3	498.053810300E-3	253.574034156E-6	224.283934413E-6	157.201751151E+3	-154.796629347E+3	78.811576110E+0	69.708124596E+0	399.996700000E+0
1.316170372E+3	-7.929999828E+0	-3.213569433E-6	143.974778283E-12	2.467660959E+6	110.556484545E+0	-505.171818300E-3	497.397239333E-3	286.231739358E-6	219.669377782E-6	157.199596517E+3	-154.780299493E+3	89.069723028E+0	68.356817034E+0	399.996700000E+0
1.322500278E+3	-7.920000076E+0	-3.209905900E-6	162.074344371E-12	2.467362073E+6	124.581873364E+0	-504.693405900E-3	496.823940467E-3	258.662742744E-6	155.204974619E-6	157.229969234E+3	-154.778350501E+3	80.582655941E+0	48.351876801E+0	399.996700000E+0
1.328835001E+3	-7.909999847E+0	-3.206498500E-6	134.431561873E-12	2.466865289E+6	103.422644255E+0	-504.178221433E-3	496.252353967E-3	294.193219067E-6	196.344817908E-6	157.236381503E+3	-154.764567632E+3	91.749058690E+0	61.233403948E+0	400.007800000E+0
1.335356162E+3	-7.900000095E+0	-3.202911633E-6	166.529997988E-12	2.466505792E+6	128.241816081E+0	-503.628369200E-3	495.523925433E-3	293.578616906E-6	213.933440549E-6	157.240794269E+3	-154.710457908E+3	91.659917761E+0	66.793425807E+0	400.007800000E+0
1.341691573E+3	-7.889999866E+0	-3.199200067E-6	113.916767357E-12	2.466241467E+6	87.817657420E+0	-503.018345000E-3	494.853904933E-3	256.700132406E-6	186.383330073E-6	157.232537671E+3	-154.680512197E+3	80.238849418E+0	58.259354273E+0	400.007800000E+0
1.348022671E+3	-7.880000114E+0	-3.195117033E-6	111.760668960E-12	2.466263374E+6	86.266400140E+0	-502.562053400E-3	494.267919100E-3	285.060874279E-6	165.024966111E-6	157.290655759E+3	-154.694777670E+3	89.217662860E+0	51.649114693E+0	400.007800000E+0
1.354352299E+3	-7.869999886E+0	-3.190796033E-6	134.668042271E-12	2.466469120E+6	104.097712386E+0	-502.068834967E-3	493.564794800E-3	233.441295854E-6	232.054946028E-6	157.349084593E+3	-154.683906349E+3	73.160833038E+0	72.726349038E+0	400.007800000E+0
1.360689425E+3	-7.860000134E+0	-3.186408733E-6	142.319439953E-12	2.466726899E+6	110.175190992E+0	-501.556096233E-3	492.950187200E-3	325.065400633E-6	191.890622350E-6	157.404820978E+3	-154.704003301E+3	102.016228249E+0	60.221596917E+0	400.007800000E+0
1.367030540E+3	-7.849999905E+0	-3.182180633E-6	114.381841859E-12	2.466861819E+6	88.670075948E+0	-500.983717433E-3	492.335383433E-3	348.031982765E-6	207.457954244E-6	157.434091637E+3	-154.716353395E+3	109.369021708E+0	65.193644909E+0	400.007800000E+0
1.373372800E+3	-7.840000153E+0	-3.178077333E-6	112.574981398E-12	2.466900371E+6	87.383419044E+0	-500.354697633E-3	491.740972500E-3	310.438464043E-6	225.897067167E-6	157.439434335E+3	-154.729077025E+3	97.681217756E+0	71.079789279E+0	400.007800000E+0
1.379697283E+3	-7.829999924E+0	-3.174138833E-6	116.712462276E-12	2.466810790E+6	90.704148877E+0	-499.813134300E-3	491.179321467E-3	346.877265377E-6	171.115282290E-6	157.464169195E+3	-154.744120298E+3	109.282323046E+0	53.909199085E+0	400.007800000E+0
1.386040231E+3	-7.820000172E+0	-3.170277033E-6	104.069102816E-12	2.466661459E+6	80.971865317E+0	-499.298027467E-3	490.610316467E-3	277.765737638E-6	220.971976342E-6	157.493500479E+3	-154.753137126E+3	87.615604162E+0	69.701156719E+0	400.007800000E+0
1.392382693E+3	-7.809999943E+0	-3.166508933E-6	134.909147803E-12	2.466438626E+6	105.082644688E+0	-498.766997033E-3	489.895378500E-3	234.793763581E-6	193.751283488E-6	157.513213300E+3	-154.711509999E+3	74.149092431E+0	61.187663628E+0	399.984100000E+0
1.398920846E+3	-7.800000191E+0	-3.162952267E-6	137.564262935E-12	2.466050554E+6	107.254361835E+0	-498.224172100E-3	489.232164667E-3	242.808161927E-6	186.061505416E-6	157.518713561E+3	-154.675797616E+3	76.766306114E+0	58.825265046E+0	399.984100000E+0
1.405266037E+3	-7.789999962E+0	-3.159631800E-6	152.420787794E-12	2.465477136E+6	118.934733913E+0	-497.740359333E-3	488.539466800E-3	266.405884676E-6	250.425270912E-6	157.531127308E+3	-154.619113151E+3	84.315484062E+0	79.257738485E+0	399.984100000E+0
1.411607862E+3	-7.780000210E+0	-3.156804900E-6	172.878340719E-12	2.464517275E+6	134.966103598E+0	-497.182859633E-3	487.960720567E-3	294.399943401E-6	232.648344374E-6	157.495592975E+3	-154.574240735E+3	93.258833766E+0	73.697409800E+0	399.984100000E+0
1.417945148E+3	-7.769999981E+0	-3.154144900E-6	121.250766084E-12	2.463425184E+6	94.698309758E+0	-496.640958000E-3	487.326915467E-3	328.143893244E-6	190.214991142E-6	157.456608287E+3	-154.503655005E+3	104.035769962E+0	60.306357879E+0	399.984100000E+0
1.424286519E+3	-7.760000229E+0	-3.151223567E-6	133.844913686E-12	2.462535604E+6	104.593615269E+0	-496.134937667E-3	486.744967100E-3	252.592232582E-6	222.475470699E-6	157.441999011E+3	-154.462213424E+3	80.156874699E+0	70.599710237E+0	399.984100000E+0
1.430627605E+3	-7.750000000E+0	-3.147690600E-6	134.461787932E-12	2.462122548E+6	105.175966118E+0	-495.569122533E-3	486.146652133E-3	252.630166835E-6	187.180577904E-6	157.438956209E+3	-154.445501134E+3	80.258894198E+0	59.466002759E+0	399.984100000E+0
1.436969588E+3	-7.739999771E+0	-3.143907800E-6	133.150006151E-12	2.461904185E+6	104.265957615E+0	-495.044101167E-3	485.453040167E-3	328.901575567E-6	166.235476503E-6	157.461392846E+3	-154.410711461E+3	104.615528346E+0	52.875429904E+0	399.984100000E+0
1.443310905E+3	-7.730000019E+0	-3.139856033E-6	148.059047711E-12	2.461896322E+6	116.090043965E+0	-494.472489167E-3	484.929252800E-3	286.033804592E-6	194.229207043E-6	157.482535478E+3	-154.443148874E+3	91.097745105E+0	61.859271566E+0	399.984100000E+0
1.449654080E+3	-7.719999790E+0	-3.135761300E-6	93.657538312E-12	2.461922019E+6	73.531603250E+0	-493.803250267E-3	484.340560500E-3	269.414076979E-6	183.871366782E-6	157.474757491E+3	-154.457088459E+3	85.916640715E+0	58.636914354E+0	399.984100000E+0
1.456193440E+3	-7.710000038E+0	-3.131920533E-6	150.064752307E-12	2.461748297E+6	117.953710653E+0	-493.392581433E-3	483.603311367E-3	306.451290839E-6	212.942393765E-6	157.536749794E+3	-154.411105333E+3	97.847722373E+0	67.990995141E+0	399.995800000E+0
1.462717093E+3	-7.699999809E+0	-3.127858467E-6	134.038783202E-12	2.461748155E+6	105.493816538E+0	-492.889130467E-3	483.143080800E-3	232.373455987E-6	175.584202371E-6	157.580381504E+3	-154.464495740E+3	74.291550741E+0	56.135597004E+0	399.995800000E+0
1.469062470E+3	-7.690000057E+0	-3.123994767E-6	110.824086556E-12	2.461591850E+6	87.325264167E+0	-492.347425733E-3	482.478082267E-3	282.702662103E-6	199.633088743E-6	157.601872765E+3	-154.442666619E+3	90.493961488E+0	63.903144421E+0	399.995800000E+0
1.475403537E+3	-7.679999828E+0	-3.120017067E-6	113.186734124E-12	2.461524942E+6	89.298219583E+0	-491.855779100E-3	481.851948600E-3	321.840170911E-6	209.321415517E-6	157.645220712E+3	-154.438882321E+3	103.153336675E+0	67.089830294E+0	399.995800000E+0
1.481752021E+3	-7.670000076E+0	-3.116272400E-6	148.308764593E-12	2.461273949E+6	117.136261487E+0	-491.285414167E-3	481.293295900E-3	265.805357538E-6	200.046697572E-6	157.651627042E+3	-154.445194169E+3	85.295931619E+0	64.194226914E+0	399.995800000E+0
1.488095552E+3	-7.659999847E+0	-3.112671167E-6	121.978823299E-12	2.460908794E+6	96.437671339E+0	-490.779835300E-3	480.678178133E-3	248.223265869E-6	220.163419049E-6	157.671597487E+3	-154.426263616E+3	79.746061366E+0	70.731345285E+0	399.995800000E+0
1.494432850E+3	-7.650000095E+0	-3.108898200E-6	130.922562003E-12	2.460678865E+6	103.624615731E+0	-490.202235400E-3	479.968598300E-3	243.683562587E-6	191.762937714E-6	157.677158873E+3	-154.385434139E+3	78.382612395E+0	61.681961061E+0	399.995800000E+0
1.500773249E+3	-7.639999866E+0	-3.105123300E-6	143.605578126E-12	2.460449756E+6	113.790750174E+0	-489.516758400E-3	479.362061700E-3	294.896859382E-6	203.755500635E-6	157.648090303E+3	-154.377786447E+3	94.971062625E+0	65.619133590E+0	399.995800000E+0
1.507111330E+3	-7.630000114E+0	-3.101351633E-6	120.573767186E-12	2.460217678E+6	95.647881511E+0	-489.081839100E-3	478.757156167E-3	292.992950752E-6	204.282702297E-6	157.699576483E+3	-154.370485120E+3	94.472663984E+0	65.868926342E+0	399.995800000E+0
1.513452456E+3	-7.619999886E+0	-3.097425267E-6	151.816798247E-12	2.460107744E+6	120.579400279E+0	-488.590122800E-3	478.161416233E-3	269.511783313E-6	184.100910839E-6	157.740730037E+3	-154.373834739E+3	87.011553180E+0	59.436756335E+0	399.995800000E+0
1.519789665E+3	-7.610000134E+0	-3.093572000E-6	139.015255923E-12	2.459939556E+6	110.541835456E+0	-487.910926267E-3	477.525045733E-3	302.763588412E-6	183.793502811E-6	157.717656569E+3	-154.360411115E+3	97.868608977E+0	59.411419166E+0	399.990400000E+0
1.526310223E+3	-7.599999905E+0	-3.090255333E-6	124.379656096E-12	2.459343674E+6	98.986099005E+0	-487.423952900E-3	476.859833167E-3	285.798131174E-6	212.539450238E-6	157.729346065E+3	-154.310819570E+3	92.483662463E+0	68.777310388E+0	399.990400000E+0
1.532659695E+3	-7.590000153E+0	-3.087415467E-6	185.153381586E-12	2.458366953E+6	147.429122964E+0	-486.835901700E-3	476.218015100E-3	325.433298747E-6	254.896749143E-6	157.683961539E+3	-154.244875768E+3	105.406383514E+0	82.559911970E+0	399.990400000E+0
1.539001004E+3	-7.579999924E+0	-3.084644100E-6	120.504499844E-12	2.457333708E+6	95.998034074E+0	-486.346650500E-3	475.671286800E-3	276.360163958E-6	216.132869358E-6	157.667022429E+3	-154.206213547E+3	89.592236575E+0	70.067360237E+0	399.990400000E+0
1.545342257E+3	-7.570000172E+0	-3.081838033E-6	177.446346108E-12	2.456326416E+6	141.430582232E+0	-485.794978067E-3	474.990783867E-3	314.392209649E-6	224.853699829E-6	157.631573370E+3	-154.125810224E+3	102.014514147E+0	72.960907548E+0	399.990400000E+0
1.551685614E+3	-7.559999943E+0	-3.078627100E-6	161.512751712E-12	2.455640030E+6	128.829236378E+0	-485.158213633E-3	474.403249900E-3	261.873969081E-6	192.113453175E-6	157.589145380E+3	-154.095716854E+3	85.061932015E+0	62.402313413E+0	399.990400000E+0
1.558026119E+3	-7.550000191E+0	-3.075101367E-6	143.492276215E-12	2.455203680E+6	114.566228087E+0	-484.696018200E-3	473.773294067E-3	315.754537921E-6	198.628953151E-6	157.619525475E+3	-154.067537156E+3	102.681017720E+0	64.592652231E+0	399.990400000E+0
1.564371791E+3	-7.539999962E+0	-3.071024667E-6	152.132730916E-12	2.455206578E+6	121.626272066E+0	-484.154598833E-3	473.042949367E-3	283.745719157E-6	180.154199416E-6	157.652461762E+3	-154.034239614E+3	92.394477399E+0	58.662569979E+0	399.990400000E+0
1.570707839E+3	-7.530000210E+0	-3.066879267E-6	109.527176074E-12	2.455264637E+6	87.684639283E+0	-483.678812000E-3	472.529898533E-3	328.459088835E-6	183.064592319E-6	157.710418293E+3	-154.075155051E+3	107.098799879E+0	59.690837624E+0	399.990400000E+0
1.577048789E+3	-7.519999981E+0	-3.062702000E-6	117.250983379E-12	2.455348245E+6	93.999349684E+0	-482.991570733E-3	471.920779267E-3	275.809915853E-6	200.267432331E-6	157.701131463E+3	-154.086417571E+3	90.054440769E+0	65.389134278E+0	399.990400000E+0
1.583391385E+3	-7.510000229E+0	-3.058352933E-6	132.684207239E-12	2.455570169E+6	106.532956880E+0	-482.452790833E-3	471.302631367E-3	223.618276360E-6	197.060617185E-6	157.749220365E+3	-154.103415021E+3	73.117223955E+0	64.433576333E+0	399.998900000E+0
1.589937111E+3	-7.500000000E+0	-3.053970367E-6	172.084679102E-12	2.455819507E+6	138.380161246E+0	-481.987601200E-3	470.556893100E-3	287.185214043E-6	226.836102838E-6	157.823273749E+3	-154.080372958E+3	94.036673433E+0	74.275803496E+0	399.998900000E+0
1.596279369E+3	-7.489999771E+0	-3.049620033E-6	138.065822217E-12	2.456043602E+6	111.192763554E+0	-481.412091067E-3	469.987924133E-3	284.076013898E-6	173.913453008E-6	157.859695898E+3	-154.113600710E+3	93.151281403E+0	57.027908758E+0	399.998900000E+0
1.602619561E+3	-7.480000019E+0	-3.045444933E-6	123.806003234E-12	2.456127161E+6	99.848558728E+0	-481.009976033E-3	469.365525633E-3	305.834219829E-6	179.141361879E-6	157.944072726E+3	-154.120509780E+3	100.423493619E+0	58.822722394E+0	399.998900000E+0
1.608958295E+3	-7.469999790E+0	-3.041219267E-6	167.868161187E-12	2.456251633E+6	135.579321613E+0	-480.406445633E-3	468.747971267E-3	327.005231866E-6	186.871516080E-6	157.965080288E+3	-154.131593340E+3	107.524385187E+0	61.446248920E+0	399.998900000E+0
1.615299339E+3	-7.460000038E+0	-3.037276000E-6	199.052410357E-12	2.456148219E+6	160.967334939E+0	-479.908693233E-3	468.090749467E-3	297.697264558E-6	174.502703037E-6	158.006283668E+3	-154.115315653E+3	98.014557965E+0	57.453686473E+0	399.998900000E+0
1.621636376E+3	-7.449999809E+0	-3.033660667E-6	142.659066292E-12	2.455778885E+6	115.483951978E+0	-479.318544000E-3	467.483780400E-3	304.976191075E-6	200.483419268E-6	158.000052302E+3	-154.098902866E+3	100.530752970E+0	66.086303412E+0	399.998900000E+0
1.627978796E+3	-7.440000057E+0	-3.030095600E-6	142.270892654E-12	2.455368094E+6	115.285937015E+0	-478.688449233E-3	466.833232100E-3	252.568838158E-6	182.100601807E-6	157.978002157E+3	-154.065512685E+3	83.353422301E+0	60.097312377E+0	399.998900000E+0
1.634318486E+3	-7.429999828E+0	-3.026370667E-6	171.711733845E-12	2.455085859E+6	139.297890460E+0	-478.239993700E-3	466.250624667E-3	275.484055130E-6	219.718343536E-6	158.024262846E+3	-154.062630134E+3	91.027863231E+0	72.601266579E+0	399.998900000E+0
1.640660712E+3	-7.420000076E+0	-3.022580800E-6	119.552441242E-12	2.454855823E+6	97.097158327E+0	-477.680673100E-3	465.670911733E-3	260.319970927E-6	185.216516456E-6	158.037354403E+3	-154.064007729E+3	86.125066012E+0	61.277606361E+0	399.998900000E+0
1.647005064E+3	-7.409999847E+0	-3.018335467E-6	118.983259713E-12	2.454995453E+6	96.776307620E+0	-477.074054167E-3	465.076744200E-3	263.100050509E-6	241.986738369E-6	158.058658302E+3	-154.083848312E+3	87.167266003E+0	80.172247599E+0	400.003900000E+0
1.653513789E+3	-7.400000095E+0	-3.013440267E-6	130.796217739E-12	2.455665101E+6	106.586385910E+0	-476.576240800E-3	464.425930400E-3	272.333126085E-6	224.930661593E-6	158.150219890E+3	-154.118180319E+3	90.372830382E+0	74.642482242E+0	400.003900000E+0
1.659856702E+3	-7.389999866E+0	-3.008410800E-6	138.816773308E-12	2.456446396E+6	113.347539657E+0	-475.924648567E-3	463.675781633E-3	221.105975479E-6	225.699161986E-6	158.198025538E+3	-154.126484865E+3	73.495938613E+0	75.022720297E+0	400.003900000E+0
1.666192343E+3	-7.380000114E+0	-3.003441167E-6	167.139026032E-12	2.457181514E+6	136.740126514E+0	-475.412672767E-3	463.068629600E-3	272.311952030E-6	180.287552687E-6	158.289324273E+3	-154.179357578E+3	90.666650991E+0	60.026996596E+0	400.003900000E+0
1.672533080E+3	-7.369999886E+0	-2.998937300E-6	182.250519133E-12	2.457537170E+6	149.348712639E+0	-474.919353300E-3	462.535973567E-3	281.739377686E-6	189.412014924E-6	158.362548393E+3	-154.233292429E+3	93.946404844E+0	63.159711583E+0	400.003900000E+0
1.678865761E+3	-7.360000134E+0	-2.994487133E-6	94.156411811E-12	2.457849978E+6	77.282794800E+0	-474.274043500E-3	461.910039767E-3	267.287655287E-6	189.488518293E-6	158.382394842E+3	-154.253472865E+3	89.259911092E+0	63.279122553E+0	400.003900000E+0
1.685198162E+3	-7.349999905E+0	-2.990732133E-6	131.257245011E-12	2.457592180E+6	107.858799980E+0	-473.856030767E-3	461.176276100E-3	301.463442297E-6	203.789692900E-6	158.441481765E+3	-154.201799272E+3	100.799211985E+0	68.140403023E+0	400.003900000E+0
1.691540707E+3	-7.340000153E+0	-2.987267867E-6	134.428992494E-12	2.457094737E+6	110.570857611E+0	-473.333347067E-3	460.614421767E-3	280.464996302E-6	184.859277556E-6	158.450252268E+3	-154.192540584E+3	93.886791818E+0	61.882390802E+0	400.003900000E+0
1.697878982E+3	-7.329999924E+0	-2.983728533E-6	148.597984238E-12	2.456657783E+6	122.348394110E+0	-472.615306167E-3	460.078679033E-3	274.976503714E-6	220.174782130E-6	158.397555571E+3	-154.195890777E+3	92.158686905E+0	73.791827799E+0	400.003900000E+0
1.704214002E+3	-7.320000172E+0	-2.980051267E-6	115.392862187E-12	2.456333639E+6	95.113588225E+0	-472.124521567E-3	459.311798667E-3	257.137025447E-6	176.305061163E-6	158.428321971E+3	-154.128824495E+3	86.286108002E+0	59.161754408E+0	400.003900000E+0
1.710555498E+3	-7.309999943E+0	-2.976394800E-6	112.114288978E-12	2.455991370E+6	92.511828805E+0	-471.623117567E-3	458.702483533E-3	309.445316598E-6	179.910895695E-6	158.454489158E+3	-154.113454147E+3	103.966488786E+0	60.445911172E+0	400.002200000E+0
1.717079983E+3	-7.300000191E+0	-2.972293633E-6	133.795645343E-12	2.456015822E+6	110.555773553E+0	-471.040324167E-3	458.143608933E-3	256.721586592E-6	180.427684957E-6	158.477049133E+3	-154.138071621E+3	86.371542741E+0	60.703183203E+0	400.002200000E+0
1.723413901E+3	-7.289999962E+0	-2.967876500E-6	138.904767675E-12	2.456301656E+6	114.961660591E+0	-470.423237467E-3	457.536061000E-3	294.860783208E-6	209.496285573E-6	158.504990847E+3	-154.162769576E+3	99.350759106E+0	70.587939078E+0	400.002200000E+0
1.729758487E+3	-7.280000210E+0	-2.963735800E-6	148.849472680E-12	2.456359372E+6	123.367203414E+0	-469.850400967E-3	456.862176300E-3	275.337265506E-6	223.041840667E-6	158.533159726E+3	-154.150776969E+3	92.902095223E+0	75.256991756E+0	400.002200000E+0
1.736102735E+3	-7.269999981E+0	-2.959550867E-6	151.282501970E-12	2.456453803E+6	125.565835493E+0	-469.246579933E-3	456.131808167E-3	295.615230661E-6	195.856213799E-6	158.553307942E+3	-154.121969419E+3	99.885166358E+0	66.177681217E+0	400.002200000E+0
1.742437665E+3	-7.260000229E+0	-2.955529200E-6	129.401913326E-12	2.456412959E+6	107.549110620E+0	-468.800694333E-3	455.693216667E-3	292.074470425E-6	187.875550260E-6	158.618190723E+3	-154.183290311E+3	98.823070476E+0	63.567482351E+0	400.002200000E+0
1.748782246E+3	-7.250000000E+0	-2.951438267E-6	130.868434416E-12	2.456429491E+6	108.919466624E+0	-468.180444033E-3	454.934376767E-3	292.735028182E-6	219.987756850E-6	158.627896548E+3	-154.139892372E+3	99.183856050E+0	74.535781193E+0	400.002200000E+0
1.755123115E+3	-7.239999771E+0	-2.947651567E-6	134.686528352E-12	2.456192534E+6	112.230376589E+0	-467.691012000E-3	454.421425233E-3	344.341893370E-6	210.642192236E-6	158.665636498E+3	-154.163887744E+3	116.819062763E+0	71.461021587E+0	400.002200000E+0
