[Main]
Experiment = "VvsI_400.0K"
Header length = 61    
Date = "20201125 17:49:30"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 4.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration3]
Voltage meter = "Keithley 6430"
Auto-range = "Manual"
GPIB = "GPIB0::9::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Current]
Operating mode = "Linear"
Current source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial current (A) = -1.000000E-9
Final current (A) = 1.000000E-9
Current step (A) = 1.000000E-11
Number of measurement sequences = 1.000000E+0
Samples/sequence = 3.000000E+1
Pre-measuement delay (s) = 1.000000E+0
Output limit (V) = 10.000000
Auto-range = 1
Manual range (A) = 0.000010
Check output compliance = "Abort"
Inital delay (s) = 1.000000
Time (s)	Current (A)	Voltage 1 (V)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 1 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 1 (Ohms)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 1 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	dI/dV 1 (A/V)	dI/dV 2 (A/V)	dI/dV 3 (A/V)	Temperature (K)
1.199312754E+3	-290.000000000E-12	-1.939316481E-3	-1.180407808E-3	1.801651700E-3	281.668841419E-6	155.905868038E-6	10.903453838E-6	6.687298211E+6	4.070371751E+6	-6.212592069E+6	971.271866963E+3	537.606441510E+3	37.598116683E+3	487.444945531E-9	1.855295142E-6	1.722109010E-6	399.999200000E+0
1.216321301E+3	-280.000000000E-12	-1.966999069E-3	-1.175834046E-3	1.833322333E-3	262.370635206E-6	154.562399783E-6	23.021941891E-6	7.024996674E+6	4.199407306E+6	-6.547579762E+6	937.037982880E+3	552.008570653E+3	82.221221040E+3	-361.237910300E-9	2.186383988E-6	315.749921852E-9	399.999200000E+0
1.233151881E+3	-270.000000000E-12	-1.944952117E-3	-1.185017843E-3	1.842249367E-3	244.248140547E-6	166.359706159E-6	14.876258620E-6	7.203526358E+6	4.388954975E+6	-6.823145802E+6	904.622742768E+3	616.147059847E+3	55.097254147E+3	453.577437825E-9	-1.088874163E-6	1.120192972E-6	399.999200000E+0
1.249976583E+3	-260.000000000E-12	-1.934868172E-3	-1.181007062E-3	1.860947833E-3	332.939502278E-6	201.609489987E-6	15.166055776E-6	7.441800660E+6	4.542334854E+6	-7.157491667E+6	1.280536547E+6	775.421115335E+3	58.330983754E+3	991.675381014E-9	2.493279780E-6	534.803210245E-9	399.999200000E+0
1.266795644E+3	-250.000000000E-12	-1.935251034E-3	-1.175579850E-3	1.878525100E-3	306.463666849E-6	156.912686087E-6	12.481385078E-6	7.741004136E+6	4.702319400E+6	-7.514100400E+6	1.225854667E+6	627.650744349E+3	49.925540313E+3	-26.119048884E-6	1.842566681E-6	568.916668879E-9	399.991900000E+0
1.283930614E+3	-240.000000000E-12	-1.939682320E-3	-1.174727381E-3	1.898074067E-3	289.979934260E-6	186.117420993E-6	8.206589148E-6	8.082009665E+6	4.894697419E+6	-7.908641944E+6	1.208249726E+6	775.489254137E+3	34.194121450E+3	-2.256681413E-6	11.730627260E-6	511.535989115E-9	399.991900000E+0
1.300754727E+3	-230.000000000E-12	-1.926443131E-3	-1.166106387E-3	1.909864367E-3	329.205906761E-6	143.263910375E-6	9.601515116E-6	8.375839701E+6	5.070027770E+6	-8.303758116E+6	1.431330029E+6	622.886566849E+3	41.745717894E+3	755.333314114E-9	1.159959116E-6	848.154839147E-9	399.991900000E+0
1.317569530E+3	-220.000000000E-12	-1.927847763E-3	-1.162930158E-3	1.928663933E-3	320.464324760E-6	177.103984190E-6	12.663569317E-6	8.762944379E+6	5.286046174E+6	-8.766654242E+6	1.456656022E+6	805.018109955E+3	57.561678716E+3	-7.119302422E-6	3.148387766E-6	531.927154349E-9	399.991900000E+0
1.334386815E+3	-210.000000000E-12	-1.908647376E-3	-1.154200750E-3	1.944289700E-3	263.034709041E-6	176.440452506E-6	11.505091479E-6	9.088797029E+6	5.496194046E+6	-9.258522381E+6	1.252546234E+6	840.192630982E+3	54.786149900E+3	520.822826456E-9	1.145552972E-6	639.968598874E-9	400.001300000E+0
1.351397733E+3	-200.000000000E-12	-1.900459030E-3	-1.167630525E-3	1.972981933E-3	270.219648613E-6	161.767253890E-6	13.070471914E-6	9.502295152E+6	5.838152625E+6	-9.864909667E+6	1.351098243E+6	808.836269451E+3	65.352359572E+3	1.221247906E-6	-744.614096410E-9	348.526372410E-9	400.001300000E+0
1.368223315E+3	-190.000000000E-12	-1.904178650E-3	-1.160335034E-3	1.996360000E-3	316.812323889E-6	166.550373788E-6	5.757368143E-6	10.021992895E+6	6.107026496E+6	-10.507157895E+6	1.667433284E+6	876.580914673E+3	30.301937593E+3	-2.688446910E-6	1.370709724E-6	427.751368091E-9	400.001300000E+0
1.385029538E+3	-180.000000000E-12	-1.876953603E-3	-1.158846762E-3	2.011006700E-3	255.657997669E-6	188.278192271E-6	8.055846920E-6	10.427520017E+6	6.438037569E+6	-11.172259444E+6	1.420322209E+6	1.045989957E+6	44.754705110E+3	367.308824113E-9	6.719201866E-6	682.747649641E-9	400.001300000E+0
1.401841013E+3	-170.000000000E-12	-1.877647097E-3	-1.161732382E-3	2.026402767E-3	317.616151945E-6	188.315293798E-6	9.378819180E-6	11.044982925E+6	6.833719892E+6	-11.920016275E+6	1.868330306E+6	1.107737022E+6	55.169524591E+3	-14.419728496E-6	-3.465460563E-6	649.516543186E-9	399.999700000E+0
1.418872987E+3	-160.000000000E-12	-1.902009378E-3	-1.144182659E-3	2.061124800E-3	329.092887532E-6	158.479813001E-6	19.026632006E-6	11.887558612E+6	7.151141617E+6	-12.882030000E+6	2.056830547E+6	990.498831256E+3	118.916450035E+3	-410.470601535E-9	569.809567705E-9	288.001566729E-9	399.999700000E+0
1.435695290E+3	-150.000000000E-12	-1.890411577E-3	-1.134364337E-3	2.086731300E-3	256.372411752E-6	155.307365577E-6	13.029088766E-6	12.602743849E+6	7.562428915E+6	-13.911542000E+6	1.709149412E+6	1.035382437E+6	86.860591775E+3	862.232442806E-9	1.018504021E-6	390.525843048E-9	399.999700000E+0
1.452515282E+3	-140.000000000E-12	-1.893182501E-3	-1.147939512E-3	2.106915133E-3	275.748239957E-6	175.070175887E-6	9.790289294E-6	13.522732152E+6	8.199567943E+6	-15.049393810E+6	1.969630285E+6	1.250501256E+6	69.930637816E+3	-3.608904467E-6	-736.638766858E-9	495.446025284E-9	399.999700000E+0
1.469321982E+3	-130.000000000E-12	-1.874091066E-3	-1.139481910E-3	2.114174967E-3	281.283010729E-6	177.694046695E-6	16.078553890E-6	14.416085121E+6	8.765245462E+6	-16.262884359E+6	2.163715467E+6	1.366877282E+6	123.681183772E+3	523.795076211E-9	1.182368250E-6	1.377442090E-6	399.990200000E+0
1.486356811E+3	-120.000000000E-12	-1.870535252E-3	-1.149900159E-3	2.137842833E-3	319.490904114E-6	191.798603213E-6	18.564035577E-6	15.587793767E+6	9.582501325E+6	-17.815356944E+6	2.662424201E+6	1.598321693E+6	154.700296475E+3	2.812295845E-6	-959.854200451E-9	422.513788033E-9	399.990200000E+0
1.503182274E+3	-110.000000000E-12	-1.857915709E-3	-1.130498699E-3	2.156757367E-3	272.133238653E-6	156.703740694E-6	18.665085180E-6	16.890142806E+6	10.277260897E+6	-19.606885152E+6	2.473938533E+6	1.424579461E+6	169.682592549E+3	792.421701472E-9	515.425118944E-9	528.693984872E-9	399.990200000E+0
1.519995400E+3	-100.000000000E-12	-1.869313646E-3	-1.136487463E-3	2.061826733E-3	311.811318497E-6	173.035481472E-6	22.953666208E-6	18.693136460E+6	11.364874633E+6	-20.618267333E+6	3.118113185E+6	1.730354815E+6	229.536662085E+3	-877.351726681E-9	-1.669793448E-6	-105.340074630E-9	399.990200000E+0
1.537698620E+3	-90.000000000E-12	-1.864609202E-3	-1.127522157E-3	2.101006467E-3	265.630199838E-6	179.151407027E-6	25.814190414E-6	20.717880019E+6	12.528023963E+6	-23.344516296E+6	2.951446665E+6	1.990571189E+6	286.824337935E+3	2.125649554E-6	1.115410817E-6	255.233998530E-9	400.003200000E+0
1.555495655E+3	-80.000000000E-12	-1.845516877E-3	-1.133983321E-3	2.132285300E-3	277.953344273E-6	131.592648934E-6	19.767357871E-6	23.068960958E+6	14.174791512E+6	-26.653566250E+6	3.474416803E+6	1.644908112E+6	247.091973382E+3	523.770677484E-9	-1.547708669E-6	319.705018836E-9	400.003200000E+0
1.573083953E+3	-70.000000000E-12	-1.866031066E-3	-1.124708715E-3	2.165750533E-3	290.786448338E-6	138.654386496E-6	23.030948737E-6	26.657586662E+6	16.067267357E+6	-30.939293333E+6	4.154092119E+6	1.980776950E+6	329.013553379E+3	-487.467463375E-9	1.078212918E-6	298.817578841E-9	400.003200000E+0
1.590872122E+3	-60.000000000E-12	-1.848125348E-3	-1.122531554E-3	2.209825567E-3	258.530377872E-6	150.999248739E-6	26.247449490E-6	30.802089133E+6	18.708859239E+6	-36.830426111E+6	4.308839631E+6	2.516654146E+6	437.457491502E+3	558.480805620E-9	4.593138280E-6	226.885818199E-9	400.003200000E+0
1.608460557E+3	-50.000000000E-12	-1.839609124E-3	-1.129863885E-3	2.229260533E-3	268.529654184E-6	185.270761908E-6	21.023959930E-6	36.792182480E+6	22.597277700E+6	-44.585210667E+6	5.370593084E+6	3.705415238E+6	420.479198607E+3	1.174229330E-6	-1.363822835E-6	514.536514084E-9	399.997700000E+0
1.626263321E+3	-40.000000000E-12	-1.818547478E-3	-1.111151890E-3	2.263226933E-3	252.970508009E-6	180.827093248E-6	25.871754574E-6	45.463686950E+6	27.778797242E+6	-56.580673333E+6	6.324262700E+6	4.520677331E+6	646.793864358E+3	474.796699175E-9	534.416551505E-9	294.408592020E-9	399.997700000E+0
1.643853573E+3	-30.000000000E-12	-1.817999997E-3	-1.112603530E-3	2.281310167E-3	293.753072616E-6	165.117923415E-6	18.541884136E-6	60.599999900E+6	37.086784322E+6	-76.043672222E+6	9.791769087E+6	5.503930780E+6	618.062804536E+3	18.265474053E-6	-6.888760457E-6	552.998449761E-9	399.997700000E+0
1.661432148E+3	-20.000000000E-12	-1.831291889E-3	-1.122948066E-3	2.317228367E-3	255.921638426E-6	198.291535760E-6	19.290497326E-6	91.564594467E+6	56.147403287E+6	-115.861418333E+6	12.796081921E+6	9.914576788E+6	964.524866278E+3	-752.338323936E-9	-966.693908316E-9	278.410388048E-9	399.997700000E+0
1.679019547E+3	-10.000000000E-12	-1.840556597E-3	-1.129354993E-3	2.042872167E-3	287.299361895E-6	185.656586160E-6	79.580968688E-6	184.055659700E+6	112.935499333E+6	-204.287216667E+6	28.729936189E+6	18.565658616E+6	7.958096869E+6	-1.079364871E-6	-1.560810520E-6	-36.448966708E-9	400.002000000E+0
1.699886917E+3	-1.586506565E-24	-1.815154892E-3	-1.126033734E-3	6.562835967E-3	274.134088454E-6	182.969062231E-6	36.006699922E-6	NaN	NaN	NaN	NaN	NaN	NaN	393.674356457E-9	3.010905802E-6	2.212407099E-9	400.002000000E+0
1.722612621E+3	10.000000000E-12	-1.819422016E-3	-1.116614162E-3	2.514647300E-3	281.860704410E-6	189.031572878E-6	9.085233085E-6	-181.942201567E+6	-111.661416200E+6	251.464730000E+6	28.186070441E+6	18.903157288E+6	908.523308547E+3	-2.343498806E-6	1.061619398E-6	-2.470240600E-9	400.002000000E+0
1.743263728E+3	20.000000000E-12	-1.710667602E-3	-1.053801363E-3	3.496280500E-3	256.933116717E-6	175.290683585E-6	664.728798647E-6	-85.533380100E+6	-52.690068132E+6	174.814025000E+6	12.846655836E+6	8.764534179E+6	33.236439932E+6	91.950291145E-9	159.203221331E-9	10.187104511E-9	400.023500000E+0
1.762189122E+3	30.000000000E-12	-1.759392193E-3	-1.053855241E-3	2.705536433E-3	284.640658156E-6	217.093986396E-6	33.470896320E-6	-58.646406444E+6	-35.128508018E+6	90.184547778E+6	9.488021939E+6	7.236466213E+6	1.115696544E+6	-205.235174403E-9	-185.604858394E-6	-12.646316832E-9	400.023500000E+0
1.779779871E+3	40.000000000E-12	-1.767963638E-3	-1.063546878E-3	2.642116767E-3	312.689728398E-6	167.863730198E-6	29.169145257E-6	-44.199090950E+6	-26.588671958E+6	66.052919167E+6	7.817243210E+6	4.196593255E+6	729.228631420E+3	-1.166664476E-6	-1.031817347E-6	-157.679794386E-9	400.023500000E+0
1.797369781E+3	50.000000000E-12	-1.785687526E-3	-1.072330863E-3	2.633027800E-3	256.296732828E-6	191.497304682E-6	27.463836774E-6	-35.713750520E+6	-21.446617268E+6	52.660556000E+6	5.125934657E+6	3.829946094E+6	549.276735489E+3	-564.210290654E-9	-1.138435451E-6	-1.100235084E-6	400.023500000E+0
1.814956050E+3	60.000000000E-12	-1.776077787E-3	-1.085361936E-3	2.646437733E-3	296.334900760E-6	178.046462756E-6	19.034271896E-6	-29.601296444E+6	-18.089365596E+6	44.107295556E+6	4.938915013E+6	2.967441046E+6	317.237864936E+3	1.040610952E-6	-767.396551767E-9	745.715862371E-9	399.996500000E+0
1.832746727E+3	70.000000000E-12	-1.797230784E-3	-1.058229416E-3	2.671604700E-3	304.772014516E-6	188.180187289E-6	16.869169544E-6	-25.674725486E+6	-15.117563088E+6	38.165781429E+6	4.353885922E+6	2.688288390E+6	240.988136347E+3	-472.746242172E-9	368.561421318E-9	397.346256800E-9	399.996500000E+0
1.850336077E+3	80.000000000E-12	-1.780545534E-3	-1.053674223E-3	2.701600333E-3	258.980453700E-6	174.488195391E-6	11.176055977E-6	-22.256819175E+6	-13.170927793E+6	33.770004167E+6	3.237255671E+6	2.181102442E+6	139.700699709E+3	599.331745104E-9	2.195296793E-6	333.381858915E-9	399.996500000E+0
1.867919932E+3	90.000000000E-12	-1.776970961E-3	-1.072657606E-3	2.728665433E-3	303.578801668E-6	177.152211828E-6	10.514531123E-6	-19.744121793E+6	-11.918417849E+6	30.318504815E+6	3.373097796E+6	1.968357909E+6	116.828123589E+3	2.797537197E-6	-526.776497108E-9	369.479514208E-9	399.996500000E+0
1.885499074E+3	100.000000000E-12	-1.751770323E-3	-1.065725076E-3	2.747586600E-3	265.998593670E-6	223.434174141E-6	18.331871040E-6	-17.517703233E+6	-10.657250759E+6	27.475866000E+6	2.659985937E+6	2.234341741E+6	183.318710402E+3	396.815350469E-9	1.442474714E-6	528.508636712E-9	399.995600000E+0
1.903393909E+3	110.000000000E-12	-1.760941904E-3	-1.062439759E-3	2.628598033E-3	286.338792796E-6	161.194129057E-6	20.884894081E-6	-16.008562761E+6	-9.658543262E+6	23.896345758E+6	2.603079935E+6	1.465401173E+6	189.862673467E+3	-1.090324637E-6	3.043846271E-6	-84.041688039E-9	399.995600000E+0
1.920215214E+3	120.000000000E-12	-1.737127003E-3	-1.036105970E-3	2.648842400E-3	265.937709313E-6	186.168435423E-6	29.171955239E-6	-14.476058361E+6	-8.634216417E+6	22.073686667E+6	2.216147578E+6	1.551403629E+6	243.099626990E+3	419.905179532E-9	379.740267859E-9	493.964576154E-9	399.995600000E+0
1.937038287E+3	130.000000000E-12	-1.759082369E-3	-1.055979310E-3	2.669222900E-3	291.391597315E-6	203.920940963E-6	12.154540776E-6	-13.531402836E+6	-8.122917769E+6	20.532483846E+6	2.241473826E+6	1.568622623E+6	93.496467507E+3	-455.469533218E-9	-503.186682096E-9	490.665096538E-9	399.995600000E+0
1.953862235E+3	140.000000000E-12	-1.735358332E-3	-1.048229348E-3	2.690871433E-3	268.278444628E-6	158.498881146E-6	9.972737357E-6	-12.395416657E+6	-7.487352486E+6	19.220510238E+6	1.916274604E+6	1.132134865E+6	71.233838264E+3	421.513427099E-9	1.290328907E-6	461.925057279E-9	400.008400000E+0
1.970904556E+3	150.000000000E-12	-1.731256246E-3	-1.039227407E-3	2.705773333E-3	297.818605926E-6	179.022816829E-6	18.873988799E-6	-11.541708304E+6	-6.928182716E+6	18.038488889E+6	1.985457373E+6	1.193485446E+6	125.826591995E+3	2.437783895E-6	1.110871570E-6	671.055368778E-9	400.008400000E+0
1.987733392E+3	160.000000000E-12	-1.745315457E-3	-1.049735640E-3	2.727652833E-3	257.652360772E-6	162.613734219E-6	16.533891033E-6	-10.908221608E+6	-6.560847749E+6	17.047830208E+6	1.610327255E+6	1.016335839E+6	103.336818957E+3	-711.277434119E-9	-951.634819325E-9	457.048835668E-9	400.008400000E+0
2.004554342E+3	170.000000000E-12	-1.719038000E-3	-1.034636035E-3	2.745473033E-3	307.218307599E-6	213.149570397E-6	17.795681717E-6	-10.111988233E+6	-6.086094323E+6	16.149841373E+6	1.807166515E+6	1.253821002E+6	104.680480686E+3	380.554318719E-9	662.268982808E-9	561.160929731E-9	400.008400000E+0
2.021369652E+3	180.000000000E-12	-1.709519407E-3	-1.052095232E-3	2.765832600E-3	270.053792277E-6	157.309031088E-6	9.782246543E-6	-9.497330039E+6	-5.844973513E+6	15.365736667E+6	1.500298846E+6	873.939061603E+3	54.345814126E+3	1.050575474E-6	-572.764014914E-9	491.169589399E-9	399.999500000E+0
2.038416542E+3	190.000000000E-12	-1.715444431E-3	-1.031278541E-3	2.787137667E-3	313.278859403E-6	170.495699556E-6	9.405642031E-6	-9.028654898E+6	-5.427781794E+6	14.669145614E+6	1.648836102E+6	897.345787136E+3	49.503379113E+3	-1.687756972E-6	480.383734370E-9	469.371917791E-9	399.999500000E+0
2.055241323E+3	200.000000000E-12	-1.684500497E-3	-1.053529196E-3	2.809698867E-3	300.279270680E-6	131.316469311E-6	8.495049835E-6	-8.422502485E+6	-5.267645980E+6	14.048494333E+6	1.501396353E+6	656.582346556E+3	42.475249177E+3	323.165118815E-9	-449.424969291E-9	443.238834814E-9	399.999500000E+0
2.072063944E+3	210.000000000E-12	-1.705214999E-3	-1.059064567E-3	2.828423067E-3	320.206502747E-6	194.131813684E-6	9.064428688E-6	-8.120071424E+6	-5.043164602E+6	13.468681270E+6	1.524792870E+6	924.437208017E+3	43.163946134E+3	-482.753580076E-9	-1.806563806E-6	534.068211192E-9	399.999500000E+0
2.088885348E+3	220.000000000E-12	-1.677388042E-3	-1.050026630E-3	2.846021633E-3	273.037215787E-6	227.347169102E-6	12.153213770E-6	-7.624491102E+6	-4.772848320E+6	12.936461970E+6	1.241078254E+6	1.033396223E+6	55.241880771E+3	359.363768011E-9	1.106447305E-6	568.228094333E-9	399.992700000E+0
2.105930449E+3	230.000000000E-12	-1.693563355E-3	-1.047249902E-3	2.871742233E-3	302.828144423E-6	194.085928599E-6	12.113404734E-6	-7.363318936E+6	-4.553260444E+6	12.485835797E+6	1.316644106E+6	843.851863475E+3	52.666977105E+3	-618.226058439E-9	3.601360767E-6	388.793418505E-9	399.992700000E+0
2.122755877E+3	240.000000000E-12	-1.663129028E-3	-1.055525958E-3	2.892581300E-3	272.837934996E-6	196.664002417E-6	9.836671638E-6	-6.929704282E+6	-4.398024825E+6	12.052422083E+6	1.136824729E+6	819.433343405E+3	40.986131824E+3	328.576340162E-9	-1.208305038E-6	479.867940343E-9	399.992700000E+0
2.139575101E+3	250.000000000E-12	-1.673067237E-3	-1.037685422E-3	2.912825867E-3	245.094032104E-6	185.492712409E-6	13.235127322E-6	-6.692268949E+6	-4.150741690E+6	11.651303467E+6	980.376128415E+3	741.970849636E+3	52.940509287E+3	-1.006217451E-6	560.521288386E-9	493.959696182E-9	399.992700000E+0
2.156391727E+3	260.000000000E-12	-1.663620562E-3	-1.044182017E-3	2.949649333E-3	282.325182986E-6	175.507636882E-6	10.936361200E-6	-6.398540622E+6	-4.016084683E+6	11.344805128E+6	1.085866088E+6	675.029372622E+3	42.062927693E+3	1.058573445E-6	-1.539267886E-6	271.565957940E-9	400.005200000E+0
2.173386018E+3	270.000000000E-12	-1.668726460E-3	-1.030298342E-3	2.966983633E-3	296.023790561E-6	149.783039633E-6	12.481739474E-6	-6.180468370E+6	-3.815919787E+6	10.988828272E+6	1.096384409E+6	554.751998640E+3	46.228664720E+3	-1.958519216E-6	720.270391234E-9	576.890904161E-9	400.005200000E+0
2.190203428E+3	280.000000000E-12	-1.659116364E-3	-1.028846534E-3	2.983532333E-3	281.196720156E-6	177.526510733E-6	13.563869579E-6	-5.925415585E+6	-3.674451907E+6	10.655472619E+6	1.004274001E+6	634.023252617E+3	48.442391353E+3	1.040572295E-6	6.887960458E-6	604.277073124E-9	400.005200000E+0
2.207222732E+3	290.000000000E-12	-1.667559413E-3	-1.016632433E-3	3.003048500E-3	310.302074928E-6	153.825861342E-6	6.818762421E-6	-5.750204871E+6	-3.505629078E+6	10.355339655E+6	1.070007155E+6	530.434004626E+3	23.512973864E+3	-1.184406249E-6	818.725813850E-9	512.395706124E-9	400.005200000E+0
2.224039731E+3	300.000000000E-12	-1.634280385E-3	-1.019481959E-3	3.027797167E-3	344.679867374E-6	168.745012311E-6	9.299479333E-6	-5.447601283E+6	-3.398273195E+6	10.092657222E+6	1.148932891E+6	562.483374370E+3	30.998264444E+3	300.489548558E-9	-3.509355796E-6	404.062171699E-9	400.004800000E+0
2.241034737E+3	310.000000000E-12	-1.644164174E-3	-1.007504014E-3	3.048994500E-3	274.183687673E-6	157.844371283E-6	14.131664560E-6	-5.303755400E+6	-3.250012948E+6	9.835466129E+6	884.463508622E+3	509.175391236E+3	45.586014708E+3	-1.011757738E-6	834.867787860E-9	471.757453768E-9	400.004800000E+0
2.257857656E+3	320.000000000E-12	-1.637837096E-3	-1.015343770E-3	3.061107967E-3	307.575552893E-6	215.688552312E-6	16.752145348E-6	-5.118240924E+6	-3.172949281E+6	9.565962396E+6	961.173602790E+3	674.026725975E+3	52.350454212E+3	1.580508328E-6	-1.275549940E-6	825.527512080E-9	400.004800000E+0
2.274663637E+3	330.000000000E-12	-1.638237530E-3	-1.014690802E-3	3.089529200E-3	295.526329308E-6	206.082163928E-6	21.729117743E-6	-4.964356152E+6	-3.074820613E+6	9.362209697E+6	895.534331237E+3	624.491405841E+3	65.845811342E+3	-24.972883611E-6	15.314694771E-6	351.849614783E-9	400.004800000E+0
2.291471717E+3	340.000000000E-12	-1.630014033E-3	-1.024018948E-3	3.118452600E-3	300.543721041E-6	180.168849527E-6	12.343992948E-6	-4.794158920E+6	-3.011820435E+6	9.171919412E+6	883.952120710E+3	529.908380961E+3	36.305861612E+3	1.216027633E-6	-1.072024418E-6	345.740818853E-9	400.003100000E+0
2.308500994E+3	350.000000000E-12	-1.637581967E-3	-1.017630876E-3	3.132532400E-3	316.392680996E-6	156.925095561E-6	16.781645597E-6	-4.678805619E+6	-2.907516787E+6	8.950092571E+6	903.979088560E+3	448.357415889E+3	47.947558848E+3	-1.321364589E-6	1.565417473E-6	710.237361326E-9	400.003100000E+0
2.325320118E+3	360.000000000E-12	-1.604848806E-3	-1.008429415E-3	3.158104967E-3	271.681165372E-6	193.827242394E-6	14.087055067E-6	-4.457913350E+6	-2.801192819E+6	8.772513796E+6	754.669903812E+3	538.409006649E+3	39.130708518E+3	305.500593170E-9	1.086783971E-6	391.044048505E-9	400.003100000E+0
2.342145204E+3	370.000000000E-12	-1.617995821E-3	-1.012785155E-3	3.181948733E-3	304.145809211E-6	160.175499136E-6	18.343795644E-6	-4.372961677E+6	-2.737257176E+6	8.599861441E+6	822.015700571E+3	432.906754421E+3	49.577826064E+3	-760.628952925E-9	-2.295821006E-6	419.396823488E-9	400.003100000E+0
2.358963638E+3	380.000000000E-12	-1.626366628E-3	-995.979660267E-6	3.205536167E-3	235.436621246E-6	190.799226847E-6	26.027575329E-6	-4.279912180E+6	-2.620999106E+6	8.435621491E+6	619.570055911E+3	502.103228544E+3	68.493619288E+3	-1.194627854E-6	595.043469978E-9	423.954563376E-9	399.996100000E+0
2.375947987E+3	390.000000000E-12	-1.624270066E-3	-1.014636058E-3	3.226192533E-3	324.653350439E-6	203.843982186E-6	16.792732531E-6	-4.164795041E+6	-2.601630917E+6	8.272288547E+6	832.444488304E+3	522.676877401E+3	43.058288540E+3	4.769712706E-6	-536.009169244E-9	484.112243037E-9	399.996100000E+0
2.392760056E+3	400.000000000E-12	-1.585009712E-3	-1.006160562E-3	3.238307167E-3	268.101901449E-6	192.699265860E-6	24.135739098E-6	-3.962524279E+6	-2.515401406E+6	8.095767917E+6	670.254753622E+3	481.748164649E+3	60.339347745E+3	254.709876409E-9	1.179872072E-6	825.448011908E-9	399.996100000E+0
2.409573771E+3	410.000000000E-12	-1.580778605E-3	-992.603594367E-6	3.270976767E-3	260.889413854E-6	194.857411149E-6	29.810119528E-6	-3.855557574E+6	-2.420984377E+6	7.977992114E+6	636.315643545E+3	475.261978411E+3	72.707608604E+3	2.363448047E-6	737.628057794E-9	306.094962901E-9	399.996100000E+0
2.426397556E+3	420.000000000E-12	-1.586559138E-3	-989.463776367E-6	3.288135300E-3	299.118687795E-6	157.844118144E-6	27.578701586E-6	-3.777521757E+6	-2.355866134E+6	7.828893571E+6	712.187351893E+3	375.819328915E+3	65.663575205E+3	-1.729944380E-6	3.184897978E-6	582.800394750E-9	400.002800000E+0
2.443429005E+3	430.000000000E-12	-1.577624603E-3	-982.911803733E-6	3.308791900E-3	300.354387940E-6	163.565749977E-6	18.022869865E-6	-3.668894426E+6	-2.285841404E+6	7.694864884E+6	698.498576604E+3	380.385465063E+3	41.913650848E+3	1.119252471E-6	1.526257901E-6	484.106774590E-9	400.002800000E+0
2.460235782E+3	440.000000000E-12	-1.571023311E-3	-977.793757267E-6	3.337261867E-3	297.902715985E-6	180.461014443E-6	18.041437422E-6	-3.570507524E+6	-2.222258539E+6	7.584686061E+6	677.051627238E+3	410.138669189E+3	41.003266869E+3	1.514854818E-6	1.953870498E-6	351.247337838E-9	400.002800000E+0
2.477056340E+3	450.000000000E-12	-1.578809676E-3	-987.993649633E-6	3.355156367E-3	328.996127237E-6	195.780738366E-6	15.161007781E-6	-3.508465947E+6	-2.195541444E+6	7.455903037E+6	731.102504971E+3	435.068307480E+3	33.691128402E+3	-1.284296221E-6	-980.402502352E-9	558.830925703E-9	400.002800000E+0
2.493866097E+3	460.000000000E-12	-1.562124047E-3	-973.765171067E-6	3.381767433E-3	269.792475868E-6	144.252606728E-6	18.324175572E-6	-3.395921841E+6	-2.116880807E+6	7.351668333E+6	586.505382321E+3	313.592623323E+3	39.835164287E+3	599.318107843E-9	702.815831865E-9	375.783508615E-9	400.003300000E+0
2.510984566E+3	470.000000000E-12	-1.566683809E-3	-977.430685867E-6	3.387453100E-3	309.882717469E-6	183.230064535E-6	12.407342805E-6	-3.333369806E+6	-2.079639757E+6	7.207347021E+6	659.324930784E+3	389.851201138E+3	26.398601712E+3	-2.193096920E-6	-2.728129757E-6	1.758808700E-6	400.003300000E+0
